date,FU266905005.Q,FU266903001.Q,FU266904101.Q,FU266400101.Q,FU266900005.Q,FU266903011.Q,FU266904001.Q,FU266400201.Q,FU265440005.Q,FU266000105.Q,FU265090005.Q,FU265420005.Q,FU265000005.Q,FU264090005.Q,FU263011205.Q,FU313111303.Q,FU264016005.Q,FU263020005.Q,FU263030005.Q,FU263034003.Q,FU262051003.Q,FU264022005.Q,FU263069103.Q,FU263061105.Q,FU263061110.Q,FU263061120.Q,FU263061705.Q,FU263062003.Q,FU263063005.Q,FU263069500.Q,FU263064105.Q,FU263064203.Q,FU263070003.Q,FU263092001.Q,FU264190005.Q,FU263111005.Q,FU263191005.Q,FU262151003.Q,FU264122005.Q,FU263169105.Q,FU263163005.Q,FU264123005.Q,FU263168005.Q,FU263169005.Q,FU263164103.Q,FU263170003.Q,FU263192005.Q,FU263190005.Q,FU313092803.Q,FU263191103.Q,FU263194735.Q,FU267005005.Q,FU266903005.Q,FU266904005.Q,FU266400101.Q,FU266400201.Q,FU266000005.Q
1984:Q4,133537.00,104090.00,22225.00,7221.00,107683.00,77151.00,30531.00,0.00,-28.00,25882.00,24647.00,0.00,24647.00,30967.00,1.00,0.00,-5743.00,3001.00,334.00,0.00,998.00,21933.00,-1393.00,15220.00,2568.00,12652.00,579.00,33.00,7494.00,5538.00,-1332.00,0.00,-16.00,6253.00,6320.00,1109.00,-2173.00,0.00,3938.00,1014.00,2924.00,-3875.00,-2849.00,-1026.00,720.00,-41.00,5471.00,1171.00,415.00,-1.00,757.00,1235.00,-26939.00,8306.00,7221.00,0.00,-25854.00
1985:Q1,127014.00,99327.00,21736.00,5951.00,104661.00,76502.00,28159.00,0.00,-34.00,22387.00,8814.00,0.00,8814.00,14891.00,0.00,0.00,7474.00,-1259.00,564.00,0.00,-303.00,5935.00,436.00,-4587.00,-4413.00,-174.00,320.00,50.00,9716.00,-351.00,-1331.00,0.00,-708.00,4870.00,6077.00,233.00,1780.00,0.00,1511.00,917.00,594.00,-3063.00,-2125.00,-938.00,1880.00,-883.00,3175.00,1444.00,335.00,70.00,1039.00,13573.00,-22825.00,6423.00,5951.00,0.00,-22353.00
1985:Q2,132456.00,104643.00,21666.00,6147.00,104615.00,76032.00,28583.00,0.00,-37.00,27878.00,23908.00,0.00,23908.00,22124.00,0.00,0.00,-3802.00,2575.00,-204.00,0.00,206.00,18229.00,-1108.00,13938.00,1499.00,12439.00,774.00,50.00,4575.00,782.00,542.00,0.00,-878.00,4674.00,-1784.00,356.00,-5517.00,0.00,3271.00,1200.00,2071.00,-4187.00,-1227.00,-2960.00,148.00,59.00,4700.00,-614.00,340.00,-266.00,-688.00,3970.00,-28611.00,6917.00,6147.00,0.00,-27841.00
1985:Q3,132141.00,103542.00,21881.00,6718.00,101823.00,74318.00,27505.00,0.00,-38.00,30356.00,22181.00,0.00,22181.00,31734.00,0.00,0.00,1510.00,2445.00,1317.00,0.00,957.00,16062.00,385.00,7322.00,301.00,7021.00,1272.00,50.00,7033.00,2509.00,1300.00,0.00,715.00,4919.00,9553.00,121.00,5072.00,0.00,2176.00,1579.00,597.00,1203.00,2314.00,-1111.00,975.00,-821.00,3316.00,-2489.00,336.00,-18.00,-2807.00,8176.00,-29224.00,5624.00,6718.00,0.00,-30318.00
1985:Q4,138567.00,109717.00,22014.00,6836.00,104774.00,76359.00,28415.00,0.00,-34.00,33827.00,26744.00,0.00,26744.00,44822.00,0.00,0.00,7769.00,1047.00,1541.00,0.00,-101.00,19840.00,126.00,2921.00,-4623.00,7544.00,1968.00,50.00,14775.00,4413.00,3938.00,0.00,1091.00,5284.00,18078.00,3147.00,5765.00,0.00,3038.00,2506.00,532.00,-2514.00,-1808.00,-706.00,685.00,983.00,3626.00,3348.00,290.00,98.00,2960.00,7084.00,-33359.00,6401.00,6836.00,0.00,-33793.00
1986:Q1,139552.00,109855.00,23580.00,6117.00,107471.00,78351.00,29120.00,0.00,-30.00,32111.00,20189.00,0.00,20189.00,34818.00,0.00,0.00,8004.00,-901.00,-4454.00,0.00,962.00,21069.00,853.00,9058.00,3911.00,5147.00,1315.00,50.00,9793.00,995.00,6267.00,0.00,-475.00,3351.00,14629.00,115.00,4456.00,0.00,9990.00,5972.00,4018.00,-3636.00,-3470.00,-166.00,1912.00,-2172.00,9005.00,-5041.00,208.00,-22.00,-5227.00,11922.00,-31503.00,5540.00,6117.00,0.00,-32081.00
1986:Q2,142277.00,110998.00,24158.00,7121.00,106812.00,78780.00,28032.00,0.00,-27.00,35493.00,34228.00,0.00,34228.00,49574.00,0.00,0.00,-5979.00,1837.00,717.00,0.00,30.00,31065.00,499.00,18360.00,9657.00,8703.00,2048.00,50.00,10108.00,8105.00,6928.00,0.00,1034.00,5837.00,15346.00,-16.00,6415.00,0.00,3607.00,4336.00,-729.00,-4243.00,-2022.00,-2221.00,1780.00,-187.00,6458.00,1532.00,394.00,-43.00,1181.00,1265.00,-32218.00,3874.00,7121.00,0.00,-35466.00
1986:Q3,144975.00,114859.00,22758.00,7359.00,107421.00,80119.00,27302.00,0.00,-27.00,37581.00,29929.00,0.00,29929.00,49500.00,0.00,0.00,2512.00,198.00,513.00,0.00,1332.00,19396.00,-1467.00,10417.00,7933.00,2484.00,1484.00,50.00,8912.00,11365.00,4513.00,0.00,801.00,8870.00,19571.00,-280.00,9606.00,0.00,4488.00,3677.00,811.00,-40.00,-537.00,497.00,-992.00,1191.00,4276.00,1322.00,715.00,-953.00,1560.00,7652.00,-34740.00,4545.00,7359.00,0.00,-37554.00
1986:Q4,148193.00,117157.00,23871.00,7166.00,110620.00,83750.00,26870.00,0.00,-27.00,37600.00,25342.00,0.00,25342.00,32776.00,0.00,0.00,-4325.00,3971.00,764.00,0.00,1026.00,12594.00,-13.00,338.00,-236.00,574.00,2119.00,50.00,10100.00,1131.00,190.00,0.00,64.00,17361.00,7434.00,-132.00,7120.00,0.00,-3483.00,-2501.00,-982.00,3523.00,5495.00,-1972.00,-1547.00,1175.00,-639.00,1417.00,165.00,44.00,1208.00,12258.00,-33407.00,2999.00,7166.00,0.00,-37573.00
1987:Q1,149942.00,119422.00,24504.00,6017.00,112208.00,84113.00,28096.00,0.00,-32.00,37766.00,38243.00,0.00,38243.00,50179.00,0.00,0.00,14132.00,-1957.00,11.00,0.00,837.00,17113.00,-813.00,9367.00,2755.00,6612.00,711.00,50.00,7798.00,-2020.00,9513.00,0.00,-223.00,12773.00,11936.00,-1956.00,1091.00,0.00,257.00,-129.00,386.00,-1473.00,-1941.00,468.00,1363.00,1946.00,7172.00,3536.00,189.00,153.00,3194.00,-478.00,-35309.00,3592.00,6017.00,0.00,-37734.00
1987:Q2,157781.00,125585.00,25811.00,6385.00,119185.00,88840.00,30345.00,0.00,-34.00,38630.00,35400.00,0.00,35400.00,35661.00,0.00,0.00,-2441.00,1990.00,-685.00,0.00,-928.00,16822.00,2384.00,8653.00,542.00,8111.00,1023.00,50.00,4712.00,4120.00,8350.00,0.00,-651.00,9084.00,261.00,-3419.00,406.00,0.00,-2089.00,-1691.00,-398.00,-655.00,-2421.00,1766.00,685.00,740.00,7458.00,-2865.00,282.00,-159.00,-2988.00,3230.00,-36745.00,4533.00,6385.00,0.00,-38596.00
1987:Q3,162949.00,129330.00,27033.00,6587.00,124438.00,92964.00,31474.00,0.00,-36.00,38547.00,42104.00,0.00,42104.00,57808.00,0.00,0.00,21573.00,-999.00,317.00,0.00,2028.00,5892.00,1015.00,-1994.00,-3948.00,1954.00,1440.00,50.00,5381.00,2710.00,4708.00,0.00,581.00,20998.00,15704.00,-32.00,1233.00,0.00,6454.00,5023.00,1431.00,-4472.00,-1308.00,-3164.00,-272.00,928.00,8208.00,3657.00,407.00,4.00,3246.00,-3557.00,-36366.00,4441.00,6587.00,0.00,-38511.00
1987:Q4,170650.00,134378.00,28450.00,7822.00,131398.00,98027.00,33371.00,0.00,-36.00,39288.00,21538.00,0.00,21538.00,32043.00,0.00,0.00,2369.00,3427.00,1229.00,0.00,307.00,20605.00,-1603.00,19569.00,11996.00,7573.00,1862.00,50.00,727.00,-4355.00,-7546.00,0.00,392.00,15615.00,10505.00,-3742.00,5826.00,0.00,6597.00,635.00,5962.00,6807.00,7227.00,-420.00,-3906.00,-3006.00,8397.00,-6468.00,333.00,116.00,-6917.00,17750.00,-36352.00,4921.00,7822.00,0.00,-39252.00
1988:Q1,172768.00,135678.00,30121.00,6970.00,141050.00,104682.00,36368.00,0.00,-34.00,31753.00,47004.00,0.00,47004.00,51159.00,0.00,0.00,-4012.00,-486.00,-114.00,0.00,-1108.00,35956.00,1342.00,33641.00,6484.00,27157.00,142.00,50.00,781.00,14035.00,-1019.00,0.00,-265.00,8172.00,4155.00,-1502.00,-1883.00,0.00,5071.00,1299.00,3772.00,-6638.00,-4059.00,-2579.00,732.00,1423.00,4786.00,2166.00,279.00,-108.00,1995.00,-15251.00,-30996.00,6247.00,6970.00,0.00,-31719.00
1988:Q2,173975.00,136525.00,30915.00,6536.00,146487.00,109868.00,36619.00,0.00,-33.00,27522.00,41475.00,0.00,41475.00,51621.00,0.00,0.00,14020.00,2953.00,1710.00,0.00,-69.00,16278.00,-2247.00,11326.00,-635.00,11961.00,2650.00,50.00,4499.00,2068.00,411.00,0.00,109.00,14141.00,10146.00,-39.00,8835.00,0.00,1363.00,1493.00,-130.00,-1362.00,-2257.00,895.00,-1188.00,-1564.00,3755.00,346.00,298.00,-23.00,71.00,-13953.00,-26657.00,5704.00,6536.00,0.00,-27489.00
1988:Q3,178373.00,138212.00,33323.00,6838.00,151760.00,113397.00,38363.00,0.00,-34.00,26647.00,6022.00,0.00,6022.00,23104.00,1.00,0.00,-10524.00,-667.00,-57.00,0.00,1719.00,9188.00,2921.00,-326.00,1158.00,-1484.00,1461.00,50.00,5082.00,7786.00,665.00,0.00,932.00,14061.00,17082.00,7380.00,4080.00,0.00,3702.00,2395.00,1307.00,-9964.00,-6836.00,-3128.00,193.00,2759.00,8631.00,301.00,325.00,-60.00,36.00,20625.00,-24816.00,5041.00,6838.00,0.00,-26613.00
1988:Q4,187324.00,143579.00,35101.00,8644.00,157421.00,116655.00,40767.00,0.00,-33.00,29935.00,53448.00,0.00,53448.00,54355.00,0.00,0.00,8554.00,1777.00,1830.00,0.00,-615.00,25039.00,801.00,17370.00,6307.00,11063.00,2480.00,50.00,4338.00,-1982.00,-2934.00,0.00,1324.00,21362.00,907.00,-1925.00,3620.00,0.00,5440.00,3511.00,1929.00,-1976.00,-410.00,-1566.00,1365.00,-1053.00,-1045.00,-3519.00,412.00,-86.00,-3845.00,-23513.00,-26924.00,5666.00,8644.00,0.00,-29902.00
1989:Q1,190832.00,146539.00,37261.00,7033.00,164157.00,121297.00,42860.00,0.00,-33.00,26708.00,8769.00,0.00,8769.00,50757.00,0.00,0.00,-12511.00,983.00,1442.00,0.00,1364.00,26254.00,1877.00,14195.00,-6193.00,20388.00,4034.00,50.00,6098.00,13796.00,201.00,0.00,976.00,18252.00,41988.00,4000.00,13727.00,0.00,5755.00,4452.00,1303.00,-5225.00,109.00,-5334.00,922.00,2606.00,14662.00,5541.00,261.00,-3.00,5283.00,17939.00,-25241.00,5599.00,7033.00,0.00,-26675.00
1989:Q2,195142.00,148847.00,39525.00,6770.00,171748.00,126807.00,44941.00,0.00,-36.00,23430.00,8455.00,0.00,8455.00,23723.00,-2.00,0.00,-7152.00,633.00,2124.00,0.00,2827.00,-2881.00,689.00,-7237.00,-9128.00,1891.00,1813.00,50.00,1804.00,7426.00,4431.00,0.00,574.00,15743.00,15268.00,12095.00,2695.00,0.00,33.00,-1662.00,1695.00,-9910.00,-9139.00,-771.00,4497.00,555.00,8619.00,-3316.00,257.00,-53.00,-3520.00,14975.00,-22040.00,5417.00,6770.00,0.00,-23394.00
1989:Q3,192416.00,146107.00,38591.00,7718.00,172003.00,127338.00,44665.00,0.00,-36.00,20449.00,18055.00,0.00,18055.00,45652.00,-2.00,0.00,1347.00,283.00,860.00,196.00,-154.00,29395.00,40.00,25320.00,121.00,25199.00,2983.00,50.00,1002.00,-2595.00,5425.00,0.00,-922.00,11819.00,27597.00,5996.00,5248.00,0.00,6348.00,4765.00,1583.00,-5984.00,-4692.00,-1292.00,7566.00,701.00,9780.00,-2058.00,315.00,32.00,-2405.00,2394.00,-18769.00,6074.00,7718.00,0.00,-20413.00
1989:Q4,195950.00,149538.00,37534.00,8879.00,174080.00,128847.00,45234.00,0.00,-243.00,22113.00,9215.00,0.00,9215.00,27845.00,0.00,0.00,-15154.00,2019.00,1818.00,195.00,6041.00,6211.00,-1761.00,-2512.00,-8757.00,6245.00,6251.00,50.00,4183.00,3741.00,-1459.00,0.00,1974.00,22459.00,18630.00,3202.00,7427.00,0.00,5800.00,5524.00,276.00,-4731.00,-4517.00,-214.00,4228.00,-2151.00,5756.00,-901.00,341.00,-91.00,-1151.00,12898.00,-20691.00,7700.00,8879.00,0.00,-21870.00
1990:Q1,203008.00,156692.00,38561.00,7756.00,180500.00,134559.00,45941.00,0.00,-208.00,22717.00,39210.00,0.00,39210.00,37760.00,-1.00,0.00,6568.00,1380.00,1505.00,196.00,-857.00,-6001.00,-1312.00,-8068.00,-3338.00,-4730.00,2169.00,50.00,1160.00,22511.00,-3608.00,0.00,429.00,15638.00,-1450.00,3177.00,-5617.00,0.00,4828.00,-3730.00,8558.00,-10666.00,-8330.00,-2336.00,22.00,-4519.00,11070.00,255.00,324.00,74.00,-143.00,-16494.00,-22133.00,7380.00,7756.00,0.00,-22509.00
1990:Q2,200826.00,153690.00,38223.00,8914.00,182611.00,136482.00,46129.00,0.00,-38.00,18254.00,-4277.00,0.00,-4277.00,30281.00,-5.00,0.00,-1579.00,3932.00,-955.00,196.00,-858.00,11379.00,523.00,5592.00,1913.00,3679.00,1469.00,50.00,3745.00,7102.00,-4032.00,0.00,457.00,14644.00,34558.00,-371.00,12369.00,0.00,10677.00,5770.00,4907.00,710.00,651.00,59.00,6130.00,357.00,5814.00,-1128.00,307.00,-14.00,-1421.00,22531.00,-17208.00,7906.00,8914.00,0.00,-18216.00
1990:Q3,205562.00,157526.00,39396.00,8640.00,184968.00,138787.00,46181.00,0.00,-39.00,20633.00,29764.00,0.00,29764.00,63733.00,2.00,0.00,19989.00,6641.00,-937.00,195.00,-857.00,11759.00,-730.00,12879.00,1409.00,11470.00,-533.00,50.00,93.00,16574.00,-2842.00,0.00,4053.00,9156.00,33969.00,-1739.00,14145.00,0.00,6881.00,6391.00,490.00,-5489.00,-4576.00,-913.00,547.00,891.00,19262.00,-529.00,461.00,28.00,-1018.00,-9131.00,-18738.00,6784.00,8640.00,0.00,-20594.00
1990:Q4,206220.00,161821.00,37975.00,6425.00,192643.00,142047.00,50597.00,0.00,-7088.00,20665.00,-6235.00,0.00,-6235.00,10596.00,5.00,0.00,-20962.00,4323.00,-297.00,196.00,-858.00,20142.00,-456.00,16639.00,5712.00,10927.00,3145.00,50.00,764.00,3874.00,-6254.00,0.00,1369.00,9058.00,16831.00,1092.00,7014.00,0.00,11299.00,3893.00,7406.00,-7184.00,-3410.00,-3774.00,705.00,4870.00,-3381.00,2416.00,212.00,43.00,2161.00,26900.00,-19774.00,12622.00,6425.00,0.00,-13577.00
1991:Q1,178345.00,155079.00,36829.00,-13563.00,189987.00,143294.00,46693.00,0.00,-1110.00,-10532.00,-32738.00,0.00,-32738.00,5787.00,0.00,0.00,220.00,2598.00,1278.00,195.00,293.00,10230.00,-353.00,4894.00,5326.00,-432.00,819.00,50.00,4820.00,-14076.00,2241.00,0.00,-1038.00,3846.00,38525.00,353.00,-931.00,0.00,15161.00,12032.00,3129.00,-2908.00,393.00,-3301.00,6831.00,1278.00,17863.00,878.00,283.00,63.00,532.00,22205.00,-11785.00,9864.00,-13563.00,0.00,11642.00
1991:Q2,185989.00,153480.00,34859.00,-2350.00,189682.00,147683.00,41999.00,0.00,-142.00,-3551.00,44522.00,0.00,44522.00,29636.00,-4.00,0.00,-1588.00,62.00,913.00,196.00,292.00,16535.00,-360.00,9916.00,-1244.00,11160.00,1338.00,50.00,5591.00,-7315.00,7286.00,0.00,-716.00,13975.00,-14886.00,-1014.00,-12172.00,0.00,-10338.00,-13089.00,2751.00,-5619.00,-3183.00,-2436.00,9270.00,393.00,2598.00,1997.00,425.00,202.00,1370.00,-48072.00,-5797.00,7140.00,-2350.00,0.00,3693.00
1991:Q3,193788.00,155417.00,34106.00,4265.00,190532.00,150149.00,40383.00,0.00,-4003.00,7258.00,-2722.00,0.00,-2722.00,17510.00,0.00,0.00,10364.00,4640.00,-2800.00,196.00,293.00,12239.00,-326.00,4425.00,6143.00,-1718.00,4298.00,50.00,3792.00,-8511.00,-1017.00,2779.00,124.00,-797.00,20232.00,-3878.00,-2299.00,0.00,7958.00,4047.00,3911.00,-1389.00,2254.00,-3643.00,8639.00,-350.00,10236.00,1315.00,341.00,437.00,537.00,9980.00,-5268.00,6278.00,4265.00,0.00,-3255.00
1991:Q4,197289.00,159568.00,30983.00,6739.00,193092.00,153804.00,39288.00,0.00,-44.00,4241.00,-8388.00,0.00,-8388.00,8749.00,5.00,0.00,-7029.00,4112.00,375.00,195.00,293.00,23886.00,1645.00,14435.00,3713.00,10722.00,3771.00,50.00,3985.00,-17441.00,-4307.00,2652.00,-139.00,6147.00,17137.00,-1226.00,-11074.00,0.00,8991.00,3765.00,5226.00,1517.00,1888.00,-371.00,5916.00,584.00,8422.00,4007.00,455.00,272.00,3280.00,12629.00,-5764.00,8305.00,6739.00,0.00,-4197.00
1992:Q1,200467.00,161456.00,30515.00,8496.00,195019.00,156321.00,38698.00,0.00,-45.00,5493.00,33997.00,-11.00,34008.00,54690.00,0.00,0.00,21981.00,-601.00,-5744.00,196.00,11321.00,21967.00,-914.00,15602.00,9148.00,6454.00,3179.00,50.00,4050.00,6799.00,-6291.00,3009.00,271.00,1782.00,20682.00,1057.00,-8693.00,0.00,-486.00,-1485.00,999.00,-4061.00,-3579.00,-482.00,7669.00,-443.00,20703.00,4936.00,314.00,68.00,4554.00,-28504.00,-5135.00,8183.00,8496.00,0.00,-5448.00
1992:Q2,205661.00,164738.00,31260.00,9664.00,195814.00,156541.00,39274.00,0.00,-97.00,9944.00,10360.00,-8.00,10368.00,38335.00,-2.00,0.00,-5579.00,2172.00,3301.00,196.00,2546.00,34668.00,497.00,21482.00,8790.00,12692.00,6676.00,50.00,5963.00,-4560.00,-4503.00,2757.00,960.00,6379.00,27967.00,-1464.00,2174.00,0.00,11926.00,6939.00,4987.00,5053.00,4970.00,83.00,3209.00,20.00,10848.00,-3799.00,306.00,139.00,-4244.00,-416.00,-8197.00,8014.00,9664.00,0.00,-9847.00
1992:Q3,210242.00,169463.00,29923.00,10856.00,197067.00,159841.00,37225.00,0.00,1492.00,11684.00,4789.00,-6.00,4795.00,27295.00,0.00,0.00,13675.00,7103.00,-7998.00,195.00,-1387.00,12436.00,1228.00,4589.00,6210.00,-1621.00,1442.00,50.00,5127.00,4844.00,-7973.00,2650.00,202.00,3548.00,22500.00,-1952.00,4980.00,0.00,7141.00,3228.00,3913.00,-1514.00,-404.00,-1110.00,9146.00,982.00,5719.00,-2002.00,381.00,-229.00,-2154.00,6895.00,-9622.00,7303.00,10856.00,0.00,-13176.00
1992:Q4,214307.00,172134.00,29278.00,12895.00,197205.00,160349.00,36855.00,0.00,-43.00,17146.00,40743.00,-5.00,40748.00,52400.00,3.00,0.00,-12272.00,3919.00,18870.00,196.00,8378.00,23205.00,777.00,13912.00,-7238.00,21150.00,6978.00,50.00,1488.00,-2209.00,1460.00,2499.00,237.00,8114.00,11652.00,-1542.00,-1898.00,0.00,3773.00,-3098.00,6871.00,-5393.00,-6343.00,950.00,12372.00,625.00,7183.00,-3468.00,426.00,89.00,-3983.00,-23598.00,-11785.00,7577.00,12895.00,0.00,-17103.00
1993:Q1,213019.00,174828.00,28485.00,9707.00,198889.00,160901.00,37988.00,0.00,-649.00,14779.00,3342.00,-11.00,3353.00,40437.00,2.00,0.00,14656.00,2049.00,-14974.00,196.00,4881.00,20951.00,-38.00,14443.00,9449.00,4994.00,1818.00,50.00,4678.00,6.00,2757.00,2264.00,-164.00,7813.00,37084.00,983.00,-2650.00,0.00,14006.00,-5868.00,19874.00,-8048.00,-5267.00,-2781.00,8334.00,2038.00,15977.00,6444.00,223.00,331.00,5890.00,11437.00,-13927.00,9503.00,9707.00,0.00,-14130.00
1993:Q2,220288.00,179070.00,30728.00,10490.00,201872.00,163274.00,38598.00,0.00,-40.00,18457.00,-3841.00,-13.00,-3828.00,42153.00,-3.00,0.00,-12372.00,5360.00,9099.00,195.00,3755.00,28583.00,6967.00,5376.00,7115.00,-1739.00,8960.00,50.00,7230.00,-4773.00,-1371.00,2322.00,-441.00,11799.00,45981.00,-822.00,-1587.00,0.00,16068.00,-82.00,16150.00,-1744.00,-1057.00,-687.00,13683.00,-197.00,24373.00,-3793.00,280.00,422.00,-4495.00,22298.00,-15797.00,7870.00,10490.00,0.00,-18417.00
1993:Q3,221213.00,179813.00,30099.00,11302.00,202076.00,162724.00,39352.00,0.00,-100.00,19237.00,24545.00,-12.00,24557.00,82991.00,0.00,0.00,14789.00,9707.00,2108.00,196.00,4700.00,39363.00,241.00,22356.00,21133.00,1223.00,9763.00,50.00,6953.00,-3681.00,281.00,2068.00,1312.00,12148.00,58434.00,544.00,-11205.00,0.00,30922.00,-444.00,31366.00,1555.00,3234.00,-1679.00,20574.00,-899.00,14171.00,2772.00,247.00,562.00,1963.00,-5308.00,-17089.00,9254.00,11302.00,0.00,-19137.00
1993:Q4,234410.00,186262.00,34291.00,13857.00,207562.00,167900.00,39662.00,0.00,-39.00,26887.00,44138.00,-11.00,44149.00,106938.00,4.00,0.00,-3598.00,-756.00,26944.00,195.00,3576.00,56164.00,-1255.00,31158.00,11398.00,19760.00,14868.00,50.00,11343.00,-7324.00,9169.00,2654.00,307.00,19603.00,62789.00,673.00,-3032.00,0.00,12276.00,-3211.00,15487.00,2447.00,1484.00,963.00,20785.00,1882.00,29430.00,-1672.00,393.00,-1005.00,-1060.00,-17251.00,-18362.00,5371.00,13857.00,0.00,-26848.00
1994:Q1,234677.00,190457.00,34287.00,9933.00,211660.00,170308.00,41353.00,0.00,-35.00,23052.00,73508.00,-8.00,73516.00,89298.00,1.00,0.00,29940.00,5715.00,2725.00,196.00,-499.00,28731.00,4043.00,10809.00,-3129.00,13938.00,5947.00,50.00,7882.00,9912.00,2220.00,4199.00,685.00,5473.00,15782.00,59.00,-701.00,0.00,-24213.00,-24547.00,334.00,-10066.00,-9228.00,-838.00,19206.00,316.00,31072.00,109.00,222.00,-36.00,-77.00,-50456.00,-20149.00,7065.00,9933.00,0.00,-23017.00
1994:Q2,247846.00,199390.00,38088.00,10369.00,220778.00,176747.00,44031.00,0.00,-897.00,27965.00,123.00,-6.00,129.00,51354.00,0.00,0.00,15672.00,6259.00,15062.00,196.00,-2521.00,15667.00,130.00,-1176.00,-1958.00,782.00,5945.00,50.00,10718.00,-2380.00,-6549.00,3387.00,535.00,6026.00,51225.00,-3537.00,19327.00,0.00,-1902.00,-1150.00,-752.00,-665.00,394.00,-1059.00,12542.00,2533.00,16123.00,6804.00,362.00,165.00,6277.00,27842.00,-22643.00,5944.00,10369.00,0.00,-27068.00
1994:Q3,262163.00,208438.00,42192.00,11534.00,231960.00,184221.00,47739.00,0.00,-262.00,30465.00,29416.00,-5.00,29421.00,64487.00,-2.00,0.00,5691.00,4342.00,-13411.00,195.00,19507.00,33818.00,-3021.00,22136.00,-6859.00,28995.00,3917.00,50.00,10736.00,274.00,-1864.00,1777.00,-463.00,14623.00,35066.00,165.00,8722.00,0.00,4479.00,-1826.00,6305.00,-2620.00,-2123.00,-497.00,6993.00,-499.00,19259.00,-1433.00,396.00,334.00,-2163.00,1049.00,-24217.00,5548.00,11534.00,0.00,-30203.00
1994:Q4,275495.00,215140.00,46112.00,14244.00,241083.00,189662.00,51420.00,0.00,-50.00,34462.00,19984.00,-7.00,19991.00,82455.00,3.00,0.00,33279.00,6086.00,7358.00,196.00,-28498.00,52529.00,4881.00,33255.00,-1855.00,35110.00,5845.00,50.00,8498.00,-6222.00,-7013.00,3947.00,791.00,19999.00,62464.00,-2033.00,25541.00,0.00,10405.00,1390.00,9015.00,1333.00,365.00,968.00,9360.00,253.00,13713.00,3892.00,451.00,-368.00,3809.00,14479.00,-25478.00,5309.00,14244.00,0.00,-34412.00
1995:Q1,280303.00,221725.00,47650.00,10928.00,250705.00,195393.00,55312.00,0.00,-51.00,29648.00,18754.00,-8.00,18762.00,74084.00,-2.00,0.00,-6540.00,4893.00,-2701.00,188.00,9992.00,59578.00,3983.00,38142.00,7345.00,30797.00,5163.00,238.00,12052.00,4592.00,-5944.00,2094.00,-1505.00,9439.00,55322.00,5318.00,8158.00,0.00,13060.00,9201.00,3859.00,450.00,173.00,277.00,4724.00,234.00,21684.00,1694.00,312.00,3.00,1379.00,10894.00,-26332.00,7663.00,10928.00,0.00,-29597.00
1995:Q2,287283.00,227086.00,49567.00,10631.00,257636.00,199713.00,57924.00,0.00,-52.00,29699.00,21183.00,119.00,21064.00,100238.00,-1.00,0.00,-705.00,436.00,5060.00,188.00,5880.00,72563.00,4251.00,53672.00,12055.00,41617.00,3633.00,238.00,10769.00,-1012.00,3090.00,2207.00,333.00,12199.00,79174.00,2722.00,27986.00,0.00,12316.00,-2773.00,15089.00,2565.00,2861.00,-296.00,12829.00,3605.00,16032.00,1119.00,277.00,12.00,830.00,8516.00,-27373.00,8357.00,10631.00,0.00,-29647.00
1995:Q3,290068.00,226461.00,52558.00,11050.00,265317.00,207850.00,57467.00,0.00,-493.00,25244.00,30308.00,-1.00,30309.00,100471.00,3.00,0.00,-3348.00,2485.00,-9030.00,188.00,3711.00,82049.00,4533.00,55892.00,10996.00,44896.00,8343.00,238.00,13043.00,1617.00,2104.00,2592.00,241.00,17859.00,70162.00,1893.00,-6125.00,0.00,24426.00,7736.00,16690.00,-284.00,192.00,-476.00,25397.00,-1152.00,23024.00,2983.00,403.00,242.00,2338.00,-5064.00,-18611.00,4910.00,11050.00,0.00,-24751.00
1995:Q4,290043.00,227300.00,51302.00,11441.00,268986.00,209856.00,59130.00,0.00,-45.00,21102.00,-19590.00,112.00,-19702.00,67881.00,1.00,0.00,3198.00,2088.00,3925.00,188.00,1435.00,32648.00,5824.00,12815.00,4021.00,8794.00,485.00,238.00,13286.00,-5187.00,6570.00,3058.00,1678.00,18279.00,87583.00,-324.00,5285.00,0.00,20574.00,-673.00,21247.00,3325.00,3336.00,-11.00,22459.00,-1567.00,38010.00,-179.00,526.00,-7.00,-698.00,40692.00,-17445.00,7829.00,11441.00,0.00,-21057.00
1996:Q1,297625.00,234184.00,50592.00,12849.00,272118.00,211985.00,60133.00,0.00,-52.00,25560.00,9483.00,-2.00,9485.00,101970.00,-3.00,0.00,-12256.00,-4405.00,1032.00,188.00,4906.00,75880.00,-12476.00,71722.00,31350.00,40372.00,559.00,238.00,15837.00,4442.00,-212.00,3689.00,576.00,28133.00,92485.00,-17.00,25191.00,0.00,10333.00,-3696.00,14029.00,1785.00,1470.00,315.00,29515.00,-2747.00,26731.00,1694.00,438.00,147.00,1109.00,16077.00,-22199.00,9540.00,12849.00,0.00,-25508.00
