1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1999:Q4,348127.00,43848.00,119295.00,143257.00,97039.00,13784.00,31399.00,1035.00,41727.00,348127.00,257044.00,161412.00,39618.00,57689.00,0.00,-1675.00,94351.00,30737.00,824.00,0.00,-1107.00,0.00,9959.00,2147.00,47117.00,4674.00,0.00,-3268.00,348127.00,36115.00,44229.00,-4307.00,-592.00,-5793.00,2578.00,327395.00,0.00,137232.00,3295.00,945.00,7555.00,-70.00,4454.00,453.00,1832.00,619.00,28314.00,46314.00,9529.00,42205.00,1035.00,42109.00,1044.00,530.00,-15383.00
2000:Q1,289530.00,20414.00,164619.00,104354.00,71216.00,6803.00,26952.00,-617.00,143.00,289530.00,223921.00,124028.00,56723.00,43133.00,0.00,37.00,68008.00,9502.00,-734.00,0.00,-184.00,0.00,-5773.00,1479.00,61383.00,2335.00,0.00,-2399.00,289530.00,59297.00,59416.00,-3714.00,-163.00,3373.00,385.00,228978.00,0.00,82481.00,-3764.00,1412.00,4378.00,630.00,-1416.00,213.00,-1387.00,1248.00,8389.00,29968.00,15707.00,35785.00,-3872.00,59152.00,-716.00,770.00,1255.00
2000:Q2,280357.00,46155.00,23819.00,162377.00,124205.00,8427.00,30362.00,-617.00,48006.00,280357.00,257554.00,142873.00,51974.00,62648.00,0.00,59.00,22448.00,32539.00,227.00,0.00,-270.00,0.00,7358.00,-649.00,-18251.00,1494.00,0.00,355.00,280357.00,-11916.00,-15007.00,3041.00,-164.00,965.00,-751.00,288313.00,0.00,143186.00,1430.00,1064.00,11789.00,-699.00,4466.00,89.00,441.00,1244.00,41558.00,33133.00,21371.00,42472.00,-513.00,-15632.00,2146.00,768.00,3960.00
2000:Q3,222716.00,12755.00,3692.00,152067.00,125337.00,5326.00,22028.00,-624.00,54202.00,222716.00,210492.00,173695.00,-249.00,36812.00,0.00,234.00,10415.00,-6888.00,277.00,0.00,-87.00,0.00,3045.00,-3176.00,21000.00,-3756.00,0.00,1809.00,222716.00,25299.00,20482.00,1587.00,-163.00,3242.00,151.00,209763.00,0.00,81184.00,1102.00,1060.00,8913.00,-170.00,3823.00,44.00,-2960.00,971.00,-4708.00,59263.00,30773.00,29111.00,-1107.00,4111.00,-2247.00,599.00,-12346.00
2000:Q4,302887.00,33823.00,54299.00,140571.00,104262.00,8775.00,28158.00,-624.00,74194.00,302887.00,234650.00,135263.00,49512.00,49826.00,0.00,49.00,60475.00,8000.00,257.00,0.00,-178.00,0.00,-981.00,2291.00,46649.00,4437.00,0.00,7762.00,302887.00,55422.00,49407.00,6763.00,-163.00,470.00,-1055.00,242537.00,0.00,48932.00,19753.00,-568.00,5279.00,-40.00,2227.00,-112.00,341.00,861.00,18318.00,77350.00,79491.00,29124.00,-514.00,-38320.00,-117.00,532.00,4928.00
2001:Q1,40542.00,-7583.00,-44053.00,83721.00,96870.00,4794.00,-18884.00,941.00,8457.00,40542.00,45079.00,46690.00,-38177.00,36492.00,0.00,74.00,-2339.00,7748.00,-152.00,0.00,-597.00,0.00,6498.00,-2586.00,-13472.00,222.00,0.00,-2198.00,40542.00,-13947.00,-10806.00,-5296.00,842.00,1900.00,-587.00,57078.00,0.00,29471.00,-548.00,741.00,153.00,6.00,210.00,-1689.00,-260.00,-2194.00,11326.00,42579.00,4926.00,10378.00,-116.00,-38947.00,1077.00,-35.00,-2589.00
2001:Q2,242467.00,-30566.00,31967.00,206541.00,172059.00,11325.00,22205.00,952.00,34525.00,242467.00,241802.00,198196.00,-2913.00,46489.00,0.00,30.00,10457.00,927.00,212.00,0.00,24.00,0.00,6451.00,2057.00,7018.00,-6232.00,0.00,-9792.00,242467.00,8622.00,7403.00,-1443.00,839.00,685.00,1138.00,229722.00,0.00,40843.00,-20894.00,1391.00,8456.00,30.00,2572.00,-163.00,-1359.00,-2648.00,12772.00,101566.00,40632.00,46826.00,-880.00,678.00,-59.00,-41.00,4123.00
2001:Q3,388589.00,-8936.00,160126.00,207297.00,159700.00,9424.00,37211.00,962.00,30102.00,388589.00,284569.00,244346.00,3737.00,36565.00,0.00,-79.00,105702.00,8125.00,379.00,0.00,865.00,0.00,-693.00,-3527.00,93947.00,6606.00,0.00,-1682.00,388589.00,92118.00,93038.00,-2606.00,841.00,2979.00,-2134.00,278118.00,0.00,11984.00,-2468.00,509.00,8580.00,40.00,3476.00,-133.00,441.00,-1424.00,16861.00,123067.00,61911.00,-7624.00,594.00,62348.00,-23.00,-21.00,18353.00
2001:Q4,99469.00,-39372.00,-124148.00,185514.00,124441.00,16069.00,44042.00,962.00,77475.00,99469.00,143054.00,124303.00,-25258.00,43933.00,0.00,75.00,-38352.00,6479.00,1100.00,0.00,346.00,0.00,8285.00,3214.00,-50918.00,-6858.00,0.00,-5233.00,99469.00,-38329.00,-42237.00,4009.00,841.00,-1698.00,756.00,159317.00,0.00,36662.00,-4349.00,5157.00,4351.00,165.00,3563.00,-199.00,40.00,-1039.00,22958.00,71327.00,81834.00,272.00,803.00,-61515.00,-697.00,-16.00,-21519.00
2002:Q1,115527.00,-14472.00,-31847.00,170157.00,147479.00,6216.00,14765.00,1697.00,-8311.00,115527.00,137266.00,123860.00,-21188.00,34324.00,0.00,270.00,-19859.00,-9006.00,598.00,0.00,597.00,0.00,-1504.00,1474.00,-14151.00,2133.00,0.00,-1880.00,115527.00,-14645.00,-12261.00,-4028.00,-158.00,3296.00,-1494.00,136410.00,0.00,-31360.00,8414.00,-68.00,2882.00,0.00,865.00,596.00,-59.00,105.00,-385.00,124636.00,37215.00,-1343.00,-347.00,-4645.00,142.00,-238.00,-6238.00
2002:Q2,196641.00,-30787.00,-34654.00,227954.00,187253.00,10092.00,28893.00,1716.00,34128.00,196641.00,205625.00,182444.00,-18390.00,41486.00,0.00,85.00,-12618.00,2935.00,500.00,0.00,309.00,0.00,11406.00,6704.00,-33274.00,-1198.00,0.00,3634.00,196641.00,-33823.00,-34038.00,1292.00,-157.00,682.00,-1602.00,220011.00,0.00,52209.00,-12022.00,486.00,9560.00,21.00,1950.00,-26.00,-159.00,127.00,18141.00,86192.00,50762.00,32498.00,2336.00,-21767.00,-10.00,-287.00,10453.00
2002:Q3,249678.00,-24035.00,-5584.00,245333.00,209547.00,7265.00,26787.00,1734.00,33964.00,249678.00,230322.00,188418.00,4524.00,37207.00,0.00,173.00,25265.00,10265.00,785.00,0.00,493.00,0.00,26045.00,1341.00,-10780.00,-2884.00,0.00,-5909.00,249678.00,-1273.00,-3752.00,1430.00,-156.00,3439.00,-2234.00,237172.00,0.00,127925.00,-14179.00,994.00,8019.00,1.00,1482.00,66.00,161.00,87.00,27946.00,42585.00,20552.00,39340.00,3510.00,-21158.00,38.00,-197.00,13779.00
2002:Q4,285338.00,-29216.00,3350.00,265805.00,211884.00,16520.00,35666.00,1735.00,45399.00,285338.00,313427.00,256637.00,17834.00,38853.00,0.00,103.00,-23250.00,-1441.00,91.00,0.00,624.00,0.00,-19141.00,3453.00,-8107.00,1271.00,0.00,-4839.00,285338.00,4266.00,-2146.00,5975.00,-159.00,602.00,-6.00,288939.00,0.00,105571.00,-11127.00,-4090.00,3889.00,82.00,4864.00,-49.00,171.00,193.00,20347.00,73406.00,59447.00,33168.00,4679.00,-1929.00,753.00,-436.00,-7867.00
2003:Q1,207873.00,-14520.00,26904.00,203374.00,171515.00,11199.00,23677.00,-3017.00,-7885.00,207873.00,188708.00,186221.00,-13794.00,16229.00,0.00,52.00,16786.00,4052.00,693.00,0.00,1108.00,0.00,-4356.00,-315.00,17332.00,-1728.00,0.00,2379.00,207873.00,11978.00,13579.00,-1814.00,29.00,264.00,-80.00,206770.00,0.00,51579.00,-844.00,842.00,1127.00,5.00,831.00,-70.00,199.00,-250.00,28709.00,71872.00,46347.00,-2851.00,-1610.00,11355.00,-265.00,-206.00,-10875.00
2003:Q2,517819.00,-9701.00,204300.00,290412.00,242194.00,18250.00,33019.00,-3051.00,32808.00,517819.00,380564.00,371838.00,-10649.00,19402.00,0.00,-27.00,142627.00,8924.00,398.00,0.00,369.00,0.00,14401.00,-840.00,106263.00,13112.00,0.00,-5372.00,517819.00,103752.00,100801.00,513.00,30.00,-1430.00,3838.00,402946.00,0.00,123158.00,-8084.00,1027.00,10692.00,-59.00,3538.00,-170.00,1499.00,-243.00,39336.00,62486.00,19652.00,50201.00,7103.00,88960.00,4051.00,-201.00,11121.00
2003:Q3,241646.00,-23013.00,-47718.00,274631.00,226835.00,16147.00,34733.00,-3084.00,37745.00,241646.00,250728.00,250914.00,-17484.00,17212.00,0.00,86.00,-8169.00,2632.00,831.00,0.00,786.00,0.00,366.00,4142.00,-18667.00,1741.00,0.00,-913.00,241646.00,-12580.00,-12628.00,1203.00,30.00,-397.00,-788.00,255155.00,0.00,88275.00,-14422.00,1163.00,12875.00,-8.00,2519.00,35.00,-1343.00,-235.00,34983.00,82200.00,19470.00,43457.00,7017.00,-20818.00,183.00,-196.00,-929.00
2003:Q4,233069.00,886.00,-35409.00,224335.00,173745.00,24234.00,29440.00,-3084.00,43257.00,233069.00,236393.00,216128.00,-759.00,21057.00,0.00,-33.00,-4760.00,10537.00,245.00,0.00,625.00,0.00,-4599.00,5518.00,-19450.00,2364.00,0.00,1436.00,233069.00,-29577.00,-17133.00,-13436.00,28.00,-861.00,1825.00,262810.00,0.00,59034.00,-2885.00,1416.00,8640.00,170.00,3976.00,117.00,-1054.00,-382.00,13587.00,118814.00,65436.00,32095.00,8213.00,-45063.00,1015.00,-319.00,-164.00
2004:Q1,322897.00,-16890.00,82089.00,264158.00,204743.00,10412.00,45904.00,3099.00,-6460.00,322897.00,259131.00,183840.00,9630.00,65592.00,0.00,69.00,67612.00,15705.00,-668.00,0.00,-91.00,0.00,3681.00,5298.00,42443.00,1244.00,0.00,-3846.00,322897.00,50310.00,40550.00,628.00,1138.00,6316.00,1678.00,284018.00,0.00,106830.00,-3904.00,1451.00,4580.00,59.00,1561.00,-67.00,-1344.00,1485.00,14352.00,3137.00,81320.00,48340.00,6943.00,19083.00,242.00,-50.00,-11431.00
2004:Q2,480585.00,20496.00,88557.00,353465.00,294779.00,17581.00,38005.00,3100.00,18067.00,480585.00,400364.00,310782.00,26844.00,62679.00,0.00,59.00,78524.00,39543.00,1219.00,0.00,676.00,0.00,8569.00,9216.00,21157.00,-1856.00,0.00,1697.00,480585.00,34421.00,27370.00,3786.00,1139.00,-4081.00,6207.00,440308.00,0.00,177036.00,-4076.00,2338.00,15082.00,74.00,2848.00,-45.00,-1300.00,2848.00,28007.00,20144.00,106897.00,63015.00,10996.00,17263.00,-720.00,-99.00,5856.00
2004:Q3,350171.00,10853.00,-21927.00,310910.00,247701.00,12045.00,48031.00,3133.00,50335.00,350171.00,341840.00,243399.00,36278.00,62108.00,0.00,55.00,10684.00,-4056.00,231.00,0.00,24.00,0.00,12000.00,4710.00,-9159.00,6934.00,0.00,-2353.00,350171.00,-2312.00,-8887.00,1735.00,1137.00,1376.00,2327.00,350178.00,0.00,149534.00,-2921.00,1880.00,13009.00,114.00,5032.00,67.00,-595.00,2485.00,-5267.00,14233.00,143296.00,35374.00,-1074.00,-5316.00,412.00,-85.00,2305.00
2004:Q4,612941.00,38373.00,170333.00,348991.00,274650.00,13435.00,57772.00,3134.00,55244.00,612941.00,519172.00,380335.00,74339.00,64363.00,0.00,135.00,91939.00,17608.00,1519.00,0.00,2424.00,0.00,5775.00,13436.00,61323.00,-10146.00,0.00,1830.00,612941.00,81223.00,68336.00,8837.00,1138.00,-1344.00,4256.00,522195.00,0.00,175900.00,15892.00,2607.00,7432.00,80.00,6385.00,-174.00,-2156.00,2802.00,23403.00,3253.00,127594.00,68175.00,37857.00,55678.00,-2437.00,-96.00,9523.00
2005:Q1,295950.00,17625.00,10895.00,282575.00,229953.00,10787.00,39587.00,2248.00,-15145.00,295950.00,300689.00,188931.00,35533.00,76146.00,0.00,79.00,-7304.00,2768.00,384.00,1.00,-402.00,0.00,-3676.00,7046.00,-11535.00,-1890.00,0.00,2565.00,295950.00,-12595.00,-8803.00,-3454.00,1336.00,-4114.00,2440.00,291607.00,0.00,77396.00,21922.00,2414.00,5627.00,43.00,2188.00,-87.00,-1401.00,2248.00,-3436.00,23163.00,147428.00,3162.00,7677.00,3704.00,-1217.00,776.00,16938.00
2005:Q2,536715.00,53934.00,71390.00,383976.00,302748.00,15696.00,63260.00,2272.00,27415.00,536715.00,492151.00,319077.00,85242.00,87718.00,0.00,114.00,50531.00,31958.00,786.00,2.00,565.00,0.00,-3383.00,7546.00,11176.00,1881.00,0.00,-5967.00,536715.00,16845.00,13430.00,1078.00,1337.00,-1033.00,2033.00,506026.00,0.00,189748.00,9832.00,2333.00,15957.00,61.00,5168.00,-21.00,-1950.00,2705.00,24500.00,35169.00,192680.00,18718.00,12038.00,-582.00,-1265.00,935.00,13844.00
2005:Q3,468113.00,28527.00,100.00,393490.00,317006.00,14695.00,59491.00,2298.00,45996.00,468113.00,454945.00,339110.00,28454.00,87141.00,0.00,241.00,9809.00,2419.00,75.00,9.00,95.00,0.00,8934.00,6863.00,-5490.00,-3096.00,0.00,3359.00,468113.00,9399.00,-4147.00,2198.00,1337.00,2961.00,7050.00,456617.00,0.00,170332.00,18910.00,1569.00,16703.00,126.00,3060.00,-28.00,2578.00,2178.00,-7463.00,42601.00,175876.00,23489.00,9645.00,-3912.00,201.00,752.00,2097.00
2005:Q4,519613.00,70996.00,28995.00,377452.00,279123.00,19601.00,76431.00,2297.00,42170.00,519613.00,492709.00,283514.00,118224.00,90779.00,0.00,192.00,16358.00,3513.00,2037.00,18.00,123.00,0.00,3280.00,1082.00,1313.00,4992.00,0.00,10546.00,519613.00,5221.00,-1397.00,2202.00,1336.00,-910.00,3990.00,515970.00,0.00,121771.00,25366.00,2949.00,7239.00,72.00,6718.00,-81.00,-794.00,3414.00,-1415.00,63532.00,233273.00,71852.00,-1047.00,-23069.00,5011.00,1179.00,-1578.00
2006:Q1,492453.00,51803.00,65072.00,404054.00,330414.00,11956.00,60875.00,809.00,-28476.00,492453.00,456811.00,305942.00,50827.00,99968.00,0.00,74.00,38261.00,-3950.00,-59.00,5.00,704.00,0.00,-4682.00,5302.00,35165.00,5776.00,0.00,-2619.00,492453.00,25012.00,24454.00,-2780.00,-385.00,2753.00,970.00,470836.00,0.00,124641.00,25228.00,1128.00,3862.00,14.00,4990.00,-55.00,-360.00,1832.00,3124.00,78735.00,180827.00,16169.00,9774.00,20724.00,-442.00,645.00,-3395.00
2006:Q2,588880.00,51314.00,117176.00,389664.00,325351.00,7255.00,56240.00,818.00,30726.00,588880.00,511078.00,344698.00,58915.00,107237.00,0.00,228.00,70208.00,22590.00,1711.00,-7.00,330.00,0.00,-482.00,5305.00,41554.00,-793.00,0.00,7594.00,588880.00,37570.00,37690.00,-5166.00,-386.00,1554.00,3878.00,536452.00,0.00,188099.00,14194.00,-197.00,14895.00,109.00,10307.00,-87.00,177.00,2456.00,31908.00,64594.00,181748.00,29229.00,2347.00,-680.00,-3512.00,865.00,14858.00
2006:Q3,454162.00,40568.00,16382.00,335383.00,259094.00,8836.00,66627.00,826.00,61829.00,454162.00,449479.00,325602.00,21346.00,102386.00,0.00,145.00,8500.00,1103.00,488.00,-19.00,617.00,0.00,-5452.00,2857.00,9242.00,-336.00,0.00,-3817.00,454162.00,11123.00,7096.00,-3860.00,-387.00,1507.00,6767.00,458181.00,0.00,105183.00,24529.00,570.00,12522.00,57.00,7299.00,-81.00,1025.00,1858.00,7652.00,76913.00,166829.00,38287.00,360.00,14435.00,89.00,654.00,-15142.00
2006:Q4,470811.00,54442.00,102020.00,258321.00,165091.00,14082.00,78321.00,827.00,56028.00,470811.00,474869.00,267929.00,100985.00,105807.00,0.00,148.00,-12391.00,-5452.00,2089.00,-38.00,1107.00,0.00,-2247.00,-11861.00,2272.00,1739.00,0.00,8333.00,470811.00,-655.00,-2812.00,-2157.00,-386.00,43.00,4657.00,461548.00,0.00,114051.00,15003.00,2349.00,5646.00,542.00,5553.00,-80.00,1058.00,3655.00,8816.00,72394.00,197875.00,10362.00,-22862.00,44936.00,965.00,1285.00,9918.00
2007:Q1,379940.00,32841.00,68374.00,295174.00,233455.00,16854.00,43722.00,1143.00,-16449.00,379940.00,343434.00,181298.00,47863.00,114061.00,0.00,212.00,36676.00,-15561.00,-2636.00,-6.00,1241.00,0.00,8892.00,2637.00,42595.00,-486.00,0.00,-170.00,379940.00,51087.00,42974.00,-4931.00,1861.00,4734.00,6449.00,324223.00,0.00,14880.00,23273.00,-1100.00,564.00,106.00,6171.00,555.00,1077.00,10827.00,-10423.00,115659.00,156120.00,3571.00,12381.00,-9797.00,-1660.00,2019.00,4630.00
2007:Q2,634214.00,67658.00,217093.00,312537.00,217212.00,17194.00,76976.00,1155.00,36926.00,634214.00,511469.00,291616.00,103919.00,115758.00,0.00,176.00,112255.00,11726.00,2648.00,2.00,3152.00,0.00,15321.00,1739.00,64487.00,13180.00,0.00,10490.00,634214.00,65935.00,62402.00,-3197.00,1860.00,598.00,4272.00,547977.00,0.00,145473.00,18952.00,22.00,11512.00,498.00,10135.00,554.00,1103.00,11512.00,25992.00,121712.00,148838.00,-130.00,-9184.00,58621.00,220.00,2147.00,20302.00
2007:Q3,763135.00,142655.00,235459.00,308942.00,200224.00,21998.00,85552.00,1168.00,76079.00,763135.00,541530.00,247371.00,178901.00,115105.00,0.00,153.00,212305.00,163545.00,9476.00,752.00,6029.00,0.00,23283.00,614.00,4967.00,3639.00,0.00,9300.00,763135.00,7335.00,2389.00,-3546.00,1861.00,2093.00,4538.00,701565.00,0.00,197084.00,56134.00,1636.00,12772.00,247.00,8435.00,554.00,-100.00,7109.00,193902.00,175797.00,65703.00,23172.00,-7326.00,-35319.00,439.00,1326.00,54235.00
2007:Q4,621699.00,98301.00,256515.00,212823.00,120887.00,30665.00,60103.00,1168.00,54060.00,621699.00,445501.00,204521.00,122530.00,118325.00,0.00,125.00,169683.00,38172.00,3927.00,-13.00,3302.00,0.00,5270.00,4489.00,108363.00,6173.00,0.00,6515.00,621699.00,111563.00,111940.00,-5235.00,1861.00,-644.00,3641.00,487005.00,0.00,180136.00,29249.00,-3226.00,8217.00,471.00,10864.00,554.00,-107.00,6620.00,64148.00,212848.00,-45434.00,-2388.00,-8941.00,31056.00,1704.00,1234.00,23131.00
2008:Q1,506678.00,126300.00,221262.00,166530.00,101046.00,16046.00,43972.00,5466.00,-7414.00,506678.00,294340.00,142607.00,66639.00,84984.00,0.00,110.00,199724.00,29559.00,-3800.00,29.00,2905.00,0.00,1382.00,6143.00,167307.00,-3801.00,0.00,12614.00,506678.00,132261.00,130605.00,-5186.00,-744.00,5640.00,1946.00,395824.00,39743.00,122287.00,17509.00,715.00,2213.00,91.00,9602.00,-2003.00,-83.00,3179.00,52276.00,139591.00,-42825.00,23581.00,-14111.00,40583.00,-395.00,3871.00,-21407.00
2008:Q2,60351.00,8940.00,-47121.00,80173.00,16574.00,16448.00,41685.00,5466.00,18359.00,60351.00,70358.00,-60398.00,41425.00,89127.00,0.00,204.00,-6363.00,2341.00,6900.00,105.00,1297.00,0.00,14197.00,-5319.00,-73982.00,19270.00,28828.00,-3644.00,60351.00,-11917.00,-13543.00,-1412.00,-741.00,5151.00,-1372.00,82471.00,-9460.00,31916.00,-5264.00,-275.00,14511.00,148.00,9596.00,-2001.00,-113.00,2597.00,29184.00,160212.00,-61360.00,-12951.00,-5379.00,-73217.00,1164.00,3163.00,-10203.00
2008:Q3,640435.00,352717.00,234203.00,30221.00,-6037.00,6807.00,23924.00,5527.00,23294.00,640435.00,268491.00,168987.00,25666.00,73563.00,0.00,275.00,366416.00,79526.00,8100.00,701.00,8622.00,0.00,-16712.00,4382.00,213094.00,7460.00,61243.00,5528.00,640435.00,21769.00,16960.00,-2369.00,-743.00,12060.00,-4139.00,629278.00,259522.00,60190.00,23644.00,135.00,14296.00,-347.00,12759.00,-2002.00,-1346.00,6191.00,87179.00,135780.00,-64873.00,-15886.00,-5214.00,112397.00,-686.00,7539.00,-10612.00
2008:Q4,-445452.00,199254.00,-629509.00,-15262.00,-53240.00,9634.00,22785.00,5559.00,65.00,-445452.00,-229044.00,-260926.00,-46198.00,77834.00,0.00,246.00,-215547.00,-111399.00,-2900.00,535.00,10801.00,0.00,-5949.00,1258.00,-453161.00,-9588.00,354856.00,-861.00,-445452.00,-265369.00,-278474.00,-1247.00,-744.00,16182.00,-1086.00,-177643.00,200606.00,-8757.00,26297.00,-450.00,5624.00,298.00,4579.00,-2003.00,-1279.00,436.00,-68321.00,71841.00,-91225.00,-58488.00,-21839.00,-237377.00,1882.00,533.00,-2440.00
2009:Q1,-528321.00,-208550.00,-296151.00,41934.00,40802.00,3392.00,-5046.00,2786.00,-65554.00,-528321.00,-236387.00,-63001.00,-160663.00,-12873.00,0.00,150.00,-288547.00,-97081.00,-10300.00,-503.00,356.00,0.00,-6559.00,3147.00,-100205.00,3763.00,-81165.00,-3387.00,-528321.00,-49093.00,-69452.00,-4171.00,-301.00,27345.00,-2514.00,-441572.00,-101648.00,-98529.00,-29187.00,76.00,508.00,36.00,-9431.00,-612.00,-1253.00,585.00,-87129.00,85488.00,-82049.00,-55185.00,-21496.00,-36238.00,-1155.00,-4353.00,-37656.00
2009:Q2,-342146.00,-235874.00,-72396.00,1290.00,9591.00,5620.00,-16739.00,2818.00,-35166.00,-342146.00,-119951.00,18625.00,-111406.00,-27364.00,0.00,194.00,-215342.00,-68606.00,-1800.00,42.00,-2025.00,0.00,10469.00,-1312.00,-7654.00,-4546.00,-139910.00,-6853.00,-342146.00,50356.00,11642.00,-1403.00,-302.00,36874.00,3545.00,-397100.00,-134829.00,-123361.00,-39526.00,-1040.00,5168.00,36.00,-7587.00,-612.00,-1272.00,449.00,-84920.00,136177.00,-101225.00,-47463.00,-1999.00,9024.00,-770.00,-3350.00,4598.00
2009:Q3,-269173.00,-200639.00,-45965.00,-32415.00,-12772.00,3029.00,-25520.00,2848.00,9846.00,-269173.00,-119549.00,60415.00,-150968.00,-29177.00,0.00,181.00,-147712.00,-58688.00,-200.00,-319.00,-2671.00,0.00,-17149.00,-2714.00,17797.00,-1200.00,-82568.00,-1912.00,-269173.00,93609.00,29060.00,-1683.00,-302.00,60458.00,6076.00,-351543.00,-70014.00,-199936.00,-42838.00,1223.00,3997.00,-242.00,-6990.00,-612.00,-45.00,353.00,-66743.00,141005.00,-85354.00,-41051.00,-4626.00,22675.00,283.00,-2628.00,-11239.00
2009:Q4,-182803.00,-121245.00,-29905.00,-27932.00,5962.00,-4484.00,-32258.00,2848.00,-3721.00,-182803.00,-81900.00,45904.00,-100434.00,-27665.00,0.00,295.00,-98669.00,-41719.00,-1800.00,230.00,520.00,0.00,-17184.00,-31.00,1069.00,4242.00,-43996.00,-2234.00,-182803.00,53250.00,-839.00,-588.00,-302.00,51583.00,3396.00,-236394.00,-41088.00,-109992.00,-25244.00,-887.00,-2108.00,-344.00,-4905.00,-611.00,-43.00,-78.00,-43635.00,95659.00,-54331.00,-75717.00,-2038.00,29977.00,-1589.00,580.00,341.00
2010:Q1,-333043.00,-62199.00,-96079.00,-109321.00,-81960.00,-5463.00,-23895.00,1997.00,-65444.00,-333043.00,-255484.00,-120639.00,-123287.00,-11698.00,0.00,140.00,-79281.00,-55979.00,-1100.00,-1664.00,-465.00,0.00,-18511.00,-2948.00,-816.00,4625.00,-2423.00,1722.00,-333043.00,21010.00,3154.00,-2375.00,1043.00,17377.00,1811.00,-357163.00,-5406.00,-158323.00,-668.00,-1698.00,-7860.00,-179.00,-5634.00,694.00,-51.00,-1714.00,-80297.00,35217.00,-87768.00,-35024.00,5528.00,-14577.00,2503.00,-1906.00,3110.00
2010:Q2,-150052.00,-32735.00,-40104.00,-62527.00,-15283.00,-2743.00,-46521.00,2020.00,-14686.00,-150052.00,-106777.00,5425.00,-107525.00,-4772.00,0.00,95.00,-47909.00,-33714.00,-400.00,699.00,-1232.00,0.00,-5401.00,-2907.00,1529.00,-4440.00,-2043.00,4634.00,-150052.00,21824.00,2469.00,-834.00,1041.00,18062.00,1086.00,-162908.00,-9975.00,-61056.00,-19944.00,-7753.00,1778.00,-5.00,-3451.00,694.00,-38.00,654.00,-44307.00,66276.00,-64662.00,-35466.00,-5437.00,18623.00,1401.00,-240.00,-8968.00
2010:Q3,-74159.00,-17059.00,-17470.00,-64987.00,-30215.00,2885.00,-39698.00,2041.00,25357.00,-74159.00,-35667.00,12940.00,-47904.00,-830.00,0.00,127.00,-46041.00,-42868.00,200.00,47.00,-234.00,0.00,-25065.00,4245.00,14275.00,11558.00,-8199.00,7549.00,-74159.00,71015.00,9638.00,-610.00,1041.00,54740.00,6206.00,-131645.00,-21453.00,-34629.00,-985.00,-275.00,1793.00,-33.00,1040.00,694.00,-93.00,1539.00,-74019.00,49438.00,-58497.00,-10227.00,-1199.00,15211.00,55.00,-5.00,-13529.00
2010:Q4,39680.00,26024.00,25546.00,-38529.00,-12769.00,1870.00,-29672.00,2042.00,26639.00,39680.00,32700.00,44138.00,-9786.00,-2157.00,0.00,505.00,-3392.00,-16394.00,905.00,-495.00,-125.00,0.00,-14997.00,666.00,14774.00,14365.00,-2091.00,10372.00,39680.00,45750.00,705.00,-279.00,1043.00,39170.00,5111.00,-5269.00,-7941.00,1343.00,10918.00,-73.00,-1952.00,-94.00,-770.00,693.00,-124.00,-1311.00,-17047.00,43301.00,-65295.00,-10936.00,-209.00,43232.00,331.00,665.00,-801.00
2011:Q1,-57647.00,-4266.00,11627.00,-47001.00,-21717.00,-3319.00,-25195.00,3230.00,-18007.00,-57647.00,-43377.00,-12879.00,-14294.00,-16310.00,0.00,106.00,-31461.00,-28811.00,-2412.00,3.00,821.00,0.00,1886.00,3658.00,6866.00,9822.00,-23294.00,17191.00,-57647.00,56416.00,5758.00,-752.00,-1452.00,52929.00,-67.00,-118883.00,-28937.00,-135630.00,14135.00,-999.00,-6888.00,-51.00,-236.00,-1153.00,-149.00,12176.00,14959.00,47473.00,-66082.00,-20449.00,12060.00,36065.00,7988.00,-3165.00,4820.00
2011:Q2,72492.00,41848.00,59718.00,-54156.00,-24730.00,-1024.00,-31668.00,3266.00,25082.00,72492.00,-31529.00,-50357.00,34239.00,-15599.00,0.00,188.00,96105.00,-17843.00,-878.00,89.00,44.00,0.00,1509.00,5327.00,56607.00,58302.00,-7052.00,7916.00,72492.00,62480.00,46895.00,551.00,-1451.00,15644.00,841.00,-7969.00,-13856.00,23839.00,20490.00,-1003.00,4818.00,256.00,7144.00,-1153.00,-174.00,12993.00,-48672.00,48950.00,-34283.00,-26685.00,2151.00,-811.00,-2661.00,688.00,17981.00
