1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1996:Q1,12435476.00,7326686.00,3257237.00,2273352.00,716015.00,1080082.00,5108790.00,20387.00,175621.00,95849.00,69845.00,2428.00,123661.00,17436.00,57356.00,20853.00,28016.00,133711.00,57033.00,76678.00,50177.00,1222302.00,803285.00,2411525.00,6133964.00,1826142.00,174174.00,134937.00,1517031.00,1316414.00,629014.00,474168.00,213231.00,865240.00,49331.00,674766.00,1402071.00,6301512.00,71963.00,3098398.00,6683652.00,49.87,47.02,106.06,10789800.00,5681010.00,2072189.00,1913307.00,638709.00,1056805.00,4655836.00,31483.00,1745385.00,67.50
1996:Q2,12545568.00,7317021.00,3205311.00,2295875.00,730743.00,1085092.00,5228547.00,19844.00,174938.00,103832.00,76178.00,4322.00,138351.00,20928.00,63106.00,22880.00,31437.00,128162.00,56145.00,72017.00,54306.00,1269179.00,817570.00,2441865.00,6217304.00,1861381.00,181726.00,137110.00,1542545.00,1337239.00,637524.00,482258.00,217457.00,890511.00,45602.00,699688.00,1382883.00,6328264.00,72714.00,3126681.00,6988156.00,50.54,45.77,110.43,10955188.00,5726641.00,2085423.00,1948993.00,652754.00,1039471.00,4737884.00,31899.00,1768877.00,67.51
1996:Q3,12685104.00,7346503.00,3176577.00,2333201.00,743243.00,1093482.00,5338602.00,20922.00,182257.00,112984.00,83897.00,4674.00,135161.00,23488.00,52144.00,25926.00,33603.00,123767.00,55247.00,68520.00,57743.00,1295612.00,838645.00,2482940.00,6305330.00,1868392.00,172999.00,137084.00,1558309.00,1358459.00,654084.00,488732.00,215643.00,877754.00,49068.00,710366.00,1441291.00,6379774.00,73880.00,3183732.00,7047824.00,50.58,45.79,110.47,11155770.00,5817168.00,2110910.00,1987010.00,667364.00,1051884.00,4850439.00,32328.00,1792933.00,66.53
1996:Q4,12959478.00,7486998.00,3260034.00,2368640.00,753813.00,1104511.00,5472481.00,28208.00,189044.00,129670.00,94626.00,3904.00,138126.00,31534.00,47095.00,28480.00,31017.00,132095.00,54350.00,77745.00,62566.00,1273063.00,866486.00,2554693.00,6393595.00,1876639.00,156405.00,137851.00,1582383.00,1367941.00,662307.00,484803.00,220832.00,928331.00,49872.00,704789.00,1466023.00,6565883.00,74699.00,3224067.00,6760150.00,49.42,48.00,102.96,11386030.00,5913549.00,2138818.00,2024648.00,682394.00,1067689.00,4992434.00,32822.00,1818528.00,64.99
1997:Q1,13431191.00,7896523.00,3619106.00,2392052.00,775133.00,1110232.00,5534668.00,28968.00,191864.00,132912.00,101670.00,3732.00,130759.00,26721.00,54405.00,19272.00,30361.00,130692.00,60735.00,69957.00,62961.00,1311149.00,894784.00,2545177.00,6462282.00,1917745.00,168747.00,138652.00,1610346.00,1393677.00,681234.00,491069.00,221373.00,906349.00,62141.00,733860.00,1448510.00,6968910.00,75814.00,3268708.00,6728324.00,47.52,49.22,96.55,11551659.00,6016991.00,2158242.00,2062125.00,699177.00,1097447.00,5089378.00,33391.00,1843957.00,65.07
1997:Q2,13608055.00,7976466.00,3639466.00,2419760.00,795443.00,1121797.00,5631589.00,33462.00,182350.00,146321.00,106071.00,3249.00,113996.00,25733.00,40178.00,11823.00,36262.00,135164.00,67191.00,67973.00,69664.00,1365473.00,917177.00,2558662.00,6504393.00,1964951.00,179286.00,139800.00,1645865.00,1413580.00,694276.00,491820.00,227484.00,919261.00,57173.00,753366.00,1396061.00,7103662.00,77053.00,3310954.00,7879461.00,47.56,42.88,110.92,11715581.00,6083992.00,2173443.00,2101087.00,716597.00,1092865.00,5211188.00,34046.00,1868615.00,64.83
1997:Q3,13924365.00,8164462.00,3763967.00,2453729.00,813985.00,1132781.00,5759904.00,33251.00,186213.00,141792.00,112925.00,4004.00,106964.00,28351.00,36848.00,8394.00,33371.00,142375.00,73718.00,68657.00,74632.00,1388629.00,938318.00,2630801.00,6591857.00,2015566.00,176649.00,141682.00,1697235.00,1441900.00,701623.00,500138.00,240139.00,939573.00,64368.00,756200.00,1374249.00,7332509.00,78572.00,3361935.00,8617920.00,47.15,40.12,117.53,11946312.00,6186408.00,2212314.00,2143244.00,734320.00,1096530.00,5354455.00,34729.00,1894918.00,64.57
1997:Q4,14289732.00,8471286.00,4021887.00,2477371.00,824238.00,1147790.00,5818447.00,23139.00,177710.00,164374.00,118834.00,4562.00,98342.00,36145.00,26846.00,7971.00,27380.00,164654.00,80245.00,84409.00,74492.00,1361106.00,933123.00,2698111.00,6645441.00,2021758.00,168598.00,142002.00,1711158.00,1501278.00,716874.00,534874.00,249530.00,993588.00,59214.00,756443.00,1313160.00,7644291.00,79994.00,3416388.00,8609602.00,46.09,40.92,112.63,12094793.00,6276346.00,2244712.00,2181187.00,751446.00,1099001.00,5449351.00,35376.00,1921855.00,64.65
1998:Q1,14814709.00,8805122.00,4308752.00,2497311.00,840727.00,1158332.00,6009587.00,27115.00,195207.00,205028.00,124740.00,3717.00,90540.00,32204.00,21850.00,7283.00,29203.00,155340.00,77043.00,78297.00,84641.00,1395370.00,980303.00,2747585.00,6804055.00,2120389.00,193105.00,143842.00,1783442.00,1518006.00,725632.00,550140.00,242234.00,1005328.00,69045.00,781097.00,1310190.00,8010654.00,81127.00,3472318.00,9849182.00,45.42,36.94,122.95,12414937.00,6405350.00,2274756.00,2220399.00,768174.00,1142021.00,5610882.00,35992.00,1948910.00,64.85
1998:Q2,14992234.00,8815673.00,4277541.00,2522351.00,853364.00,1162417.00,6176560.00,20577.00,186260.00,202999.00,139545.00,2491.00,81409.00,28870.00,19024.00,7036.00,26479.00,150856.00,73806.00,77050.00,88194.00,1432830.00,1019151.00,2852248.00,6964912.00,2204214.00,202491.00,145492.00,1856231.00,1544576.00,753419.00,553786.00,237371.00,1002086.00,59915.00,795432.00,1358689.00,8027322.00,82586.00,3519779.00,10074675.00,46.70,37.21,125.50,12668065.00,6491505.00,2304850.00,2258554.00,784443.00,1143658.00,5703154.00,36591.00,1978607.00,65.73
1998:Q3,15236185.00,9004893.00,4419876.00,2550994.00,868183.00,1165839.00,6231292.00,18385.00,186564.00,201597.00,150413.00,3252.00,85684.00,31301.00,20292.00,8288.00,25803.00,146225.00,70534.00,75691.00,83020.00,1480470.00,1040238.00,2835444.00,7079890.00,2247272.00,216872.00,147009.00,1883391.00,1569706.00,776540.00,558784.00,234382.00,1024242.00,68559.00,803875.00,1366235.00,8156295.00,84296.00,3558870.00,8950465.00,46.80,42.65,109.74,12833220.00,6601928.00,2341269.00,2295063.00,800978.00,1164618.00,5753330.00,37202.00,2008350.00,66.34
1998:Q4,16003554.00,9178775.00,4529731.00,2582487.00,892226.00,1174331.00,6824778.00,30518.00,161784.00,192588.00,161719.00,4208.00,99405.00,39433.00,23615.00,10609.00,25748.00,146610.00,67261.00,79349.00,97645.00,1448432.00,1041048.00,3440821.00,7476191.00,2259843.00,192958.00,147763.00,1919122.00,1642775.00,797482.00,594987.00,250306.00,1051246.00,64058.00,817754.00,1640515.00,8527362.00,85993.00,3598233.00,10887494.00,45.77,35.84,127.68,13483340.00,6658562.00,2369020.00,2334157.00,818085.00,1137300.00,6007149.00,37861.00,2037964.00,64.97
1999:Q1,16439591.00,9335748.00,4614833.00,2619987.00,911546.00,1189382.00,7103843.00,36235.00,158265.00,195635.00,167831.00,4775.00,99543.00,40493.00,22992.00,11324.00,24734.00,136112.00,60842.00,75270.00,102125.00,1501928.00,1104151.00,3597244.00,7715630.00,2341830.00,223886.00,149143.00,1968801.00,1694972.00,807849.00,628440.00,258683.00,1053925.00,69320.00,829746.00,1725837.00,8723961.00,87286.00,3640672.00,11139050.00,46.27,36.24,127.68,13887574.00,6783731.00,2408812.00,2374576.00,835822.00,1164521.00,6171944.00,38548.00,2067276.00,65.41
1999:Q2,16718066.00,9272887.00,4483639.00,2649865.00,936103.00,1203279.00,7445179.00,32343.00,174556.00,210997.00,169198.00,3434.00,100917.00,47355.00,21103.00,11363.00,21096.00,129217.00,54351.00,74866.00,110629.00,1582779.00,1149511.00,3781598.00,7934126.00,2412232.00,232365.00,150297.00,2029570.00,1701371.00,812029.00,616311.00,273032.00,1095652.00,70936.00,915389.00,1738545.00,8783940.00,88766.00,3680690.00,12099669.00,46.83,34.00,137.75,14334644.00,6889465.00,2446739.00,2416483.00,854920.00,1171323.00,6400518.00,39277.00,2095995.00,64.27
