1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1959:Q1,29811.00,13693.00,14424.00,4670.00,3843.00,828.00,9754.00,-731.00,-661.00,-70.00,16118.00,11553.00,9645.00,6578.00,2772.00,296.00,1908.00,4565.00,3488.00,1077.00,28571.00,28952.00,20791.00,14164.00,9900.00,3810.00,453.00,6628.00,8161.00,5347.00,2814.00,0.00,214.00,-209.00,-209.00,0.00,0.00,423.00,-214.00,474.00,-688.00,-381.00,3733.00,-878.00,-510.00,-1038.00,670.00,4611.00,-4114.00,-2994.00,-1119.00,-806.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1959:Q2,33704.00,17422.00,14951.00,5220.00,4435.00,785.00,9731.00,2471.00,1250.00,1221.00,16282.00,11661.00,9726.00,6645.00,2785.00,296.00,1935.00,4621.00,3538.00,1083.00,30934.00,31461.00,22345.00,15476.00,11367.00,3640.00,469.00,6869.00,9116.00,5452.00,3664.00,0.00,223.00,-210.00,-210.00,0.00,0.00,433.00,-223.00,301.00,-524.00,-527.00,1274.00,-3090.00,-2847.00,-855.00,613.00,4364.00,-1801.00,-965.00,-836.00,-1404.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1959:Q3,27353.00,10910.00,13099.00,4578.00,3735.00,843.00,8522.00,-2189.00,-1575.00,-614.00,16443.00,11759.00,9798.00,6706.00,2796.00,297.00,1961.00,4684.00,3593.00,1091.00,30529.00,30674.00,20902.00,14105.00,10104.00,3514.00,486.00,6797.00,9772.00,5607.00,4165.00,0.00,111.00,-360.00,-360.00,0.00,0.00,471.00,-111.00,708.00,-819.00,-145.00,7022.00,3806.00,3871.00,-719.00,654.00,3215.00,-7167.00,-4297.00,-2869.00,2685.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1959:Q4,29213.00,12617.00,13867.00,4750.00,3870.00,880.00,9117.00,-1250.00,-2897.00,1647.00,16596.00,11846.00,9860.00,6760.00,2804.00,296.00,1986.00,4750.00,3650.00,1100.00,30219.00,30438.00,21631.00,14998.00,10974.00,3537.00,487.00,6634.00,8807.00,5364.00,3443.00,0.00,120.00,-359.00,-359.00,0.00,0.00,479.00,-120.00,519.00,-639.00,-219.00,4968.00,977.00,1021.00,-733.00,689.00,3991.00,-5187.00,-5130.00,-57.00,-327.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1960:Q1,33220.00,16477.00,14927.00,5084.00,3917.00,1167.00,9844.00,1550.00,1395.00,155.00,16743.00,11924.00,9914.00,6809.00,2800.00,305.00,2011.00,4819.00,3706.00,1113.00,32520.00,32089.00,24118.00,17210.00,12112.00,4589.00,509.00,6908.00,7971.00,5359.00,2612.00,0.00,201.00,-142.00,-142.00,0.00,0.00,343.00,-201.00,283.00,-484.00,431.00,1832.00,-2771.00,-1943.00,-1789.00,962.00,4603.00,-1401.00,-541.00,-860.00,-496.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1960:Q2,35413.00,18523.00,13817.00,4621.00,3679.00,942.00,9196.00,4706.00,3263.00,1442.00,16890.00,12006.00,9973.00,6861.00,2817.00,295.00,2033.00,4884.00,3755.00,1129.00,31267.00,30646.00,21774.00,15341.00,10701.00,4124.00,516.00,6433.00,8872.00,5336.00,3536.00,0.00,195.00,-204.00,-204.00,0.00,0.00,399.00,-195.00,365.00,-560.00,622.00,-290.00,-4688.00,-4103.00,-1307.00,722.00,4398.00,912.00,1318.00,-406.00,-2082.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1960:Q3,29417.00,12367.00,14017.00,4562.00,3766.00,796.00,9456.00,-1650.00,-847.00,-803.00,17050.00,12093.00,10038.00,6916.00,2832.00,290.00,2055.00,4957.00,3812.00,1145.00,32382.00,31457.00,21593.00,15377.00,10707.00,4165.00,505.00,6217.00,9864.00,5619.00,4245.00,0.00,160.00,-209.00,-209.00,0.00,0.00,369.00,-160.00,430.00,-590.00,924.00,7322.00,2396.00,3147.00,-1333.00,582.00,4926.00,-6398.00,-3084.00,-3314.00,2328.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1960:Q4,28957.00,11746.00,13597.00,4266.00,3551.00,714.00,9331.00,-1850.00,-3626.00,1776.00,17211.00,12185.00,10110.00,6975.00,2844.00,291.00,2075.00,5026.00,3865.00,1161.00,29476.00,28282.00,18991.00,12818.00,8948.00,3373.00,498.00,6173.00,9291.00,5578.00,3713.00,0.00,277.00,-191.00,-191.00,0.00,0.00,468.00,-277.00,231.00,-508.00,1195.00,7033.00,2267.00,2288.00,-529.00,508.00,4766.00,-5838.00,-5569.00,-269.00,-1111.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1961:Q1,30324.00,12948.00,14799.00,4006.00,3316.00,690.00,10794.00,-1851.00,-1865.00,14.00,17376.00,12281.00,10187.00,7037.00,2853.00,297.00,2094.00,5095.00,3918.00,1177.00,29902.00,28568.00,19594.00,13488.00,9246.00,3756.00,486.00,6107.00,8974.00,6028.00,2946.00,1.00,279.00,-177.00,-177.00,0.00,0.00,455.00,-278.00,361.00,-639.00,1333.00,6785.00,459.00,861.00,-903.00,501.00,6326.00,-5452.00,-4336.00,-1116.00,-930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1961:Q2,35439.00,17889.00,15365.00,4687.00,3794.00,894.00,10678.00,2524.00,1232.00,1292.00,17549.00,12386.00,10272.00,7104.00,2865.00,303.00,2114.00,5164.00,3969.00,1195.00,31770.00,30766.00,21027.00,14916.00,10277.00,4143.00,496.00,6112.00,9739.00,6032.00,3707.00,0.00,184.00,-225.00,-225.00,0.00,0.00,409.00,-184.00,364.00,-547.00,1004.00,2871.00,-3400.00,-2822.00,-1278.00,700.00,6271.00,-1867.00,-1195.00,-672.00,-1346.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1961:Q3,32048.00,14312.00,16314.00,4980.00,3966.00,1014.00,11335.00,-2003.00,-1011.00,-992.00,17737.00,12498.00,10364.00,7174.00,2882.00,308.00,2134.00,5239.00,4028.00,1211.00,34316.00,33377.00,22729.00,16378.00,11232.00,4641.00,505.00,6351.00,10648.00,6221.00,4427.00,0.00,206.00,-244.00,-244.00,0.00,0.00,450.00,-206.00,343.00,-548.00,940.00,8146.00,1478.00,2420.00,-1760.00,817.00,6668.00,-7206.00,-3546.00,-3660.00,1739.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1961:Q4,33858.00,15913.00,17047.00,5482.00,4351.00,1131.00,11565.00,-1134.00,-3061.00,1927.00,17945.00,12618.00,10464.00,7249.00,2903.00,312.00,2155.00,5327.00,4096.00,1231.00,34707.00,33771.00,23233.00,16718.00,11315.00,4875.00,529.00,6515.00,10538.00,6366.00,4172.00,1.00,234.00,-200.00,-200.00,0.00,0.00,434.00,-234.00,331.00,-564.00,936.00,7047.00,277.00,1334.00,-1972.00,915.00,6771.00,-6112.00,-5661.00,-450.00,-436.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1962:Q1,35324.00,17146.00,18111.00,6021.00,4881.00,1141.00,12090.00,-965.00,-1125.00,160.00,18178.00,12747.00,10571.00,7329.00,2928.00,314.00,2176.00,5432.00,4176.00,1256.00,34896.00,34133.00,24519.00,17916.00,12154.00,5210.00,552.00,6603.00,9614.00,6483.00,3131.00,0.00,173.00,-234.00,-234.00,0.00,0.00,407.00,-173.00,432.00,-604.00,763.00,5737.00,-1519.00,-139.00,-2282.00,903.00,7256.00,-4975.00,-3863.00,-1112.00,-501.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1962:Q2,40219.00,21840.00,17813.00,5967.00,4981.00,986.00,11846.00,4027.00,2425.00,1601.00,18379.00,12879.00,10680.00,7411.00,2952.00,317.00,2199.00,5501.00,4221.00,1280.00,35763.00,34571.00,24176.00,17417.00,11924.00,4921.00,572.00,6759.00,10395.00,6508.00,3887.00,0.00,213.00,-267.00,-267.00,0.00,0.00,481.00,-214.00,428.00,-641.00,1192.00,1846.00,-4959.00,-3721.00,-1969.00,731.00,6805.00,-654.00,-289.00,-365.00,-1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1962:Q3,33470.00,14830.00,17571.00,6175.00,5206.00,969.00,11396.00,-2741.00,-2001.00,-740.00,18640.00,13014.00,10791.00,7497.00,2974.00,320.00,2223.00,5626.00,4326.00,1300.00,37041.00,36008.00,24540.00,17817.00,12200.00,5042.00,575.00,6723.00,11468.00,6779.00,4689.00,-1.00,231.00,-227.00,-227.00,0.00,0.00,458.00,-232.00,338.00,-569.00,1033.00,9384.00,2946.00,4300.00,-2069.00,714.00,6439.00,-8351.00,-4792.00,-3560.00,2721.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1962:Q4,34443.00,15540.00,17792.00,6759.00,5668.00,1091.00,11034.00,-2253.00,-4642.00,2390.00,18903.00,13153.00,10905.00,7587.00,2994.00,324.00,2249.00,5750.00,4425.00,1325.00,35676.00,34864.00,23743.00,17080.00,11598.00,4925.00,557.00,6662.00,11121.00,6732.00,4389.00,0.00,243.00,-238.00,-238.00,0.00,0.00,481.00,-244.00,411.00,-654.00,812.00,8193.00,2054.00,3128.00,-1932.00,857.00,6139.00,-7380.00,-7360.00,-21.00,-860.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1963:Q1,37098.00,17971.00,18436.00,6720.00,5863.00,857.00,11716.00,-465.00,-775.00,310.00,19127.00,13296.00,11020.00,7680.00,3011.00,329.00,2276.00,5832.00,4487.00,1345.00,35595.00,34626.00,24922.00,18094.00,12057.00,5502.00,535.00,6828.00,9704.00,6450.00,3254.00,0.00,297.00,-189.00,-189.00,0.00,0.00,486.00,-297.00,390.00,-687.00,970.00,5010.00,-1668.00,172.00,-2491.00,651.00,6678.00,-4041.00,-3128.00,-913.00,-1927.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1963:Q2,43214.00,23837.00,18525.00,6968.00,6119.00,850.00,11557.00,5312.00,3656.00,1655.00,19377.00,13450.00,11145.00,7779.00,3033.00,333.00,2305.00,5927.00,4557.00,1370.00,37885.00,36555.00,25412.00,18197.00,12367.00,5287.00,543.00,7215.00,11143.00,6601.00,4542.00,0.00,247.00,-262.00,-262.00,0.00,0.00,509.00,-247.00,465.00,-711.00,1330.00,988.00,-5151.00,-3536.00,-2255.00,640.00,6138.00,342.00,1148.00,-806.00,-2902.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1963:Q3,34967.00,15351.00,18292.00,7080.00,6235.00,845.00,11212.00,-2942.00,-2129.00,-812.00,19617.00,13617.00,11280.00,7885.00,3058.00,338.00,2337.00,6000.00,4607.00,1393.00,39688.00,38532.00,26152.00,18893.00,13011.00,5317.00,565.00,7259.00,12380.00,6987.00,5393.00,0.00,271.00,-265.00,-265.00,0.00,0.00,536.00,-271.00,496.00,-767.00,1156.00,10207.00,4453.00,6095.00,-2259.00,618.00,5754.00,-9051.00,-5005.00,-4046.00,4183.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1963:Q4,38909.00,19028.00,19334.00,7133.00,6279.00,854.00,12202.00,-307.00,-2871.00,2564.00,19882.00,13796.00,11425.00,7996.00,3087.00,342.00,2371.00,6086.00,4665.00,1421.00,39499.00,38008.00,26797.00,19302.00,13010.00,5685.00,607.00,7495.00,11211.00,6632.00,4579.00,-1.00,306.00,-165.00,-165.00,0.00,0.00,471.00,-306.00,521.00,-827.00,1492.00,6618.00,11.00,2020.00,-2598.00,589.00,6607.00,-5126.00,-5358.00,232.00,-875.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1964:Q1,40586.00,20436.00,20852.00,7923.00,6934.00,989.00,12928.00,-416.00,-1164.00,749.00,20150.00,13987.00,11579.00,8114.00,3119.00,347.00,2407.00,6164.00,4719.00,1445.00,39997.00,37937.00,27618.00,19807.00,13528.00,5614.00,665.00,7812.00,10318.00,6732.00,3586.00,0.00,227.00,-275.00,-275.00,0.00,0.00,502.00,-227.00,536.00,-762.00,2061.00,6404.00,-618.00,1205.00,-2495.00,671.00,7022.00,-4343.00,-3713.00,-631.00,-1015.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1964:Q2,45992.00,25555.00,21834.00,7834.00,6975.00,860.00,14000.00,3721.00,2133.00,1588.00,20438.00,14196.00,11749.00,8240.00,3155.00,353.00,2447.00,6242.00,4772.00,1470.00,41184.00,39499.00,27631.00,20025.00,13849.00,5459.00,717.00,7606.00,11868.00,6775.00,5093.00,0.00,272.00,-326.00,-326.00,0.00,0.00,597.00,-272.00,577.00,-848.00,1685.00,3319.00,-4925.00,-3117.00,-2303.00,496.00,8244.00,-1634.00,-447.00,-1187.00,-1606.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1964:Q3,37953.00,17216.00,21272.00,7861.00,7002.00,860.00,13411.00,-4055.00,-3413.00,-642.00,20737.00,14423.00,11933.00,8377.00,3195.00,362.00,2490.00,6314.00,4820.00,1494.00,42665.00,40775.00,28158.00,20580.00,14421.00,5397.00,762.00,7578.00,12617.00,6833.00,5784.00,-1.00,276.00,-338.00,-338.00,0.00,0.00,613.00,-276.00,678.00,-954.00,1891.00,11973.00,4264.00,6006.00,-2202.00,459.00,7710.00,-10083.00,-6104.00,-3979.00,4048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1964:Q4,41491.00,20439.00,22245.00,7741.00,7056.00,685.00,14504.00,-1806.00,-4417.00,2611.00,21053.00,14669.00,12132.00,8522.00,3238.00,372.00,2537.00,6384.00,4863.00,1521.00,42162.00,40331.00,28746.00,21071.00,14706.00,5574.00,791.00,7675.00,11585.00,6775.00,4810.00,0.00,566.00,-62.00,-62.00,0.00,0.00,628.00,-566.00,334.00,-899.00,1832.00,8273.00,-465.00,1606.00,-2336.00,265.00,8739.00,-6442.00,-6662.00,220.00,-1442.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1965:Q1,44616.00,23219.00,23254.00,9270.00,8029.00,1241.00,13984.00,-35.00,-127.00,92.00,21397.00,14933.00,12346.00,8677.00,3285.00,385.00,2587.00,6464.00,4906.00,1558.00,43540.00,42103.00,31635.00,23792.00,16630.00,6325.00,837.00,7843.00,10469.00,6570.00,3899.00,0.00,410.00,-244.00,-244.00,0.00,0.00,654.00,-410.00,469.00,-879.00,1437.00,5067.00,-3008.00,-757.00,-3040.00,788.00,8075.00,-3630.00,-2259.00,-1371.00,-2152.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1965:Q2,51520.00,29741.00,23414.00,9413.00,8224.00,1190.00,14001.00,6327.00,4437.00,1889.00,21779.00,15222.00,12584.00,8851.00,3337.00,396.00,2638.00,6557.00,4962.00,1595.00,45509.00,43750.00,31762.00,23766.00,16499.00,6407.00,859.00,7996.00,11988.00,6564.00,5424.00,0.00,472.00,-137.00,-137.00,0.00,0.00,609.00,-472.00,387.00,-858.00,1759.00,392.00,-7642.00,-5298.00,-3070.00,726.00,8034.00,1368.00,2449.00,-1081.00,-2457.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1965:Q3,41985.00,19796.00,24804.00,9409.00,8419.00,990.00,15394.00,-5008.00,-4049.00,-959.00,22189.00,15536.00,12845.00,9044.00,3393.00,407.00,2691.00,6653.00,5025.00,1628.00,47395.00,45908.00,32809.00,24721.00,17379.00,6467.00,875.00,8088.00,13099.00,6800.00,6299.00,0.00,434.00,-220.00,-220.00,0.00,0.00,654.00,-434.00,407.00,-841.00,1488.00,12507.00,3164.00,5715.00,-3074.00,523.00,9343.00,-11019.00,-6230.00,-4789.00,5092.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1965:Q4,44770.00,22154.00,24825.00,9927.00,8815.00,1111.00,14899.00,-2671.00,-5731.00,3061.00,22616.00,15875.00,13130.00,9257.00,3454.00,419.00,2745.00,6741.00,5077.00,1664.00,47219.00,45745.00,33438.00,25266.00,17828.00,6547.00,891.00,8172.00,12308.00,6764.00,5544.00,0.00,446.00,-252.00,-252.00,0.00,0.00,698.00,-446.00,430.00,-875.00,1474.00,9266.00,491.00,2944.00,-3093.00,640.00,8774.00,-7792.00,-7848.00,56.00,291.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1966:Q1,48203.00,25129.00,25438.00,10484.00,9271.00,1213.00,14954.00,-309.00,-924.00,615.00,23074.00,16239.00,13438.00,9488.00,3520.00,430.00,2801.00,6835.00,5135.00,1700.00,48991.00,47820.00,36049.00,27796.00,20157.00,6744.00,895.00,8253.00,11771.00,7251.00,4520.00,0.00,375.00,-352.00,-352.00,0.00,0.00,727.00,-375.00,552.00,-927.00,1171.00,6041.00,-2734.00,-258.00,-3224.00,748.00,8775.00,-4870.00,-3592.00,-1279.00,317.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1966:Q2,55742.00,32163.00,25242.00,10321.00,9145.00,1176.00,14921.00,6922.00,4406.00,2516.00,23578.00,16606.00,13750.00,9725.00,3585.00,441.00,2856.00,6972.00,5214.00,1758.00,50105.00,49126.00,35875.00,27912.00,20840.00,6175.00,897.00,7964.00,13251.00,7185.00,6066.00,1.00,489.00,-241.00,-241.00,0.00,0.00,729.00,-488.00,449.00,-937.00,979.00,-152.00,-9237.00,-7366.00,-2591.00,721.00,9084.00,1131.00,1986.00,-855.00,-1552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1966:Q3,43411.00,19343.00,25251.00,10106.00,8914.00,1193.00,15145.00,-5908.00,-5136.00,-772.00,24067.00,16976.00,14065.00,9966.00,3647.00,452.00,2911.00,7091.00,5291.00,1800.00,51012.00,50332.00,35798.00,28076.00,20873.00,6302.00,901.00,7722.00,14534.00,7779.00,6755.00,0.00,417.00,-280.00,-280.00,0.00,0.00,697.00,-417.00,548.00,-965.00,680.00,13614.00,3977.00,5888.00,-2655.00,744.00,9638.00,-12934.00,-8171.00,-4763.00,6160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1966:Q4,49084.00,24511.00,26997.00,10660.00,9183.00,1478.00,16337.00,-2486.00,-5301.00,2816.00,24573.00,17349.00,14384.00,10213.00,3708.00,463.00,2966.00,7224.00,5378.00,1846.00,51453.00,50474.00,36464.00,29239.00,22011.00,6315.00,913.00,7225.00,14010.00,7873.00,6137.00,0.00,510.00,-171.00,-171.00,0.00,0.00,681.00,-510.00,436.00,-945.00,979.00,9740.00,-1656.00,-77.00,-2607.00,1028.00,11397.00,-8762.00,-8232.00,-530.00,198.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1967:Q1,49993.00,24932.00,28053.00,9945.00,8816.00,1129.00,18108.00,-3121.00,-3584.00,463.00,25061.00,17725.00,14705.00,10464.00,3766.00,475.00,3020.00,7336.00,5453.00,1883.00,49905.00,48812.00,35702.00,28600.00,21162.00,6517.00,921.00,7102.00,13110.00,7968.00,5142.00,-1.00,621.00,-114.00,-114.00,0.00,0.00,735.00,-622.00,316.00,-937.00,1094.00,9367.00,-3923.00,-1856.00,-2751.00,684.00,13290.00,-8273.00,-6415.00,-1859.00,131.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1967:Q2,53693.00,28113.00,26906.00,9571.00,8581.00,990.00,17334.00,1207.00,-434.00,1641.00,25580.00,18118.00,15040.00,10724.00,3828.00,488.00,3078.00,7462.00,5549.00,1913.00,49778.00,48889.00,34373.00,26579.00,19194.00,6430.00,955.00,7795.00,14516.00,7738.00,6778.00,0.00,736.00,32.00,32.00,0.00,0.00,705.00,-737.00,-19.00,-718.00,889.00,6000.00,-5913.00,-3834.00,-2602.00,523.00,11913.00,-5111.00,-2604.00,-2506.00,-1108.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1967:Q3,46857.00,20711.00,27829.00,9665.00,8514.00,1151.00,18165.00,-7118.00,-6543.00,-575.00,26146.00,18528.00,15388.00,10993.00,3892.00,503.00,3141.00,7618.00,5653.00,1965.00,51980.00,51186.00,35709.00,27559.00,20261.00,6295.00,1003.00,8150.00,15477.00,8194.00,7283.00,0.00,434.00,-341.00,-341.00,0.00,0.00,775.00,-434.00,553.00,-986.00,795.00,15338.00,2958.00,4710.00,-2403.00,651.00,12380.00,-14543.00,-9636.00,-4907.00,4768.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1967:Q4,49888.00,23156.00,28890.00,10276.00,8665.00,1611.00,18614.00,-5734.00,-8930.00,3196.00,26732.00,18955.00,15749.00,11271.00,3958.00,520.00,3207.00,7777.00,5763.00,2014.00,52177.00,51471.00,36914.00,28277.00,20942.00,6244.00,1091.00,8637.00,14557.00,8039.00,6518.00,0.00,951.00,248.00,248.00,0.00,0.00,703.00,-951.00,115.00,-1066.00,707.00,12270.00,-211.00,1035.00,-2286.00,1040.00,12481.00,-11563.00,-11321.00,-242.00,-381.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1968:Q1,51506.00,24146.00,27910.00,9198.00,7851.00,1347.00,18712.00,-3764.00,-3925.00,162.00,27360.00,19399.00,16123.00,11559.00,4027.00,537.00,3277.00,7961.00,5877.00,2084.00,51891.00,51477.00,38072.00,29348.00,20876.00,7265.00,1207.00,8724.00,13405.00,7811.00,5594.00,0.00,1053.00,416.00,416.00,0.00,0.00,637.00,-1053.00,254.00,-1306.00,414.00,8569.00,-4059.00,-1497.00,-3239.00,677.00,12628.00,-8155.00,-6113.00,-2043.00,-57.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1968:Q2,59641.00,31663.00,29004.00,9811.00,8365.00,1447.00,19193.00,2659.00,76.00,2583.00,27978.00,19877.00,16520.00,11859.00,4104.00,557.00,3358.00,8101.00,5972.00,2129.00,55544.00,54989.00,39736.00,30877.00,21796.00,7828.00,1253.00,8858.00,15254.00,7838.00,7416.00,0.00,838.00,110.00,110.00,0.00,0.00,728.00,-838.00,370.00,-1208.00,555.00,4210.00,-8754.00,-5780.00,-3725.00,751.00,12964.00,-3656.00,-2159.00,-1497.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1968:Q3,50333.00,21702.00,26522.00,9753.00,8418.00,1335.00,16770.00,-4820.00,-3297.00,-1523.00,28632.00,20390.00,16939.00,12173.00,4188.00,578.00,3451.00,8242.00,6082.00,2160.00,55120.00,54752.00,38921.00,29977.00,21667.00,7006.00,1303.00,8944.00,15831.00,7783.00,8048.00,0.00,892.00,106.00,106.00,0.00,0.00,785.00,-892.00,549.00,-1441.00,368.00,11886.00,1395.00,3605.00,-2818.00,609.00,10491.00,-11518.00,-5548.00,-5970.00,4600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1968:Q4,53026.00,23671.00,27223.00,9823.00,8420.00,1403.00,17400.00,-3551.00,-6591.00,3040.00,29355.00,20936.00,17381.00,12501.00,4281.00,600.00,3555.00,8419.00,6182.00,2237.00,55130.00,54934.00,40189.00,30855.00,22595.00,6904.00,1356.00,9334.00,14745.00,7674.00,7071.00,0.00,694.00,-159.00,-159.00,0.00,0.00,853.00,-694.00,778.00,-1473.00,196.00,9379.00,-1389.00,588.00,-2624.00,647.00,10768.00,-9183.00,-8861.00,-322.00,-1503.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1969:Q1,56671.00,26557.00,26137.00,9513.00,7990.00,1523.00,16624.00,420.00,530.00,-110.00,30114.00,21517.00,17846.00,12842.00,4381.00,624.00,3671.00,8597.00,6293.00,2304.00,57711.00,57310.00,43097.00,33352.00,23702.00,8279.00,1370.00,9745.00,14213.00,8107.00,6106.00,1.00,838.00,-94.00,-94.00,0.00,0.00,931.00,-837.00,620.00,-1457.00,400.00,4760.00,-4859.00,-1736.00,-3898.00,776.00,9618.00,-4360.00,-1905.00,-2455.00,-517.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1969:Q2,64404.00,33538.00,26496.00,8945.00,7588.00,1357.00,17551.00,7042.00,5188.00,1854.00,30866.00,22086.00,18314.00,13190.00,4476.00,647.00,3772.00,8780.00,6393.00,2387.00,58641.00,58480.00,43180.00,33428.00,23712.00,8346.00,1371.00,9752.00,15300.00,7586.00,7714.00,0.00,889.00,-121.00,-121.00,0.00,0.00,1010.00,-889.00,581.00,-1470.00,161.00,-1250.00,-11811.00,-8575.00,-3869.00,634.00,10561.00,1411.00,3414.00,-2003.00,-973.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1969:Q3,55547.00,23976.00,28709.00,8503.00,7123.00,1380.00,20206.00,-4733.00,-3947.00,-786.00,31572.00,22643.00,18783.00,13545.00,4567.00,671.00,3860.00,8929.00,6490.00,2439.00,60661.00,60298.00,44392.00,34665.00,25175.00,8093.00,1397.00,9727.00,15906.00,7770.00,8136.00,1.00,857.00,-102.00,-102.00,0.00,0.00,959.00,-856.00,563.00,-1419.00,362.00,11217.00,-2164.00,708.00,-3526.00,655.00,13380.00,-10855.00,-5790.00,-5064.00,5009.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1969:Q4,56469.00,24158.00,27889.00,7240.00,5955.00,1285.00,20649.00,-3731.00,-6879.00,3148.00,32311.00,23188.00,19256.00,13908.00,4654.00,694.00,3933.00,9123.00,6600.00,2523.00,57694.00,57015.00,42894.00,33641.00,24523.00,7725.00,1393.00,9253.00,14121.00,7260.00,6861.00,0.00,880.00,-92.00,-92.00,0.00,0.00,972.00,-880.00,636.00,-1516.00,679.00,8528.00,-5829.00,-3343.00,-3071.00,586.00,14356.00,-7849.00,-8175.00,326.00,-1903.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970:Q1,56942.00,23896.00,28667.00,6422.00,5330.00,1092.00,22246.00,-4771.00,-4725.00,-46.00,33046.00,23722.00,19730.00,14277.00,4736.00,717.00,3992.00,9324.00,6724.00,2600.00,56607.00,55659.00,42028.00,32812.00,23038.00,8381.00,1393.00,9216.00,13631.00,7685.00,5946.00,0.00,951.00,-58.00,-58.00,0.00,0.00,1009.00,-951.00,458.00,-1409.00,948.00,9075.00,-6938.00,-3708.00,-3645.00,416.00,16013.00,-8127.00,-6144.00,-1983.00,-1831.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970:Q2,64005.00,30202.00,31083.00,7390.00,5623.00,1767.00,23694.00,-882.00,-3452.00,2570.00,33803.00,24272.00,20207.00,14640.00,4826.00,741.00,4065.00,9531.00,6840.00,2691.00,59213.00,57906.00,42863.00,33848.00,24188.00,8236.00,1424.00,9016.00,15043.00,7622.00,7421.00,1.00,987.00,-12.00,-12.00,0.00,0.00,999.00,-986.00,335.00,-1321.00,1306.00,6714.00,-11031.00,-8705.00,-3410.00,1084.00,17745.00,-5408.00,-4569.00,-839.00,-859.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
