1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2013:Q3,5221442.00,1681511.00,1179413.00,438839.00,19715.00,1114295.00,167703.00,641427.00,-21461.00,6131209.00,2517482.00,2416408.00,515511.00,622355.00,59453.00,-909767.00,507712.00,-3357.00,-15356.00,-383342.00,-444630.00,594833.00,5255.00,-1044718.00,100750.00,-4166.00,-2251.00,15000.00,1500.00,1656.00,-101039.00,-9380.00,-61519.00,-29244.00,-64.00,-832.00,120266.00,3944.00,108462.00,7860.00,-10720.00,-216.00,11368.00,50172.00,19180.00,1145468.00,0.00,0.00,-1400.00,262756.00,344307.00,-82094.00,452.00,0.00,452.00,59426.00,-496.00,824729.00,61288.00,161817.00,1206535.00
2013:Q4,5387926.00,1703647.00,1183705.00,447974.00,21004.00,1122295.00,266192.00,665562.00,-22453.00,6129860.00,2524956.00,2426887.00,501840.00,617650.00,58527.00,-741934.00,511789.00,-692.00,-18603.00,-210850.00,-52753.00,592790.00,7677.00,-653220.00,251110.00,-11206.00,126543.00,12568.00,1372.00,1552.00,-56973.00,-9416.00,-17013.00,-29540.00,-72.00,-932.00,116167.00,5384.00,108203.00,2580.00,-1608.00,-252.00,19185.00,22790.00,20972.00,904331.00,0.00,0.00,0.00,1499863.00,1585338.00,-83031.00,592.00,0.00,592.00,50568.00,520.00,-647213.00,-158097.00,267531.00,920752.00
2014:Q1,5427644.00,1751385.00,1192177.00,495768.00,22867.00,1145232.00,180642.00,659554.00,-19981.00,6198600.00,2540357.00,2452481.00,520330.00,628069.00,57363.00,-770956.00,514620.00,-2974.00,-12768.00,-240594.00,-275173.00,583231.00,7659.00,-866063.00,321619.00,-4028.00,84563.00,17128.00,8960.00,7580.00,265.00,-5784.00,5993.00,-7472.00,560.00,6968.00,133019.00,11412.00,114507.00,7100.00,3168.00,1916.00,15280.00,33872.00,19896.00,1187682.00,0.00,0.00,0.00,811415.00,883268.00,-69917.00,204.00,0.00,204.00,40399.00,-80.00,335744.00,34579.00,315422.00,1181485.00
2014:Q2,5505505.00,1755638.00,1205955.00,521000.00,20098.00,1150802.00,152587.00,719835.00,-20410.00,6273448.00,2543905.00,2501647.00,539354.00,631657.00,56885.00,-767943.00,516358.00,-1011.00,-12250.00,-238324.00,-138807.00,595142.00,7087.00,-741036.00,185932.00,3026.00,-153382.00,6535.00,14312.00,11864.00,74934.00,-3792.00,59206.00,6188.00,1000.00,12332.00,130578.00,18576.00,108302.00,3700.00,5532.00,3404.00,11098.00,45494.00,32536.00,926968.00,0.00,0.00,0.00,503484.00,515228.00,-11871.00,524.00,0.00,524.00,42937.00,552.00,379470.00,-99517.00,126202.00,867237.00
2014:Q3,5564826.00,1800015.00,1216979.00,490232.00,22140.00,1164534.00,135195.00,756001.00,-20270.00,6361742.00,2577749.00,2539490.00,566236.00,621602.00,56665.00,-796916.00,518477.00,-2714.00,-14093.00,-261632.00,-357343.00,596483.00,2463.00,-956289.00,291649.00,-4058.00,251009.00,10293.00,-3768.00,-2540.00,-38444.00,-11792.00,24288.00,-44200.00,-504.00,-6236.00,112676.00,-4060.00,116588.00,148.00,-7560.00,-1712.00,-27107.00,-8615.00,11476.00,1247938.00,0.00,0.00,-1000.00,1025216.00,1107863.00,-81934.00,316.00,0.00,316.00,39392.00,1224.00,182790.00,95712.00,267045.00,1223335.00
2014:Q4,5566542.00,1840932.00,1225711.00,473644.00,20725.00,1179517.00,139470.00,706809.00,-20266.00,6361638.00,2568204.00,2564110.00,562473.00,610953.00,55898.00,-795096.00,520176.00,-1429.00,-10795.00,-262696.00,66783.00,603214.00,7729.00,-544160.00,244446.00,-10156.00,124938.00,2541.00,5860.00,5144.00,29549.00,-7748.00,51445.00,-18088.00,296.00,3644.00,105555.00,4968.00,103527.00,-2940.00,1264.00,1000.00,24985.00,-61438.00,15204.00,788606.00,0.00,0.00,0.00,461072.00,437802.00,21203.00,432.00,0.00,432.00,37235.00,1384.00,288483.00,-329479.00,192569.00,736729.00
2015:Q1,5701907.00,1909419.00,1227561.00,529000.00,21671.00,1188536.00,121880.00,721822.00,-17982.00,6393481.00,2575833.00,2609181.00,582433.00,570412.00,55622.00,-691574.00,521066.00,-2588.00,-16931.00,-150989.00,32067.00,598913.00,8500.00,-575346.00,85116.00,-16694.00,-357868.00,27894.00,15052.00,12476.00,96085.00,-4100.00,79969.00,6144.00,1048.00,13024.00,131711.00,21136.00,110475.00,100.00,6500.00,3576.00,5519.00,127892.00,32972.00,660462.00,0.00,0.00,0.00,16544.00,-36961.00,54478.00,400.00,0.00,400.00,31255.00,-2084.00,614347.00,-183056.00,4747.00,580093.00
2015:Q2,5740475.00,1937172.00,1235833.00,505455.00,21484.00,1203296.00,121979.00,733491.00,-18235.00,6508394.00,2600160.00,2644478.00,568076.00,639442.00,56238.00,-767919.00,522378.00,-1303.00,-16277.00,-227961.00,-197753.00,616996.00,-112269.00,-702480.00,569650.00,-3612.00,489765.00,3848.00,4152.00,3788.00,-85086.00,-8624.00,-55146.00,-23244.00,152.00,1776.00,114108.00,2548.00,105476.00,6084.00,1572.00,508.00,7851.00,9484.00,23272.00,1272130.00,0.00,0.00,0.00,407579.00,389065.00,16438.00,112.00,0.00,112.00,64717.00,924.00,798798.00,-30208.00,624684.00,1327164.00
2015:Q3,5770560.00,1944432.00,1239865.00,490692.00,23137.00,1213358.00,147629.00,730309.00,-18862.00,6580835.00,2617137.00,2660497.00,591129.00,654686.00,57386.00,-810275.00,523476.00,-2555.00,-17503.00,-266741.00,-327148.00,619180.00,8475.00,-954803.00,193371.00,-1220.00,-69483.00,-2128.00,14892.00,12388.00,120992.00,11020.00,93344.00,3004.00,1020.00,12604.00,98356.00,12148.00,94480.00,-8272.00,6552.00,3476.00,-2399.00,-24438.00,36384.00,1148174.00,0.00,0.00,0.00,306736.00,302454.00,6502.00,-268.00,0.00,-268.00,66401.00,-580.00,775885.00,60406.00,100295.00,1055098.00
2015:Q4,5926166.00,1963827.00,1247276.00,536593.00,21985.00,1229134.00,123643.00,823856.00,-20148.00,6580328.00,2626507.00,2676358.00,591314.00,628869.00,57280.00,-654162.00,523180.00,-2447.00,-20460.00,-108075.00,-39855.00,618526.00,8564.00,-666945.00,544401.00,-4044.00,342148.00,24662.00,14752.00,12296.00,-5991.00,-9404.00,60561.00,-70592.00,1000.00,12444.00,130953.00,14152.00,103233.00,13568.00,6592.00,3416.00,42748.00,-34148.00,11016.00,1211346.00,0.00,0.00,-4.00,2208641.00,2243011.00,-36205.00,840.00,0.00,840.00,47114.00,1308.00,-1046553.00,-68220.00,483000.00,1149945.00
2016:Q1,5796538.00,1932709.00,1249763.00,487709.00,22669.00,1234034.00,132927.00,757267.00,-20540.00,6638439.00,2622974.00,2712029.00,600797.00,644371.00,58268.00,-841901.00,523325.00,-2887.00,-20768.00,-294921.00,-177276.00,631337.00,8783.00,-817396.00,343823.00,-4286.00,104812.00,5492.00,3940.00,3152.00,19240.00,-10660.00,63976.00,-38364.00,320.00,3968.00,109444.00,9040.00,101508.00,-1104.00,2112.00,1088.00,3379.00,71537.00,23912.00,1161219.00,0.00,0.00,0.00,873314.00,852399.00,21375.00,768.00,0.00,768.00,59431.00,-396.00,228101.00,-117645.00,279079.00,1096475.00
2016:Q2,5827570.00,1952064.00,1246747.00,504387.00,21919.00,1249914.00,120191.00,755624.00,-23276.00,6685347.00,2643826.00,2731413.00,587275.00,663482.00,59351.00,-857777.00,526684.00,-3153.00,-21329.00,-306611.00,-170751.00,618504.00,-23927.00,-765328.00,401839.00,728.00,53337.00,15350.00,4412.00,3536.00,89909.00,1500.00,52813.00,30792.00,360.00,4444.00,105516.00,5696.00,95520.00,4300.00,2248.00,1220.00,13040.00,97499.00,15044.00,1167167.00,0.00,0.00,0.00,836907.00,769986.00,66453.00,236.00,0.00,236.00,56181.00,780.00,273063.00,-135860.00,348790.00,1114118.00
2016:Q3,5924540.00,1985493.00,1258917.00,526425.00,23137.00,1263070.00,133212.00,757511.00,-23225.00,6767496.00,2672129.00,2753761.00,612515.00,668906.00,60185.00,-842956.00,527889.00,-2518.00,-20755.00,-291794.00,-502194.00,609391.00,7095.00,-1118680.00,509861.00,2634.00,128485.00,-33074.00,9516.00,7620.00,139116.00,3236.00,102232.00,23288.00,772.00,9588.00,125811.00,12848.00,105457.00,7507.00,5028.00,2632.00,26534.00,79803.00,15755.00,1628541.00,0.00,0.00,0.00,1309227.00,1285383.00,24616.00,665.00,0.00,665.00,54616.00,64.00,263969.00,210400.00,406965.00,1525644.00
