1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2008:Q4,2217552.00,2182096.00,1507420.00,674676.00,0.00,35456.00,-1361.00,-55810.00,27056.00,49100.00,16471.00,2217552.00,221417.00,-1361.00,222779.00,19800.00,-7532.00,-60094.00,-55810.00,-4284.00,-24444.00,0.00,-24444.00,-41926.00,18756.00,-8.00,-4224.00,-1468.00,-1440.00,-28.00,33304.00,34328.00,-1024.00,4068.00,-10916.00,14984.00,75664.00,50164.00,25500.00,-26464.00,384110.00,235047.00,149062.00,-16860.00,0.00,-16860.00,-6192.00,1860.00,1380.00,-11400.00,655274.00,-42220.00,1044752.00,958274.00,86477.00
2009:Q1,1663263.00,1639700.00,666016.00,973684.00,0.00,23563.00,-135.00,-45656.00,17628.00,39319.00,12408.00,1663263.00,734108.00,-135.00,734243.00,42600.00,-5664.00,-60932.00,-45656.00,-15276.00,121208.00,0.00,121208.00,55136.00,23092.00,-1372.00,-1896.00,22928.00,7084.00,15844.00,55592.00,10640.00,44952.00,31212.00,12748.00,18464.00,57771.00,40215.00,17556.00,21408.00,-181433.00,-133237.00,-48196.00,146264.00,0.00,146264.00,324.00,18420.00,19180.00,-13588.00,-197006.00,-10260.00,786171.00,392601.00,393570.00
2009:Q2,1900054.00,1864964.00,-108932.00,1982212.00,-8316.00,35090.00,-2107.00,-33505.00,1328.00,67158.00,2216.00,1900054.00,71075.00,-2107.00,73182.00,3140.00,-5660.00,-4309.00,-33505.00,29196.00,642868.00,0.00,642868.00,93392.00,-32220.00,-316.00,16628.00,17636.00,-144.00,17780.00,18512.00,-9740.00,28252.00,31208.00,12744.00,18464.00,61290.00,59742.00,1548.00,22740.00,-84386.00,-101349.00,16964.00,122556.00,0.00,122556.00,1632.00,15712.00,36376.00,-19196.00,189023.00,25892.00,676460.00,117902.00,558558.00
2009:Q3,1426878.00,1437000.00,-57140.00,1494140.00,0.00,-10122.00,-3758.00,-35719.00,1456.00,66874.00,-38976.00,1426878.00,658578.00,-3758.00,662336.00,-4220.00,-5660.00,10129.00,-35719.00,45848.00,430500.00,0.00,430500.00,89930.00,88128.00,-316.00,2320.00,22852.00,4492.00,18360.00,17896.00,-12684.00,30580.00,31212.00,12748.00,18464.00,69322.00,67094.00,2228.00,3868.00,-238700.00,-269664.00,30964.00,120996.00,0.00,120996.00,884.00,12204.00,12952.00,-14560.00,-186843.00,-11452.00,316858.00,-45903.00,362761.00
2009:Q4,1032521.00,960872.00,-793040.00,1753912.00,0.00,71650.00,-5108.00,-25840.00,6136.00,82702.00,13760.00,1032521.00,563479.00,-5108.00,568587.00,8516.00,-5660.00,-980.00,-25840.00,24860.00,8092.00,0.00,8092.00,33987.00,8840.00,-772.00,4380.00,28224.00,8384.00,19840.00,18972.00,-13304.00,32276.00,31212.00,12748.00,18464.00,89030.00,82166.00,6864.00,23196.00,-201030.00,-155158.00,-45872.00,43856.00,0.00,43856.00,2076.00,12448.00,10984.00,-15424.00,-75762.00,6588.00,438270.00,-494892.00,933162.00
2010:Q1,1727307.00,1681186.00,200428.00,1480758.00,0.00,46120.00,-3804.00,-27034.00,5604.00,64732.00,6623.00,1727307.00,238169.00,-3804.00,241974.00,-2352.00,1916.00,-11546.00,-27034.00,15488.00,56068.00,0.00,56068.00,234291.00,2304.00,1632.00,6312.00,-5696.00,-8628.00,2932.00,20568.00,-4036.00,24604.00,29776.00,7352.00,22424.00,70428.00,64448.00,5980.00,9028.00,-97853.00,-21816.00,-76037.00,202340.00,0.00,202340.00,2488.00,18372.00,212140.00,-7640.00,50214.00,-96.00,696443.00,-91699.00,788142.00
2010:Q2,1911464.00,1853078.00,-243952.00,2103758.00,-6728.00,58387.00,-3077.00,-21023.00,15448.00,65959.00,1081.00,1911464.00,997345.00,-3077.00,1000422.00,10540.00,1920.00,-10879.00,-21023.00,10144.00,-12568.00,0.00,-12568.00,46303.00,-13560.00,1520.00,6168.00,2180.00,-1444.00,3624.00,22260.00,-3744.00,26004.00,29772.00,7348.00,22424.00,74951.00,58811.00,16140.00,-11524.00,-31729.00,-66087.00,34358.00,190512.00,0.00,190512.00,-528.00,22208.00,39160.00,-20268.00,-66581.00,-3112.00,637377.00,103833.00,533544.00
2010:Q3,1544591.00,1502897.00,26572.00,1476325.00,0.00,41694.00,-2786.00,-16603.00,13788.00,72634.00,-25338.00,1544591.00,73913.00,-2786.00,76699.00,7512.00,1916.00,33385.00,-16603.00,49988.00,118444.00,0.00,118444.00,94564.00,51520.00,-664.00,-26308.00,10852.00,7184.00,3668.00,24008.00,-3472.00,27480.00,29776.00,7352.00,22424.00,88258.00,72746.00,15512.00,1644.00,-138163.00,-183249.00,45086.00,54648.00,0.00,54648.00,460.00,-748.00,-1592.00,-10348.00,-32666.00,48784.00,1115398.00,23039.00,1092359.00
2010:Q4,1397642.00,1322731.00,-58976.00,1381707.00,0.00,74911.00,-3496.00,-20179.00,4748.00,66171.00,27667.00,1397642.00,-45502.00,-3496.00,-42007.00,4540.00,1916.00,22705.00,-20179.00,42884.00,817676.00,0.00,817676.00,-3006.00,-26364.00,-224.00,37488.00,5464.00,1752.00,3712.00,25852.00,-3216.00,29068.00,29776.00,7352.00,22424.00,69535.00,65767.00,3768.00,33916.00,-22038.00,-71540.00,49502.00,71712.00,38996.00,32716.00,444.00,-2836.00,-65960.00,-14400.00,-64862.00,9616.00,512194.00,-195801.00,707995.00
2011:Q1,843914.00,799606.00,-296956.00,1096562.00,0.00,44308.00,-4393.00,-44919.00,15936.00,77272.00,411.00,843914.00,-971830.00,-4393.00,-967437.00,-40500.00,844.00,-42323.00,-44919.00,2596.00,1331412.00,0.00,1331412.00,-28592.00,20808.00,4.00,6156.00,6068.00,5108.00,960.00,14432.00,-2432.00,16864.00,38404.00,32932.00,5472.00,92480.00,76828.00,15652.00,16764.00,37158.00,-50344.00,87502.00,-56744.00,73520.00,-130264.00,552.00,7152.00,5904.00,-19040.00,-5706.00,-14192.00,444703.00,-166881.00,611584.00
2011:Q2,578403.00,1329154.00,-661100.00,1997446.00,-7192.00,-750750.00,-3630.00,-66746.00,-406052.00,-296906.00,22584.00,578403.00,-318322.00,-3630.00,-314692.00,-7640.00,844.00,-58442.00,-66746.00,8304.00,1102664.00,0.00,1102664.00,-76027.00,-10032.00,2096.00,1180.00,-5332.00,-3880.00,-1452.00,10528.00,-3548.00,14076.00,38400.00,32928.00,5472.00,-709338.00,-304462.00,-404876.00,636.00,100144.00,96645.00,3498.00,-18088.00,-89612.00,71524.00,-88.00,15616.00,-11848.00,-8220.00,-27165.00,-28436.00,585274.00,-8953.00,594227.00
2011:Q3,1984211.00,1165204.00,-215440.00,1380644.00,0.00,819007.00,-3017.00,-31593.00,448416.00,437535.00,-32334.00,1984211.00,251200.00,-3017.00,254217.00,14712.00,844.00,-30573.00,-31593.00,1020.00,160212.00,0.00,160212.00,-13920.00,-21956.00,-2608.00,2864.00,-4848.00,-6176.00,1328.00,24072.00,7964.00,16108.00,38408.00,32932.00,5476.00,886571.00,437171.00,449400.00,-9444.00,161643.00,88976.00,72667.00,-75412.00,5084.00,-80496.00,-1540.00,17776.00,22440.00,-8556.00,122592.00,45588.00,404145.00,-63622.00,467767.00
2011:Q4,1143795.00,1039728.00,175620.00,864108.00,0.00,104068.00,124.00,-20223.00,33604.00,72336.00,18227.00,1143795.00,262412.00,124.00,262288.00,13204.00,844.00,-4119.00,-20223.00,16104.00,-26476.00,0.00,-26476.00,-56101.00,9332.00,384.00,-20360.00,22588.00,12572.00,10016.00,26004.00,13068.00,12936.00,38404.00,32932.00,5472.00,107012.00,72220.00,34792.00,20344.00,142763.00,-15561.00,158324.00,274552.00,-6120.00,280672.00,-52.00,5052.00,53984.00,-5084.00,266503.00,25620.00,-13014.00,-10972.00,-2042.00
2012:Q1,1387580.00,1324340.00,612580.00,711760.00,0.00,63239.00,-1575.00,6169.00,-6292.00,69107.00,-4170.00,1387580.00,-263415.00,-1575.00,-261840.00,-47068.00,4016.00,23449.00,6169.00,17280.00,46348.00,0.00,46348.00,39290.00,44484.00,-672.00,11048.00,-7280.00,-12172.00,4892.00,6204.00,-10944.00,17148.00,63464.00,35972.00,27492.00,64547.00,68867.00,-4320.00,34616.00,133556.00,108852.00,24703.00,264408.00,52096.00,212312.00,1132.00,-1692.00,18872.00,-8960.00,147512.00,-3092.00,816813.00,-42439.00,859252.00
2012:Q2,1424661.00,1297144.00,-312720.00,1615180.00,-5316.00,127517.00,-2069.00,26228.00,17564.00,75597.00,10196.00,1424661.00,691897.00,-2069.00,693966.00,37528.00,4016.00,60848.00,26228.00,34620.00,-18604.00,0.00,-18604.00,154407.00,-42604.00,1880.00,-1688.00,-6920.00,-1140.00,-5780.00,-4708.00,1392.00,-6100.00,63468.00,35972.00,27496.00,90001.00,70049.00,19952.00,7104.00,-2429.00,-47633.00,45204.00,8604.00,-2408.00,11012.00,-460.00,21112.00,-111856.00,-4480.00,35011.00,-110956.00,553490.00,68806.00,484684.00
2012:Q3,1073688.00,998305.00,74396.00,923909.00,0.00,75383.00,-2605.00,16780.00,13592.00,86431.00,-38815.00,1073688.00,-146461.00,-2605.00,-143856.00,13392.00,4016.00,65288.00,16780.00,48508.00,-78768.00,-73692.00,-5076.00,31389.00,65280.00,-1472.00,4044.00,-5744.00,4404.00,-10148.00,9556.00,-4692.00,14248.00,63468.00,35976.00,27492.00,101211.00,85895.00,15316.00,996.00,62949.00,-44926.00,107875.00,291552.00,6672.00,284880.00,760.00,-18052.00,-18656.00,-7736.00,-8944.00,3620.00,642000.00,192341.00,449659.00
2012:Q4,837939.00,867646.00,53816.00,813830.00,0.00,-29708.00,-4811.00,-7058.00,18316.00,-64184.00,28029.00,837939.00,605891.00,-4811.00,610702.00,-17976.00,4016.00,28622.00,-7058.00,35680.00,61820.00,0.00,61820.00,52231.00,-2680.00,-2096.00,-6476.00,-6784.00,-4260.00,-2524.00,10912.00,-3848.00,14760.00,63464.00,35972.00,27492.00,-45608.00,-64284.00,18676.00,5924.00,-139028.00,59366.00,-198394.00,-175100.00,-3844.00,-171256.00,-148.00,3420.00,-13096.00,-2440.00,78341.00,-11956.00,346685.00,-162784.00,509469.00
2013:Q1,1253644.00,1105396.00,646712.00,458684.00,0.00,148248.00,-2711.00,-13285.00,-7400.00,182500.00,-10856.00,1253644.00,-118447.00,-2711.00,-115736.00,-29932.00,2236.00,21775.00,-13285.00,35060.00,575212.00,0.00,575212.00,-58288.00,11752.00,-132.00,-376.00,3164.00,6372.00,-3208.00,-19252.00,-10260.00,-8992.00,-1992.00,-2664.00,672.00,172976.00,182324.00,-9348.00,3796.00,42440.00,-9514.00,51955.00,107368.00,6904.00,100464.00,2116.00,-2776.00,22332.00,-7704.00,-112494.00,5128.00,634742.00,238332.00,396409.00
2013:Q2,247475.00,600438.00,-880328.00,1486434.00,-5668.00,-352963.00,-3709.00,-26823.00,-38836.00,-296775.00,13180.00,247475.00,120092.00,-3709.00,123801.00,19400.00,2240.00,-22995.00,-26823.00,3828.00,548472.00,0.00,548472.00,-90456.00,-50520.00,64.00,3528.00,-3880.00,-548.00,-3332.00,-11740.00,-2808.00,-8932.00,-1992.00,-2664.00,672.00,-343043.00,-302563.00,-40480.00,19528.00,63140.00,-39954.00,103094.00,-115392.00,-2684.00,-112708.00,488.00,5008.00,3612.00,580.00,-103493.00,37064.00,167770.00,-81568.00,249338.00
2013:Q3,344307.00,910727.00,-160668.00,1071395.00,0.00,-566421.00,-3373.00,-86395.00,-377932.00,-60241.00,-38480.00,344307.00,69747.00,-3373.00,73120.00,1228.00,2236.00,-61499.00,-86395.00,24896.00,522488.00,0.00,522488.00,-43868.00,9444.00,792.00,-2180.00,7312.00,10692.00,-3380.00,-8868.00,2488.00,-11356.00,-1992.00,-2664.00,672.00,-439593.00,-60049.00,-379544.00,16216.00,73628.00,111021.00,-37393.00,-148768.00,-25016.00,-123752.00,-228.00,-672.00,28496.00,-4696.00,34442.00,-6492.00,297132.00,-94070.00,391203.00
2013:Q4,1585338.00,608410.00,250616.00,320574.00,37220.00,976928.00,-3355.00,-41457.00,480864.00,535908.00,4968.00,1585338.00,-190936.00,-3355.00,-187581.00,6844.00,2236.00,-17329.00,-41457.00,24128.00,524348.00,0.00,524348.00,88303.00,-8940.00,2176.00,-1772.00,19032.00,21044.00,-2012.00,-9104.00,-720.00,-8384.00,-1996.00,-2664.00,668.00,1053060.00,573064.00,479996.00,22076.00,-60144.00,-37104.00,-23039.00,-60280.00,-17644.00,-42636.00,-32.00,-26940.00,-94116.00,8028.00,-260439.00,-1868.00,593132.00,30534.00,562598.00
2014:Q1,883268.00,802494.00,238680.00,563814.00,0.00,80774.00,-3234.00,-40451.00,15320.00,88118.00,21021.00,883268.00,-686743.00,-3234.00,-683509.00,22784.00,1220.00,7697.00,-40451.00,48148.00,498920.00,0.00,498920.00,188607.00,-2900.00,588.00,5156.00,-5460.00,-6764.00,1304.00,13420.00,-308.00,13728.00,-4252.00,-5048.00,796.00,100198.00,87958.00,12240.00,2616.00,-140831.00,-63888.00,-76944.00,410628.00,29064.00,381564.00,264.00,8768.00,24376.00,208.00,-53913.00,-412.00,492330.00,11633.00,480697.00
2014:Q2,515228.00,438248.00,-1055324.00,1499124.00,-5552.00,76979.00,-3148.00,-3914.00,7616.00,64119.00,12305.00,515228.00,-326523.00,-3148.00,-323375.00,-1100.00,3096.00,59878.00,-3914.00,63792.00,310180.00,0.00,310180.00,187110.00,-2960.00,-1932.00,3600.00,13684.00,12116.00,1568.00,13824.00,-292.00,14116.00,-4248.00,-5044.00,796.00,66891.00,58467.00,8424.00,1472.00,-175644.00,-142053.00,-33591.00,33956.00,-51864.00,85820.00,324.00,15160.00,-2752.00,1036.00,-55805.00,20928.00,355052.00,-137025.00,492077.00
2014:Q3,1107863.00,1014538.00,92904.00,921634.00,0.00,93325.00,-3362.00,14924.00,21236.00,81701.00,-21174.00,1107863.00,-109829.00,-3362.00,-106468.00,-5316.00,2228.00,26384.00,14924.00,11460.00,184392.00,0.00,184392.00,243398.00,-20692.00,1748.00,19740.00,12096.00,7900.00,4196.00,13644.00,2068.00,11576.00,-4248.00,-5048.00,800.00,103541.00,82333.00,21208.00,-8720.00,83989.00,95361.00,-11372.00,278140.00,4844.00,273296.00,-464.00,5576.00,2080.00,11528.00,-70186.00,8704.00,330130.00,-1231.00,331361.00
2014:Q4,437802.00,331388.00,188256.00,143132.00,0.00,106414.00,-3281.00,13001.00,30124.00,46838.00,19732.00,437802.00,204264.00,-3281.00,207544.00,-6488.00,3896.00,51849.00,13001.00,38848.00,16864.00,0.00,16864.00,194041.00,-15544.00,320.00,-18580.00,5084.00,68.00,5016.00,16168.00,6488.00,9680.00,-4252.00,-5048.00,796.00,77534.00,46758.00,30776.00,-23404.00,-75733.00,-87820.00,12087.00,50508.00,-17104.00,67612.00,-988.00,23260.00,-3012.00,9292.00,-123556.00,-40380.00,96659.00,71059.00,25601.00
2015:Q1,-36961.00,254115.00,79392.00,174723.00,0.00,-291076.00,-3901.00,13369.00,-238428.00,-55728.00,-6389.00,-36961.00,-6818.00,-3901.00,-2917.00,-29696.00,3600.00,77337.00,13369.00,63968.00,48392.00,0.00,48392.00,9516.00,-3204.00,552.00,5304.00,-6252.00,-4908.00,-1344.00,35520.00,-2888.00,38408.00,40608.00,6332.00,34276.00,-293744.00,-55896.00,-237848.00,-19452.00,74973.00,-89312.00,164285.00,79484.00,1220.00,78264.00,-360.00,12364.00,30020.00,2724.00,75787.00,-14416.00,-159201.00,114006.00,-273207.00
2015:Q2,389065.00,923828.00,-333512.00,1262528.00,-5188.00,-534764.00,-4243.00,-88762.00,-252220.00,-206532.00,16993.00,389065.00,167200.00,-4243.00,171443.00,-11284.00,4256.00,-55186.00,-88762.00,33576.00,-8124.00,0.00,-8124.00,63501.00,6180.00,1432.00,1408.00,-2824.00,-4968.00,2144.00,5072.00,-3608.00,8680.00,12444.00,4500.00,7944.00,-463540.00,-211772.00,-251768.00,6152.00,24898.00,130774.00,-105877.00,126564.00,4916.00,121648.00,-4.00,2396.00,-4080.00,3908.00,-17766.00,-5536.00,531998.00,116934.00,415063.00
2015:Q3,302454.00,774356.00,-151724.00,926080.00,0.00,-471902.00,-4357.00,-46432.00,-274428.00,-90150.00,-56535.00,302454.00,647391.00,-4357.00,651748.00,-3852.00,4572.00,91492.00,-46432.00,137924.00,-16312.00,0.00,-16312.00,-11092.00,-10396.00,1452.00,-1596.00,-1580.00,-2060.00,480.00,19916.00,3488.00,16428.00,19284.00,5972.00,13312.00,-365902.00,-90946.00,-274956.00,-17800.00,-59584.00,-169732.00,110148.00,222056.00,36624.00,185432.00,-744.00,58672.00,27572.00,-1276.00,59308.00,16332.00,-375458.00,-75307.00,-300151.00
2015:Q4,2243011.00,800268.00,623196.00,166332.00,10740.00,1442742.00,-4860.00,-43535.00,827720.00,649654.00,13763.00,2243011.00,69451.00,-4860.00,74311.00,21412.00,5632.00,59237.00,-43535.00,102772.00,-23204.00,0.00,-23204.00,-2861.00,60656.00,776.00,25396.00,-2304.00,-3768.00,1464.00,4228.00,-5544.00,9772.00,13696.00,6092.00,7604.00,1488286.00,660274.00,828012.00,5200.00,215270.00,94042.00,121228.00,193184.00,-30800.00,223984.00,-704.00,-16404.00,39432.00,-1380.00,-96797.00,-11088.00,195897.00,56643.00,139254.00
2016:Q1,852399.00,718687.00,413392.00,305295.00,0.00,133712.00,-4922.00,39452.00,24152.00,81672.00,-6642.00,852399.00,31106.00,-4922.00,36028.00,33132.00,4264.00,63600.00,39452.00,24148.00,54692.00,0.00,54692.00,12772.00,37472.00,268.00,-2892.00,240.00,-3572.00,3812.00,12432.00,1800.00,10632.00,10788.00,5340.00,5448.00,106088.00,81588.00,24500.00,3100.00,233872.00,234054.00,-182.00,-14616.00,11924.00,-26540.00,-600.00,40452.00,13528.00,-3988.00,161460.00,-612.00,55840.00,-14473.00,70313.00
2016:Q2,769986.00,629426.00,-437564.00,1074894.00,-7904.00,140560.00,-5564.00,58777.00,12484.00,56700.00,18163.00,769986.00,474464.00,-5564.00,480029.00,-30588.00,4288.00,62729.00,58777.00,3952.00,-9684.00,0.00,-9684.00,92932.00,40228.00,1396.00,-20452.00,-680.00,184.00,-864.00,9992.00,-408.00,10400.00,12440.00,5788.00,6652.00,62128.00,48696.00,13432.00,-6684.00,74315.00,38986.00,35329.00,11612.00,-7032.00,18644.00,-7016.00,-228.00,-1372.00,-9172.00,60390.00,-4192.00,-46860.00,-38184.00,-8677.00
