1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1997:Q4,29106393.00,28000.00,9200.00,25543.00,23601.00,78596.00,71723.00,274702.00,325755.00,1357169.00,8432522.00,714400.00,2125216.00,2167061.00,833367.00,2592478.00,8132523.00,1259325.00,886731.00,4754347.00,1232121.00,5439494.00,1361812.00,140896.00,0.00,134940.00,3269917.00,28356790.00,114214.00,1209189.00,3442235.00,1058885.00,1597151.00,4978932.00,745741.00,2822805.00,1410386.00,574552.00,109447.00,418289.00,46816.00,3409315.00,19938.00,632700.00,8034651.00,17913.00,63839.00,3203276.00,2733743.00,9452.00
1998:Q1,30486178.00,27671.00,9200.00,25664.00,28778.00,63760.00,74974.00,278940.00,343282.00,1435562.00,8732382.00,805723.00,2132250.00,2250414.00,855464.00,2688531.00,8254570.00,1280214.00,913528.00,4846479.00,1214349.00,6181156.00,1538513.00,145986.00,0.00,133017.00,3212723.00,29600749.00,50235.00,1172525.00,3537647.00,1142406.00,1714880.00,5160959.00,804942.00,2879811.00,1476206.00,617871.00,116854.00,451926.00,49091.00,3840596.00,19532.00,644718.00,8388215.00,18285.00,59240.00,3233640.00,3034634.00,10023.00
1998:Q2,31187817.00,28325.00,9200.00,25786.00,22275.00,64443.00,71562.00,287012.00,371216.00,1462173.00,8859839.00,836340.00,2061407.00,2290202.00,871055.00,2800835.00,8505882.00,1331076.00,950496.00,4967202.00,1257108.00,6258142.00,1572421.00,146436.00,0.00,141054.00,3362051.00,30291728.00,74945.00,1224691.00,3541336.00,1168511.00,1714441.00,5388756.00,838860.00,2983343.00,1566553.00,664643.00,125033.00,485556.00,54054.00,3977323.00,20869.00,654802.00,8520829.00,18894.00,65949.00,3255739.00,3076902.00,9794.00
1998:Q3,31164232.00,29407.00,9200.00,25991.00,27148.00,64729.00,70800.00,302725.00,411762.00,1471086.00,9086359.00,861873.00,2085503.00,2368132.00,900445.00,2870406.00,8714584.00,1358587.00,973820.00,5094142.00,1288035.00,5423404.00,1429249.00,147772.00,0.00,142925.00,3807090.00,30341633.00,96789.00,1176771.00,3578015.00,1266902.00,1753505.00,5599714.00,874206.00,3123817.00,1601691.00,742648.00,133342.00,545347.00,63959.00,3622978.00,21782.00,656480.00,8386249.00,20650.00,82711.00,3336439.00,2520392.00,9525.00
1998:Q4,32757460.00,30719.00,9200.00,26270.00,30714.00,70016.00,78412.00,317301.00,435159.00,1355116.00,9357356.00,854765.00,2108056.00,2499457.00,923922.00,2971156.00,9023082.00,1392589.00,1061609.00,5243477.00,1325407.00,6537215.00,1694339.00,146511.00,0.00,154973.00,3491078.00,31858993.00,108566.00,1220288.00,3659227.00,1351678.00,1591879.00,5859117.00,906724.00,3294394.00,1657999.00,791387.00,138754.00,581028.00,71605.00,4173531.00,18932.00,684707.00,8861552.00,22171.00,98917.00,3417041.00,2912479.00,9561.00
1999:Q1,33521058.00,26097.00,8200.00,26638.00,40128.00,60460.00,65808.00,329597.00,460187.00,1329054.00,9617145.00,909274.00,2142206.00,2606467.00,938767.00,3020431.00,9186673.00,1397742.00,1089236.00,5373203.00,1326492.00,6712725.00,1802583.00,143673.00,0.00,164106.00,3547984.00,32596019.00,98926.00,1185829.00,3675501.00,1438367.00,1622027.00,6122865.00,926443.00,3436768.00,1759654.00,795340.00,131960.00,586744.00,76636.00,4327921.00,19429.00,697263.00,9025735.00,21956.00,114298.00,3450562.00,3007385.00,9414.00
1999:Q2,34544018.00,25715.00,8200.00,27004.00,45490.00,63199.00,77398.00,324662.00,477513.00,1325897.00,9743735.00,919098.00,2089358.00,2693263.00,928334.00,3113682.00,9436094.00,1412852.00,1152072.00,5517242.00,1353928.00,7219347.00,1959290.00,140501.00,0.00,171005.00,3498968.00,33613200.00,114595.00,1218494.00,3702594.00,1420845.00,1610436.00,6342156.00,940869.00,3584099.00,1817188.00,835154.00,144473.00,617110.00,73571.00,4651052.00,31539.00,715735.00,9273033.00,20621.00,172553.00,3504393.00,3233510.00,9911.00
1999:Q3,34812781.00,27036.00,7200.00,27457.00,55369.00,63249.00,71286.00,304412.00,510472.00,1323580.00,9926471.00,950166.00,2089300.00,2797505.00,922035.00,3167465.00,9715206.00,1437829.00,1195780.00,5690024.00,1391573.00,6760276.00,1925737.00,137141.00,0.00,178286.00,3779604.00,33940054.00,116170.00,1209667.00,3761032.00,1476728.00,1603090.00,6567211.00,963430.00,3749551.00,1854230.00,891111.00,142573.00,672625.00,75913.00,4498393.00,30022.00,718570.00,9236487.00,22664.00,199004.00,3609905.00,2780527.00,10076.00
1999:Q4,36959652.00,27064.00,6200.00,28013.00,42096.00,90578.00,89307.00,323223.00,546432.00,1478211.00,10227763.00,1060608.00,2092698.00,2893011.00,917176.00,3264270.00,10040293.00,1481677.00,1295268.00,5833834.00,1429514.00,7988175.00,2252985.00,130742.00,0.00,163608.00,3524962.00,36048398.00,125297.00,1332283.00,3873938.00,1613146.00,1655006.00,6780601.00,1082947.00,3887741.00,1809913.00,983163.00,158862.00,745476.00,78825.00,5233194.00,30859.00,748903.00,9682923.00,26514.00,185682.00,3776889.00,2918196.00,11546.00
2000:Q1,38025571.00,26737.00,6200.00,29003.00,58635.00,53406.00,76787.00,332013.00,546910.00,1418007.00,10415530.00,1131488.00,2110697.00,2908546.00,918876.00,3345923.00,10269263.00,1502091.00,1399701.00,5937799.00,1429672.00,8570266.00,2402670.00,136568.00,0.00,170020.00,3513555.00,37076392.00,16277.00,1228081.00,3980530.00,1696149.00,1729936.00,6903947.00,1115708.00,3943982.00,1844257.00,1051171.00,157632.00,812572.00,80967.00,5600779.00,33766.00,766476.00,9913637.00,28931.00,201563.00,3925149.00,2961365.00,11520.00
2000:Q2,38314148.00,26482.00,4200.00,29979.00,64970.00,56005.00,79507.00,308775.00,541008.00,1440871.00,10421134.00,1181955.00,2061034.00,2936833.00,902871.00,3338441.00,10557568.00,1548246.00,1435956.00,6099993.00,1473373.00,8333095.00,2390780.00,136869.00,0.00,176450.00,3746455.00,37407782.00,78788.00,1234690.00,4044070.00,1658250.00,1777625.00,7076253.00,1136171.00,4039375.00,1900707.00,1073619.00,161827.00,829192.00,82600.00,5463631.00,39405.00,769218.00,9938633.00,28061.00,208181.00,4017358.00,2866897.00,12202.00
2000:Q3,39067065.00,26574.00,3200.00,30811.00,64607.00,52862.00,76788.00,318144.00,562036.00,1429169.00,10606506.00,1207401.00,2113781.00,2998103.00,915671.00,3371550.00,10778422.00,1561001.00,1432817.00,6251377.00,1533227.00,8438277.00,2463920.00,142879.00,0.00,185551.00,3887320.00,38136144.00,59974.00,1199808.00,4143137.00,1727378.00,1809499.00,7272923.00,1154050.00,4168498.00,1950375.00,1084034.00,159793.00,842243.00,81998.00,5541139.00,35912.00,780975.00,10068929.00,31743.00,223521.00,4157172.00,3242233.00,11845.00
2000:Q4,39250617.00,26596.00,2200.00,31643.00,82095.00,64447.00,93414.00,317713.00,582552.00,1571561.00,10748523.00,1225138.00,2082255.00,3122873.00,945897.00,3372360.00,11020951.00,1594824.00,1434272.00,6391740.00,1600115.00,7739385.00,2354858.00,147888.00,0.00,179990.00,4286802.00,38347490.00,76037.00,1218787.00,4256547.00,1845248.00,1883290.00,7529612.00,1214673.00,4319662.00,1995277.00,1144509.00,161945.00,899014.00,83550.00,5119386.00,35915.00,782702.00,9970265.00,36765.00,237800.00,4210628.00,3273088.00,11655.00
2001:Q1,39181428.00,25481.00,2200.00,32271.00,104776.00,54030.00,106140.00,339849.00,645015.00,1689116.00,11145387.00,1229789.00,2159641.00,3328472.00,965356.00,3462130.00,11078124.00,1587241.00,1407299.00,6473675.00,1609909.00,6853338.00,2093189.00,146012.00,0.00,182537.00,4683962.00,38295964.00,-6786.00,1200749.00,4403813.00,2035459.00,1989231.00,7803320.00,1202824.00,4428724.00,2171772.00,1142170.00,164746.00,893536.00,83888.00,4588723.00,35339.00,795940.00,9786139.00,38725.00,251909.00,4231233.00,3002616.00,13441.00
2001:Q2,40164903.00,25352.00,2200.00,32670.00,102027.00,55594.00,127363.00,326999.00,663664.00,1685274.00,11170690.00,1092519.00,2119664.00,3463714.00,970704.00,3524089.00,11308450.00,1557263.00,1430542.00,6676291.00,1644354.00,7406030.00,2187250.00,147645.00,0.00,183077.00,4740618.00,39235426.00,-5996.00,1231239.00,4455309.00,2052455.00,2018558.00,7935097.00,1086284.00,4601999.00,2246814.00,1152627.00,165887.00,900524.00,86216.00,4887912.00,33321.00,825228.00,10031278.00,38975.00,259181.00,4320242.00,3237788.00,14713.00
2001:Q3,40024737.00,26296.00,2200.00,32957.00,102712.00,61133.00,148027.00,321007.00,705318.00,1737715.00,11460937.00,1055066.00,2194876.00,3597812.00,984711.00,3628473.00,11586561.00,1548327.00,1480906.00,6883566.00,1673762.00,6333472.00,1917845.00,156509.00,0.00,196884.00,5235164.00,39156447.00,26213.00,1256533.00,4521780.00,2161638.00,2081946.00,8189827.00,1063494.00,4806735.00,2319598.00,1258329.00,172958.00,1001416.00,83955.00,4252626.00,36136.00,813339.00,9839474.00,47689.00,256196.00,4414721.00,2912496.00,15084.00
2001:Q4,41494231.00,25490.00,2200.00,33017.00,113612.00,64819.00,159024.00,383824.00,742981.00,1768779.00,11742984.00,1080277.00,2192674.00,3760303.00,1011090.00,3698640.00,11745918.00,1508955.00,1425503.00,7065156.00,1746304.00,7139166.00,2097978.00,159005.00,0.00,203375.00,5112059.00,40563119.00,44058.00,1360842.00,4610330.00,2285310.00,2076123.00,8468251.00,1097792.00,4962349.00,2408110.00,1219977.00,168340.00,965878.00,85759.00,4689603.00,39211.00,842223.00,10116929.00,41468.00,248954.00,4519840.00,3149497.00,6178.00
2002:Q1,42202558.00,25327.00,2200.00,33630.00,106311.00,56877.00,153872.00,383921.00,719445.00,1784460.00,11936895.00,1016067.00,2227286.00,3891900.00,1015003.00,3786639.00,11882336.00,1494483.00,1414875.00,7233857.00,1739121.00,7248672.00,2211782.00,162038.00,0.00,214248.00,5280544.00,41142737.00,7238.00,1263853.00,4780510.00,2247857.00,2124208.00,8676484.00,1033276.00,5132043.00,2511165.00,1200118.00,169035.00,943349.00,87734.00,4812247.00,36347.00,867138.00,10312047.00,36309.00,250619.00,4527762.00,3281725.00,5237.00
2002:Q2,42082679.00,27090.00,2200.00,33995.00,104313.00,58819.00,154119.00,385291.00,735440.00,1822698.00,12067800.00,943538.00,2268342.00,4000350.00,1036882.00,3818688.00,12102344.00,1463696.00,1404680.00,7461587.00,1772381.00,6508089.00,2023554.00,164551.00,0.00,220699.00,5671677.00,41069222.00,-23315.00,1302036.00,4812098.00,2190769.00,2255164.00,8864340.00,981583.00,5253012.00,2629745.00,1187500.00,182508.00,911499.00,93493.00,4433260.00,30582.00,877437.00,10153354.00,39961.00,253497.00,4692539.00,3127867.00,5965.00
2002:Q3,41830907.00,27045.00,2200.00,34315.00,106904.00,61591.00,172194.00,362623.00,708600.00,1910896.00,12341548.00,928920.00,2321909.00,4161581.00,1071181.00,3857957.00,12339520.00,1439661.00,1391223.00,7707037.00,1801599.00,5409330.00,1788299.00,162144.00,0.00,224336.00,6179361.00,40881482.00,10539.00,1327591.00,4905429.00,2158164.00,2325234.00,9028070.00,977827.00,5367986.00,2682257.00,1212765.00,200596.00,917272.00,94897.00,3898456.00,31767.00,878292.00,9973907.00,40989.00,256028.00,4834251.00,2696236.00,6050.00
2002:Q4,42962928.00,27862.00,2200.00,34597.00,106890.00,70817.00,172434.00,357129.00,743695.00,1925465.00,12639359.00,948054.00,2408773.00,4292557.00,1092391.00,3897584.00,12628441.00,1410445.00,1407296.00,7968980.00,1841720.00,5855168.00,1914641.00,158312.00,0.00,255149.00,6070768.00,41871578.00,59028.00,1352951.00,4956947.00,2265075.00,2342370.00,9341282.00,997856.00,5509001.00,2834425.00,1189515.00,180223.00,912332.00,96960.00,4118082.00,37418.00,881561.00,10235024.00,37531.00,243450.00,4811344.00,2853997.00,4950.00
2003:Q1,43570936.00,28304.00,2200.00,34798.00,97149.00,64152.00,194604.00,337261.00,678262.00,1927282.00,12984052.00,942156.00,2333403.00,4490797.00,1128595.00,4089101.00,12835204.00,1395925.00,1432760.00,8172968.00,1833551.00,5737278.00,1851985.00,162935.00,0.00,260671.00,6374800.00,42399473.00,8127.00,1336025.00,5109461.00,2198864.00,2422376.00,9613149.00,976502.00,5637311.00,2999336.00,1206301.00,180054.00,930449.00,95798.00,4057552.00,28501.00,896781.00,10331946.00,41556.00,263968.00,4884866.00,2727820.00,11906.00
2003:Q2,45575765.00,28726.00,2200.00,35065.00,86298.00,67503.00,194623.00,326910.00,693625.00,2042844.00,13304613.00,898360.00,2325282.00,4654992.00,1156179.00,4269800.00,13238161.00,1386224.00,1526928.00,8457650.00,1867359.00,6753928.00,2107748.00,165192.00,0.00,267252.00,6261077.00,44319643.00,-21618.00,1393787.00,5212649.00,2157611.00,2588457.00,9792653.00,926950.00,5747906.00,3117797.00,1348928.00,211684.00,1039602.00,97642.00,4649056.00,35253.00,927062.00,10732224.00,42386.00,263974.00,5197221.00,3188066.00,12556.00
2003:Q3,46389410.00,29552.00,2200.00,35273.00,80522.00,69180.00,202597.00,315465.00,719873.00,1941035.00,13516120.00,867002.00,2391468.00,4707684.00,1170767.00,4379199.00,13493317.00,1363211.00,1495073.00,8731725.00,1903308.00,7085989.00,2180926.00,164718.00,0.00,272912.00,6279731.00,45057404.00,36068.00,1376408.00,5253653.00,2090350.00,2509330.00,10046659.00,912792.00,5945074.00,3188793.00,1340759.00,209852.00,1029961.00,100946.00,4845657.00,32468.00,950892.00,10897453.00,44501.00,264438.00,5368768.00,3319549.00,12680.00
2003:Q4,47710417.00,30782.00,2200.00,35468.00,68694.00,70752.00,216184.00,306511.00,652322.00,1938744.00,13633098.00,856422.00,2447098.00,4560940.00,1203709.00,4564929.00,13800240.00,1396497.00,1478485.00,8963757.00,1961501.00,7985007.00,2412208.00,171674.00,0.00,309406.00,6077128.00,46275939.00,63712.00,1437425.00,5325214.00,2040021.00,2538331.00,10201197.00,934352.00,5944522.00,3322323.00,1335999.00,207387.00,1022757.00,105855.00,5362097.00,28218.00,972672.00,11281674.00,47880.00,275698.00,5365801.00,3711997.00,12951.00
2004:Q1,49036250.00,30832.00,2200.00,35761.00,71865.00,65387.00,209564.00,309987.00,600238.00,2110093.00,13812559.00,876792.00,2403232.00,4578625.00,1233586.00,4720324.00,14084226.00,1379607.00,1532626.00,9216927.00,1955066.00,8329055.00,2490700.00,173637.00,0.00,330384.00,6379761.00,47499345.00,-23246.00,1434584.00,5526897.00,1992608.00,2715175.00,10374670.00,940720.00,5949059.00,3484891.00,1403611.00,216787.00,1075368.00,111456.00,5620835.00,34599.00,976398.00,11530681.00,58116.00,281745.00,5572672.00,3971584.00,11898.00
2004:Q2,49872727.00,30371.00,2200.00,36039.00,78636.00,73461.00,225365.00,318518.00,573103.00,2217175.00,13804344.00,844877.00,2328503.00,4644850.00,1234699.00,4751415.00,14524621.00,1400103.00,1592372.00,9558435.00,1973711.00,8425139.00,2530988.00,184925.00,0.00,343211.00,6504632.00,48270803.00,56029.00,1473961.00,5646205.00,1941873.00,2791887.00,10571010.00,913132.00,6022906.00,3634972.00,1482135.00,223698.00,1140830.00,117607.00,5640075.00,32077.00,987438.00,11742684.00,39896.00,299648.00,5565885.00,3861132.00,11655.00
2004:Q3,50920835.00,30576.00,2200.00,36279.00,70198.00,68758.00,222253.00,311715.00,578350.00,2344383.00,14022876.00,854731.00,2423786.00,4581708.00,1255047.00,4907604.00,14889667.00,1410956.00,1580635.00,9874445.00,2023631.00,8359340.00,2527604.00,190122.00,0.00,349642.00,6916873.00,49287817.00,23747.00,1463134.00,5765252.00,1892172.00,3039593.00,10795464.00,912968.00,6066709.00,3815787.00,1492819.00,246240.00,1125015.00,121564.00,5663150.00,34236.00,995792.00,11927715.00,46287.00,317199.00,5831257.00,3922639.00,12267.00
2004:Q4,52696937.00,32280.00,2200.00,36434.00,69546.00,66539.00,243750.00,327658.00,538526.00,2226647.00,14116387.00,929919.00,2448810.00,4383025.00,1271270.00,5083363.00,15411870.00,1449329.00,1677364.00,10210343.00,2074834.00,9265042.00,2793712.00,182239.00,0.00,403799.00,6980308.00,51001294.00,52195.00,1522783.00,5880682.00,1901700.00,2900213.00,11059304.00,956004.00,6060288.00,4043012.00,1584758.00,242385.00,1211016.00,131357.00,6194101.00,36040.00,1018786.00,12411509.00,53221.00,329919.00,6056083.00,4286141.00,11194.00
2005:Q1,53478157.00,31446.00,2200.00,36545.00,64843.00,65751.00,218698.00,341589.00,537368.00,2350341.00,14366674.00,972885.00,2495865.00,4364694.00,1306508.00,5226722.00,15703478.00,1466954.00,1690984.00,10485341.00,2060199.00,9136250.00,2806558.00,180713.00,0.00,410604.00,7225099.00,51628539.00,45851.00,1499555.00,6043238.00,1865022.00,3094591.00,11295142.00,981445.00,6048072.00,4265625.00,1577454.00,239770.00,1201253.00,136431.00,6170973.00,34972.00,1017774.00,12505687.00,56211.00,342278.00,6079791.00,4098368.00,11538.00
2005:Q2,54622557.00,30437.00,2200.00,36615.00,78612.00,67680.00,209011.00,334191.00,519756.00,2399090.00,14437829.00,1023182.00,2447460.00,4260133.00,1332856.00,5374198.00,16209535.00,1520888.00,1738565.00,10862645.00,2087437.00,9358205.00,2938458.00,183170.00,0.00,420941.00,7396827.00,52706728.00,41422.00,1514557.00,6150816.00,1853916.00,3245189.00,11573588.00,1040184.00,6067324.00,4466080.00,1627985.00,240887.00,1244526.00,142572.00,6352653.00,35049.00,1021761.00,12754182.00,53330.00,343944.00,6138336.00,4310859.00,11598.00
2005:Q3,55882909.00,30248.00,2200.00,36429.00,89737.00,63687.00,207081.00,346592.00,525584.00,2535660.00,14510913.00,1063553.00,2472871.00,4185620.00,1356167.00,5432702.00,16666147.00,1549415.00,1743268.00,11244591.00,2128873.00,9824969.00,3105693.00,184820.00,0.00,427705.00,7325444.00,53901757.00,32622.00,1481772.00,6371752.00,1901890.00,3421326.00,11642348.00,1075680.00,6042612.00,4524056.00,1637794.00,250814.00,1240632.00,146348.00,6676786.00,45227.00,1036149.00,13038886.00,44456.00,344224.00,6226525.00,4393437.00,11725.00
2005:Q4,57117677.00,29854.00,2200.00,36540.00,77329.00,70081.00,186658.00,359481.00,550463.00,2514002.00,14703006.00,1124481.00,2533380.00,4164575.00,1380218.00,5500352.00,17182118.00,1620411.00,1775700.00,11614857.00,2171150.00,10130109.00,3242458.00,181844.00,0.00,446012.00,7405522.00,55003101.00,46038.00,1527205.00,6490560.00,2026821.00,3379542.00,12052560.00,1170177.00,6140712.00,4741671.00,1654152.00,265076.00,1243609.00,145467.00,6864553.00,43079.00,1039897.00,13304593.00,41614.00,353220.00,6179267.00,4629706.00,11715.00
2006:Q1,58886631.00,30217.00,2200.00,37879.00,82850.00,60750.00,200174.00,360184.00,550635.00,2577281.00,14974119.00,1182647.00,2511072.00,4213549.00,1401091.00,5665760.00,17616070.00,1672214.00,1813380.00,12023505.00,2106971.00,10764334.00,3428078.00,199562.00,100697.00,456635.00,7444967.00,56711263.00,15464.00,1507823.00,6692384.00,2033948.00,3532280.00,12351206.00,1197342.00,6216933.00,4936931.00,1692413.00,274322.00,1268480.00,149611.00,7313565.00,35902.00,1068760.00,13635953.00,50404.00,362671.00,6418490.00,4750899.00,13125.00
2006:Q2,59780621.00,31105.00,2200.00,37990.00,64015.00,62839.00,246647.00,394397.00,557051.00,2562516.00,15104645.00,1195363.00,2455048.00,4281186.00,1403939.00,5769109.00,18134222.00,1723528.00,1874938.00,12414569.00,2121187.00,10551048.00,3403121.00,192536.00,101808.00,458489.00,7875992.00,57567250.00,13343.00,1536882.00,6816124.00,2094385.00,3618217.00,12710119.00,1268041.00,6330316.00,5111762.00,1759412.00,272050.00,1333833.00,153529.00,7227911.00,48938.00,1067267.00,13734994.00,41646.00,375397.00,6522615.00,4779460.00,13013.00
2006:Q3,61455178.00,30870.00,2200.00,38084.00,55761.00,56627.00,225441.00,390137.00,604415.00,2761227.00,15380587.00,1265560.00,2520296.00,4258420.00,1444672.00,5891639.00,18592393.00,1764096.00,1897952.00,12751032.00,2179313.00,10913829.00,3560557.00,186984.00,104937.00,463426.00,8087703.00,59182264.00,26094.00,1491113.00,6975400.00,2195786.00,3954524.00,12955132.00,1278758.00,6386355.00,5290019.00,1767912.00,268344.00,1344691.00,154877.00,7517282.00,43328.00,1089318.00,14047385.00,53418.00,385197.00,6680375.00,5055856.00,13138.00
2006:Q4,63071540.00,31388.00,2200.00,38206.00,67216.00,70145.00,244456.00,359165.00,605639.00,2667148.00,15710824.00,1352611.00,2647890.00,4181322.00,1506703.00,6022298.00,19065627.00,1818538.00,1989126.00,13033044.00,2224919.00,11196130.00,3799481.00,195248.00,108552.00,507441.00,8402673.00,60643614.00,50690.00,1507259.00,7126689.00,2338451.00,3865833.00,13339482.00,1363537.00,6468930.00,5507015.00,1755521.00,261491.00,1341980.00,152050.00,8059704.00,48279.00,1119526.00,14309890.00,55900.00,427776.00,6638614.00,5406245.00,9680.00
2007:Q1,64709427.00,31783.00,2200.00,38371.00,63270.00,58664.00,244932.00,365178.00,685792.00,2895323.00,16055816.00,1394289.00,2683605.00,4198545.00,1555567.00,6223810.00,19372606.00,1838380.00,2008752.00,13323096.00,2202378.00,11470487.00,3878676.00,198502.00,111737.00,535121.00,8700968.00,62281987.00,-81691.00,1486306.00,7337292.00,2417799.00,4229278.00,13847387.00,1402716.00,6600939.00,5843732.00,1792197.00,277989.00,1366184.00,148024.00,8335378.00,51652.00,1126563.00,14490897.00,55870.00,425616.00,6767443.00,5383935.00,11101.00
2007:Q2,66691011.00,31676.00,2200.00,38521.00,53970.00,59648.00,251640.00,374423.00,701695.00,2947781.00,16251303.00,1474509.00,2574579.00,4220621.00,1583012.00,6398582.00,19914656.00,1906038.00,2138963.00,13631390.00,2238265.00,12229110.00,4105897.00,198333.00,113587.00,576612.00,8839959.00,64260058.00,-40122.00,1482710.00,7414124.00,2514235.00,4258679.00,14216890.00,1483285.00,6762658.00,5970947.00,1904452.00,305756.00,1447472.00,151224.00,8846074.00,65473.00,1144880.00,14846723.00,44583.00,440290.00,7121067.00,5347403.00,11387.00
2007:Q3,68683308.00,33038.00,2200.00,38639.00,81892.00,63976.00,274185.00,447066.00,859894.00,3128532.00,16461379.00,1290811.00,2660028.00,4302846.00,1617279.00,6590415.00,20610066.00,2048692.00,2320053.00,13932648.00,2308673.00,12536670.00,4219013.00,193273.00,120050.00,594444.00,9018991.00,66124559.00,31931.00,1482763.00,7600855.00,2830799.00,4303743.00,14651066.00,1300098.00,7076602.00,6274366.00,2116757.00,335571.00,1626767.00,154419.00,9078504.00,62129.00,1154083.00,15062236.00,44720.00,458481.00,7246492.00,5058272.00,11387.00
2007:Q4,69316670.00,33848.00,2200.00,38681.00,102250.00,124381.00,276514.00,455124.00,947993.00,3237377.00,16678547.00,1235920.00,2729851.00,4507364.00,1666013.00,6539399.00,21084196.00,2146994.00,2441662.00,14133680.00,2361860.00,12186705.00,4130547.00,197076.00,124741.00,660198.00,9036292.00,66568994.00,577.00,1532933.00,7746442.00,3085760.00,4167194.00,14990664.00,1252055.00,7374610.00,6363999.00,2286440.00,345562.00,1784150.00,156728.00,8914408.00,45842.00,1156130.00,15074847.00,32448.00,380379.00,7154930.00,4605987.00,12630.00
2008:Q1,69530113.00,36193.00,2200.00,38679.00,112509.00,180329.00,285569.00,538668.00,1108560.00,3309675.00,16950763.00,1253713.00,2750054.00,4666056.00,1708321.00,6572619.00,21459466.00,2273294.00,2555771.00,14281773.00,2348628.00,10997880.00,3803771.00,204641.00,125492.00,678116.00,9697602.00,66837703.00,-100154.00,1521725.00,7978346.00,3442540.00,4310014.00,15144299.00,1184337.00,7540355.00,6419607.00,2486164.00,385731.00,1938599.00,161834.00,8266118.00,43494.00,1143795.00,14834330.00,17632.00,412941.00,7336459.00,4115461.00,11071.00
2008:Q2,69700377.00,35801.00,2200.00,38677.00,112635.00,252758.00,341176.00,565941.00,1091757.00,3268351.00,16932567.00,1261445.00,2549742.00,4911230.00,1712669.00,6497481.00,21509669.00,2282234.00,2538824.00,14323488.00,2365123.00,10898373.00,3780148.00,192388.00,125063.00,688039.00,9864834.00,67001578.00,-17796.00,1533984.00,7960144.00,3377297.00,4058226.00,15411239.00,1138793.00,7862319.00,6410127.00,2479801.00,392828.00,1925790.00,161183.00,8280019.00,39087.00,1149033.00,14900442.00,-7568.00,432841.00,7404829.00,3672319.00,10078.00
2008:Q3,69287216.00,34454.00,2200.00,38675.00,102333.00,569147.00,439183.00,518806.00,1069776.00,3415346.00,16919389.00,1152852.00,2883918.00,4995601.00,1685135.00,6201883.00,22099997.00,2634950.00,2777496.00,14310439.00,2377112.00,9574406.00,3344752.00,181794.00,132200.00,702238.00,10142521.00,66733909.00,415571.00,1941907.00,8054520.00,3420293.00,4133446.00,15332068.00,1008073.00,8045333.00,6278662.00,2846217.00,661457.00,2022104.00,162656.00,7276842.00,34362.00,1149892.00,14632645.00,-31124.00,464489.00,7062781.00,3688477.00,6577.00
2008:Q4,67968570.00,36778.00,2200.00,38674.00,87521.00,1475926.00,378009.00,579779.00,1254630.00,2736078.00,17233498.00,1243519.00,3245631.00,5207616.00,1646780.00,5889952.00,21877747.00,2834204.00,2426165.00,14244605.00,2372773.00,7378028.00,2716241.00,182213.00,130029.00,737415.00,11123804.00,65344217.00,1752351.00,2101314.00,8088835.00,3832237.00,3151739.00,15364938.00,1126337.00,8143351.00,6095250.00,2630670.00,829266.00,1637897.00,163507.00,5788401.00,21167.00,1133445.00,14081512.00,-101114.00,343462.00,7155260.00,2879672.00,10669.00
2009:Q1,67246839.00,34522.00,2200.00,42261.00,77002.00,1393253.00,348598.00,662167.00,1252589.00,2750305.00,17294753.00,1095936.00,3216921.00,5508211.00,1658958.00,5814727.00,21398317.00,2625654.00,2238285.00,14237189.00,2297189.00,6483924.00,2563329.00,173532.00,131449.00,746657.00,11891981.00,64621933.00,1570701.00,1966697.00,8187296.00,3813876.00,3000837.00,15466808.00,972970.00,8160278.00,6333560.00,2412773.00,785078.00,1458271.00,169424.00,5440338.00,47794.00,1139792.00,13961250.00,-99206.00,339716.00,7373261.00,2355344.00,13014.00
2009:Q2,67883117.00,35487.00,2200.00,42427.00,89432.00,1037359.00,322739.00,749415.00,1170814.00,2487238.00,17716025.00,952676.00,3445317.00,5729088.00,1679323.00,5909621.00,20948110.00,2389780.00,2127330.00,14167315.00,2263685.00,7715539.00,2954205.00,164948.00,131786.00,753822.00,11561571.00,64917897.00,1105990.00,2082298.00,8185530.00,3653101.00,3003972.00,15127843.00,843994.00,8118825.00,6165024.00,2197431.00,624901.00,1397791.00,174739.00,6372319.00,54513.00,1157990.00,14472669.00,-103159.00,355520.00,7251880.00,2887093.00,12237.00
