1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1983:Q1,256961.00,83816.00,62029.00,13715.00,288.00,61080.00,15908.00,20846.00,-720.00,312453.00,145677.00,94724.00,18599.00,49154.00,4299.00,-55492.00,29753.00,-333.00,-2028.00,-23378.00,-28295.00,37331.00,555.00,-66181.00,12801.00,1504.00,-5913.00,-505.00,0.00,2431.00,6603.00,0.00,5908.00,402.00,168.00,125.00,2837.00,1178.00,0.00,1659.00,0.00,0.00,605.00,4798.00,441.00,78982.00,0.00,0.00,112.00,60623.00,52889.00,7698.00,227.00,-15.00,242.00,1961.00,28.00,16031.00,4917.00,6651.00,72832.00
1983:Q2,272551.00,91911.00,63686.00,19134.00,311.00,60655.00,16203.00,21239.00,-587.00,317462.00,148164.00,95082.00,19082.00,50545.00,4589.00,-44911.00,30146.00,992.00,-2072.00,-13685.00,-13950.00,41903.00,-3110.00,-52743.00,27737.00,281.00,14561.00,-4231.00,0.00,4905.00,8376.00,0.00,8073.00,475.00,-297.00,125.00,5682.00,2659.00,0.00,3023.00,0.00,0.00,1539.00,-3922.00,547.00,80480.00,0.00,0.00,133.00,65537.00,49217.00,16363.00,285.00,-32.00,317.00,3676.00,405.00,10444.00,265.00,19347.00,72090.00
1983:Q3,266697.00,91288.00,62907.00,21537.00,305.00,54468.00,16715.00,20165.00,-687.00,318543.00,151798.00,91655.00,18243.00,52551.00,4296.00,-51846.00,30683.00,-796.00,-2188.00,-18179.00,-11201.00,47041.00,-737.00,-57505.00,23233.00,-111.00,6571.00,-895.00,0.00,7373.00,2383.00,0.00,2591.00,-710.00,252.00,250.00,4144.00,2254.00,0.00,1890.00,0.00,0.00,469.00,2887.00,412.00,80738.00,0.00,0.00,137.00,70731.00,59506.00,11249.00,339.00,-14.00,353.00,3502.00,52.00,5977.00,-6978.00,20289.00,77794.00
1983:Q4,273405.00,85866.00,74660.00,22855.00,307.00,51005.00,17327.00,21705.00,-319.00,324888.00,148940.00,92662.00,20947.00,54219.00,8120.00,-51483.00,31178.00,583.00,-1863.00,-19025.00,-23370.00,44890.00,567.00,-68827.00,-3791.00,1219.00,-24162.00,-1080.00,0.00,1870.00,7035.00,0.00,6379.00,-293.00,449.00,500.00,4196.00,3015.00,0.00,1181.00,0.00,0.00,2652.00,4362.00,117.00,65036.00,0.00,0.00,86.00,49167.00,38260.00,10916.00,177.00,-20.00,197.00,2986.00,473.00,12147.00,4346.00,-10367.00,58460.00
1984:Q1,292465.00,86246.00,71416.00,22175.00,331.00,72209.00,17847.00,22739.00,-497.00,332482.00,152568.00,96093.00,20335.00,56162.00,7324.00,-40018.00,31851.00,705.00,-2150.00,-6721.00,-15831.00,41955.00,-108.00,-57678.00,27169.00,539.00,3841.00,-2404.00,0.00,3916.00,7152.00,0.00,4287.00,1585.00,499.00,781.00,4006.00,2096.00,0.00,1910.00,0.00,0.00,2011.00,7384.00,725.00,84847.00,0.00,0.00,174.00,57513.00,46932.00,10618.00,-224.00,-37.00,-187.00,4470.00,86.00,22828.00,9110.00,23069.00,80747.00
1984:Q2,304031.00,98273.00,69697.00,25932.00,332.00,68917.00,18678.00,22614.00,-411.00,335227.00,157424.00,96115.00,20077.00,57776.00,3835.00,-31196.00,32426.00,1835.00,-2029.00,1424.00,-3537.00,47508.00,-933.00,-50113.00,14531.00,613.00,2464.00,-981.00,0.00,3419.00,7522.00,0.00,6071.00,68.00,289.00,1094.00,5475.00,3026.00,0.00,2449.00,0.00,0.00,3610.00,-8776.00,1185.00,64644.00,0.00,0.00,155.00,50742.00,34573.00,16181.00,263.00,-24.00,287.00,4541.00,454.00,8489.00,4961.00,8173.00,58286.00
1984:Q3,291647.00,99122.00,67722.00,23237.00,307.00,61272.00,19111.00,21394.00,-517.00,338273.00,159535.00,94672.00,19503.00,60599.00,3964.00,-46626.00,32997.00,5.00,-2022.00,-11612.00,3123.00,52115.00,-425.00,-48567.00,38420.00,701.00,13434.00,2039.00,0.00,8267.00,7148.00,0.00,2344.00,3709.00,-61.00,1156.00,5530.00,1377.00,0.00,4153.00,0.00,0.00,1612.00,-1662.00,1352.00,86987.00,0.00,0.00,83.00,82817.00,66775.00,16049.00,913.00,-28.00,941.00,3749.00,53.00,-629.00,-14735.00,35135.00,83702.00
1984:Q4,298646.00,94276.00,80938.00,22693.00,334.00,56408.00,19755.00,24192.00,51.00,352219.00,162464.00,97702.00,23640.00,62471.00,5942.00,-53574.00,33542.00,317.00,-2053.00,-18295.00,-15221.00,51601.00,70.00,-66892.00,18159.00,742.00,-9443.00,2107.00,0.00,4855.00,4527.00,0.00,4068.00,-844.00,334.00,969.00,11974.00,4205.00,0.00,7769.00,0.00,0.00,959.00,2492.00,-54.00,85051.00,0.00,0.00,141.00,69489.00,67564.00,1936.00,6689.00,-11.00,6700.00,2221.00,491.00,6020.00,-3074.00,7391.00,74283.00
1985:Q1,319096.00,97851.00,76296.00,21522.00,354.00,78457.00,20527.00,24084.00,5.00,359589.00,165903.00,101379.00,21857.00,63441.00,7010.00,-40493.00,34175.00,807.00,-2193.00,-4933.00,-10931.00,47129.00,760.00,-58820.00,35918.00,85.00,-7336.00,3938.00,0.00,5426.00,21028.00,0.00,10235.00,10315.00,-366.00,844.00,8507.00,2257.00,0.00,6250.00,0.00,0.00,2254.00,2032.00,-16.00,94738.00,0.00,0.00,277.00,72283.00,51151.00,21146.00,2440.00,-25.00,2465.00,5107.00,36.00,14595.00,5998.00,23218.00,82038.00
1985:Q2,329034.00,110038.00,70674.00,24383.00,462.00,77010.00,21089.00,25115.00,263.00,363773.00,169174.00,101528.00,21671.00,64943.00,6458.00,-34739.00,34730.00,409.00,-2107.00,1689.00,7530.00,54670.00,699.00,-47839.00,39933.00,244.00,13500.00,-2333.00,0.00,8668.00,18679.00,0.00,14316.00,4081.00,-499.00,781.00,8630.00,2633.00,0.00,5997.00,0.00,0.00,2472.00,-10416.00,489.00,87772.00,0.00,0.00,18.00,72954.00,49853.00,23110.00,3241.00,-20.00,3261.00,5050.00,469.00,6040.00,-5840.00,22356.00,70195.00
1985:Q3,321759.00,108209.00,74400.00,26829.00,544.00,66154.00,21876.00,23508.00,239.00,367490.00,175032.00,101441.00,21889.00,65592.00,3537.00,-45731.00,35357.00,-20.00,-2303.00,-8051.00,-2613.00,60916.00,-349.00,-63180.00,28078.00,-3.00,-7586.00,2079.00,0.00,6398.00,10021.00,0.00,6405.00,1903.00,994.00,719.00,9669.00,3180.00,0.00,6489.00,0.00,0.00,1341.00,4685.00,1473.00,91258.00,0.00,0.00,80.00,85177.00,60729.00,24454.00,1155.00,-13.00,1168.00,5028.00,56.00,-238.00,-5438.00,20505.00,83685.00
1985:Q4,322752.00,101717.00,86763.00,23778.00,579.00,61174.00,22257.00,25685.00,799.00,377142.00,178449.00,102794.00,24519.00,67025.00,4356.00,-54390.00,35980.00,335.00,-2185.00,-16561.00,-21279.00,57158.00,751.00,-79187.00,107318.00,1580.00,15484.00,3382.00,0.00,514.00,77049.00,0.00,61721.00,14212.00,460.00,656.00,1007.00,3579.00,0.00,-2572.00,0.00,0.00,1387.00,1685.00,5230.00,186505.00,0.00,100.00,12.00,190605.00,103920.00,86683.00,1274.00,-11.00,1285.00,4204.00,547.00,-10237.00,4718.00,44312.00,123499.00
1986:Q1,337234.00,98628.00,79373.00,24002.00,367.00,83520.00,22761.00,28027.00,556.00,381476.00,178724.00,106908.00,23139.00,68255.00,4450.00,-44242.00,36581.00,872.00,-2347.00,-6187.00,-14908.00,51922.00,853.00,-67683.00,-4711.00,19.00,-20855.00,1903.00,0.00,251.00,3212.00,0.00,4535.00,-2118.00,217.00,578.00,7754.00,4613.00,0.00,3141.00,0.00,0.00,-2528.00,5090.00,443.00,62972.00,0.00,0.00,211.00,36646.00,35170.00,1530.00,611.00,-11.00,622.00,4397.00,30.00,21077.00,8721.00,-9868.00,57815.00
1986:Q2,349513.00,116113.00,74026.00,27155.00,396.00,82151.00,22741.00,26371.00,559.00,392574.00,182861.00,106978.00,24523.00,68945.00,9267.00,-43062.00,37295.00,724.00,-2463.00,-4028.00,-6475.00,59062.00,-957.00,-64580.00,41249.00,-119.00,17840.00,-1967.00,0.00,1258.00,22942.00,0.00,29490.00,-7296.00,264.00,484.00,6841.00,3125.00,0.00,3716.00,0.00,0.00,982.00,-8109.00,1581.00,105829.00,0.00,100.00,93.00,87197.00,56764.00,30431.00,599.00,-9.00,608.00,7336.00,496.00,10008.00,2447.00,11151.00,75731.00
1986:Q3,340870.00,113985.00,77616.00,27321.00,437.00,71702.00,23165.00,26432.00,211.00,394034.00,186200.00,108842.00,24866.00,69265.00,4861.00,-53165.00,37963.00,220.00,-2594.00,-12828.00,-984.00,65910.00,936.00,-67830.00,24571.00,-479.00,3675.00,998.00,0.00,5836.00,7167.00,0.00,-116.00,6604.00,226.00,453.00,4874.00,2098.00,0.00,2776.00,86.00,0.00,-90.00,1928.00,576.00,92401.00,0.00,200.00,76.00,84981.00,68546.00,16041.00,-63.00,-12.00,-51.00,8316.00,73.00,-1182.00,-11845.00,24738.00,92568.00
1986:Q4,347086.00,109079.00,92358.00,28009.00,513.00,67517.00,22406.00,26567.00,637.00,398848.00,188598.00,110276.00,24095.00,69562.00,6317.00,-51762.00,38752.00,480.00,-2506.00,-10984.00,-7106.00,61190.00,-182.00,-68114.00,31385.00,-163.00,2200.00,1602.00,0.00,-2496.00,25126.00,0.00,23148.00,1390.00,103.00,485.00,3005.00,3485.00,0.00,-480.00,130.00,0.00,247.00,2133.00,-399.00,99499.00,0.00,0.00,109.00,109507.00,84698.00,24760.00,254.00,-4.00,258.00,4083.00,443.00,-14897.00,-3878.00,7979.00,76093.00
1987:Q1,355542.00,105443.00,86133.00,27088.00,465.00,87693.00,22037.00,26295.00,388.00,403150.00,189360.00,112095.00,22604.00,70071.00,9020.00,-47608.00,39369.00,206.00,-2647.00,-5799.00,-3199.00,56369.00,1010.00,-60578.00,6626.00,-1334.00,-26777.00,5168.00,0.00,2696.00,18751.00,0.00,29055.00,-10849.00,29.00,516.00,775.00,3141.00,0.00,-2366.00,104.00,0.00,5866.00,1172.00,205.00,67205.00,0.00,0.00,128.00,53461.00,23992.00,28483.00,-200.00,-9.00,-191.00,4775.00,127.00,8914.00,-2599.00,-22238.00,38341.00
1987:Q2,401071.00,148871.00,82074.00,32743.00,500.00,88190.00,21880.00,26548.00,266.00,406010.00,193331.00,113036.00,22667.00,70664.00,6312.00,-4939.00,40019.00,495.00,-2609.00,37194.00,44842.00,63746.00,989.00,-19893.00,41613.00,-1774.00,33930.00,224.00,0.00,3518.00,5800.00,0.00,3823.00,1428.00,2.00,547.00,3590.00,2816.00,0.00,774.00,123.00,0.00,1714.00,-6045.00,533.00,61506.00,0.00,0.00,107.00,55124.00,38124.00,17467.00,-1893.00,-2.00,-1891.00,3792.00,489.00,3887.00,-7648.00,39681.00,59574.00
1987:Q3,361483.00,121542.00,81120.00,35049.00,481.00,75545.00,21645.00,25368.00,734.00,406006.00,193781.00,113651.00,21610.00,71695.00,5269.00,-44523.00,40746.00,922.00,-2694.00,-2005.00,10036.00,69263.00,848.00,-60075.00,6528.00,-125.00,-5432.00,-583.00,0.00,5465.00,10527.00,86.00,4214.00,5776.00,-65.00,516.00,-4888.00,-4280.00,0.00,-608.00,82.00,0.00,2007.00,-1820.00,1294.00,66603.00,0.00,0.00,114.00,60584.00,36033.00,24777.00,170.00,-3.00,173.00,4993.00,1031.00,-289.00,-12041.00,2141.00,62216.00
1987:Q4,366344.00,113730.00,98218.00,32209.00,594.00,73210.00,21172.00,26432.00,779.00,420367.00,199647.00,113410.00,24216.00,73412.00,9682.00,-54024.00,41511.00,-506.00,-2489.00,-9517.00,-13881.00,65262.00,882.00,-80025.00,12063.00,-2131.00,-10530.00,2509.00,0.00,252.00,14063.00,133.00,4807.00,8878.00,-176.00,421.00,1357.00,1726.00,0.00,-369.00,223.00,0.00,2158.00,989.00,3172.00,92088.00,0.00,0.00,120.00,97818.00,74497.00,22078.00,-451.00,-1.00,-450.00,4006.00,-442.00,-8963.00,4364.00,7706.00,87731.00
1988:Q1,390491.00,114771.00,93434.00,30291.00,531.00,98814.00,23409.00,28218.00,1023.00,426751.00,199780.00,120074.00,24630.00,74416.00,7851.00,-36261.00,42376.00,164.00,-2612.00,8564.00,-16975.00,57650.00,1105.00,-75730.00,7345.00,-1041.00,-5371.00,2884.00,0.00,-2767.00,6335.00,148.00,9403.00,-3363.00,-166.00,313.00,-138.00,1441.00,0.00,-1579.00,62.00,0.00,1811.00,6788.00,-1219.00,83075.00,0.00,0.00,129.00,46349.00,37327.00,9145.00,-708.00,0.00,-708.00,5283.00,21.00,32001.00,25539.00,-1350.00,74380.00
1988:Q2,421030.00,145947.00,90373.00,34348.00,687.00,98130.00,22222.00,27925.00,1398.00,429148.00,203992.00,120893.00,23956.00,74671.00,5636.00,-8119.00,43159.00,746.00,-2563.00,36858.00,22391.00,65103.00,1680.00,-44392.00,13436.00,-146.00,22301.00,-4410.00,0.00,4060.00,2047.00,133.00,-3590.00,5355.00,-39.00,188.00,-381.00,-10.00,0.00,-371.00,159.00,0.00,987.00,-12165.00,984.00,57828.00,0.00,0.00,100.00,37679.00,24529.00,11219.00,-889.00,1.00,-890.00,5237.00,520.00,15181.00,14467.00,17916.00,62308.00
1988:Q3,385427.00,123691.00,87613.00,36325.00,598.00,86141.00,22487.00,27445.00,1127.00,426781.00,203916.00,119574.00,23548.00,76045.00,3698.00,-41355.00,43901.00,60.00,-2892.00,5378.00,12657.00,69150.00,496.00,-56990.00,17866.00,3613.00,4437.00,536.00,0.00,575.00,6520.00,109.00,-7584.00,13721.00,86.00,188.00,2071.00,-662.00,0.00,2733.00,305.00,55.00,-1035.00,923.00,-133.00,74855.00,0.00,0.00,120.00,69088.00,47844.00,16020.00,-702.00,-2.00,-700.00,3832.00,37.00,2480.00,-7279.00,26150.00,83139.00
1988:Q4,395337.00,121529.00,103043.00,36194.00,558.00,80071.00,23295.00,29154.00,1492.00,449958.00,212085.00,120902.00,26797.00,77857.00,12317.00,-54622.00,44650.00,379.00,-2914.00,-7437.00,-24489.00,66492.00,904.00,-91885.00,188.00,-1036.00,-9391.00,-1231.00,0.00,-2882.00,16096.00,78.00,8401.00,7104.00,202.00,311.00,-7075.00,2130.00,0.00,-9205.00,375.00,38.00,3085.00,1287.00,921.00,92073.00,0.00,0.00,162.00,88501.00,60772.00,17327.00,-1004.00,-4.00,-1000.00,4421.00,595.00,-602.00,17052.00,-7213.00,84672.00
1989:Q1,420021.00,122154.00,99898.00,36607.00,750.00,105127.00,23437.00,30483.00,1565.00,459615.00,212281.00,130786.00,26063.00,80902.00,9584.00,-39594.00,45387.00,-72.00,-2854.00,8719.00,2125.00,60318.00,1181.00,-59374.00,9491.00,1948.00,-23319.00,1840.00,0.00,7978.00,4245.00,109.00,-8342.00,11814.00,226.00,438.00,2071.00,1563.00,0.00,508.00,314.00,111.00,2439.00,11955.00,-91.00,68865.00,0.00,350.00,140.00,41733.00,33448.00,8579.00,375.00,-1.00,376.00,5485.00,22.00,20760.00,6593.00,17457.00,76831.00
1989:Q2,471782.00,178979.00,94806.00,36340.00,616.00,105302.00,23701.00,30327.00,1712.00,465759.00,221092.00,131431.00,25162.00,82895.00,5180.00,6023.00,46149.00,869.00,-3111.00,54414.00,48620.00,67652.00,806.00,-19838.00,35187.00,6082.00,28517.00,-2549.00,0.00,2365.00,13001.00,204.00,2670.00,9405.00,159.00,563.00,1377.00,1028.00,0.00,349.00,228.00,273.00,2353.00,-17240.00,780.00,55025.00,0.00,3150.00,180.00,25427.00,16735.00,7409.00,26.00,-1.00,27.00,6406.00,527.00,19309.00,5794.00,32490.00,52328.00
1989:Q3,415902.00,138217.00,94182.00,35064.00,684.00,90352.00,24430.00,30555.00,2418.00,464383.00,221271.00,130425.00,25838.00,83675.00,3175.00,-48481.00,46892.00,-70.00,-3049.00,1530.00,6925.00,73183.00,1061.00,-67319.00,17323.00,2943.00,-9758.00,-2153.00,0.00,3383.00,10813.00,266.00,1223.00,8663.00,98.00,563.00,-1508.00,1292.00,0.00,-2800.00,153.00,401.00,598.00,2078.00,10373.00,84642.00,0.00,0.00,110.00,68086.00,48944.00,17367.00,-603.00,-1.00,-602.00,4565.00,-8.00,12492.00,-5395.00,16702.00,84021.00
1989:Q4,415553.00,128385.00,109983.00,33442.00,690.00,86156.00,23857.00,32063.00,977.00,482717.00,226845.00,133561.00,28325.00,84497.00,9490.00,-67165.00,47600.00,522.00,-3073.00,-17014.00,-19442.00,69279.00,1100.00,-89821.00,17582.00,1711.00,-9264.00,-61.00,0.00,2420.00,11092.00,297.00,9280.00,1034.00,45.00,436.00,1352.00,1699.00,0.00,-347.00,372.00,585.00,1289.00,2411.00,5675.00,107404.00,0.00,0.00,137.00,93268.00,80164.00,14249.00,-31.00,0.00,-31.00,3961.00,616.00,9453.00,2428.00,8333.00,98155.00
1990:Q1,436252.00,125713.00,106775.00,31680.00,672.00,112727.00,23943.00,34096.00,647.00,496982.00,231561.00,142940.00,28998.00,85539.00,7944.00,-60730.00,48359.00,-76.00,-3192.00,-9103.00,1262.00,65175.00,1268.00,-65181.00,29894.00,1598.00,-15734.00,1075.00,0.00,361.00,22146.00,391.00,32025.00,-10638.00,55.00,313.00,11219.00,8587.00,0.00,2632.00,515.00,761.00,1757.00,6513.00,-317.00,95076.00,0.00,0.00,150.00,71607.00,46138.00,18076.00,251.00,1.00,250.00,534.00,-4.00,22538.00,-10365.00,-2381.00,62801.00
1990:Q2,491103.00,183876.00,99440.00,36035.00,722.00,111705.00,23811.00,34617.00,897.00,503283.00,235329.00,144462.00,30382.00,86581.00,6529.00,-12180.00,49099.00,502.00,-4645.00,41061.00,39254.00,73005.00,1083.00,-34834.00,41436.00,-326.00,17951.00,-2446.00,0.00,3161.00,4719.00,546.00,3887.00,-31.00,129.00,188.00,11394.00,11978.00,0.00,-584.00,216.00,676.00,1746.00,-15494.00,19839.00,76270.00,0.00,0.00,161.00,55518.00,43034.00,11141.00,147.00,-3.00,150.00,4570.00,548.00,15326.00,1807.00,37399.00,72233.00
1990:Q3,438684.00,145499.00,98347.00,38823.00,760.00,96111.00,24216.00,33976.00,952.00,503624.00,236186.00,145416.00,28875.00,88689.00,4458.00,-64940.00,49879.00,4.00,-3853.00,-11213.00,18275.00,78137.00,1097.00,-60958.00,32455.00,-1053.00,3611.00,-936.00,0.00,395.00,3194.00,680.00,2262.00,-165.00,229.00,188.00,16344.00,14816.00,0.00,1528.00,1003.00,1338.00,444.00,5215.00,2900.00,93413.00,0.00,0.00,99.00,86733.00,77082.00,9981.00,399.00,-1.00,400.00,2704.00,35.00,3443.00,-29488.00,29793.00,90751.00
1990:Q4,451169.00,139580.00,120428.00,34068.00,876.00,91532.00,26939.00,37008.00,738.00,520690.00,244918.00,148020.00,29631.00,90059.00,8062.00,-69521.00,50509.00,415.00,3307.00,-22734.00,-23069.00,74051.00,1501.00,-98621.00,12298.00,593.00,-2265.00,-591.00,0.00,1814.00,3986.00,789.00,3294.00,-762.00,354.00,311.00,-67.00,5447.00,0.00,-5514.00,38.00,679.00,-3233.00,-1993.00,13337.00,110919.00,0.00,1500.00,543.00,112572.00,105844.00,6981.00,78.00,0.00,78.00,-697.00,609.00,-3686.00,335.00,8926.00,107547.00
1991:Q1,450222.00,123247.00,111944.00,31346.00,666.00,115860.00,25106.00,40042.00,2011.00,514545.00,247294.00,158423.00,10988.00,91388.00,6452.00,-64323.00,51277.00,-8.00,-2772.00,-10266.00,-11780.00,65958.00,1500.00,-79238.00,13643.00,329.00,3041.00,-4871.00,0.00,-2099.00,8601.00,930.00,5064.00,1872.00,313.00,422.00,11190.00,11020.00,0.00,170.00,-366.00,299.00,-2390.00,5635.00,-5725.00,92881.00,0.00,0.00,-298.00,58307.00,50656.00,13651.00,-67.00,1.00,-68.00,601.00,61.00,34277.00,1514.00,8647.00,87885.00
1991:Q2,501650.00,174397.00,106741.00,33764.00,672.00,117998.00,24410.00,41355.00,2314.00,536601.00,251401.00,163055.00,23060.00,92679.00,6406.00,-34951.00,51976.00,799.00,-3599.00,19825.00,15192.00,74888.00,1500.00,-61196.00,21455.00,-442.00,10554.00,-1873.00,0.00,4969.00,3845.00,1101.00,1216.00,908.00,104.00,516.00,7923.00,9208.00,0.00,-1285.00,431.00,1166.00,122.00,-12506.00,7266.00,82651.00,0.00,0.00,112.00,70584.00,54053.00,18081.00,-178.00,-1.00,-177.00,3973.00,572.00,7588.00,4634.00,20416.00,81612.00
1991:Q3,463760.00,150605.00,108839.00,35546.00,641.00,100931.00,24354.00,41309.00,1536.00,540329.00,250746.00,163484.00,29232.00,93220.00,3647.00,-76569.00,52594.00,233.00,-117.00,-24090.00,-14224.00,79543.00,1496.00,-95263.00,44941.00,-1884.00,-7561.00,-13.00,0.00,970.00,18892.00,1336.00,13400.00,3702.00,-93.00,547.00,-50.00,3358.00,0.00,-3408.00,67.00,764.00,504.00,1409.00,31843.00,140204.00,0.00,0.00,100.00,138402.00,117145.00,28455.00,398.00,0.00,398.00,3766.00,-109.00,-2353.00,-9866.00,31143.00,126406.00
1991:Q4,471707.00,140652.00,129567.00,32922.00,623.00,97443.00,23381.00,45142.00,1978.00,567168.00,254630.00,171817.00,35117.00,94621.00,10983.00,-95461.00,52923.00,490.00,-3810.00,-39218.00,-56581.00,73704.00,1500.00,-131785.00,39776.00,-612.00,27839.00,-4173.00,0.00,2831.00,12381.00,1633.00,5303.00,5210.00,-280.00,515.00,-5073.00,-4650.00,0.00,-423.00,-89.00,575.00,-469.00,264.00,6302.00,171560.00,0.00,0.00,126.00,140112.00,108533.00,30625.00,210.00,0.00,210.00,-185.00,672.00,30625.00,17363.00,34263.00,166047.00
1992:Q1,475496.00,128554.00,117311.00,34702.00,663.00,122388.00,23078.00,46525.00,2276.00,578331.00,255430.00,182184.00,38587.00,94706.00,7424.00,-102834.00,53154.00,-293.00,-3890.00,-45497.00,-41761.00,67874.00,1519.00,-111154.00,4121.00,565.00,-30948.00,1738.00,0.00,-2654.00,11667.00,1648.00,24479.00,-14570.00,-343.00,453.00,4218.00,4190.00,0.00,28.00,500.00,1469.00,-37.00,13632.00,3970.00,115275.00,0.00,0.00,18.00,79016.00,79859.00,1948.00,39.00,0.00,39.00,2698.00,-116.00,33620.00,-3736.00,-20397.00,90757.00
1992:Q2,527181.00,176889.00,114322.00,38231.00,651.00,124837.00,22506.00,47345.00,2401.00,585702.00,260606.00,183950.00,39793.00,95397.00,5956.00,-58520.00,53647.00,852.00,-3643.00,-2082.00,-6655.00,74988.00,1516.00,-83159.00,18529.00,-647.00,30866.00,-5375.00,0.00,6562.00,-4024.00,1383.00,-24454.00,18472.00,-284.00,859.00,-4723.00,-4551.00,0.00,-172.00,428.00,1429.00,-1165.00,-14935.00,10113.00,101689.00,0.00,0.00,72.00,82904.00,73165.00,9642.00,-52.00,-2.00,-50.00,4983.00,613.00,13169.00,4573.00,43033.00,126193.00
1992:Q3,480842.00,158505.00,112023.00,33702.00,648.00,105110.00,22088.00,46841.00,1925.00,588814.00,265663.00,185353.00,38671.00,95492.00,3635.00,-107972.00,54067.00,239.00,-3965.00,-50179.00,-31229.00,79420.00,1506.00,-112155.00,1766.00,-827.00,11455.00,1001.00,0.00,-167.00,1387.00,1156.00,-6253.00,5880.00,-249.00,853.00,-7218.00,-7328.00,0.00,110.00,207.00,1118.00,-2449.00,-1027.00,-1714.00,113921.00,0.00,0.00,47.00,104656.00,88804.00,13595.00,-50.00,0.00,-50.00,2890.00,167.00,6211.00,-18950.00,8069.00,120224.00
1992:Q4,506390.00,148855.00,139720.00,36513.00,676.00,104753.00,22028.00,50519.00,3327.00,607229.00,267554.00,186489.00,45181.00,94932.00,13073.00,-100839.00,54699.00,344.00,-4068.00,-42416.00,-65243.00,73835.00,1498.00,-140576.00,-40570.00,-822.00,-27048.00,-4189.00,0.00,867.00,-7285.00,969.00,-11135.00,2395.00,-249.00,735.00,-4260.00,-4293.00,0.00,33.00,-112.00,584.00,84.00,1880.00,-269.00,100006.00,0.00,-2000.00,83.00,93835.00,101712.00,-8544.00,-80.00,0.00,-80.00,974.00,775.00,6419.00,22827.00,-29355.00,111221.00
1993:Q1,511644.00,151350.00,121780.00,35898.00,718.00,127001.00,22165.00,50804.00,1927.00,606768.00,264874.00,195658.00,41350.00,96020.00,8867.00,-95125.00,55202.00,69.00,-3486.00,-36506.00,-41143.00,65858.00,1515.00,-108516.00,978.00,675.00,-8809.00,3017.00,293.00,2776.00,4325.00,906.00,15784.00,-13332.00,-249.00,1216.00,-5752.00,-4420.00,0.00,-1332.00,96.00,996.00,-524.00,11707.00,-7822.00,109494.00,0.00,0.00,72.00,69532.00,51085.00,17657.00,-120.00,0.00,-120.00,4791.00,3.00,35216.00,4637.00,-14686.00,93830.00
1993:Q2,539194.00,170554.00,118307.00,42367.00,645.00,131534.00,22050.00,51740.00,1997.00,610974.00,267393.00,195134.00,42964.00,96094.00,9390.00,-71780.00,55702.00,528.00,-4287.00,-12319.00,-23746.00,73673.00,1503.00,-98921.00,15347.00,-473.00,41472.00,-5012.00,292.00,-1656.00,14314.00,969.00,7269.00,4832.00,-253.00,1497.00,-9322.00,-8564.00,0.00,-758.00,367.00,1578.00,-949.00,-21321.00,-3943.00,114269.00,0.00,0.00,90.00,96295.00,69596.00,25679.00,-137.00,0.00,-137.00,5295.00,640.00,12086.00,11427.00,8215.00,107137.00
1993:Q3,518823.00,168917.00,118926.00,42373.00,668.00,110352.00,21949.00,50752.00,4886.00,614656.00,270954.00,195944.00,42249.00,96088.00,9422.00,-95833.00,56088.00,-84.00,-4290.00,-35372.00,-21215.00,78708.00,1499.00,-101423.00,-13305.00,349.00,-6838.00,630.00,585.00,1668.00,9028.00,966.00,-7249.00,14074.00,-254.00,1491.00,-5528.00,-4406.00,0.00,-1122.00,90.00,1037.00,1060.00,321.00,-15707.00,88118.00,0.00,0.00,106.00,75961.00,56835.00,15068.00,-176.00,-1.00,-175.00,5788.00,69.00,6370.00,-14156.00,-5881.00,95542.00
1993:Q4,538381.00,157933.00,144112.00,44737.00,709.00,110759.00,21546.00,56623.00,1962.00,624670.00,270954.00,198400.00,50842.00,95472.00,9003.00,-86289.00,56640.00,179.00,-4747.00,-25082.00,-45021.00,73647.00,1523.00,-120192.00,1783.00,436.00,-3125.00,-227.00,585.00,7908.00,10358.00,898.00,13796.00,-5469.00,-263.00,1396.00,-10420.00,-3447.00,353.00,-7326.00,281.00,1462.00,1626.00,3501.00,-10602.00,121975.00,0.00,0.00,178.00,110073.00,107889.00,253.00,-281.00,-1.00,-280.00,2075.00,681.00,9249.00,19940.00,-11733.00,108459.00
