1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2005:Q3,338588.00,111516.00,111516.00,111516.00,0.00,0.00,0.00,135148.00,132584.00,48014.00,68400.00,0.00,36.00,15720.00,414.00,2564.00,2564.00,30404.00,25136.00,5268.00,61520.00,61520.00,0.00,338588.00,104599.00,3780.00,3780.00,0.00,54318.00,54282.00,36.00,46501.00,46501.00,0.00,86618.00,25136.00,25136.00,61482.00,8200.00,5268.00,48014.00,0.00,146957.00,131237.00,15720.00,414.00,414.00,0.00,6917.00,107736.00,107736.00,0.00,0.00,0.00,0.00,0.00,0.00,-54318.00,-46501.00,48530.00,107448.00,-58918.00,-116553.00,61106.00
2005:Q4,125528.00,3912.00,3912.00,3912.00,0.00,0.00,0.00,90588.00,67388.00,49596.00,800.00,0.00,28.00,16608.00,356.00,23200.00,23200.00,31028.00,25812.00,5216.00,0.00,0.00,0.00,125528.00,14148.00,752.00,752.00,0.00,7627.00,7599.00,28.00,5769.00,5769.00,0.00,80624.00,25812.00,25812.00,54812.00,0.00,5216.00,49596.00,0.00,30400.00,13792.00,16608.00,356.00,356.00,0.00,-10236.00,3160.00,3160.00,0.00,0.00,0.00,0.00,0.00,0.00,-7627.00,-5769.00,9964.00,41576.00,-31612.00,628.00,-356.00
2006:Q1,111640.00,0.00,0.00,0.00,0.00,0.00,0.00,74924.00,74924.00,53128.00,0.00,0.00,27.00,16612.00,5157.00,0.00,0.00,36716.00,31536.00,5180.00,0.00,0.00,0.00,111640.00,27.00,0.00,0.00,0.00,27.00,0.00,27.00,0.00,0.00,0.00,89844.00,31536.00,31536.00,58308.00,0.00,5180.00,53128.00,0.00,16612.00,0.00,16612.00,5157.00,5157.00,0.00,-27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.00,0.00,-14920.00,43388.00,-58308.00,20104.00,-5157.00
2006:Q2,103260.00,0.00,0.00,0.00,0.00,0.00,0.00,71504.00,71504.00,52644.00,0.00,0.00,26.00,16608.00,2226.00,0.00,0.00,31756.00,26620.00,5136.00,0.00,0.00,0.00,103260.00,26.00,0.00,0.00,0.00,26.00,0.00,26.00,0.00,0.00,0.00,84400.00,26620.00,26620.00,57780.00,0.00,5136.00,52644.00,0.00,16608.00,0.00,16608.00,2226.00,2226.00,0.00,-26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-26.00,0.00,-12896.00,44884.00,-57780.00,15148.00,-2226.00
2006:Q3,101604.00,0.00,0.00,0.00,0.00,0.00,0.00,69424.00,69424.00,52501.00,0.00,0.00,27.00,16608.00,288.00,0.00,0.00,32180.00,27108.00,5072.00,0.00,0.00,0.00,101604.00,27.00,0.00,0.00,0.00,27.00,0.00,27.00,0.00,0.00,0.00,84681.00,27108.00,27108.00,57573.00,0.00,5072.00,52501.00,0.00,16608.00,0.00,16608.00,288.00,288.00,0.00,-27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.00,0.00,-15257.00,42316.00,-57573.00,15572.00,-288.00
2006:Q4,99370.00,0.00,0.00,0.00,0.00,0.00,0.00,68310.00,68310.00,52390.00,0.00,0.00,28.00,15608.00,284.00,0.00,0.00,31060.00,26068.00,4992.00,0.00,0.00,0.00,99370.00,28.00,0.00,0.00,0.00,28.00,0.00,28.00,0.00,0.00,0.00,83450.00,26068.00,26068.00,57382.00,0.00,4992.00,52390.00,0.00,15608.00,0.00,15608.00,284.00,284.00,0.00,-28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-28.00,0.00,-15140.00,42242.00,-57382.00,15452.00,-284.00
2007:Q1,106124.00,0.00,0.00,0.00,0.00,0.00,0.00,76624.00,76624.00,49586.00,0.00,0.00,30.00,26748.00,260.00,0.00,0.00,29500.00,24608.00,4892.00,0.00,0.00,0.00,106124.00,30.00,0.00,0.00,0.00,30.00,0.00,30.00,0.00,0.00,0.00,79086.00,24608.00,24608.00,54478.00,0.00,4892.00,49586.00,0.00,26748.00,0.00,26748.00,260.00,260.00,0.00,-30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30.00,0.00,-2462.00,52016.00,-54478.00,2752.00,-260.00
2007:Q2,114588.00,0.00,0.00,0.00,0.00,0.00,0.00,83048.00,83048.00,55793.00,0.00,0.00,32.00,26748.00,475.00,0.00,0.00,31540.00,26624.00,4916.00,0.00,0.00,0.00,114588.00,32.00,0.00,0.00,0.00,32.00,0.00,32.00,0.00,0.00,0.00,87333.00,26624.00,26624.00,60709.00,0.00,4916.00,55793.00,0.00,26748.00,0.00,26748.00,475.00,475.00,0.00,-32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-32.00,0.00,-4285.00,56424.00,-60709.00,4792.00,-475.00
2007:Q3,114355.00,0.00,0.00,0.00,0.00,0.00,0.00,83427.00,83427.00,56120.00,0.00,0.00,35.00,26752.00,520.00,0.00,0.00,30928.00,25880.00,5048.00,0.00,0.00,0.00,114355.00,35.00,0.00,0.00,0.00,35.00,0.00,35.00,0.00,0.00,0.00,87048.00,25880.00,25880.00,61168.00,0.00,5048.00,56120.00,0.00,26752.00,0.00,26752.00,520.00,520.00,0.00,-35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-35.00,0.00,-3621.00,57547.00,-61168.00,4176.00,-520.00
2007:Q4,108701.00,0.00,0.00,0.00,0.00,0.00,0.00,74633.00,74633.00,55704.00,0.00,0.00,39.00,18532.00,358.00,0.00,0.00,34068.00,28772.00,5296.00,0.00,0.00,0.00,108701.00,39.00,0.00,0.00,0.00,39.00,0.00,39.00,0.00,0.00,0.00,89772.00,28772.00,28772.00,61000.00,0.00,5296.00,55704.00,0.00,18532.00,0.00,18532.00,358.00,358.00,0.00,-39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-39.00,0.00,-15139.00,45861.00,-61000.00,15536.00,-358.00
2008:Q1,107797.00,0.00,0.00,0.00,0.00,0.00,0.00,75033.00,75033.00,56048.00,0.00,0.00,78.00,18528.00,379.00,0.00,0.00,32764.00,27112.00,5652.00,0.00,0.00,0.00,107797.00,78.00,0.00,0.00,0.00,78.00,0.00,78.00,0.00,0.00,0.00,88812.00,27112.00,27112.00,61700.00,0.00,5652.00,56048.00,0.00,18528.00,0.00,18528.00,379.00,379.00,0.00,-78.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-78.00,0.00,-13779.00,47921.00,-61700.00,14236.00,-379.00
2008:Q2,113179.00,0.00,0.00,0.00,0.00,0.00,0.00,77179.00,77179.00,58105.00,0.00,0.00,101.00,18528.00,445.00,0.00,0.00,36000.00,30224.00,5776.00,0.00,0.00,0.00,113179.00,101.00,0.00,0.00,0.00,101.00,0.00,101.00,0.00,0.00,0.00,94105.00,30224.00,30224.00,63881.00,0.00,5776.00,58105.00,0.00,18528.00,0.00,18528.00,445.00,445.00,0.00,-101.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-101.00,0.00,-16926.00,46955.00,-63881.00,17472.00,-445.00
2008:Q3,175654.00,30320.00,30320.00,30320.00,0.00,0.00,0.00,88230.00,88230.00,57513.00,11200.00,0.00,110.00,18532.00,875.00,0.00,0.00,32424.00,26760.00,5664.00,24680.00,24680.00,0.00,175654.00,29170.00,1592.00,1592.00,0.00,14442.00,14332.00,110.00,13136.00,13136.00,0.00,89937.00,26760.00,26760.00,63177.00,0.00,5664.00,57513.00,0.00,55672.00,37140.00,18532.00,875.00,875.00,0.00,1150.00,28728.00,28728.00,0.00,0.00,0.00,0.00,0.00,0.00,-14442.00,-13136.00,-1707.00,61470.00,-63177.00,-23248.00,23805.00
2008:Q4,377275.00,0.00,0.00,0.00,0.00,0.00,0.00,343011.00,343011.00,58834.00,0.00,270660.00,119.00,12060.00,1338.00,0.00,0.00,34264.00,28956.00,5308.00,0.00,0.00,0.00,377275.00,270779.00,270660.00,0.00,270660.00,119.00,0.00,119.00,0.00,0.00,0.00,93098.00,28956.00,28956.00,64142.00,0.00,5308.00,58834.00,0.00,12060.00,0.00,12060.00,1338.00,1338.00,0.00,-270779.00,-270660.00,0.00,-117080.00,-117080.00,0.00,-27612.00,-12960.00,-113008.00,-119.00,0.00,249913.00,314055.00,-64142.00,22204.00,-1338.00
2009:Q1,325805.00,0.00,0.00,0.00,0.00,0.00,0.00,297977.00,297977.00,56428.00,0.00,222924.00,6126.00,12052.00,447.00,0.00,0.00,27828.00,23116.00,4712.00,0.00,0.00,0.00,325805.00,229050.00,222924.00,0.00,222924.00,130.00,0.00,130.00,5996.00,0.00,5996.00,84256.00,23116.00,23116.00,61140.00,0.00,4712.00,56428.00,0.00,12052.00,0.00,12052.00,447.00,447.00,0.00,-229050.00,-222924.00,0.00,-57324.00,-57324.00,0.00,-165600.00,0.00,0.00,-130.00,-5996.00,213721.00,274861.00,-61140.00,15776.00,-447.00
2009:Q2,239992.00,0.00,0.00,0.00,0.00,0.00,0.00,214140.00,214140.00,58160.00,0.00,137284.00,6149.00,12052.00,495.00,0.00,0.00,25852.00,21540.00,4312.00,0.00,0.00,0.00,239992.00,143433.00,137284.00,0.00,137284.00,153.00,0.00,153.00,5996.00,0.00,5996.00,84012.00,21540.00,21540.00,62472.00,0.00,4312.00,58160.00,0.00,12052.00,0.00,12052.00,495.00,495.00,0.00,-143433.00,-137284.00,0.00,-12332.00,-12332.00,0.00,-90400.00,-30000.00,-4552.00,-153.00,-5996.00,130128.00,192600.00,-62472.00,13800.00,-495.00
2009:Q3,266434.00,102360.00,0.00,0.00,0.00,102360.00,0.00,140222.00,140222.00,68679.00,0.00,48576.00,10323.00,12056.00,588.00,0.00,0.00,23852.00,19744.00,4108.00,0.00,0.00,0.00,266434.00,58899.00,48576.00,0.00,48576.00,4327.00,0.00,4327.00,5996.00,0.00,5996.00,92531.00,19744.00,19744.00,72787.00,0.00,4108.00,68679.00,0.00,114416.00,0.00,114416.00,588.00,588.00,0.00,43461.00,-48576.00,0.00,-1936.00,-1936.00,0.00,-38500.00,0.00,-8140.00,98033.00,-5996.00,47691.00,120478.00,-72787.00,-90564.00,-588.00
2009:Q4,256591.00,59200.00,0.00,0.00,0.00,59200.00,0.00,175255.00,175255.00,70378.00,0.00,78900.00,9750.00,15500.00,727.00,0.00,0.00,22136.00,18044.00,4092.00,0.00,0.00,0.00,256591.00,88650.00,78900.00,0.00,78900.00,3756.00,0.00,3756.00,5994.00,0.00,5994.00,92514.00,18044.00,18044.00,74470.00,0.00,4092.00,70378.00,0.00,74700.00,0.00,74700.00,727.00,727.00,0.00,-29450.00,-78900.00,0.00,-1252.00,-1252.00,0.00,-54020.00,-15160.00,-8468.00,55444.00,-5994.00,82741.00,157211.00,-74470.00,-52564.00,-727.00
2010:Q1,235046.00,62248.00,0.00,0.00,0.00,62248.00,0.00,151018.00,151018.00,60747.00,0.00,63020.00,11239.00,15508.00,504.00,0.00,0.00,21780.00,17540.00,4240.00,0.00,0.00,0.00,235046.00,74259.00,63020.00,0.00,63020.00,3470.00,0.00,3470.00,7769.00,0.00,7769.00,82527.00,17540.00,17540.00,64987.00,0.00,4240.00,60747.00,0.00,77756.00,0.00,77756.00,504.00,504.00,0.00,-12011.00,-63020.00,0.00,6884.00,6884.00,0.00,-61200.00,0.00,-8704.00,58778.00,-7769.00,68491.00,133478.00,-64987.00,-55976.00,-504.00
2010:Q2,216535.00,15276.00,0.00,0.00,0.00,15276.00,0.00,181095.00,181095.00,71688.00,0.00,77228.00,16113.00,15508.00,558.00,0.00,0.00,20164.00,15784.00,4380.00,0.00,0.00,0.00,216535.00,93341.00,77228.00,0.00,77228.00,8344.00,0.00,8344.00,7769.00,0.00,7769.00,92092.00,15784.00,15784.00,76308.00,0.00,4380.00,71688.00,240.00,30544.00,0.00,30544.00,558.00,558.00,0.00,-78065.00,-77228.00,0.00,-1228.00,-1228.00,0.00,-76000.00,0.00,0.00,6932.00,-7769.00,89003.00,165311.00,-76308.00,-10380.00,-558.00
2010:Q3,141159.00,480.00,0.00,0.00,0.00,480.00,0.00,121819.00,121819.00,78496.00,0.00,14868.00,11819.00,15508.00,1128.00,0.00,0.00,18860.00,14344.00,4516.00,0.00,0.00,0.00,141159.00,26687.00,14868.00,0.00,14868.00,4050.00,0.00,4050.00,7769.00,0.00,7769.00,97836.00,14344.00,14344.00,83492.00,0.00,4516.00,78496.00,480.00,15508.00,0.00,15508.00,1128.00,1128.00,0.00,-26207.00,-14868.00,0.00,4324.00,4324.00,0.00,-13200.00,-5992.00,0.00,-3570.00,-7769.00,23983.00,107475.00,-83492.00,3352.00,-1128.00
2010:Q4,154240.00,25280.00,0.00,0.00,0.00,25280.00,0.00,111664.00,111664.00,77370.00,0.00,10808.00,11524.00,11440.00,522.00,0.00,0.00,17296.00,12648.00,4648.00,0.00,0.00,0.00,154240.00,22332.00,10808.00,0.00,10808.00,3755.00,0.00,3755.00,7769.00,0.00,7769.00,94746.00,12648.00,12648.00,82098.00,0.00,4648.00,77370.00,80.00,36640.00,0.00,36640.00,522.00,522.00,0.00,2948.00,-10808.00,0.00,-408.00,-408.00,0.00,-10400.00,0.00,0.00,21525.00,-7769.00,16918.00,99016.00,-82098.00,-19344.00,-522.00
2011:Q1,115291.00,0.00,0.00,0.00,0.00,0.00,0.00,100287.00,100287.00,68086.00,0.00,12472.00,7362.00,11760.00,607.00,0.00,0.00,15004.00,10320.00,4684.00,0.00,0.00,0.00,115291.00,19834.00,12472.00,0.00,12472.00,5771.00,0.00,5771.00,1591.00,0.00,1591.00,83090.00,10320.00,10320.00,72770.00,0.00,4684.00,68086.00,0.00,11760.00,0.00,11760.00,607.00,607.00,0.00,-19834.00,-12472.00,0.00,14568.00,14568.00,0.00,-12400.00,-1052.00,-13588.00,-5771.00,-1591.00,17197.00,89967.00,-72770.00,3244.00,-607.00
2011:Q2,140666.00,0.00,0.00,0.00,0.00,0.00,0.00,126302.00,126302.00,67940.00,0.00,34288.00,7299.00,12896.00,3879.00,0.00,0.00,14364.00,9648.00,4716.00,0.00,0.00,0.00,140666.00,41587.00,34288.00,0.00,34288.00,5708.00,0.00,5708.00,1591.00,0.00,1591.00,82304.00,9648.00,9648.00,72656.00,0.00,4716.00,67940.00,0.00,12896.00,0.00,12896.00,3879.00,3879.00,0.00,-41587.00,-34288.00,0.00,-288.00,-288.00,0.00,-34000.00,0.00,0.00,-5708.00,-1591.00,43998.00,116654.00,-72656.00,1468.00,-3879.00
2011:Q3,136040.00,0.00,0.00,0.00,0.00,0.00,0.00,122080.00,122080.00,68802.00,0.00,27684.00,9067.00,14892.00,1635.00,0.00,0.00,13960.00,9208.00,4752.00,0.00,0.00,0.00,136040.00,36751.00,27684.00,0.00,27684.00,7476.00,0.00,7476.00,1591.00,0.00,1591.00,82762.00,9208.00,9208.00,73554.00,0.00,4752.00,68802.00,0.00,14892.00,0.00,14892.00,1635.00,1635.00,0.00,-36751.00,-27684.00,0.00,-1420.00,-1420.00,0.00,-26264.00,0.00,0.00,-7476.00,-1591.00,39318.00,112872.00,-73554.00,-932.00,-1635.00
2011:Q4,159508.00,0.00,0.00,0.00,0.00,0.00,0.00,145320.00,145320.00,71573.00,0.00,55132.00,8340.00,9860.00,415.00,0.00,0.00,14188.00,9400.00,4788.00,0.00,0.00,0.00,159508.00,63472.00,55132.00,0.00,55132.00,6749.00,0.00,6749.00,1591.00,0.00,1591.00,85761.00,9400.00,9400.00,76361.00,0.00,4788.00,71573.00,0.00,9860.00,0.00,9860.00,415.00,415.00,0.00,-63472.00,-55132.00,0.00,0.00,0.00,0.00,-55132.00,0.00,0.00,-6749.00,-1591.00,59559.00,135920.00,-76361.00,4328.00,-415.00
2012:Q1,117859.00,0.00,0.00,0.00,0.00,0.00,0.00,101364.00,101364.00,65668.00,0.00,18868.00,6409.00,10004.00,415.00,0.00,0.00,16495.00,11660.00,4835.00,0.00,0.00,0.00,117859.00,25277.00,18868.00,0.00,18868.00,6528.00,0.00,6528.00,-119.00,0.00,-119.00,82163.00,11660.00,11660.00,70503.00,0.00,4835.00,65668.00,0.00,10004.00,0.00,10004.00,415.00,415.00,0.00,-25277.00,-18868.00,0.00,0.00,0.00,0.00,-18868.00,0.00,0.00,-6528.00,119.00,19201.00,89704.00,-70503.00,6491.00,-415.00
2012:Q2,104141.00,0.00,0.00,0.00,0.00,0.00,0.00,86365.00,86365.00,67232.00,0.00,76.00,7909.00,9780.00,1368.00,0.00,0.00,17776.00,12888.00,4888.00,0.00,0.00,0.00,104141.00,7985.00,76.00,0.00,76.00,7810.00,0.00,7810.00,99.00,0.00,99.00,85008.00,12888.00,12888.00,72120.00,0.00,4888.00,67232.00,0.00,9780.00,0.00,9780.00,1368.00,1368.00,0.00,-7985.00,-76.00,0.00,0.00,0.00,0.00,-76.00,0.00,0.00,-7810.00,-99.00,1357.00,73477.00,-72120.00,7996.00,-1368.00
2012:Q3,107831.00,0.00,0.00,0.00,0.00,0.00,0.00,88111.00,88111.00,67467.00,0.00,0.00,9176.00,9192.00,2276.00,0.00,0.00,19720.00,14772.00,4948.00,0.00,0.00,0.00,107831.00,9176.00,0.00,0.00,0.00,9160.00,0.00,9160.00,16.00,0.00,16.00,87187.00,14772.00,14772.00,72415.00,0.00,4948.00,67467.00,0.00,9192.00,0.00,9192.00,2276.00,2276.00,0.00,-9176.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9160.00,-16.00,924.00,73339.00,-72415.00,10528.00,-2276.00
2012:Q4,230337.00,57328.00,57328.00,57328.00,0.00,0.00,0.00,120348.00,120348.00,65939.00,30588.00,0.00,10312.00,13088.00,421.00,0.00,0.00,21989.00,16976.00,5013.00,30672.00,30672.00,0.00,230338.00,64157.00,0.00,0.00,0.00,44490.00,34196.00,10294.00,19667.00,19648.00,19.00,98540.00,16976.00,16976.00,81564.00,10612.00,5013.00,65939.00,0.00,67220.00,54132.00,13088.00,421.00,421.00,0.00,-6829.00,57328.00,57328.00,0.00,0.00,0.00,0.00,0.00,0.00,-44490.00,-19667.00,21808.00,103372.00,-81564.00,-45231.00,30251.00
2013:Q1,109298.00,0.00,0.00,0.00,0.00,0.00,0.00,84389.00,84389.00,67260.00,0.00,0.00,9661.00,6860.00,608.00,0.00,0.00,24909.00,19752.00,5157.00,0.00,0.00,0.00,109298.00,9661.00,0.00,0.00,0.00,9644.00,0.00,9644.00,17.00,0.00,17.00,92169.00,19752.00,19752.00,72417.00,0.00,5157.00,67260.00,0.00,6860.00,0.00,6860.00,608.00,608.00,0.00,-9661.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9644.00,-17.00,-7780.00,64637.00,-72417.00,18049.00,-608.00
2013:Q2,103563.00,0.00,0.00,0.00,0.00,0.00,0.00,77814.00,77814.00,64016.00,0.00,0.00,5863.00,6632.00,1303.00,0.00,0.00,25749.00,20496.00,5253.00,0.00,0.00,0.00,103564.00,5864.00,0.00,0.00,0.00,5843.00,0.00,5843.00,21.00,0.00,21.00,89765.00,20496.00,20496.00,69269.00,0.00,5253.00,64016.00,0.00,6632.00,0.00,6632.00,1303.00,1303.00,0.00,-5864.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5843.00,-21.00,-11951.00,57318.00,-69269.00,19117.00,-1303.00
2013:Q3,108157.00,0.00,0.00,0.00,0.00,0.00,0.00,80779.00,80779.00,68757.00,0.00,0.00,4515.00,6488.00,1019.00,0.00,0.00,27378.00,22076.00,5302.00,0.00,0.00,0.00,108157.00,4515.00,0.00,0.00,0.00,4503.00,0.00,4503.00,12.00,0.00,12.00,96135.00,22076.00,22076.00,74059.00,0.00,5302.00,68757.00,0.00,6488.00,0.00,6488.00,1019.00,1019.00,0.00,-4515.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4503.00,-12.00,-15356.00,58703.00,-74059.00,20890.00,-1019.00
2013:Q4,99618.00,0.00,0.00,0.00,0.00,0.00,0.00,73138.00,73138.00,65261.00,0.00,0.00,2862.00,4588.00,427.00,0.00,0.00,26480.00,21176.00,5304.00,0.00,0.00,0.00,99618.00,2862.00,0.00,0.00,0.00,2856.00,0.00,2856.00,6.00,0.00,6.00,91741.00,21176.00,21176.00,70565.00,0.00,5304.00,65261.00,0.00,4588.00,0.00,4588.00,427.00,427.00,0.00,-2862.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2856.00,-6.00,-18603.00,51962.00,-70565.00,21892.00,-427.00
2014:Q1,102780.00,0.00,0.00,0.00,0.00,0.00,0.00,77601.00,77601.00,65190.00,0.00,0.00,7380.00,4528.00,503.00,0.00,0.00,25179.00,19920.00,5259.00,0.00,0.00,0.00,102780.00,7380.00,0.00,0.00,0.00,7386.00,0.00,7386.00,-6.00,0.00,-6.00,90369.00,19920.00,19920.00,70449.00,0.00,5259.00,65190.00,0.00,4528.00,0.00,4528.00,503.00,503.00,0.00,-7380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7386.00,6.00,-12768.00,57681.00,-70449.00,20651.00,-503.00
2014:Q2,103138.00,0.00,0.00,0.00,0.00,0.00,0.00,79076.00,79076.00,67264.00,0.00,0.00,6855.00,4524.00,433.00,0.00,0.00,24062.00,18824.00,5238.00,0.00,0.00,0.00,103138.00,6855.00,0.00,0.00,0.00,6855.00,0.00,6855.00,0.00,0.00,0.00,91326.00,18824.00,18824.00,72502.00,0.00,5238.00,67264.00,0.00,4524.00,0.00,4524.00,433.00,433.00,0.00,-6855.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6855.00,0.00,-12250.00,60252.00,-72502.00,19538.00,-433.00
2014:Q3,142090.00,39960.00,39960.00,0.00,39960.00,0.00,0.00,78755.00,78755.00,69473.00,0.00,0.00,4345.00,4524.00,413.00,0.00,0.00,23375.00,18132.00,5243.00,0.00,0.00,0.00,142090.00,4345.00,0.00,0.00,0.00,4345.00,0.00,4345.00,0.00,0.00,0.00,92848.00,18132.00,18132.00,74716.00,0.00,5243.00,69473.00,0.00,44484.00,0.00,44484.00,413.00,413.00,0.00,35615.00,39960.00,0.00,39960.00,0.00,39960.00,0.00,0.00,0.00,-4345.00,0.00,-14093.00,60623.00,-74716.00,-21109.00,-413.00
2014:Q4,97226.00,0.00,0.00,0.00,0.00,0.00,0.00,73593.00,73593.00,60755.00,0.00,0.00,8114.00,4296.00,428.00,0.00,0.00,23633.00,18360.00,5273.00,0.00,0.00,0.00,97226.00,8114.00,0.00,0.00,0.00,8114.00,0.00,8114.00,0.00,0.00,0.00,84388.00,18360.00,18360.00,66028.00,0.00,5273.00,60755.00,0.00,4296.00,0.00,4296.00,428.00,428.00,0.00,-8114.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8114.00,0.00,-10795.00,55233.00,-66028.00,19337.00,-428.00
2015:Q1,95139.00,0.00,0.00,0.00,0.00,0.00,0.00,70379.00,70379.00,62550.00,0.00,0.00,3014.00,4292.00,523.00,0.00,0.00,24760.00,19432.00,5328.00,0.00,0.00,0.00,95139.00,3014.00,0.00,0.00,0.00,3014.00,0.00,3014.00,0.00,0.00,0.00,87310.00,19432.00,19432.00,67878.00,0.00,5328.00,62550.00,0.00,4292.00,0.00,4292.00,523.00,523.00,0.00,-3014.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3014.00,0.00,-16931.00,50947.00,-67878.00,20468.00,-523.00
2015:Q2,97472.00,0.00,0.00,0.00,0.00,0.00,0.00,72051.00,72051.00,62907.00,0.00,0.00,4351.00,4292.00,501.00,0.00,0.00,25421.00,20048.00,5373.00,0.00,0.00,0.00,97472.00,4351.00,0.00,0.00,0.00,4351.00,0.00,4351.00,0.00,0.00,0.00,88328.00,20048.00,20048.00,68280.00,0.00,5373.00,62907.00,0.00,4292.00,0.00,4292.00,501.00,501.00,0.00,-4351.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4351.00,0.00,-16277.00,52003.00,-68280.00,21129.00,-501.00
2015:Q3,100876.00,0.00,0.00,0.00,0.00,0.00,0.00,74957.00,74957.00,66541.00,0.00,0.00,3693.00,4292.00,431.00,0.00,0.00,25919.00,20512.00,5407.00,0.00,0.00,0.00,100876.00,3693.00,0.00,0.00,0.00,3693.00,0.00,3693.00,0.00,0.00,0.00,92460.00,20512.00,20512.00,71948.00,0.00,5407.00,66541.00,0.00,4292.00,0.00,4292.00,431.00,431.00,0.00,-3693.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3693.00,0.00,-17503.00,54445.00,-71948.00,21627.00,-431.00
2015:Q4,95964.00,0.00,0.00,0.00,0.00,0.00,0.00,69576.00,69576.00,63648.00,0.00,0.00,1906.00,3648.00,374.00,0.00,0.00,26388.00,20956.00,5432.00,0.00,0.00,0.00,95964.00,1906.00,0.00,0.00,0.00,1906.00,0.00,1906.00,0.00,0.00,0.00,90036.00,20956.00,20956.00,69080.00,0.00,5432.00,63648.00,0.00,3648.00,0.00,3648.00,374.00,374.00,0.00,-1906.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1906.00,0.00,-20460.00,48620.00,-69080.00,22740.00,-374.00
2016:Q1,99998.00,0.00,0.00,0.00,0.00,0.00,0.00,73552.00,73552.00,67874.00,0.00,0.00,1660.00,3648.00,370.00,0.00,0.00,26446.00,20944.00,5502.00,0.00,0.00,0.00,99998.00,1660.00,0.00,0.00,0.00,1660.00,0.00,1660.00,0.00,0.00,0.00,94320.00,20944.00,20944.00,73376.00,0.00,5502.00,67874.00,0.00,3648.00,0.00,3648.00,370.00,370.00,0.00,-1660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1660.00,0.00,-20768.00,52608.00,-73376.00,22798.00,-370.00
2016:Q2,108294.00,7200.00,7200.00,0.00,7200.00,0.00,0.00,73952.00,73952.00,68286.00,0.00,0.00,1634.00,3648.00,384.00,0.00,0.00,27142.00,21596.00,5546.00,0.00,0.00,0.00,108294.00,1634.00,0.00,0.00,0.00,1634.00,0.00,1634.00,0.00,0.00,0.00,95428.00,21596.00,21596.00,73832.00,0.00,5546.00,68286.00,0.00,10848.00,0.00,10848.00,384.00,384.00,0.00,5566.00,7200.00,0.00,7200.00,0.00,7200.00,0.00,0.00,0.00,-1634.00,0.00,-21476.00,52356.00,-73832.00,16294.00,-384.00
