date,FA893169005.Q,FA313069205.Q,FA153169203.Q,FA103169205.Q,FA113169205.Q,FA213169203.Q,FA403169283.Q,FA313069223.Q,FA503169205.Q,FA263169205.Q,FA263069500.Q,FA263069500.Q,FA763069703.Q,FA753069703.Q,FA103169705.Q,FA263169705.Q,FA733069005.Q,FA733069013.Q,FA733069023.Q,FA153169405.Q,FA313069403.Q,FA543069405.Q,FA403069330.Q,FA763169335.Q,FA473169333.Q,FA513169333.Q,FA543169373.Q,FA613169333.Q,FA643169373.Q,FA403069395.Q,FA153169305.Q,FA183169305.Q,FA113169305.Q,FA763169383.Q,FA673069505.Q,FA673069505.Q,FA613069500.Q,FA103169535.Q,FA113169535.Q,FA663067003.Q,FA663067003.Q,FA153067005.Q,FA153067005.Q,FA103169803.Q,FA153069803.Q,FA543069873.Q,FA653069803.Q,FA673069803.Q,FA663069803.Q,FA503069805.Q
2004:Q2,257161.00,-7584.00,-948.00,-1436.00,-3392.00,236.00,0.00,0.00,0.00,-2044.00,-2830.00,-2830.00,2076.00,-16.00,1230.00,830.00,-2880.00,-2880.00,0.00,1792.00,-52.00,1844.00,108561.00,100981.00,4876.00,0.00,2704.00,0.00,0.00,-5120.00,-562.00,618.00,-5176.00,0.00,-5996.00,-5996.00,-34909.00,-31418.00,-3491.00,62908.00,62908.00,96096.00,96096.00,45064.00,3356.00,2232.00,11392.00,22336.00,6144.00,-396.00
2004:Q3,-22798.00,-4816.00,-840.00,1040.00,96.00,220.00,0.00,0.00,0.00,-5332.00,28896.00,28896.00,-2000.00,120.00,-1889.00,9.00,1648.00,1648.00,0.00,3184.00,-52.00,3236.00,-19418.00,-20438.00,924.00,0.00,96.00,0.00,0.00,-2326.00,-560.00,1020.00,-2786.00,0.00,20980.00,20980.00,-13714.00,-12343.00,-1371.00,-26628.00,-26628.00,-48056.00,-48056.00,39332.00,2928.00,1948.00,9940.00,19492.00,5364.00,-340.00
2004:Q4,623281.00,-4708.00,-1176.00,608.00,-1520.00,540.00,0.00,0.00,0.00,-3160.00,33099.00,33099.00,-224.00,292.00,901.00,-833.00,-9748.00,-9748.00,0.00,1572.00,-52.00,1624.00,83358.00,67586.00,6076.00,0.00,9696.00,0.00,0.00,-1122.00,-270.00,189.00,-1041.00,0.00,-8052.00,-8052.00,9998.00,8998.00,1000.00,216668.00,216668.00,257800.00,257800.00,44348.00,3304.00,2196.00,11208.00,21980.00,6044.00,-384.00
2005:Q1,149046.00,-30880.00,-600.00,1300.00,-20080.00,316.00,0.00,0.00,0.00,-11816.00,100934.00,100934.00,412.00,-44.00,-656.00,1024.00,-4868.00,-4868.00,0.00,-1560.00,-40.00,-1520.00,86578.00,86646.00,1536.00,4.00,-1608.00,0.00,0.00,7166.00,0.00,610.00,6555.00,0.00,-2476.00,-2476.00,-21216.00,-19094.00,-2122.00,8236.00,8236.00,-50056.00,-50056.00,56820.00,2324.00,3600.00,8992.00,32220.00,6580.00,3104.00
2005:Q2,224729.00,-2748.00,-500.00,1196.00,1476.00,456.00,0.00,0.00,0.00,-5376.00,33390.00,33390.00,-200.00,364.00,1880.00,-1716.00,-5060.00,-5060.00,0.00,2836.00,-40.00,2876.00,112906.00,107494.00,3144.00,8.00,2260.00,0.00,0.00,8537.00,0.00,1489.00,7048.00,0.00,-32280.00,-32280.00,9024.00,8122.00,902.00,-10240.00,-10240.00,39848.00,39848.00,68352.00,2796.00,4328.00,10820.00,38756.00,7912.00,3740.00
2005:Q3,-23276.00,-3076.00,-592.00,288.00,3444.00,964.00,0.00,0.00,0.00,-7180.00,16849.00,16849.00,804.00,-96.00,-66.00,774.00,804.00,804.00,0.00,-1208.00,-40.00,-1168.00,-62533.00,-63249.00,300.00,36.00,380.00,0.00,0.00,8491.00,0.00,1880.00,6611.00,0.00,-11856.00,-11856.00,21480.00,19332.00,2148.00,-22020.00,-22020.00,-25968.00,-25968.00,55052.00,2256.00,3488.00,8712.00,31216.00,6372.00,3008.00
2005:Q4,95005.00,-56.00,-1204.00,484.00,2740.00,768.00,0.00,0.00,0.00,-2844.00,-25969.00,-25969.00,-1180.00,-20.00,-1077.00,-123.00,20044.00,20044.00,0.00,2988.00,-40.00,3028.00,40453.00,31741.00,8148.00,72.00,492.00,0.00,0.00,8038.00,0.00,1402.00,6637.00,0.00,-23656.00,-23656.00,101199.00,91080.00,10120.00,-102264.00,-102264.00,-10856.00,-10856.00,86284.00,3532.00,5468.00,13656.00,48924.00,9988.00,4716.00
2006:Q1,429995.00,-2864.00,624.00,1004.00,4616.00,296.00,0.00,0.00,0.00,-9404.00,50965.00,50965.00,0.00,192.00,1325.00,-1133.00,-1768.00,-1768.00,0.00,2780.00,-28.00,2808.00,96234.00,93634.00,-236.00,20.00,2816.00,0.00,0.00,7466.00,0.00,1742.00,5725.00,0.00,11496.00,11496.00,9106.00,8196.00,911.00,68124.00,68124.00,112684.00,112684.00,75580.00,312.00,4828.00,7328.00,45760.00,14772.00,2580.00
2006:Q2,429918.00,1316.00,1136.00,812.00,6164.00,912.00,0.00,0.00,0.00,-7708.00,25196.00,25196.00,0.00,-312.00,31.00,-343.00,-14048.00,-14048.00,0.00,6160.00,-32.00,6192.00,108985.00,100849.00,6844.00,-28.00,1320.00,0.00,0.00,16860.00,0.00,1859.00,15002.00,0.00,6332.00,6332.00,37701.00,33930.00,3770.00,-22532.00,-22532.00,162916.00,162916.00,101344.00,420.00,6476.00,9824.00,61352.00,19812.00,3460.00
2006:Q3,-77364.00,-964.00,2320.00,172.00,3588.00,580.00,0.00,0.00,0.00,-7624.00,-54580.00,-54580.00,0.00,-312.00,1126.00,-1438.00,356.00,356.00,0.00,5360.00,-32.00,5392.00,-170201.00,-174545.00,1952.00,-76.00,2468.00,0.00,0.00,11268.00,0.00,1253.00,10015.00,0.00,-21716.00,-21716.00,-688.00,-619.00,-69.00,42748.00,42748.00,34676.00,34676.00,76688.00,320.00,4900.00,7432.00,46428.00,14992.00,2616.00
2006:Q4,420043.00,4820.00,1632.00,2780.00,4560.00,592.00,0.00,0.00,0.00,-4744.00,3376.00,3376.00,0.00,-828.00,-3502.00,2674.00,3860.00,3860.00,0.00,-992.00,-32.00,-960.00,49857.00,37225.00,8356.00,-152.00,4428.00,0.00,0.00,12033.00,0.00,1864.00,10169.00,0.00,19148.00,19148.00,29373.00,26436.00,2937.00,150268.00,150268.00,-1668.00,-1668.00,150796.00,628.00,9640.00,14620.00,91292.00,29476.00,5140.00
2007:Q1,434410.00,1664.00,48.00,148.00,3536.00,848.00,0.00,0.00,0.00,-2916.00,79580.00,79580.00,0.00,-276.00,-352.00,76.00,-6640.00,-6640.00,0.00,2544.00,-32.00,2576.00,37514.00,43118.00,-10544.00,-24.00,4964.00,0.00,0.00,8814.00,0.00,1767.00,7047.00,0.00,-22248.00,-22248.00,23766.00,21389.00,2377.00,-52548.00,-52548.00,164664.00,164664.00,197576.00,10176.00,11508.00,43308.00,111148.00,13360.00,8076.00
2007:Q2,825242.00,492.00,-208.00,40.00,2308.00,704.00,0.00,0.00,0.00,-2352.00,47187.00,47187.00,0.00,132.00,-80.00,212.00,880.00,880.00,0.00,4720.00,-32.00,4752.00,72293.00,49085.00,10592.00,8.00,12608.00,0.00,0.00,9526.00,0.00,1441.00,8085.00,0.00,6372.00,6372.00,-1772.00,-1594.00,-177.00,220280.00,220280.00,255040.00,255040.00,210092.00,10824.00,12240.00,46048.00,118188.00,14204.00,8588.00
2007:Q3,816228.00,-4100.00,-740.00,-784.00,-336.00,612.00,0.00,0.00,0.00,-2852.00,222879.00,222879.00,0.00,-604.00,-120.00,-484.00,1756.00,1756.00,0.00,6208.00,-36.00,6244.00,561399.00,496371.00,37904.00,3008.00,24116.00,0.00,0.00,17733.00,0.00,2475.00,15258.00,0.00,15692.00,15692.00,17612.00,15851.00,1761.00,-150048.00,-150048.00,-2028.00,-2028.00,129728.00,6684.00,7556.00,28436.00,72976.00,8772.00,5304.00
2007:Q4,1033844.00,-7096.00,-724.00,-384.00,-1092.00,500.00,0.00,0.00,0.00,-5396.00,59546.00,59546.00,0.00,936.00,224.00,712.00,6816.00,6816.00,0.00,944.00,-36.00,980.00,231818.00,202954.00,15708.00,-52.00,13208.00,0.00,0.00,11703.00,0.00,1671.00,10032.00,0.00,-15712.00,-15712.00,60050.00,54045.00,6005.00,116056.00,116056.00,447980.00,447980.00,120804.00,6224.00,7036.00,26480.00,67960.00,8168.00,4936.00
2008:Q1,1024519.00,-1216.00,-724.00,520.00,32.00,440.00,0.00,0.00,0.00,-1484.00,-31749.00,-31749.00,0.00,-580.00,-252.00,-328.00,-1580.00,-1580.00,0.00,4764.00,-36.00,4800.00,208689.00,212153.00,-15200.00,116.00,11620.00,0.00,0.00,21221.00,0.00,-8938.00,30159.00,0.00,-20312.00,-20312.00,69777.00,62800.00,6978.00,159172.00,159172.00,503024.00,503024.00,113308.00,12480.00,14696.00,12716.00,54772.00,3160.00,15484.00
2008:Q2,-222803.00,3744.00,2556.00,524.00,1748.00,816.00,0.00,0.00,0.00,-1900.00,-71746.00,-71746.00,0.00,-148.00,88.00,-236.00,4656.00,4656.00,0.00,4384.00,-32.00,4416.00,41570.00,8362.00,27600.00,420.00,5188.00,0.00,0.00,30645.00,0.00,3013.00,27632.00,0.00,-17328.00,-17328.00,78107.00,70297.00,7811.00,-295448.00,-295448.00,-93808.00,-93808.00,92568.00,10196.00,12004.00,10388.00,44748.00,2580.00,12652.00
2008:Q3,828526.00,1584.00,-444.00,-1164.00,3672.00,1100.00,0.00,0.00,0.00,-1580.00,-38380.00,-38380.00,0.00,0.00,-568.00,568.00,-2744.00,-2744.00,0.00,4388.00,-36.00,4424.00,255193.00,185501.00,32400.00,2804.00,34488.00,0.00,0.00,-25596.00,0.00,-6955.00,-18641.00,0.00,-16288.00,-16288.00,-11206.00,-10085.00,-1121.00,443432.00,443432.00,-2540.00,-2540.00,220684.00,24308.00,28624.00,24764.00,106676.00,6156.00,30156.00
2008:Q4,-2514938.00,20324.00,-180.00,17716.00,2832.00,984.00,0.00,0.00,0.00,-1028.00,-36772.00,-36772.00,0.00,0.00,0.00,0.00,7528.00,7528.00,0.00,10060.00,-32.00,10092.00,-372164.00,-405908.00,-11600.00,2140.00,43204.00,0.00,0.00,-7194.00,0.00,-2048.00,-5147.00,0.00,-8376.00,-8376.00,-68979.00,-62081.00,-6898.00,-949940.00,-949940.00,-1124976.00,-1124976.00,15552.00,1712.00,2016.00,1744.00,7516.00,432.00,2132.00
2009:Q1,-1066604.00,58856.00,-172.00,50904.00,4152.00,600.00,0.00,4688.00,400.00,-1716.00,-105604.00,-105604.00,0.00,0.00,0.00,0.00,-4620.00,-4620.00,0.00,1548.00,-36.00,1584.00,-347577.00,-305789.00,-41200.00,-2012.00,1424.00,0.00,0.00,-5740.00,0.00,519.00,-6259.00,0.00,-30396.00,-30396.00,-97487.00,-87739.00,-9749.00,-122252.00,-122252.00,-293480.00,-293480.00,-119852.00,-9416.00,-23800.00,2340.00,-48864.00,-22700.00,-17412.00
2009:Q2,-323539.00,96260.00,-296.00,90296.00,3548.00,776.00,0.00,792.00,0.00,1144.00,-9426.00,-9426.00,0.00,0.00,0.00,0.00,-3080.00,-3080.00,0.00,2028.00,-32.00,2060.00,-302364.00,-287232.00,-7200.00,168.00,-8100.00,0.00,0.00,10161.00,0.00,426.00,9735.00,0.00,-28168.00,-28168.00,-97122.00,-87410.00,-9712.00,53564.00,53564.00,46844.00,46844.00,-92236.00,-7244.00,-18316.00,1796.00,-37604.00,-17468.00,-13400.00
2009:Q3,-261400.00,94976.00,-480.00,97612.00,2544.00,724.00,0.00,-5480.00,0.00,56.00,-43595.00,-43595.00,0.00,0.00,0.00,0.00,1132.00,1132.00,0.00,-3428.00,-32.00,-3396.00,-340226.00,-327466.00,-800.00,-1276.00,-10684.00,0.00,0.00,-4955.00,0.00,-2248.00,-2707.00,0.00,-40572.00,-40572.00,-64904.00,-58413.00,-6490.00,104404.00,104404.00,108120.00,108120.00,-72352.00,-5684.00,-14368.00,1412.00,-29496.00,-13704.00,-10512.00
2009:Q4,-126129.00,14852.00,192.00,-560.00,4120.00,1180.00,0.00,0.00,7552.00,2368.00,-17199.00,-17199.00,0.00,0.00,0.00,0.00,-6356.00,-6356.00,0.00,2660.00,-36.00,2696.00,-148089.00,-143889.00,-7200.00,920.00,2080.00,0.00,0.00,-362.00,0.00,-411.00,49.00,0.00,4240.00,4240.00,-104474.00,-94027.00,-10447.00,116872.00,116872.00,-4288.00,-4288.00,16016.00,1260.00,3184.00,-312.00,6528.00,3036.00,2320.00
2010:Q1,-283958.00,14352.00,-224.00,-1276.00,3188.00,560.00,0.00,0.00,10688.00,1416.00,48616.00,48616.00,0.00,0.00,0.00,0.00,10012.00,10012.00,0.00,2464.00,-36.00,2500.00,-161579.00,-149039.00,-4400.00,-6656.00,-1860.00,376.00,0.00,-17670.00,0.00,-720.00,-16950.00,0.00,-17968.00,-17968.00,-52437.00,-47193.00,-5244.00,-26440.00,-26440.00,-2624.00,-2624.00,-80684.00,-4400.00,-6164.00,-6856.00,-23772.00,-31868.00,-7624.00
2010:Q2,-201799.00,-1056.00,-1160.00,-14484.00,1980.00,380.00,0.00,0.00,12752.00,-524.00,-65078.00,-65078.00,0.00,0.00,0.00,0.00,5604.00,5604.00,0.00,2812.00,-32.00,2844.00,-165090.00,-163302.00,-1600.00,2796.00,-4928.00,1944.00,0.00,6333.00,0.00,-109.00,6443.00,0.00,-1872.00,-1872.00,-28141.00,-25327.00,-2814.00,82488.00,82488.00,10612.00,10612.00,-48412.00,756.00,-2620.00,2616.00,-40208.00,-7996.00,-960.00
2010:Q3,-104791.00,3888.00,-8.00,3308.00,-2096.00,508.00,0.00,0.00,1904.00,272.00,-52220.00,-52220.00,0.00,0.00,0.00,0.00,220.00,220.00,0.00,4556.00,-36.00,4592.00,-216827.00,-216679.00,800.00,188.00,-936.00,-200.00,0.00,25981.00,0.00,4181.00,21800.00,0.00,13476.00,13476.00,30087.00,27078.00,3009.00,66696.00,66696.00,51628.00,51628.00,-32276.00,1988.00,-1836.00,6156.00,-32712.00,-5852.00,-20.00
2010:Q4,78077.00,-2496.00,-2496.00,-4736.00,-828.00,2020.00,0.00,0.00,3416.00,128.00,-12069.00,-12069.00,0.00,0.00,0.00,0.00,1324.00,1324.00,0.00,3796.00,-52.00,3848.00,-64160.00,-66800.00,3620.00,-1980.00,-500.00,1500.00,0.00,14352.00,0.00,2894.00,11458.00,0.00,-13168.00,-13168.00,-10265.00,-9239.00,-1027.00,178016.00,178016.00,34440.00,34440.00,-51692.00,-796.00,-4016.00,-5244.00,-39208.00,-5088.00,2660.00
2011:Q1,141193.00,8392.00,-308.00,5236.00,2236.00,424.00,0.00,0.00,592.00,212.00,44009.00,44009.00,0.00,0.00,0.00,0.00,31952.00,31952.00,0.00,1212.00,-36.00,1248.00,-43452.00,-35604.00,-9648.00,12.00,3284.00,-1496.00,0.00,-2201.00,0.00,3396.00,-5596.00,0.00,-14840.00,-14840.00,-2379.00,-2141.00,-238.00,150212.00,150212.00,26268.00,26268.00,-57980.00,-3800.00,-5200.00,48704.00,-79072.00,-5952.00,-12660.00
2011:Q2,177321.00,-10636.00,-748.00,-16224.00,4592.00,752.00,0.00,0.00,1404.00,-412.00,42639.00,42639.00,0.00,0.00,0.00,0.00,-10644.00,-10644.00,0.00,2800.00,-40.00,2840.00,-125881.00,-124825.00,-3512.00,356.00,176.00,1924.00,0.00,-4975.00,0.00,-2834.00,-2141.00,0.00,-728.00,-728.00,-33490.00,-30141.00,-3349.00,-11500.00,-11500.00,187260.00,187260.00,142476.00,1716.00,7604.00,51972.00,70176.00,8256.00,2752.00
2011:Q3,-228155.00,7292.00,-8.00,3076.00,1724.00,1052.00,0.00,0.00,604.00,844.00,50453.00,50453.00,0.00,0.00,0.00,0.00,2432.00,2432.00,0.00,3660.00,-36.00,3696.00,-63394.00,-68706.00,3724.00,260.00,1280.00,48.00,0.00,-11959.00,0.00,-4061.00,-7898.00,0.00,-12.00,-12.00,4453.00,4008.00,445.00,-243688.00,-243688.00,34408.00,34408.00,-11800.00,-428.00,12884.00,-17868.00,-21744.00,25560.00,-10204.00
2011:Q4,-224583.00,14172.00,-896.00,5940.00,3056.00,1248.00,0.00,0.00,56.00,4768.00,-1672.00,-1672.00,0.00,0.00,0.00,0.00,-7740.00,-7740.00,0.00,1996.00,-40.00,2036.00,-10072.00,-13668.00,1632.00,-208.00,1248.00,924.00,0.00,5034.00,0.00,-166.00,5200.00,0.00,-28.00,-28.00,43544.00,39189.00,4354.00,-52280.00,-52280.00,-244440.00,-244440.00,26904.00,-8724.00,6376.00,-7160.00,24480.00,-108.00,12040.00
2012:Q1,64431.00,12104.00,-1056.00,6288.00,204.00,524.00,0.00,0.00,-1416.00,7560.00,-84572.00,-84572.00,0.00,0.00,0.00,0.00,78548.00,78548.00,0.00,-168.00,-40.00,-128.00,-2000.00,-3548.00,-5080.00,1608.00,4844.00,176.00,0.00,-2494.00,0.00,3507.00,-6001.00,0.00,3088.00,3088.00,4242.00,3818.00,424.00,115448.00,115448.00,34224.00,34224.00,-93988.00,12644.00,-7776.00,2876.00,18176.00,-94916.00,-24992.00
2012:Q2,-7645.00,8488.00,416.00,6424.00,2352.00,1056.00,0.00,0.00,-2196.00,436.00,-50644.00,-50644.00,0.00,0.00,0.00,0.00,456.00,-3424.00,3880.00,-1024.00,-36.00,-988.00,23380.00,4432.00,3344.00,272.00,13648.00,1684.00,0.00,15739.00,0.00,-422.00,16161.00,0.00,3296.00,3296.00,10544.00,9489.00,1054.00,-93064.00,-93064.00,77172.00,77172.00,-1988.00,-13296.00,5132.00,20100.00,-19824.00,8928.00,-3028.00
2012:Q3,103425.00,-7904.00,64.00,3732.00,132.00,-428.00,0.00,0.00,-11252.00,-152.00,-28421.00,-28421.00,0.00,0.00,0.00,0.00,1504.00,1104.00,400.00,2512.00,-40.00,2552.00,4234.00,1862.00,2640.00,-292.00,-368.00,-8.00,400.00,14362.00,0.00,1062.00,13299.00,0.00,6344.00,6344.00,8355.00,7520.00,836.00,98748.00,98748.00,34280.00,34280.00,-30588.00,-476.00,2224.00,5600.00,-32060.00,-3756.00,-2120.00
2012:Q4,212829.00,-2800.00,124.00,4572.00,-328.00,496.00,0.00,0.00,-12476.00,4812.00,-45270.00,-45270.00,0.00,0.00,0.00,0.00,-13568.00,-19032.00,5464.00,4080.00,-48.00,4128.00,15643.00,15763.00,2776.00,-84.00,-5168.00,1708.00,648.00,5657.00,0.00,-983.00,6639.00,0.00,-5876.00,-5876.00,21707.00,19536.00,2171.00,138412.00,138412.00,22200.00,22200.00,72644.00,-8732.00,2068.00,20276.00,24332.00,30632.00,4068.00
2013:Q1,34051.00,9656.00,564.00,2956.00,2044.00,1300.00,0.00,0.00,-2180.00,4972.00,-4601.00,-4601.00,0.00,0.00,0.00,0.00,2612.00,8508.00,-5896.00,-40.00,-40.00,0.00,74843.00,81203.00,-11428.00,552.00,3888.00,-16.00,644.00,-17932.00,0.00,1221.00,-19153.00,0.00,8532.00,8532.00,25325.00,22793.00,2533.00,16432.00,16432.00,-53908.00,-53908.00,-26868.00,7148.00,-3300.00,30820.00,-52128.00,-9548.00,140.00
2013:Q2,430385.00,8768.00,2540.00,780.00,1328.00,-176.00,0.00,0.00,-440.00,4736.00,17236.00,17236.00,0.00,0.00,0.00,0.00,19000.00,20032.00,-1032.00,2660.00,-40.00,2700.00,85960.00,74548.00,4944.00,416.00,4828.00,924.00,300.00,10707.00,0.00,-475.00,11182.00,0.00,1776.00,1776.00,22886.00,20597.00,2289.00,-21188.00,-21188.00,201960.00,201960.00,80620.00,5360.00,4152.00,69880.00,-14624.00,20244.00,-4392.00
2013:Q3,80416.00,7900.00,-1044.00,-220.00,3556.00,452.00,0.00,0.00,0.00,5156.00,-48860.00,-48860.00,0.00,0.00,0.00,0.00,-40876.00,-39336.00,-1540.00,1608.00,-40.00,1648.00,66732.00,57024.00,12464.00,216.00,-3556.00,144.00,440.00,2652.00,0.00,-907.00,3559.00,0.00,-1972.00,-1972.00,10419.00,9377.00,1042.00,44632.00,44632.00,-10136.00,-10136.00,48316.00,1896.00,1860.00,28044.00,16036.00,6288.00,-5808.00
2013:Q4,350704.00,2616.00,2296.00,-64.00,896.00,592.00,0.00,0.00,0.00,-1104.00,19377.00,19377.00,0.00,0.00,0.00,0.00,-37496.00,-37788.00,292.00,-552.00,-36.00,-516.00,88300.00,80596.00,1684.00,2092.00,2680.00,-276.00,1524.00,16201.00,0.00,1004.00,15197.00,0.00,-7712.00,-7712.00,-1186.00,-1067.00,-119.00,101872.00,101872.00,95908.00,95908.00,73376.00,5612.00,7524.00,28768.00,4084.00,26540.00,848.00
2014:Q1,309131.00,7140.00,-896.00,5328.00,-2068.00,204.00,0.00,0.00,0.00,4572.00,46628.00,46628.00,0.00,0.00,0.00,0.00,-10652.00,-6604.00,-4048.00,-232.00,-40.00,-192.00,51841.00,46557.00,1668.00,684.00,1548.00,-248.00,1632.00,-2302.00,0.00,4217.00,-6518.00,0.00,-396.00,-396.00,-1469.00,-1322.00,-147.00,-74344.00,-74344.00,202792.00,202792.00,90124.00,2984.00,8212.00,60296.00,18356.00,-2736.00,3012.00
2014:Q2,279634.00,3740.00,5116.00,-9424.00,2396.00,524.00,0.00,0.00,0.00,5128.00,832.00,832.00,0.00,0.00,0.00,0.00,-35644.00,-35280.00,-364.00,1236.00,-40.00,1276.00,108843.00,90595.00,10204.00,-692.00,2332.00,-140.00,6544.00,11455.00,0.00,736.00,10719.00,0.00,-2572.00,-2572.00,18419.00,16577.00,1842.00,219280.00,219280.00,1556.00,1556.00,-47512.00,-17748.00,4200.00,-14624.00,-13948.00,-276.00,-5116.00
2014:Q3,431741.00,188.00,-1420.00,-568.00,-244.00,316.00,0.00,0.00,0.00,2104.00,117582.00,117582.00,0.00,0.00,0.00,0.00,-1124.00,432.00,-1556.00,3088.00,-40.00,3128.00,83378.00,64510.00,12740.00,272.00,1284.00,-276.00,4848.00,13065.00,0.00,202.00,12863.00,0.00,-4716.00,-4716.00,3068.00,2761.00,307.00,59356.00,59356.00,103556.00,103556.00,54300.00,3204.00,7260.00,9768.00,24716.00,8384.00,968.00
2014:Q4,-80994.00,-2908.00,2012.00,-1100.00,-4916.00,432.00,0.00,0.00,0.00,664.00,-41251.00,-41251.00,0.00,0.00,0.00,0.00,3924.00,1108.00,2816.00,2540.00,-32.00,2572.00,48389.00,31033.00,9016.00,148.00,2104.00,-360.00,6448.00,22421.00,0.00,1276.00,21145.00,0.00,0.00,0.00,20767.00,18690.00,2077.00,-82880.00,-82880.00,-94028.00,-94028.00,42032.00,5012.00,5344.00,-17648.00,14876.00,27328.00,7120.00
2015:Q1,5716.00,140.00,864.00,-1348.00,-704.00,400.00,0.00,0.00,0.00,928.00,26521.00,26521.00,0.00,0.00,0.00,0.00,-9948.00,-9140.00,-808.00,1008.00,-40.00,1048.00,-2488.00,-14956.00,-1976.00,228.00,8592.00,60.00,5564.00,-20234.00,0.00,-196.00,-20038.00,0.00,36.00,36.00,16109.00,14498.00,1611.00,-60840.00,-60840.00,6292.00,6292.00,49120.00,3492.00,2712.00,23532.00,45208.00,-23956.00,-1868.00
2015:Q2,13807.00,6120.00,2748.00,6872.00,-3048.00,112.00,0.00,0.00,0.00,-564.00,16753.00,16753.00,0.00,0.00,0.00,0.00,-28932.00,-26728.00,-2204.00,1648.00,-36.00,1684.00,99494.00,61618.00,20080.00,-424.00,8588.00,-104.00,9736.00,21173.00,0.00,2458.00,18715.00,0.00,-20.00,-20.00,18544.00,16689.00,1854.00,40176.00,40176.00,-107676.00,-107676.00,-53472.00,-3576.00,-7964.00,-24112.00,-14284.00,-5620.00,2084.00
2015:Q3,-332169.00,-8232.00,2224.00,-5340.00,-8252.00,-268.00,0.00,0.00,0.00,3404.00,33553.00,33553.00,0.00,0.00,0.00,0.00,-69704.00,-69444.00,-260.00,3372.00,-40.00,3412.00,42512.00,-21404.00,19796.00,-136.00,4248.00,3156.00,36852.00,20549.00,0.00,1617.00,18932.00,0.00,0.00,0.00,28032.00,25229.00,2803.00,-299856.00,-299856.00,4164.00,4164.00,-86560.00,-10400.00,-456.00,-50932.00,-31232.00,2484.00,3976.00
2015:Q4,-22170.00,13604.00,3232.00,2068.00,-884.00,840.00,0.00,0.00,0.00,8348.00,16137.00,16137.00,0.00,0.00,0.00,0.00,-54868.00,-48672.00,-6196.00,-728.00,-36.00,-692.00,122726.00,96422.00,-888.00,852.00,3528.00,3288.00,19524.00,13853.00,0.00,781.00,13072.00,0.00,4.00,4.00,-8385.00,-7547.00,-839.00,-56.00,-56.00,-96080.00,-96080.00,-28376.00,1460.00,-1528.00,-10984.00,-3716.00,-12748.00,-860.00
2016:Q1,243367.00,5772.00,996.00,-1844.00,-1388.00,768.00,0.00,0.00,0.00,7240.00,24528.00,24528.00,0.00,0.00,0.00,0.00,-3000.00,-3252.00,252.00,-1032.00,-40.00,-992.00,51426.00,64842.00,-6928.00,-264.00,9976.00,20.00,-16220.00,-10542.00,0.00,892.00,-11434.00,0.00,744.00,744.00,-45021.00,-40519.00,-4502.00,-94668.00,-94668.00,157808.00,157808.00,157352.00,9180.00,15620.00,22056.00,62008.00,31104.00,17384.00
2016:Q2,85180.00,5220.00,2676.00,1348.00,-212.00,236.00,0.00,0.00,0.00,1172.00,-78946.00,-78946.00,0.00,0.00,0.00,0.00,-4804.00,-4832.00,28.00,1396.00,-36.00,1432.00,167550.00,140622.00,6180.00,4948.00,18380.00,-72.00,-2508.00,26940.00,0.00,5030.00,21910.00,0.00,-140.00,-140.00,1883.00,1695.00,188.00,39964.00,39964.00,15040.00,15040.00,-88924.00,-5748.00,-6300.00,-19488.00,-46132.00,-20084.00,8828.00
