date,FU146110005.Q,FU146000105.Q,FU145090005.Q,FU145050005.Q,FU145019005.Q,FU145012005.Q,FU145013005.Q,FU145020005.Q,FU105420005.Q,FU145000005.Q,FU144090005.Q,FU103091003.Q,FU143020005.Q,FU143030005.Q,FU143034005.Q,FU102051003.Q,FU144022005.Q,FU103069100.Q,FU143061105.Q,FU103061703.Q,FU143062005.Q,FU144023005.Q,FU143065005.Q,FU143066005.Q,FU103064203.Q,FU143070005.Q,FU103092005.Q,FU143090005.Q,FU144190005.Q,FU104122005.Q,FU103169100.Q,FU103162000.Q,FU103163003.Q,FU144123005.Q,FU143168005.Q,FU143169005.Q,FU143165005.Q,FU103164103.Q,FU143170005.Q,FU143178005.Q,FU143192005.Q,FU143190005.Q,FU112090205.Q,FU107005005.Q
2007:Q3,520077.00,395654.00,355563.00,441187.00,429474.00,37079.00,392395.00,12162.00,-448.00,-85624.00,373281.00,1141.00,16717.00,-18718.00,67467.00,-1052.00,-25128.00,-34566.00,6602.00,1949.00,887.00,-1685.00,-2788.00,1103.00,-1226.00,50095.00,72468.00,213202.00,458905.00,3071.00,-22931.00,12035.00,13967.00,294017.00,91309.00,92931.00,109777.00,-179821.00,10822.00,-10287.00,70480.00,281382.00,-10760.00,40091.00
2007:Q4,536763.00,409274.00,426925.00,429968.00,423778.00,23869.00,399909.00,5484.00,706.00,-3043.00,411081.00,-6715.00,-9630.00,-3982.00,49139.00,407.00,-11985.00,-10473.00,103.00,-216.00,-1399.00,-3374.00,-2787.00,-587.00,-1226.00,-26290.00,100401.00,324336.00,414124.00,42947.00,-7602.00,16810.00,33739.00,240813.00,79949.00,71148.00,89716.00,-246783.00,39608.00,-15108.00,34594.00,334550.00,-16498.00,-17651.00
2008:Q1,512935.00,390292.00,119234.00,426123.00,429200.00,24433.00,404768.00,-5034.00,1957.00,-306889.00,-124604.00,4787.00,-16318.00,-53218.00,75261.00,-950.00,-41714.00,-16596.00,-12963.00,-3693.00,-8462.00,-5930.00,-2665.00,-3265.00,-4128.00,32243.00,91696.00,-206333.00,182285.00,49753.00,16143.00,10285.00,23325.00,151637.00,64119.00,26356.00,61162.00,-93022.00,-29433.00,20850.00,57128.00,113658.00,-88286.00,271059.00
2008:Q2,530604.00,399192.00,175681.00,426691.00,427906.00,23254.00,404653.00,-5980.00,4764.00,-251009.00,-67961.00,-18200.00,-9987.00,29205.00,7921.00,956.00,5159.00,5405.00,-326.00,519.00,-439.00,-2153.00,-2661.00,508.00,-4128.00,17271.00,91104.00,-185109.00,183048.00,96025.00,-129.00,28375.00,67779.00,130569.00,39904.00,38141.00,52524.00,-45869.00,-47166.00,-15396.00,49612.00,92500.00,-77227.00,223511.00
2008:Q3,541737.00,447848.00,189416.00,417608.00,420558.00,22265.00,398294.00,-4695.00,1744.00,-228192.00,-143924.00,-5257.00,4013.00,-32338.00,9612.00,-2756.00,-4042.00,-1290.00,-5175.00,-1097.00,3520.00,-3112.00,-2685.00,-427.00,-4128.00,-68457.00,64769.00,-102228.00,84268.00,40803.00,6711.00,14585.00,19507.00,99233.00,53545.00,26020.00,19668.00,-78585.00,-65382.00,17798.00,34837.00,113375.00,-77811.00,258432.00
2008:Q4,436379.00,424364.00,196555.00,395273.00,402438.00,20540.00,381899.00,-16287.00,9122.00,-198717.00,-175055.00,-6876.00,-32903.00,-74331.00,86772.00,1878.00,7027.00,305.00,3067.00,1650.00,2005.00,-1991.00,-2686.00,695.00,-4128.00,-152259.00,15070.00,-13314.00,23662.00,4780.00,-15061.00,13531.00,6310.00,31634.00,26169.00,-10281.00,15746.00,-98084.00,-77460.00,-13443.00,47810.00,202783.00,-74358.00,227809.00
2009:Q1,426985.00,413356.00,476596.00,336174.00,366317.00,17674.00,348643.00,-36405.00,6263.00,140421.00,-92712.00,1032.00,7426.00,10849.00,5727.00,291.00,-2445.00,-7424.00,9234.00,-450.00,-3805.00,-4472.00,-1312.00,-3160.00,8817.00,897.00,74132.00,-194966.00,-233133.00,87699.00,-24556.00,7547.00,104708.00,-173536.00,-74115.00,-86026.00,-13395.00,-34708.00,-79781.00,-298.00,4727.00,-2184.00,-35053.00,-63240.00
2009:Q2,433219.00,417523.00,423699.00,301260.00,347688.00,17152.00,330535.00,-46980.00,553.00,122438.00,30020.00,505.00,15271.00,-15890.00,-16463.00,435.00,9465.00,6087.00,-630.00,4261.00,-253.00,-1705.00,-1325.00,-380.00,8817.00,13875.00,66693.00,-50983.00,-92418.00,57930.00,-20741.00,10847.00,67824.00,-138831.00,-87333.00,-26224.00,-25274.00,34084.00,-17355.00,-7139.00,16642.00,-14631.00,-23119.00,-6176.00
2009:Q3,462275.00,423196.00,425536.00,288266.00,339992.00,17841.00,322151.00,-51483.00,-243.00,137270.00,78474.00,19.00,28818.00,122002.00,-42659.00,1093.00,-6975.00,-6251.00,-2470.00,-351.00,2097.00,-1985.00,-1336.00,-649.00,8817.00,-13744.00,75781.00,-92694.00,-58796.00,16951.00,-13279.00,8016.00,22214.00,-180146.00,-107055.00,-35067.00,-38024.00,16726.00,-5297.00,5530.00,45337.00,68038.00,-25936.00,-2340.00
2009:Q4,519968.00,452295.00,516117.00,322995.00,336002.00,17843.00,318159.00,-12701.00,-306.00,193122.00,166914.00,5268.00,34125.00,55180.00,-19710.00,-1145.00,10772.00,6289.00,714.00,709.00,3060.00,-890.00,-1335.00,445.00,8817.00,-56849.00,53108.00,78238.00,-26208.00,16284.00,-14491.00,10257.00,20518.00,-128033.00,-67545.00,-18767.00,-41721.00,-67264.00,36672.00,-7608.00,38068.00,109725.00,-24053.00,-63822.00
2010:Q1,538636.00,471689.00,375139.00,341892.00,339229.00,14858.00,324371.00,3015.00,-352.00,33248.00,174894.00,6583.00,29218.00,2481.00,-85546.00,1144.00,1223.00,1150.00,-109.00,3138.00,-2956.00,-1332.00,657.00,-1989.00,2780.00,96586.00,101010.00,20747.00,141646.00,79281.00,15207.00,8181.00,55893.00,-134982.00,-77428.00,-33424.00,-24130.00,-41679.00,50072.00,13581.00,32297.00,97544.00,45532.00,96550.00
2010:Q2,546955.00,487487.00,414026.00,364812.00,352380.00,15800.00,336580.00,12529.00,-97.00,49214.00,180191.00,546.00,16712.00,5385.00,-50104.00,225.00,8183.00,6457.00,3115.00,878.00,-2267.00,207.00,651.00,-444.00,2780.00,76912.00,69477.00,49868.00,130977.00,25311.00,8362.00,10765.00,6184.00,-112298.00,-34847.00,-32783.00,-44668.00,-47738.00,49675.00,-5772.00,27223.00,154622.00,39953.00,73461.00
2010:Q3,562709.00,503639.00,392731.00,388232.00,358073.00,13143.00,344930.00,30386.00,-227.00,4499.00,220843.00,-2866.00,11510.00,31071.00,-8662.00,2326.00,12296.00,7089.00,2357.00,626.00,2224.00,431.00,647.00,-216.00,2780.00,14938.00,86491.00,70529.00,216344.00,99962.00,15960.00,2520.00,81482.00,-48778.00,-11945.00,-5962.00,-30871.00,-84600.00,32914.00,3002.00,72676.00,101381.00,39787.00,110908.00
2010:Q4,558253.00,488525.00,473332.00,385623.00,370458.00,14966.00,355493.00,15600.00,-435.00,87709.00,208762.00,4835.00,19395.00,23905.00,-10280.00,580.00,-3670.00,-2705.00,1614.00,-2955.00,376.00,764.00,650.00,114.00,2780.00,-54525.00,46364.00,178614.00,121052.00,30810.00,-15011.00,11233.00,34588.00,-11891.00,20396.00,-13554.00,-18733.00,-76659.00,53916.00,-4386.00,25171.00,62988.00,41103.00,15193.00
2011:Q1,555226.00,469919.00,231403.00,379721.00,373465.00,15364.00,358102.00,6568.00,-313.00,-148318.00,99116.00,7346.00,20007.00,3391.00,-15231.00,512.00,-14358.00,2415.00,-9914.00,-3375.00,-3484.00,-2204.00,-1590.00,-614.00,-3209.00,79079.00,106242.00,-82459.00,247433.00,62616.00,27532.00,2679.00,32405.00,-30571.00,7551.00,-2256.00,-35866.00,-73450.00,-4277.00,17991.00,31657.00,185605.00,57862.00,238515.00
2011:Q2,580310.00,501116.00,305832.00,399645.00,384067.00,14980.00,369086.00,15760.00,-181.00,-93813.00,167600.00,-6338.00,5472.00,17455.00,-13078.00,188.00,796.00,-822.00,-1699.00,2697.00,620.00,-900.00,-1590.00,690.00,-3209.00,89865.00,129633.00,-52284.00,261413.00,46353.00,-3550.00,4726.00,45177.00,18617.00,24416.00,32936.00,-38735.00,-119111.00,33680.00,-9967.00,50265.00,185139.00,56437.00,195284.00
2011:Q3,583284.00,508548.00,322670.00,398412.00,402074.00,14030.00,388044.00,-3728.00,66.00,-75741.00,196544.00,-3470.00,6464.00,4494.00,-17860.00,-949.00,-4046.00,-7567.00,3889.00,-2108.00,1740.00,-707.00,-1592.00,885.00,-3209.00,25588.00,87050.00,103190.00,272286.00,64328.00,17775.00,-1403.00,47956.00,22094.00,41981.00,7221.00,-27108.00,-155741.00,16413.00,9082.00,62375.00,195964.00,57771.00,185878.00
2011:Q4,592134.00,515543.00,341042.00,435765.00,412674.00,14046.00,398628.00,23162.00,-72.00,-94723.00,230370.00,-3337.00,23508.00,-6117.00,11572.00,698.00,10211.00,5860.00,3512.00,1101.00,-262.00,-276.00,-1591.00,1315.00,-3209.00,-50113.00,80984.00,166450.00,325093.00,30555.00,-8378.00,2156.00,36777.00,65006.00,51662.00,22870.00,-9526.00,-106282.00,34195.00,-7726.00,48403.00,198620.00,62323.00,174501.00
2012:Q1,657571.00,514150.00,287429.00,444561.00,428107.00,17148.00,410959.00,16360.00,95.00,-157132.00,141839.00,-2726.00,-37309.00,15897.00,45811.00,1334.00,-23023.00,-9586.00,-10763.00,-3923.00,1249.00,-2109.00,-1072.00,-1037.00,-423.00,68433.00,99838.00,-23884.00,298971.00,98729.00,11276.00,1112.00,86341.00,-6649.00,34855.00,-23380.00,-18124.00,-59163.00,8912.00,12277.00,46782.00,173243.00,24840.00,226721.00
2012:Q2,660168.00,516361.00,390504.00,460332.00,438004.00,16504.00,421501.00,22313.00,14.00,-69828.00,261439.00,-3584.00,2255.00,-45.00,-14828.00,-93.00,5908.00,-700.00,10386.00,628.00,-4406.00,-642.00,-1073.00,431.00,-423.00,44662.00,76740.00,151489.00,331267.00,64822.00,4497.00,9946.00,50379.00,32047.00,47926.00,-3396.00,-12483.00,-107080.00,30997.00,147.00,55462.00,233816.00,21055.00,125857.00
2012:Q3,661698.00,510605.00,295392.00,456221.00,437669.00,17116.00,420553.00,18517.00,35.00,-160829.00,199128.00,4308.00,30872.00,13774.00,6469.00,-2658.00,10317.00,2457.00,4352.00,1116.00,2392.00,-538.00,-1078.00,540.00,-423.00,19657.00,94240.00,23111.00,359958.00,99972.00,3922.00,-1389.00,97439.00,12645.00,25739.00,-9105.00,-3989.00,-87324.00,24290.00,2793.00,38756.00,247830.00,20995.00,215213.00
2012:Q4,673310.00,493215.00,326727.00,448679.00,443449.00,18272.00,425177.00,4603.00,627.00,-121952.00,205073.00,2555.00,17907.00,13732.00,22623.00,-1463.00,-1439.00,-538.00,-3490.00,1002.00,1587.00,-33.00,-1076.00,1043.00,-423.00,-75619.00,48061.00,179173.00,327025.00,88932.00,-5674.00,3267.00,91339.00,89955.00,57555.00,11558.00,20842.00,-91338.00,14517.00,-5295.00,41705.00,172196.00,16353.00,166488.00
2013:Q1,695669.00,533680.00,456529.00,453860.00,437741.00,9091.00,428650.00,15907.00,211.00,2670.00,325196.00,18905.00,6893.00,217.00,-5358.00,-456.00,-24574.00,-3296.00,-6924.00,-7495.00,-6859.00,-5687.00,633.00,-6320.00,300.00,146263.00,70796.00,117897.00,322526.00,89747.00,9757.00,2469.00,77521.00,-2873.00,754.00,-361.00,-3266.00,-53423.00,29849.00,7204.00,22495.00,183354.00,46173.00,77150.00
2013:Q2,687328.00,536617.00,512282.00,472165.00,455578.00,20795.00,434783.00,16136.00,451.00,40117.00,327578.00,9463.00,-16296.00,13495.00,-3769.00,-610.00,5757.00,-3594.00,5410.00,1617.00,2324.00,1025.00,637.00,388.00,300.00,128768.00,105877.00,83568.00,287461.00,53820.00,7160.00,4432.00,42228.00,92043.00,34455.00,39734.00,17854.00,-92790.00,46220.00,-11491.00,56640.00,99366.00,43652.00,24334.00
2013:Q3,693332.00,533431.00,447835.00,495076.00,463028.00,23520.00,439508.00,31377.00,671.00,-47241.00,277923.00,-113.00,45850.00,32773.00,28926.00,3870.00,1276.00,-2275.00,866.00,102.00,2583.00,1101.00,640.00,461.00,300.00,62240.00,73642.00,28058.00,325164.00,126438.00,23922.00,-4009.00,106525.00,39471.00,17610.00,-9292.00,31153.00,-86014.00,37712.00,2413.00,55251.00,101537.00,48355.00,85596.00
2013:Q4,697926.00,553909.00,495648.00,499152.00,470109.00,17757.00,452352.00,28986.00,56.00,-3504.00,363399.00,13876.00,39018.00,869.00,21921.00,-3756.00,4877.00,2554.00,2270.00,1571.00,-1518.00,1507.00,641.00,866.00,300.00,-26853.00,48381.00,263259.00,366903.00,23298.00,-26658.00,209.00,49747.00,84531.00,43254.00,17665.00,23612.00,-120686.00,21579.00,-4030.00,42010.00,271610.00,48591.00,58261.00
2014:Q1,697559.00,521159.00,309809.00,496698.00,487753.00,23837.00,463916.00,8844.00,102.00,-186889.00,167193.00,-9265.00,12282.00,-18674.00,-53252.00,2568.00,13315.00,4001.00,6001.00,3898.00,-585.00,803.00,1388.00,-585.00,3787.00,65152.00,50354.00,100123.00,354082.00,107791.00,35643.00,-818.00,72966.00,66648.00,10393.00,33118.00,23137.00,-125459.00,29179.00,6876.00,-95298.00,354419.00,9926.00,211351.00
2014:Q2,723275.00,546191.00,401723.00,506493.00,490037.00,18676.00,471361.00,16233.00,223.00,-104770.00,282811.00,11135.00,12745.00,37865.00,-3964.00,2228.00,-2780.00,-5339.00,499.00,1909.00,151.00,2484.00,1698.00,786.00,3787.00,75464.00,76437.00,67410.00,387580.00,66226.00,5624.00,-167.00,60769.00,84638.00,59968.00,-13711.00,38381.00,-68268.00,47686.00,-3822.00,72290.00,183782.00,5048.00,144468.00
2014:Q3,736888.00,577573.00,399098.00,524666.00,504219.00,22817.00,481402.00,19060.00,1387.00,-125568.00,263457.00,-6552.00,32055.00,-30004.00,18743.00,7488.00,-2004.00,630.00,-772.00,-443.00,-1419.00,2390.00,1575.00,815.00,3787.00,16525.00,94875.00,126154.00,389025.00,67993.00,21282.00,-1929.00,48640.00,111767.00,20282.00,42315.00,49170.00,-108574.00,21808.00,8560.00,102514.00,180461.00,4496.00,178475.00
2014:Q4,735657.00,573446.00,361856.00,524067.00,502667.00,23152.00,479516.00,21313.00,88.00,-162211.00,313309.00,-4177.00,16690.00,14953.00,41469.00,586.00,3608.00,4218.00,-648.00,-541.00,579.00,1758.00,1837.00,-79.00,3787.00,-55653.00,71470.00,218818.00,475519.00,65283.00,-25097.00,2903.00,87477.00,120970.00,66347.00,10662.00,43961.00,-89902.00,44999.00,-9262.00,75149.00,261844.00,6439.00,211590.00
2015:Q1,712346.00,561685.00,485297.00,535395.00,503235.00,23389.00,479846.00,32246.00,-85.00,-50098.00,271544.00,-17381.00,-29601.00,31641.00,-11627.00,610.00,-4903.00,987.00,-6524.00,-2475.00,3109.00,599.00,1781.00,-1182.00,1851.00,60878.00,86378.00,153098.00,321641.00,124599.00,6274.00,5587.00,112738.00,101921.00,42151.00,16477.00,43293.00,-147845.00,6306.00,18393.00,190946.00,15014.00,12308.00,76388.00
2015:Q2,721491.00,546084.00,601723.00,561676.00,505265.00,24802.00,480463.00,26289.00,30123.00,40046.00,367745.00,5827.00,61180.00,-26196.00,2053.00,1616.00,-4257.00,-746.00,-1757.00,-940.00,-814.00,3486.00,1886.00,1600.00,1851.00,56214.00,78403.00,187567.00,327698.00,151942.00,-10742.00,9221.00,153463.00,110416.00,50190.00,-2810.00,63036.00,-122367.00,36344.00,-513.00,75423.00,67022.00,9430.00,-55639.00
2015:Q3,717075.00,550596.00,512933.00,537078.00,517935.00,32446.00,485489.00,19199.00,-57.00,-24145.00,295103.00,-8088.00,8209.00,24370.00,13773.00,1419.00,-3130.00,-1812.00,180.00,-321.00,-1177.00,2190.00,1935.00,255.00,1851.00,-1536.00,53405.00,202639.00,319247.00,105164.00,23701.00,397.00,81066.00,46735.00,16702.00,-25682.00,55715.00,-157111.00,-15950.00,2421.00,41098.00,282457.00,14434.00,37663.00
2015:Q4,683971.00,533093.00,505764.00,525777.00,510197.00,28974.00,481222.00,15663.00,-82.00,-20013.00,343295.00,-1003.00,-9392.00,8460.00,19667.00,724.00,10225.00,-116.00,6761.00,1784.00,1796.00,640.00,2102.00,-1462.00,1851.00,-78085.00,78552.00,311655.00,363308.00,26887.00,-24648.00,-1764.00,53299.00,138271.00,66973.00,-13306.00,84604.00,-135756.00,-13885.00,-13142.00,14476.00,333457.00,13000.00,27329.00
2016:Q1,710678.00,541345.00,464586.00,515966.00,505624.00,28877.00,476747.00,10485.00,-144.00,-51380.00,288496.00,-10405.00,7337.00,17399.00,-1104.00,-3162.00,9244.00,136.00,9349.00,2761.00,-3002.00,22.00,1886.00,-1864.00,1851.00,46346.00,70062.00,150906.00,339876.00,145053.00,8912.00,3707.00,132434.00,140362.00,61911.00,32164.00,46287.00,-156520.00,-11188.00,37.00,44004.00,152613.00,25515.00,76759.00
2016:Q2,726776.00,531237.00,597052.00,504875.00,501525.00,24802.00,476723.00,-4649.00,7998.00,92177.00,365996.00,10552.00,34167.00,30980.00,3996.00,-1240.00,-3660.00,4384.00,-6575.00,-2549.00,1080.00,2106.00,1889.00,217.00,1851.00,102239.00,73999.00,111006.00,273819.00,85258.00,1392.00,10541.00,73325.00,68234.00,29298.00,-32850.00,71786.00,-170603.00,64938.00,-4893.00,148199.00,53789.00,28898.00,-65814.00
