date,FU313161105.Q,FU313161205.Q,FU313161113.Q,FU313161275.Q,FU313161283.Q,FU313161305.Q,FU313161400.Q,FU213061120.Q,FU343061123.Q,FU343061145.Q,FU313161375.Q,FU893061105.Q,FU153061105.Q,FU313161400.Q,FU153061185.Q,FU103061103.Q,FU113061003.Q,FU213061105.Q,FU213061120.Q,FU213061103.Q,FU713061100.Q,FU713061113.Q,FU713061125.Q,FU763061100.Q,FU753061103.Q,FU743061103.Q,FU473061105.Q,FU513061103.Q,FU513061113.Q,FU513061125.Q,FU543061105.Q,FU543061113.Q,FU543061125.Q,FU573061105.Q,FU573061143.Q,FU573061133.Q,FU343061105.Q,FU343061165.Q,FU343061155.Q,FU223061143.Q,FU633061105.Q,FU633061110.Q,FU633061120.Q,FU653061105.Q,FU653061113.Q,FU653061125.Q,FU553061103.Q,FU563061103.Q,FU403061105.Q,FU673061103.Q,FU663061105.Q,FU733061103.Q,FU263061105.Q,FU263061110.Q,FU263061120.Q
1998:Q2,-70379.00,-96983.00,-78963.00,-18020.00,0.00,26604.00,-212.00,15830.00,494.00,11063.00,-571.00,-70379.00,-19803.00,-212.00,-19591.00,-2826.00,1684.00,20330.00,15830.00,4500.00,6591.00,2006.00,4585.00,-20237.00,4126.00,-225.00,-503.00,-5160.00,139.00,-5299.00,-2589.00,0.00,-2589.00,-2339.00,-4786.00,2447.00,11584.00,11063.00,521.00,1064.00,-1843.00,-9165.00,7322.00,-2830.00,0.00,-2830.00,-255.00,0.00,3129.00,0.00,-61205.00,-581.00,1509.00,-22352.00,23861.00
1998:Q3,-13946.00,-37260.00,-3466.00,-33794.00,0.00,23314.00,-79.00,9460.00,68.00,14744.00,-879.00,-13946.00,-11874.00,-79.00,-11795.00,1268.00,1185.00,13376.00,9460.00,3916.00,6274.00,-1400.00,7674.00,-26698.00,-17453.00,-596.00,-937.00,-4736.00,755.00,-5491.00,-2733.00,0.00,-2733.00,-4144.00,-5185.00,1041.00,14884.00,14744.00,140.00,-5387.00,1237.00,77.00,1160.00,-10059.00,0.00,-10059.00,-255.00,0.00,3935.00,0.00,67379.00,-707.00,-37905.00,-8621.00,-29284.00
1998:Q4,55665.00,26964.00,53338.00,-26374.00,0.00,28701.00,739.00,860.00,1415.00,26635.00,-948.00,55665.00,-33232.00,739.00,-33971.00,3323.00,935.00,8911.00,860.00,8051.00,6094.00,-1092.00,7186.00,-4873.00,-1557.00,-189.00,-401.00,-5693.00,79.00,-5772.00,-2853.00,0.00,-2853.00,-4118.00,-5030.00,912.00,28120.00,26635.00,1485.00,4753.00,25985.00,18448.00,7537.00,-3332.00,0.00,-3332.00,-255.00,0.00,6134.00,0.00,-22286.00,-55.00,50254.00,22895.00,27359.00
1999:Q1,-2518.00,6440.00,34531.00,-28091.00,0.00,-8958.00,-95.00,2160.00,-52.00,-10357.00,-614.00,-2518.00,-33644.00,-95.00,-33549.00,-623.00,-699.00,7677.00,2160.00,5517.00,13545.00,1987.00,11558.00,10180.00,1189.00,-568.00,-1016.00,-3086.00,42.00,-3128.00,-1505.00,0.00,-1505.00,1884.00,4011.00,-2127.00,-10384.00,-10357.00,-27.00,-1113.00,-9085.00,-2159.00,-6926.00,-21.00,0.00,-21.00,66.00,0.00,4679.00,0.00,32303.00,230.00,-12527.00,9498.00,-22025.00
1999:Q2,-97973.00,-111458.00,-77673.00,-33785.00,0.00,13485.00,-50.00,5140.00,992.00,10182.00,-2779.00,-97973.00,-37595.00,-50.00,-37545.00,-1889.00,-449.00,10167.00,5140.00,5027.00,19180.00,1368.00,17812.00,-4402.00,-2823.00,18.00,382.00,-3151.00,-1540.00,-1611.00,-2107.00,0.00,-2107.00,7277.00,7809.00,-532.00,11182.00,10182.00,1000.00,2327.00,-15350.00,-16135.00,785.00,248.00,0.00,248.00,-11.00,0.00,-2498.00,0.00,-60370.00,11.00,-18120.00,-13515.00,-4605.00
1999:Q3,-3606.00,-14072.00,5321.00,-19393.00,0.00,10466.00,-262.00,-4500.00,554.00,14732.00,-58.00,-3606.00,-22154.00,-262.00,-21892.00,88.00,52.00,629.00,-4500.00,5129.00,4171.00,-944.00,5115.00,-6380.00,9334.00,-364.00,-1694.00,-2656.00,285.00,-2941.00,-2490.00,0.00,-2490.00,7145.00,6977.00,168.00,15273.00,14732.00,541.00,-9000.00,3394.00,3412.00,-18.00,-6546.00,0.00,-6546.00,-39.00,0.00,849.00,0.00,-9593.00,-273.00,16648.00,9703.00,6945.00
1999:Q4,74228.00,48136.00,83903.00,-35767.00,0.00,26092.00,229.00,-2360.00,1185.00,26565.00,473.00,74228.00,82999.00,229.00,82770.00,-1771.00,301.00,5291.00,-2360.00,7651.00,-11074.00,-20666.00,9592.00,-1425.00,2008.00,167.00,-1198.00,-3013.00,-949.00,-2064.00,-2503.00,0.00,-2503.00,571.00,-151.00,722.00,27719.00,26565.00,1154.00,-5966.00,17286.00,26821.00,-9535.00,-5512.00,0.00,-5512.00,-1200.00,0.00,2755.00,6.00,-20783.00,7892.00,-18322.00,-3505.00,-14817.00
2000:Q1,-38080.00,-19122.00,16220.00,-35342.00,0.00,-18958.00,-1186.00,-3860.00,-107.00,-11083.00,-2722.00,-38080.00,-60303.00,-1186.00,-59117.00,2461.00,496.00,1745.00,-3860.00,5605.00,23745.00,20521.00,3224.00,2226.00,-4764.00,-310.00,-245.00,-1333.00,979.00,-2312.00,-1423.00,0.00,-1423.00,-2339.00,-2480.00,141.00,-11231.00,-11083.00,-148.00,-1924.00,-5594.00,-1738.00,-3856.00,-2808.00,0.00,-2808.00,38.00,0.00,-5792.00,4.00,36117.00,-7851.00,1005.00,9282.00,-8277.00
2000:Q2,-179632.00,-187449.00,-123360.00,-64089.00,0.00,7817.00,-629.00,-1520.00,656.00,10379.00,-1069.00,-179632.00,-108322.00,-629.00,-107693.00,2097.00,246.00,2988.00,-1520.00,4508.00,3242.00,-4246.00,7488.00,-9693.00,-5384.00,-132.00,-519.00,-2260.00,71.00,-2331.00,-1710.00,0.00,-1710.00,-1384.00,-1976.00,592.00,11025.00,10379.00,646.00,-2014.00,-21077.00,-18971.00,-2106.00,1684.00,0.00,1684.00,-40.00,0.00,-4492.00,74.00,-17629.00,147.00,-26479.00,-13917.00,-12562.00
2000:Q3,-39143.00,-44296.00,-13754.00,-30542.00,0.00,5153.00,-295.00,-7060.00,666.00,14034.00,-2192.00,-39143.00,-65270.00,-295.00,-64975.00,-837.00,996.00,-1392.00,-7060.00,5668.00,6463.00,-8436.00,14899.00,-8135.00,6848.00,-140.00,-245.00,-1638.00,75.00,-1713.00,-1424.00,0.00,-1424.00,-1785.00,-4255.00,2470.00,14714.00,14034.00,680.00,-9415.00,-402.00,6919.00,-7321.00,6146.00,0.00,6146.00,-9.00,0.00,8364.00,14.00,31985.00,31.00,-24012.00,-6424.00,-17588.00
2000:Q4,-17162.00,-25446.00,30681.00,-56127.00,0.00,8284.00,414.00,-2260.00,748.00,7572.00,1810.00,-17162.00,27491.00,414.00,27077.00,-5036.00,1245.00,2127.00,-2260.00,4387.00,290.00,-5615.00,5905.00,-20774.00,2826.00,-420.00,-386.00,-1822.00,376.00,-2198.00,-1830.00,0.00,-1830.00,-3819.00,-2962.00,-857.00,8383.00,7572.00,811.00,-6414.00,13903.00,9167.00,4736.00,2506.00,0.00,2506.00,-902.00,0.00,2499.00,30.00,-11099.00,-265.00,-25695.00,3230.00,-28925.00
2001:Q1,32564.00,19586.00,65177.00,-45591.00,0.00,12978.00,62.00,1860.00,1575.00,8339.00,1142.00,32564.00,-48422.00,62.00,-48484.00,-1997.00,1167.00,6926.00,1860.00,5066.00,12159.00,5503.00,6656.00,-16445.00,3886.00,-648.00,-238.00,-1749.00,-1576.00,-173.00,-903.00,0.00,-903.00,6018.00,4465.00,1553.00,10201.00,8339.00,1862.00,-1715.00,6025.00,13278.00,-7253.00,-1940.00,0.00,-1940.00,-932.00,0.00,-1371.00,-128.00,64383.00,-70.00,-1643.00,-2572.00,929.00
2001:Q2,-146082.00,-159637.00,-91988.00,-67649.00,0.00,13555.00,702.00,430.00,1342.00,11641.00,-560.00,-146082.00,-85435.00,702.00,-86137.00,-45.00,917.00,7885.00,430.00,7455.00,11248.00,-3118.00,14366.00,-2818.00,4277.00,-121.00,-1421.00,-171.00,-171.00,0.00,-1037.00,0.00,-1037.00,-5795.00,-1065.00,-4730.00,13072.00,11641.00,1431.00,5786.00,-3013.00,-10944.00,7931.00,997.00,0.00,997.00,102.00,0.00,390.00,0.00,-59582.00,164.00,-31482.00,-15311.00,-16171.00
2001:Q3,82040.00,79172.00,114812.00,-35640.00,0.00,2868.00,947.00,-6960.00,1336.00,13318.00,-5773.00,82040.00,6625.00,947.00,5678.00,801.00,166.00,-3635.00,-6960.00,3325.00,-974.00,-6022.00,5048.00,-5489.00,6402.00,378.00,-118.00,424.00,751.00,-327.00,-976.00,0.00,-976.00,-656.00,-1341.00,685.00,15033.00,13318.00,1715.00,-16315.00,21817.00,16463.00,5354.00,-14278.00,0.00,-14278.00,-3.00,0.00,300.00,0.00,65860.00,-85.00,6763.00,17774.00,-11011.00
2001:Q4,87239.00,56889.00,76358.00,-19469.00,0.00,30350.00,3926.00,-110.00,1882.00,27537.00,-2885.00,87239.00,32304.00,3926.00,28378.00,-12.00,417.00,7273.00,-110.00,7383.00,17539.00,6970.00,10569.00,-4012.00,-4764.00,-248.00,979.00,961.00,687.00,274.00,4311.00,0.00,4311.00,-6983.00,-2412.00,-4571.00,29555.00,27537.00,2018.00,-11714.00,23693.00,21050.00,2643.00,7511.00,0.00,7511.00,896.00,0.00,1032.00,54.00,-57593.00,356.00,45684.00,11619.00,34065.00
2002:Q1,39185.00,53506.00,23164.00,30342.00,0.00,-14321.00,1573.00,-5200.00,1744.00,-12033.00,-405.00,39185.00,-15980.00,1573.00,-17553.00,3812.00,2.00,-797.00,-5200.00,4403.00,23681.00,10290.00,13391.00,14855.00,-9775.00,832.00,167.00,2619.00,81.00,2538.00,7847.00,1866.00,5981.00,4640.00,-1537.00,6177.00,-10306.00,-12033.00,1727.00,8186.00,403.00,4658.00,-4255.00,2336.00,0.00,2336.00,-1776.00,0.00,4436.00,660.00,-11479.00,75.00,14747.00,4332.00,10415.00
2002:Q2,29474.00,18025.00,-11939.00,29964.00,0.00,11449.00,808.00,1700.00,1199.00,8834.00,-1092.00,29474.00,-56368.00,808.00,-57176.00,4475.00,2.00,6008.00,1700.00,4308.00,15327.00,4269.00,11058.00,5259.00,11659.00,-885.00,596.00,2681.00,526.00,2155.00,6454.00,1929.00,4525.00,-2763.00,-2619.00,-144.00,10116.00,8834.00,1282.00,-9415.00,-14367.00,-8656.00,-5711.00,-1965.00,0.00,-1965.00,-185.00,0.00,2586.00,11.00,11588.00,456.00,38204.00,24616.00,13588.00
2002:Q3,100215.00,84503.00,45781.00,38722.00,0.00,15712.00,542.00,1540.00,3345.00,11114.00,-829.00,100215.00,-16333.00,542.00,-16875.00,3212.00,2.00,4927.00,1540.00,3387.00,13508.00,5577.00,7931.00,-3043.00,9262.00,-57.00,-1247.00,3753.00,2592.00,1161.00,8780.00,2493.00,6287.00,-1816.00,-2776.00,960.00,14739.00,11114.00,3625.00,2414.00,-3414.00,-1267.00,-2147.00,8104.00,0.00,8104.00,-3.00,0.00,4390.00,53.00,-9876.00,-324.00,63184.00,15065.00,48119.00
2002:Q4,112719.00,84890.00,20521.00,64369.00,0.00,27829.00,1620.00,9110.00,1901.00,16614.00,-1416.00,112719.00,-42070.00,1620.00,-43690.00,3003.00,2.00,16097.00,9110.00,6987.00,25215.00,24472.00,743.00,10645.00,1723.00,433.00,589.00,5490.00,2112.00,3378.00,9050.00,336.00,8714.00,-4535.00,-5766.00,1231.00,19761.00,17788.00,1973.00,2598.00,21093.00,22112.00,-1019.00,3169.00,0.00,3169.00,-815.00,-122.00,704.00,35.00,-3961.00,-119.00,44734.00,6668.00,38066.00
2003:Q1,41439.00,112264.00,66277.00,45987.00,0.00,-70825.00,1997.00,-4570.00,-46849.00,-22496.00,1093.00,41439.00,3936.00,1997.00,1939.00,3171.00,514.00,-4699.00,-4570.00,-129.00,12058.00,6024.00,6034.00,2979.00,3808.00,131.00,-71.00,1555.00,1143.00,412.00,500.00,1276.00,-776.00,7720.00,6285.00,1435.00,-67931.00,-21328.00,-46603.00,3252.00,7588.00,560.00,7028.00,8686.00,0.00,8686.00,81.00,-450.00,-473.00,274.00,21393.00,37.00,37380.00,14107.00,23273.00
2003:Q2,117042.00,62784.00,-27264.00,90048.00,0.00,54258.00,2251.00,-8330.00,50114.00,10841.00,-618.00,117042.00,33981.00,2251.00,31730.00,2050.00,515.00,-2117.00,-8330.00,6213.00,10654.00,6259.00,4395.00,-10634.00,-10.00,351.00,903.00,3979.00,3863.00,116.00,-1787.00,-622.00,-1165.00,4794.00,6147.00,-1353.00,60970.00,10854.00,50116.00,-844.00,-4351.00,-3862.00,-489.00,4806.00,0.00,4806.00,117.00,-260.00,221.00,975.00,-80689.00,1033.00,92385.00,4592.00,87793.00
2003:Q3,117072.00,81936.00,-9558.00,91494.00,0.00,35136.00,2381.00,7870.00,1019.00,9502.00,14364.00,117072.00,-28631.00,2381.00,-31012.00,-1220.00,514.00,8210.00,7870.00,340.00,3998.00,2568.00,1430.00,4508.00,-4625.00,365.00,822.00,3450.00,2808.00,642.00,-1092.00,1027.00,-2119.00,-3097.00,-2890.00,-207.00,10559.00,9885.00,674.00,-5804.00,-10566.00,-3792.00,-6774.00,-1022.00,0.00,-1022.00,279.00,494.00,-1510.00,389.00,71350.00,628.00,69073.00,-2872.00,71945.00
2003:Q4,147563.00,115132.00,10572.00,104560.00,0.00,32431.00,2300.00,820.00,27.00,26820.00,2464.00,147563.00,7018.00,2300.00,4718.00,-1665.00,515.00,5425.00,820.00,4605.00,10549.00,3300.00,7249.00,13281.00,-6460.00,143.00,-415.00,4834.00,2918.00,1916.00,-6287.00,-4111.00,-2176.00,4791.00,4804.00,-13.00,26351.00,26542.00,-191.00,-6855.00,-4051.00,-4373.00,322.00,3888.00,0.00,3888.00,142.00,307.00,-10505.00,-363.00,29636.00,-264.00,77548.00,6174.00,71374.00
2004:Q1,121804.00,149007.00,56172.00,92835.00,0.00,-27203.00,604.00,6520.00,621.00,-13783.00,-21165.00,121804.00,10456.00,604.00,9852.00,1235.00,1325.00,10902.00,6520.00,4382.00,7419.00,1706.00,5713.00,6873.00,3128.00,316.00,-33.00,3395.00,1702.00,1693.00,1525.00,-310.00,1835.00,-3021.00,-3089.00,68.00,-13478.00,-14013.00,535.00,-5078.00,-6098.00,-7395.00,1297.00,-18181.00,0.00,-18181.00,1286.00,899.00,-413.00,1222.00,-25861.00,-576.00,144562.00,24546.00,120016.00
2004:Q2,49650.00,33935.00,-38181.00,72116.00,0.00,15715.00,165.00,5760.00,2155.00,8049.00,-414.00,49650.00,-27539.00,165.00,-27704.00,-917.00,1325.00,17730.00,5760.00,11970.00,13307.00,7756.00,5551.00,-2504.00,-3052.00,904.00,255.00,2550.00,901.00,1649.00,-204.00,-1798.00,1594.00,963.00,306.00,657.00,9875.00,7808.00,2067.00,-8610.00,-23460.00,-9189.00,-14271.00,32080.00,0.00,32080.00,627.00,743.00,675.00,953.00,-93988.00,257.00,127680.00,5600.00,122080.00
2004:Q3,98458.00,85470.00,14690.00,70780.00,0.00,12988.00,-431.00,-3260.00,2431.00,15115.00,-867.00,98458.00,-44285.00,-431.00,-43854.00,-2128.00,1325.00,2352.00,-3260.00,5612.00,12950.00,4509.00,8441.00,-19341.00,897.00,-483.00,-407.00,7056.00,6090.00,966.00,594.00,-963.00,1557.00,-2240.00,-3325.00,1085.00,17526.00,15033.00,2493.00,4831.00,-2163.00,-2060.00,-103.00,3421.00,0.00,3421.00,213.00,367.00,-700.00,1035.00,69300.00,-853.00,49191.00,14364.00,34827.00
2004:Q4,133541.00,97682.00,39740.00,58942.00,-1000.00,35859.00,256.00,2470.00,304.00,32553.00,276.00,133541.00,47137.00,256.00,46881.00,2134.00,1325.00,11396.00,2470.00,8926.00,17478.00,4166.00,13312.00,-8107.00,-6660.00,619.00,278.00,6018.00,5059.00,959.00,-595.00,-1942.00,1347.00,-586.00,-833.00,247.00,31671.00,31427.00,244.00,8917.00,2027.00,2615.00,-588.00,3360.00,0.00,3360.00,160.00,804.00,-164.00,2256.00,-31801.00,419.00,45455.00,-7554.00,53009.00
2005:Q1,153297.00,142756.00,54576.00,88180.00,0.00,10541.00,-209.00,18330.00,2220.00,-11555.00,1755.00,153297.00,-31773.00,-209.00,-31564.00,15216.00,1494.00,24216.00,18330.00,5886.00,-493.00,35.00,-528.00,13052.00,4448.00,198.00,-520.00,1381.00,1315.00,66.00,3585.00,882.00,2703.00,1342.00,897.00,445.00,-9474.00,-11699.00,2225.00,7388.00,492.00,-7304.00,7796.00,5714.00,0.00,5714.00,184.00,2333.00,173.00,2521.00,17686.00,-393.00,94527.00,-8773.00,103300.00
2005:Q2,-33702.00,-70618.00,-135742.00,65124.00,0.00,36916.00,-21.00,27730.00,2708.00,8753.00,-2254.00,-33702.00,-43315.00,-21.00,-43294.00,3699.00,1495.00,32980.00,27730.00,5250.00,7396.00,2010.00,5386.00,-10402.00,-4821.00,-537.00,105.00,-2260.00,-720.00,-1540.00,3586.00,-161.00,3747.00,879.00,826.00,53.00,11395.00,8623.00,2772.00,8549.00,-14634.00,-12497.00,-2137.00,-2115.00,0.00,-2115.00,360.00,524.00,-464.00,4545.00,-42227.00,792.00,10768.00,-31130.00,41898.00
2005:Q3,86898.00,52733.00,-9700.00,62433.00,0.00,34165.00,-582.00,18540.00,1913.00,14034.00,260.00,86898.00,-15518.00,-582.00,-14936.00,-4445.00,1495.00,32532.00,18540.00,13992.00,11638.00,4743.00,6895.00,-1118.00,177.00,-162.00,-525.00,2010.00,1319.00,691.00,4185.00,410.00,3775.00,1348.00,417.00,931.00,15975.00,14033.00,1942.00,-4886.00,-3654.00,-6092.00,2438.00,12073.00,0.00,12073.00,-256.00,1128.00,245.00,5976.00,-15072.00,25.00,43727.00,-24388.00,68115.00
2005:Q4,140800.00,98261.00,50378.00,47883.00,0.00,42539.00,1518.00,10290.00,938.00,28750.00,1043.00,140800.00,-41390.00,1518.00,-42908.00,3633.00,1495.00,19109.00,10290.00,8819.00,7855.00,1512.00,6343.00,-7648.00,314.00,600.00,-195.00,-1092.00,464.00,-1556.00,3394.00,-133.00,3527.00,-374.00,-713.00,339.00,29710.00,28802.00,908.00,-7274.00,3171.00,12073.00,-8902.00,7639.00,0.00,7639.00,-31.00,835.00,255.00,6364.00,19592.00,-1280.00,96118.00,5351.00,90767.00
2006:Q1,142234.00,154526.00,78335.00,76191.00,0.00,-12292.00,813.00,-730.00,1454.00,-14147.00,318.00,142234.00,114580.00,813.00,113767.00,-2107.00,39.00,2841.00,-730.00,3571.00,14327.00,4100.00,10227.00,2025.00,-3800.00,99.00,310.00,-290.00,-3021.00,2731.00,-489.00,100.00,-589.00,391.00,-28.00,419.00,-12664.00,-14112.00,1448.00,-2040.00,-3856.00,-5048.00,1192.00,1536.00,0.00,1536.00,-412.00,344.00,366.00,5685.00,-15849.00,1544.00,39654.00,18350.00,21304.00
2006:Q2,-70283.00,-86079.00,-125233.00,39154.00,0.00,15796.00,-748.00,7180.00,4646.00,4548.00,170.00,-70283.00,-30966.00,-748.00,-30218.00,-5130.00,39.00,15914.00,7180.00,8734.00,7822.00,0.00,7822.00,4172.00,2949.00,-308.00,-284.00,-2034.00,-4132.00,2098.00,-792.00,-125.00,-667.00,1146.00,664.00,482.00,9228.00,4593.00,4635.00,-4434.00,-5012.00,-6212.00,1200.00,-4588.00,0.00,-4588.00,415.00,1768.00,323.00,5417.00,-68264.00,-31.00,2367.00,-29808.00,32175.00
2006:Q3,58552.00,46374.00,-5329.00,51703.00,0.00,12178.00,-1571.00,-3180.00,1619.00,14939.00,371.00,58552.00,-53189.00,-1571.00,-51618.00,-86.00,39.00,10789.00,-3180.00,13969.00,2560.00,1649.00,911.00,-8077.00,2885.00,-428.00,85.00,2308.00,1100.00,1208.00,-785.00,349.00,-1134.00,8057.00,4602.00,3455.00,16781.00,15094.00,1687.00,-176.00,-8350.00,-7092.00,-1258.00,1537.00,0.00,1537.00,20.00,276.00,213.00,7206.00,38191.00,-352.00,39048.00,-8589.00,47637.00
2006:Q4,88971.00,39682.00,32298.00,7384.00,0.00,49289.00,-1222.00,18790.00,616.00,30420.00,685.00,88971.00,-127553.00,-1222.00,-126331.00,669.00,38.00,29135.00,18790.00,10345.00,9991.00,0.00,9991.00,4115.00,-3082.00,389.00,-402.00,3816.00,2549.00,1267.00,-4976.00,119.00,-5095.00,5067.00,6608.00,-1541.00,30950.00,30289.00,661.00,3988.00,11310.00,11856.00,-546.00,5844.00,0.00,5844.00,213.00,983.00,276.00,5246.00,43458.00,231.00,69265.00,8650.00,60615.00
2007:Q1,137230.00,126153.00,88337.00,37816.00,0.00,11077.00,-2099.00,24300.00,3556.00,-15287.00,607.00,137230.00,-13980.00,-2099.00,-11881.00,-6296.00,753.00,37829.00,24300.00,13529.00,1986.00,0.00,1986.00,3213.00,4455.00,-540.00,-433.00,-7453.00,-3491.00,-3962.00,-3953.00,-779.00,-3174.00,-44.00,-477.00,433.00,-11804.00,-15419.00,3615.00,2803.00,8759.00,1973.00,6786.00,6747.00,0.00,6747.00,-201.00,810.00,279.00,7739.00,25573.00,-1758.00,82746.00,26284.00,56462.00
2007:Q2,-120817.00,-129219.00,-163441.00,34222.00,0.00,8402.00,-1687.00,19690.00,1058.00,-10568.00,-91.00,-120817.00,-28647.00,-1687.00,-26960.00,-6048.00,752.00,29410.00,19690.00,9720.00,9621.00,0.00,9621.00,-1705.00,-7989.00,14.00,256.00,-10619.00,-7336.00,-3283.00,-4280.00,-564.00,-3716.00,-46.00,-478.00,432.00,-9630.00,-10689.00,1059.00,5618.00,-1568.00,-3647.00,2079.00,1770.00,0.00,1770.00,-514.00,2177.00,311.00,10011.00,-97851.00,77.00,-11937.00,-50851.00,38914.00
2007:Q3,122160.00,108565.00,88939.00,19626.00,0.00,13595.00,-1522.00,-5110.00,3980.00,16215.00,32.00,122160.00,18750.00,-1522.00,20272.00,5849.00,753.00,5110.00,-5110.00,10220.00,-10890.00,-10000.00,-890.00,2147.00,6870.00,-950.00,1301.00,-10424.00,-4283.00,-6141.00,-3465.00,-833.00,-2632.00,-44.00,-477.00,433.00,20305.00,16231.00,4074.00,-9109.00,38684.00,37048.00,1636.00,-7358.00,0.00,-7358.00,-169.00,1098.00,213.00,8343.00,43997.00,-122.00,11271.00,33445.00,-22174.00
2007:Q4,132189.00,90629.00,44940.00,45689.00,0.00,41560.00,-674.00,-3270.00,2534.00,42950.00,20.00,132189.00,-17311.00,-674.00,-16637.00,-649.00,752.00,5271.00,-3270.00,8541.00,-39021.00,-39178.00,157.00,1990.00,272.00,-377.00,1863.00,-11669.00,-2785.00,-8884.00,-5378.00,-359.00,-5019.00,-45.00,-477.00,432.00,45711.00,43106.00,2605.00,-8898.00,51487.00,39628.00,11859.00,4509.00,0.00,4509.00,-834.00,2508.00,497.00,1569.00,10374.00,6371.00,83197.00,40489.00,42708.00
2008:Q1,184819.00,197967.00,154332.00,43635.00,0.00,-13148.00,-1027.00,-6900.00,8064.00,-15089.00,1804.00,184819.00,68696.00,-1027.00,69723.00,-11080.00,-1883.00,-1693.00,-6900.00,5207.00,-149377.00,-134856.00,-14521.00,-9954.00,7154.00,-429.00,-857.00,-693.00,693.00,-1386.00,6951.00,3559.00,3392.00,1017.00,-2729.00,3746.00,-6415.00,-14952.00,8537.00,-8507.00,120687.00,111146.00,9541.00,-336.00,0.00,-336.00,-231.00,1383.00,169.00,-751.00,51290.00,-742.00,120420.00,52973.00,67447.00
2008:Q2,-41911.00,-35522.00,-98182.00,62660.00,0.00,-6389.00,-422.00,-11140.00,2412.00,6572.00,-3811.00,-41911.00,62578.00,-422.00,63000.00,1558.00,-1884.00,-12346.00,-11140.00,-1206.00,-112393.00,-71245.00,-41148.00,-15693.00,-2533.00,-198.00,670.00,251.00,-2547.00,2798.00,14046.00,3990.00,10056.00,1017.00,-2729.00,3746.00,9059.00,6711.00,2348.00,75.00,-12834.00,-6770.00,-6064.00,-11479.00,0.00,-11479.00,-206.00,1572.00,335.00,-4418.00,-59623.00,5515.00,95020.00,21072.00,73948.00
2008:Q3,545744.00,536863.00,428635.00,108228.00,0.00,8881.00,-750.00,-14960.00,7063.00,18831.00,-1303.00,545744.00,31505.00,-750.00,32255.00,-3292.00,-1883.00,-21386.00,-14960.00,-6426.00,-2214.00,-3317.00,1103.00,20059.00,-4205.00,-15.00,-328.00,-5792.00,-3152.00,-2640.00,-595.00,2165.00,-2760.00,1018.00,-2728.00,3746.00,25723.00,18650.00,7073.00,2427.00,180712.00,170513.00,10199.00,18560.00,0.00,18560.00,-457.00,3980.00,371.00,-2504.00,84124.00,1804.00,218132.00,128050.00,90082.00
2008:Q4,613643.00,564058.00,376855.00,187203.00,0.00,49585.00,-178.00,-10920.00,6764.00,52996.00,923.00,613643.00,3837.00,-178.00,4015.00,4950.00,-1883.00,-11998.00,-10920.00,-1078.00,-706.00,0.00,-706.00,-18106.00,4689.00,-2.00,-1056.00,-3504.00,-372.00,-3132.00,3340.00,8789.00,-5449.00,1017.00,-2729.00,3746.00,59637.00,53262.00,6375.00,-6616.00,120581.00,75176.00,45405.00,-4215.00,0.00,-4215.00,-1548.00,465.00,345.00,-2850.00,199797.00,-10555.00,278024.00,253217.00,24807.00
2009:Q1,444148.00,470152.00,166504.00,303648.00,0.00,-26004.00,-100.00,-9220.00,4407.00,-22065.00,974.00,444148.00,266230.00,-100.00,266330.00,10650.00,-1416.00,-13003.00,-9220.00,-3783.00,16402.00,0.00,16402.00,18282.00,5773.00,-343.00,-474.00,7091.00,1784.00,5307.00,7464.00,2579.00,4885.00,7803.00,3187.00,4616.00,-17452.00,-21841.00,4389.00,5352.00,-58295.00,-45422.00,-12873.00,36566.00,0.00,36566.00,81.00,4605.00,4795.00,-3397.00,-59682.00,-2565.00,209681.00,100604.00,109077.00
2009:Q2,343001.00,344601.00,-27233.00,373913.00,-2079.00,-1600.00,-383.00,-7130.00,332.00,6417.00,-836.00,343001.00,-19717.00,-383.00,-19334.00,785.00,-1415.00,173.00,-7130.00,7303.00,164143.00,0.00,164143.00,12641.00,-8055.00,-79.00,4157.00,8637.00,-37.00,8674.00,5637.00,-2482.00,8119.00,7802.00,3186.00,4616.00,4950.00,4563.00,387.00,5685.00,-32200.00,-33038.00,838.00,30639.00,0.00,30639.00,408.00,3928.00,9094.00,-4799.00,24995.00,6473.00,119119.00,-1773.00,120892.00
2009:Q3,393686.00,396975.00,-14285.00,411260.00,0.00,-3289.00,-1140.00,-16480.00,364.00,15960.00,-1993.00,393686.00,178616.00,-1140.00,179756.00,-1055.00,-1415.00,-4902.00,-16480.00,11578.00,112694.00,0.00,112694.00,37704.00,22032.00,-79.00,580.00,8313.00,1123.00,7190.00,2269.00,-3247.00,5516.00,7803.00,3187.00,4616.00,16572.00,16015.00,557.00,967.00,-64990.00,-66708.00,1718.00,30249.00,0.00,30249.00,221.00,3051.00,3238.00,-3640.00,-50212.00,-2863.00,98533.00,5774.00,92759.00
