1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1996:Q3,723179.00,127846.00,194230.00,206766.00,-30017.00,224355.00,723179.00,209681.00,8262.00,46841.00,191158.00,-36579.00,390841.00,5388.00,-124.00,80148.00,129690.00,66181.00,62903.00,940.00,5676.00,2856.00,37184.00,122656.00,723179.00,10541.00,110015.00,-15615.00,3148.00,0.00,-87007.00,318838.00,16149.00,-36405.00,17496.00,-1164.00,2144.00,22056.00,116852.00,-47644.00,36116.00,-46312.00,76459.00,72062.00,2940.00,0.00,59796.00,-17215.00,16464.00,5484.00,-37335.00,4232.00,56663.00,393800.00
1996:Q4,838827.00,92956.00,65048.00,250471.00,24293.00,406059.00,838827.00,158242.00,7249.00,77403.00,61752.00,11838.00,572725.00,8628.00,3821.00,123352.00,130415.00,129890.00,46183.00,2920.00,4852.00,3468.00,119195.00,107860.00,838827.00,-141693.00,-47677.00,-8397.00,3516.00,0.00,-89135.00,391500.00,24851.00,-91217.00,72996.00,-1920.00,3911.00,24776.00,112590.00,-36968.00,42876.00,39856.00,-9612.00,42449.00,2940.00,0.00,105578.00,-5341.00,33576.00,2092.00,112239.00,9156.00,-93328.00,589020.00
1997:Q1,611201.00,226209.00,108046.00,122403.00,7246.00,147297.00,611201.00,232740.00,4639.00,121839.00,106626.00,-363.00,341700.00,6548.00,229.00,-6520.00,130343.00,52011.00,24175.00,5884.00,-2856.00,6336.00,125550.00,36760.00,611201.00,-277360.00,-215246.00,-13842.00,6804.00,0.00,-55075.00,595253.00,14083.00,25602.00,73472.00,5688.00,-3841.00,10624.00,93104.00,44692.00,43387.00,78124.00,58970.00,75166.00,-1132.00,0.00,83388.00,-29658.00,532.00,2332.00,-112366.00,3812.00,129275.00,293308.00
1997:Q2,974491.00,204388.00,104177.00,281174.00,44376.00,340375.00,974491.00,311414.00,8786.00,167031.00,104421.00,31176.00,601641.00,9348.00,1900.00,198876.00,82054.00,45694.00,117117.00,7752.00,34936.00,35604.00,68360.00,61436.00,974491.00,-117225.00,-93298.00,-65698.00,2984.00,0.00,38788.00,846364.00,46348.00,45278.00,-23384.00,288.00,5617.00,24352.00,153691.00,34136.00,38527.00,66068.00,185026.00,53213.00,-1132.00,0.00,78342.00,-9629.00,27328.00,9300.00,104584.00,5260.00,3151.00,245352.00
1997:Q3,923992.00,221354.00,80953.00,142330.00,84410.00,394945.00,923992.00,384624.00,7040.00,226378.00,80033.00,71172.00,421308.00,3000.00,-4087.00,46268.00,96982.00,157828.00,-73650.00,23840.00,-6872.00,15576.00,162423.00,118060.00,923992.00,31755.00,111583.00,-32771.00,3956.00,0.00,-51013.00,563574.00,19065.00,19073.00,33524.00,3740.00,-2900.00,34880.00,73601.00,43468.00,44617.00,61548.00,87935.00,147557.00,-1132.00,0.00,32628.00,-43170.00,-25584.00,9544.00,-99127.00,-3920.00,128227.00,328664.00
1997:Q4,836316.00,84453.00,-39184.00,308361.00,91564.00,391122.00,836316.00,122466.00,8059.00,71360.00,-37436.00,80482.00,676946.00,23224.00,-7754.00,157648.00,148965.00,294182.00,49618.00,22004.00,7028.00,18596.00,-36564.00,36904.00,836316.00,-104653.00,-114118.00,-46824.00,3192.00,0.00,53096.00,838925.00,73660.00,150935.00,31680.00,-692.00,-5064.00,30900.00,16960.00,49796.00,42305.00,30444.00,19625.00,87160.00,-1132.00,0.00,126682.00,-4514.00,36604.00,23336.00,152444.00,16764.00,-38969.00,102044.00
1998:Q1,1340803.00,398532.00,7147.00,244881.00,90275.00,599968.00,1340803.00,435194.00,19325.00,348607.00,4715.00,62547.00,800129.00,6268.00,-6858.00,142980.00,104333.00,214646.00,114950.00,32796.00,-1032.00,50392.00,141654.00,105480.00,1340803.00,25849.00,37385.00,-17686.00,7388.00,0.00,-1239.00,1147087.00,-5709.00,55133.00,45688.00,4216.00,-5934.00,26000.00,96510.00,-6808.00,36831.00,61132.00,170602.00,184993.00,4932.00,0.00,203762.00,-16107.00,27448.00,14316.00,122750.00,14560.00,112771.00,167868.00
1998:Q2,1528017.00,220142.00,111955.00,405027.00,90034.00,700860.00,1528017.00,495465.00,12854.00,301066.00,110515.00,71030.00,938985.00,176.00,-5959.00,166792.00,239675.00,279886.00,105076.00,31288.00,20008.00,37244.00,64799.00,93568.00,1528017.00,479541.00,344324.00,-37961.00,6388.00,0.00,166791.00,820760.00,14573.00,-35485.00,18072.00,1192.00,10862.00,1108.00,43406.00,-30788.00,39484.00,70352.00,414408.00,115184.00,4932.00,0.00,100848.00,780.00,13140.00,-6996.00,2544.00,-16520.00,59662.00,227716.00
1998:Q3,1002929.00,276966.00,-118780.00,533054.00,75000.00,236689.00,1002929.00,150016.00,7674.00,199382.00,-119192.00,62153.00,872865.00,7172.00,-1337.00,294464.00,239002.00,257103.00,-14279.00,10656.00,-2596.00,22492.00,60188.00,-19952.00,1002929.00,283772.00,150351.00,11838.00,4388.00,0.00,117194.00,729737.00,38405.00,95341.00,-81336.00,300.00,10837.00,6380.00,42443.00,-8064.00,47966.00,56772.00,188924.00,2611.00,4932.00,0.00,242012.00,45422.00,-38012.00,-14012.00,14496.00,5984.00,68336.00,-10580.00
1998:Q4,1015998.00,-123093.00,-53842.00,711295.00,81483.00,400156.00,1015998.00,139793.00,7179.00,103285.00,-41658.00,70987.00,908761.00,9232.00,-5082.00,511420.00,187691.00,283765.00,13814.00,12916.00,12392.00,-10616.00,-106770.00,-32556.00,1015998.00,-183894.00,-367113.00,48061.00,3388.00,0.00,131770.00,906888.00,36963.00,255938.00,17916.00,9092.00,4471.00,10344.00,44125.00,3412.00,51527.00,45332.00,245854.00,115495.00,4932.00,0.00,323040.00,70769.00,25760.00,-27160.00,-110027.00,-14548.00,-206347.00,293004.00
1999:Q1,1420919.00,213134.00,-58073.00,586448.00,80149.00,599260.00,1420919.00,277581.00,11239.00,263719.00,-59605.00,62228.00,1125261.00,372.00,-1128.00,193332.00,394648.00,229128.00,110933.00,25056.00,-31108.00,36280.00,167747.00,18076.00,1420919.00,263068.00,151297.00,15213.00,-2924.00,0.00,99481.00,1047755.00,38133.00,88051.00,-7068.00,-1772.00,2678.00,-17536.00,108770.00,69340.00,39384.00,72236.00,225429.00,99840.00,7820.00,0.00,155940.00,60602.00,41492.00,5312.00,-26330.00,-3864.00,89296.00,110096.00
1999:Q2,1177948.00,137679.00,-5851.00,581858.00,33324.00,430937.00,1177948.00,269306.00,8476.00,245416.00,-5251.00,20665.00,909122.00,272.00,-10.00,306796.00,274462.00,206871.00,99873.00,-6188.00,-18296.00,11704.00,33637.00,-480.00,1177948.00,92841.00,-4056.00,4161.00,-1920.00,0.00,94657.00,1019851.00,66808.00,138272.00,-35352.00,3764.00,15645.00,1148.00,52708.00,113740.00,37551.00,15064.00,110838.00,195028.00,15000.00,0.00,167588.00,60104.00,15948.00,-376.00,-79737.00,-2056.00,128166.00,65256.00
1999:Q3,1305348.00,215608.00,-87811.00,638287.00,75761.00,463503.00,1305348.00,317595.00,14425.00,335585.00,-87779.00,55364.00,927133.00,2236.00,-671.00,407508.00,230747.00,192094.00,-27345.00,3056.00,17764.00,25356.00,76388.00,60620.00,1305348.00,226264.00,111109.00,33250.00,80.00,0.00,81825.00,732724.00,32922.00,71683.00,49336.00,4156.00,-514.00,-8512.00,22727.00,84076.00,49613.00,39260.00,167461.00,23010.00,13256.00,0.00,230294.00,31487.00,-6124.00,-2292.00,-96950.00,-1560.00,29395.00,346360.00
1999:Q4,963725.00,353115.00,32259.00,565926.00,28210.00,-15784.00,963725.00,210741.00,7512.00,153656.00,32291.00,17283.00,724420.00,2224.00,197.00,367504.00,198390.00,607.00,63562.00,10716.00,-37256.00,29876.00,88600.00,28564.00,963725.00,-291496.00,-373933.00,-32476.00,1076.00,0.00,113837.00,1124577.00,-35203.00,94930.00,32616.00,2496.00,-14349.00,-24348.00,17283.00,130180.00,48467.00,42396.00,266968.00,17574.00,2376.00,0.00,161018.00,13319.00,56556.00,2740.00,63904.00,38460.00,207195.00,130644.00
2000:Q1,696384.00,314342.00,-199018.00,236054.00,28572.00,316433.00,696384.00,36546.00,5006.00,213785.00,-201082.00,18837.00,560542.00,11628.00,-82.00,105092.00,133026.00,135169.00,115979.00,4632.00,44428.00,8296.00,2373.00,99296.00,696384.00,-206684.00,-340661.00,49363.00,1732.00,0.00,82882.00,610102.00,77509.00,46373.00,-18372.00,-296.00,-4097.00,3244.00,97898.00,-31720.00,37004.00,54788.00,227895.00,-37884.00,5468.00,0.00,120836.00,16561.00,11024.00,-852.00,48727.00,-39348.00,-4657.00,292966.00
2000:Q2,549826.00,330071.00,-401995.00,403987.00,-15882.00,233645.00,549826.00,-173357.00,11503.00,241972.00,-400159.00,-26673.00,784439.00,14040.00,467.00,249040.00,153111.00,106382.00,106440.00,5524.00,-676.00,31676.00,118436.00,-61256.00,549826.00,-3989.00,-118325.00,46165.00,732.00,0.00,67439.00,399902.00,23108.00,-26528.00,-29136.00,1112.00,10289.00,-14080.00,27111.00,-125712.00,31714.00,14692.00,-21832.00,-24392.00,-4268.00,0.00,94712.00,23545.00,8384.00,-2516.00,96266.00,-5124.00,322558.00,153913.00
2000:Q3,886729.00,127577.00,-280794.00,506859.00,51927.00,481160.00,886729.00,-3076.00,7092.00,230825.00,-283218.00,42226.00,795721.00,9928.00,-180.00,279440.00,229843.00,160683.00,59052.00,4328.00,25364.00,30280.00,-3018.00,94084.00,886729.00,166777.00,81644.00,301.00,3732.00,0.00,81100.00,511709.00,49213.00,47216.00,31004.00,8052.00,-10288.00,8132.00,69363.00,-132128.00,53107.00,23496.00,93698.00,37182.00,-6700.00,0.00,230966.00,-7719.00,31056.00,1096.00,99865.00,2256.00,-117159.00,208243.00
2000:Q4,863605.00,74209.00,-214261.00,588776.00,29879.00,385002.00,863605.00,-67430.00,-566.00,116950.00,-215441.00,31626.00,851167.00,18336.00,-369.00,307080.00,282876.00,305426.00,48961.00,-3056.00,-6576.00,22652.00,-124163.00,79868.00,863605.00,259667.00,218973.00,-20673.00,4728.00,0.00,56639.00,281083.00,-15075.00,36588.00,46576.00,6052.00,-5401.00,-5028.00,36000.00,-195920.00,-29922.00,66288.00,279331.00,-112542.00,-16748.00,0.00,283388.00,3354.00,24672.00,5520.00,22522.00,-2740.00,-145832.00,322855.00
2001:Q1,1104511.00,-280500.00,133781.00,424845.00,136378.00,690007.00,1104511.00,477659.00,5510.00,214266.00,131545.00,126338.00,565684.00,13336.00,-454.00,265932.00,161149.00,101912.00,-57438.00,11416.00,-23748.00,96108.00,-2530.00,61168.00,1104511.00,-462744.00,-553446.00,-18312.00,5728.00,0.00,103285.00,1190633.00,51978.00,-89630.00,13288.00,-6608.00,9775.00,-33548.00,117060.00,77224.00,130616.00,-92912.00,510368.00,99575.00,-6944.00,0.00,250068.00,22169.00,15604.00,764.00,251543.00,2944.00,-132701.00,376622.00
2001:Q2,585829.00,-419283.00,-371570.00,720374.00,90914.00,565395.00,585829.00,-1728.00,11964.00,281731.00,-370446.00,75023.00,627690.00,-4772.00,-1686.00,286836.00,432414.00,206151.00,32244.00,-9216.00,35624.00,9888.00,-359792.00,-40132.00,585829.00,-250680.00,-368766.00,-5688.00,4728.00,0.00,119045.00,604650.00,46178.00,86516.00,27912.00,-1384.00,4855.00,-4124.00,124605.00,-77440.00,51818.00,43496.00,193179.00,190925.00,-116.00,0.00,260658.00,26968.00,-28840.00,6272.00,73361.00,-2528.00,-417661.00,231859.00
2001:Q3,1417401.00,-159518.00,266697.00,821956.00,108897.00,379370.00,1417401.00,471749.00,15817.00,99232.00,266345.00,90355.00,1040976.00,4868.00,-1281.00,326676.00,495632.00,311694.00,-2304.00,7496.00,12604.00,14864.00,-129273.00,-95324.00,1417401.00,415344.00,363290.00,7050.00,1720.00,0.00,43285.00,773288.00,15844.00,182646.00,33664.00,3616.00,33733.00,21692.00,145968.00,-69308.00,49879.00,-118508.00,345173.00,-94680.00,-496.00,0.00,268512.00,3084.00,25652.00,9788.00,154699.00,-1292.00,-236379.00,228769.00
2001:Q4,1686575.00,92733.00,194137.00,601377.00,154552.00,643776.00,1686575.00,605644.00,22017.00,260507.00,193405.00,129715.00,1015439.00,20.00,-71.00,337148.00,264961.00,383887.00,-11142.00,8872.00,-18884.00,-26540.00,77186.00,65492.00,1686575.00,51563.00,-84120.00,19590.00,2728.00,0.00,113365.00,1177043.00,45408.00,271559.00,13244.00,13264.00,31545.00,28300.00,78319.00,-78156.00,49227.00,-42908.00,54636.00,182924.00,20416.00,0.00,183772.00,81703.00,63624.00,18052.00,-115255.00,16364.00,261005.00,457969.00
2002:Q1,1200813.00,-244539.00,46687.00,700981.00,112094.00,585590.00,1200813.00,291787.00,9419.00,134562.00,44891.00,102914.00,835778.00,-10736.00,-198.00,180232.00,522545.00,219706.00,-17581.00,2632.00,-15672.00,11508.00,-56658.00,73248.00,1200813.00,92341.00,7969.00,29111.00,-128.00,0.00,55389.00,811422.00,106957.00,185930.00,-58132.00,6836.00,27855.00,28484.00,240326.00,43212.00,49337.00,29488.00,-72757.00,228455.00,14616.00,0.00,257540.00,12944.00,-16768.00,26404.00,-168721.00,11452.00,-142035.00,297049.00
2002:Q2,1506940.00,-183174.00,413815.00,495470.00,147830.00,633000.00,1506940.00,640215.00,9659.00,74866.00,415603.00,140086.00,783381.00,2904.00,-204.00,139108.00,354574.00,236979.00,90047.00,18096.00,17520.00,-19180.00,-56462.00,83344.00,1506940.00,225711.00,139857.00,14189.00,-128.00,0.00,71793.00,758566.00,64526.00,149254.00,61820.00,2948.00,41409.00,33216.00,157116.00,62048.00,42549.00,-85708.00,-191670.00,33186.00,2360.00,0.00,88204.00,38434.00,18100.00,24072.00,413020.00,1968.00,-198286.00,522664.00
2002:Q3,1165469.00,-24703.00,387694.00,459534.00,164458.00,178485.00,1165469.00,444534.00,13256.00,-105437.00,389274.00,147441.00,702806.00,-4860.00,370.00,289556.00,168398.00,223423.00,-23170.00,21152.00,15236.00,30644.00,-17942.00,18128.00,1165469.00,-38426.00,-151254.00,32611.00,-128.00,0.00,80346.00,713874.00,59775.00,129384.00,73592.00,-8.00,-26237.00,25480.00,245576.00,-36964.00,45412.00,-71972.00,-46059.00,63409.00,-176.00,400.00,111756.00,95317.00,37084.00,14772.00,-177727.00,-1784.00,172846.00,490020.00
2002:Q4,1733082.00,56033.00,278176.00,532614.00,213310.00,652949.00,1733082.00,487332.00,17941.00,5561.00,278596.00,185234.00,1170158.00,10760.00,-1704.00,270436.00,261758.00,343945.00,148328.00,14188.00,-23960.00,58164.00,88243.00,75592.00,1733082.00,294454.00,126968.00,9153.00,-128.00,0.00,158461.00,1017294.00,79666.00,178579.00,13768.00,6184.00,36246.00,64048.00,251994.00,-103160.00,13711.00,-75056.00,199387.00,103067.00,17768.00,-68.00,174136.00,152465.00,33984.00,-17048.00,52345.00,-2852.00,-161869.00,421335.00
2003:Q1,1140244.00,-72370.00,-13398.00,512108.00,133088.00,580816.00,1140244.00,160108.00,17698.00,49573.00,-14978.00,107815.00,1060040.00,9048.00,-148.00,225752.00,287936.00,355210.00,40918.00,14160.00,38432.00,65652.00,23080.00,-79904.00,1140244.00,-517497.00,-522540.00,34064.00,1376.00,0.00,-30397.00,1313846.00,61290.00,215778.00,34232.00,-4052.00,42251.00,41708.00,211407.00,78184.00,-169841.00,-73104.00,13328.00,193024.00,25976.00,-1148.00,151834.00,115842.00,34236.00,1640.00,101745.00,21820.00,217694.00,343896.00
2003:Q2,1962419.00,-88410.00,859526.00,471777.00,179040.00,540486.00,1962419.00,1120200.00,11446.00,72412.00,860042.00,176299.00,753519.00,7328.00,-413.00,192436.00,278825.00,225115.00,194844.00,17140.00,-16228.00,-568.00,-144960.00,88700.00,1962419.00,-263598.00,-322413.00,10074.00,1380.00,0.00,47362.00,1524804.00,46513.00,238777.00,27268.00,11364.00,10416.00,41740.00,214703.00,55616.00,253745.00,-101316.00,119663.00,265076.00,57692.00,416.00,-38842.00,141711.00,64456.00,4880.00,45318.00,23476.00,42131.00,701213.00
2003:Q3,1605269.00,-99202.00,456064.00,770411.00,120072.00,357923.00,1605269.00,665846.00,18612.00,96334.00,456120.00,94779.00,1052158.00,1920.00,-100.00,459872.00,310483.00,194602.00,47904.00,26884.00,9860.00,8736.00,-8003.00,-112736.00,1605269.00,307401.00,250705.00,35062.00,1376.00,0.00,20258.00,840519.00,19231.00,-160365.00,-74348.00,14776.00,6535.00,66584.00,116743.00,58352.00,23939.00,132128.00,-102237.00,52011.00,42344.00,1572.00,381398.00,80516.00,74516.00,-56.00,10086.00,-26840.00,123636.00,457348.00
2003:Q4,1848153.00,-67854.00,390273.00,581048.00,118020.00,826667.00,1848153.00,432346.00,7467.00,-59700.00,381645.00,102934.00,1233058.00,6876.00,410.00,125432.00,464244.00,283056.00,137433.00,37132.00,-6596.00,67824.00,117248.00,182748.00,1848153.00,384921.00,369726.00,-35816.00,1380.00,0.00,49630.00,887433.00,21961.00,358186.00,-41132.00,2484.00,12338.00,91440.00,88187.00,97160.00,18445.00,120372.00,-353486.00,125001.00,15676.00,2044.00,3440.00,-3350.00,39928.00,16128.00,160848.00,-3812.00,115575.00,575799.00
2004:Q1,1343948.00,154666.00,254860.00,-3310.00,196020.00,741711.00,1343948.00,565007.00,12608.00,147598.00,255924.00,148877.00,652181.00,356.00,144.00,5600.00,-9974.00,377837.00,88010.00,42376.00,51948.00,102784.00,-6900.00,126760.00,1343948.00,83933.00,-22234.00,44505.00,6960.00,0.00,54702.00,448323.00,47721.00,360135.00,44084.00,6088.00,326.00,88940.00,166896.00,3012.00,42242.00,130380.00,-220443.00,-157923.00,9028.00,5128.00,11922.00,4515.00,-19484.00,58208.00,-189793.00,216.00,57125.00,811692.00
2004:Q2,1568965.00,-158145.00,680899.00,301285.00,251445.00,493481.00,1568965.00,832390.00,22388.00,-93457.00,677255.00,226203.00,765547.00,15508.00,4.00,214812.00,90117.00,474117.00,51810.00,34896.00,2472.00,16088.00,-134277.00,-28972.00,1568965.00,80231.00,-62242.00,-14101.00,6960.00,0.00,149614.00,549150.00,57395.00,27838.00,-34928.00,9144.00,-2730.00,63552.00,134140.00,7336.00,57961.00,87940.00,-105137.00,339857.00,22556.00,3544.00,45494.00,453.00,-39888.00,9572.00,-94781.00,564.00,-40732.00,939584.00
2004:Q3,1651026.00,105053.00,368731.00,169190.00,218452.00,789600.00,1651026.00,577773.00,5704.00,5815.00,368579.00,197675.00,886801.00,4132.00,144.00,118280.00,51062.00,517925.00,71994.00,13800.00,33204.00,60424.00,15835.00,186452.00,1651026.00,326623.00,252897.00,6110.00,6960.00,0.00,60655.00,640447.00,51389.00,-167282.00,11544.00,2980.00,-16777.00,63824.00,140525.00,-9276.00,63053.00,-53548.00,-137866.00,33949.00,-444.00,2248.00,83196.00,-98691.00,16696.00,36764.00,390999.00,1364.00,225800.00,683956.00
2004:Q4,1667706.00,323190.00,309321.00,-6521.00,160167.00,881548.00,1667706.00,476459.00,16308.00,3584.00,309633.00,146933.00,1068511.00,29800.00,288.00,-38696.00,31863.00,537648.00,205414.00,156560.00,-26640.00,58672.00,113601.00,122736.00,1667706.00,783584.00,641304.00,28226.00,6960.00,0.00,107094.00,103518.00,48111.00,-60986.00,47604.00,4340.00,17861.00,61716.00,105331.00,-8380.00,20816.00,-66800.00,-126871.00,94237.00,11604.00,4196.00,-187010.00,48415.00,11820.00,27068.00,-243849.00,7712.00,286583.00,780604.00
2005:Q1,1663370.00,149925.00,408841.00,-59006.00,244870.00,918739.00,1663370.00,670263.00,12408.00,40304.00,408101.00,209451.00,928407.00,18152.00,-76.00,-141516.00,83250.00,656945.00,101892.00,48152.00,11156.00,87936.00,62516.00,64700.00,1663370.00,-63507.00,-291056.00,100335.00,6076.00,0.00,121138.00,1191926.00,30008.00,544312.00,155036.00,2364.00,387.00,90124.00,185518.00,27456.00,65819.00,21560.00,-138096.00,53074.00,10636.00,11704.00,-127380.00,16381.00,-31236.00,7804.00,178256.00,-4572.00,92771.00,534952.00
2005:Q2,1689148.00,96204.00,429369.00,98598.00,217883.00,847095.00,1689148.00,501112.00,9068.00,-115132.00,427985.00,179191.00,1052965.00,2252.00,348.00,-63668.00,163650.00,722087.00,19986.00,65596.00,-5224.00,21424.00,126514.00,135072.00,1689148.00,406066.00,285433.00,-18855.00,6076.00,0.00,133412.00,461542.00,32454.00,-12137.00,71948.00,5020.00,-20418.00,47912.00,81113.00,32244.00,73398.00,5508.00,38388.00,137753.00,3680.00,3460.00,-103460.00,-46121.00,17356.00,23716.00,184147.00,34488.00,-148906.00,821540.00
2005:Q3,1223744.00,459447.00,220956.00,-124175.00,250983.00,416534.00,1223744.00,464654.00,22756.00,53998.00,220580.00,167321.00,675114.00,8588.00,-88.00,-269252.00,145453.00,722580.00,-161868.00,28900.00,28000.00,51480.00,121321.00,83976.00,1223744.00,-30525.00,-333132.00,29509.00,6080.00,0.00,267018.00,528054.00,37662.00,35351.00,91524.00,-792.00,-26599.00,91564.00,118570.00,47076.00,58354.00,32376.00,9642.00,175426.00,-756.00,7064.00,-68564.00,1757.00,-193372.00,16448.00,-96585.00,-46848.00,238757.00,726216.00
2005:Q4,2072157.00,274720.00,330007.00,404575.00,178052.00,884804.00,2072157.00,447587.00,13532.00,-5749.00,330803.00,109001.00,1534550.00,24932.00,-44.00,138272.00,265507.00,856744.00,153194.00,-11312.00,-33436.00,32080.00,108614.00,90020.00,2072157.00,833661.00,653978.00,50564.00,6076.00,0.00,123044.00,372500.00,5460.00,-38005.00,-4472.00,-3036.00,9110.00,26804.00,51711.00,68776.00,-5455.00,66856.00,93047.00,101915.00,-4724.00,4804.00,-25760.00,-57157.00,-2704.00,3780.00,32510.00,-10660.00,59699.00,865996.00
2006:Q1,1984264.00,149066.00,425250.00,316522.00,62545.00,1030881.00,1984264.00,530455.00,8332.00,92660.00,424238.00,5226.00,1294966.00,17796.00,232.00,-10056.00,327590.00,836163.00,2505.00,43484.00,35100.00,36564.00,5588.00,158843.00,1984264.00,-22200.00,-23666.00,5391.00,1472.00,0.00,-5396.00,1373380.00,112907.00,316620.00,-5748.00,-372.00,18109.00,60404.00,105915.00,10228.00,62044.00,113044.00,143263.00,211591.00,10444.00,3008.00,21728.00,-1754.00,-12188.00,7216.00,96762.00,8584.00,91575.00,633084.00
2006:Q2,2215811.00,94861.00,314866.00,462551.00,215345.00,1128188.00,2215811.00,627551.00,33632.00,133319.00,315094.00,145506.00,1325073.00,26024.00,-316.00,195156.00,267167.00,669980.00,88437.00,10124.00,6532.00,113368.00,-51399.00,263186.00,2215811.00,205488.00,126632.00,-21699.00,1476.00,0.00,99079.00,836454.00,17585.00,246769.00,84216.00,-7428.00,-24459.00,49072.00,59112.00,56348.00,72385.00,95436.00,342119.00,122781.00,16472.00,9132.00,27404.00,-17582.00,-42608.00,45004.00,-9474.00,6076.00,-311906.00,1173868.00
2006:Q3,1717153.00,733062.00,16946.00,183861.00,197860.00,585424.00,1717153.00,219666.00,248.00,53591.00,15930.00,149897.00,1148302.00,19144.00,-228.00,-83496.00,268373.00,732318.00,17343.00,14140.00,4968.00,34580.00,141160.00,349185.00,1717153.00,-478579.00,-662555.00,2186.00,1472.00,0.00,180318.00,1180092.00,-10037.00,-132002.00,14212.00,-5540.00,-25303.00,28600.00,35005.00,112440.00,71663.00,-3092.00,363886.00,130430.00,-7880.00,2832.00,-79772.00,76531.00,-25364.00,33512.00,247005.00,6196.00,346770.00,1015640.00
2006:Q4,2464928.00,291896.00,120834.00,348634.00,270594.00,1432970.00,2464928.00,628600.00,23532.00,320074.00,121330.00,163664.00,1498570.00,55592.00,-804.00,40724.00,307414.00,934823.00,82487.00,-12140.00,-20892.00,90132.00,21234.00,337758.00,2464928.00,256664.00,75107.00,9486.00,1468.00,0.00,170603.00,1156020.00,18345.00,98437.00,32768.00,-8900.00,4382.00,70428.00,-60621.00,53576.00,-27984.00,114404.00,59880.00,402347.00,5304.00,7948.00,11076.00,127225.00,5300.00,59948.00,11371.00,4132.00,166655.00,1052244.00
2007:Q1,2539383.00,126801.00,417386.00,543357.00,296810.00,1155029.00,2539383.00,838781.00,10256.00,200236.00,416070.00,212219.00,1508651.00,24732.00,-380.00,65400.00,479273.00,703966.00,-59069.00,62128.00,59456.00,87176.00,85969.00,191952.00,2539383.00,-268593.00,-438708.00,-59193.00,2524.00,0.00,226784.00,1573960.00,63544.00,92065.00,106556.00,-2120.00,11044.00,38436.00,70742.00,28096.00,70240.00,63100.00,453750.00,217484.00,38804.00,6820.00,-86876.00,20355.00,17200.00,42088.00,394005.00,-9968.00,-61405.00,1234016.00
2007:Q2,2457476.00,259193.00,90621.00,645909.00,303702.00,1158051.00,2457476.00,617548.00,29312.00,306418.00,90525.00,191293.00,1403873.00,28424.00,148.00,160028.00,485977.00,669620.00,-38450.00,-15040.00,39852.00,124192.00,-50879.00,436056.00,2457476.00,-39961.00,-161434.00,-38038.00,2516.00,0.00,156995.00,1148501.00,24780.00,117969.00,111648.00,-1004.00,-9211.00,46480.00,52360.00,28100.00,53.00,128188.00,484192.00,324313.00,30960.00,15616.00,49156.00,62040.00,11336.00,4992.00,-279594.00,-6224.00,-47648.00,1348936.00
2007:Q3,2575425.00,-617090.00,284417.00,1212757.00,206391.00,1488950.00,2575425.00,515217.00,6192.00,90238.00,283605.00,135181.00,1920084.00,13492.00,-636.00,552588.00,660981.00,264388.00,74722.00,-18864.00,-29368.00,143060.00,259720.00,140124.00,2575425.00,1353042.00,1326087.00,-87005.00,2524.00,0.00,111436.00,1096827.00,-63836.00,27946.00,49456.00,-7216.00,6007.00,13760.00,68066.00,28096.00,85666.00,-27908.00,418760.00,132388.00,3144.00,11044.00,-126760.00,7076.00,15928.00,-98096.00,531849.00,19708.00,1749.00,125556.00
2007:Q4,2171892.00,-446916.00,290624.00,1219217.00,229782.00,879185.00,2171892.00,672059.00,44160.00,211635.00,291368.00,124895.00,1328873.00,32236.00,948.00,340640.00,877833.00,-89058.00,-48836.00,-25240.00,-85880.00,163168.00,163062.00,170960.00,2171892.00,1201987.00,1212378.00,-62464.00,2516.00,0.00,49557.00,252169.00,-177704.00,-5703.00,64348.00,-4612.00,1165.00,7812.00,-24487.00,28088.00,27597.00,-28856.00,228258.00,285134.00,980.00,19964.00,26000.00,93477.00,-26396.00,24280.00,188152.00,86340.00,-561667.00,717736.00
