1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1995:Q3,5139979.00,17336.00,1320993.00,208625.00,1052004.00,45989.00,6780.00,752179.00,128375.00,9445.00,4631.00,459591.00,493072.00,63539.00,208473.00,6301.00,50511.00,25643.00,237632.00,48860.00,5823138.00,324473.00,2201555.00,186302.00,115988.00,77169.00,9299.00,230947.00,42137.00,2522.00,13894.00,0.00,103883.00,405542.00,1045386.00,50823.00,35149.00,54920.00,0.00,39114.00,0.00,-12056.00,7578.00,245560.00,476216.00,166737.00,-683159.00
1995:Q4,5223242.00,17515.00,1357736.00,212026.00,1073121.00,28457.00,6603.00,773514.00,126181.00,11924.00,4526.00,464792.00,501214.00,65129.00,211482.00,6677.00,56902.00,26463.00,230311.00,48669.00,5956512.00,328327.00,2299500.00,196267.00,117437.00,79442.00,10737.00,222469.00,36563.00,4024.00,13943.00,0.00,113203.00,404258.00,1066460.00,33258.00,40176.00,56774.00,0.00,26883.00,0.00,-4569.00,7327.00,255328.00,483219.00,165486.00,-733270.00
1996:Q1,5292435.00,17713.00,1402071.00,219384.00,1076212.00,4969.00,6526.00,771807.00,120842.00,11593.00,4648.00,467493.00,501736.00,66033.00,214284.00,7051.00,52015.00,28253.00,269442.00,50363.00,6075064.00,329891.00,2411525.00,204780.00,115710.00,54852.00,9812.00,223391.00,31393.00,3831.00,16579.00,0.00,107323.00,400400.00,1069612.00,10125.00,45913.00,55640.00,0.00,30171.00,0.00,-6494.00,7077.00,281221.00,493010.00,179302.00,-782629.00
1996:Q2,5291238.00,17911.00,1382883.00,226742.00,1081695.00,-15151.00,6684.00,806632.00,117989.00,11397.00,4804.00,468940.00,504399.00,60683.00,207814.00,7574.00,52003.00,25344.00,275415.00,47480.00,6158169.00,331640.00,2441865.00,213301.00,114810.00,32940.00,10203.00,253776.00,27893.00,3947.00,15278.00,0.00,108593.00,396816.00,1074369.00,-9713.00,46739.00,61598.00,0.00,52654.00,0.00,-8832.00,7055.00,287970.00,504657.00,190610.00,-866931.00
1996:Q3,5451016.00,18108.00,1441291.00,234100.00,1085152.00,-18392.00,7334.00,832912.00,124132.00,12163.00,4830.00,474150.00,520050.00,60568.00,205747.00,8199.00,65759.00,26760.00,298864.00,49289.00,6286554.00,335653.00,2482940.00,222798.00,114994.00,57553.00,10155.00,266811.00,27610.00,4374.00,13702.00,0.00,107661.00,404470.00,1077978.00,-13124.00,46179.00,62050.00,0.00,52673.00,0.00,-8507.00,5173.00,302017.00,509156.00,204238.00,-835538.00
1996:Q4,5600685.00,18306.00,1465693.00,241458.00,1076428.00,-54339.00,6575.00,837951.00,137874.00,12299.00,4558.00,471354.00,619712.00,65697.00,213673.00,9174.00,80553.00,38230.00,300978.00,54511.00,6494810.00,338882.00,2554693.00,232578.00,110734.00,80993.00,11201.00,252390.00,27350.00,4798.00,13759.00,2016.00,126851.00,412422.00,1069159.00,23295.00,44703.00,60795.00,0.00,60102.00,0.00,-4959.00,5607.00,308228.00,528487.00,230726.00,-894125.00
1997:Q1,5728994.00,18390.00,1448216.00,256707.00,1102071.00,-54000.00,6756.00,861920.00,162950.00,14477.00,4701.00,473775.00,631467.00,72590.00,217260.00,10569.00,76529.00,46884.00,328145.00,49587.00,6662241.00,342331.00,2545177.00,245119.00,107783.00,106608.00,10558.00,265402.00,28909.00,4945.00,13228.00,2073.00,133118.00,439469.00,1095518.00,26757.00,49495.00,68775.00,0.00,52769.00,0.00,1752.00,6466.00,322673.00,533531.00,259785.00,-933247.00
1997:Q2,5607603.00,18473.00,1395799.00,270706.00,1109481.00,-168642.00,8185.00,883440.00,156156.00,15611.00,4952.00,475131.00,643233.00,66532.00,197214.00,12138.00,78111.00,50861.00,336505.00,53717.00,6603905.00,345906.00,2558662.00,258855.00,106026.00,119593.00,12783.00,264504.00,26985.00,5311.00,16181.00,2139.00,130936.00,343918.00,1102782.00,-80400.00,51880.00,82915.00,0.00,56689.00,0.00,6227.00,7613.00,371578.00,556388.00,256434.00,-996302.00
1997:Q3,5639042.00,18557.00,1374015.00,284705.00,1108461.00,-247670.00,7400.00,913479.00,163148.00,16594.00,4810.00,480640.00,653879.00,71855.00,229218.00,14312.00,89257.00,53585.00,347639.00,55158.00,6663994.00,351480.00,2630801.00,273631.00,105324.00,146624.00,12316.00,273518.00,25621.00,5298.00,15845.00,2211.00,140829.00,298631.00,1104269.00,-153557.00,61018.00,79652.00,0.00,57643.00,92.00,-1603.00,10019.00,374377.00,573568.00,276387.00,-1024952.00
1997:Q4,5700084.00,18641.00,1312948.00,297455.00,1102969.00,-244870.00,8657.00,948595.00,164718.00,16938.00,4626.00,476153.00,687996.00,74608.00,216503.00,18020.00,93260.00,59709.00,387867.00,55291.00,6879764.00,351547.00,2698111.00,289190.00,107272.00,153094.00,13217.00,300576.00,28533.00,6639.00,17529.00,2294.00,149019.00,335213.00,1096334.00,-146610.00,59181.00,81874.00,0.00,67695.00,92.00,2178.00,10465.00,387662.00,588578.00,280081.00,-1179680.00
1998:Q1,5670270.00,18607.00,1309991.00,322985.00,1131097.00,-356075.00,8360.00,825169.00,171466.00,17646.00,5004.00,480131.00,725885.00,89664.00,188458.00,22534.00,174763.00,67309.00,412648.00,54628.00,6942950.00,354731.00,2747585.00,318065.00,108632.00,190228.00,13426.00,246770.00,26542.00,6698.00,21482.00,2247.00,162171.00,272040.00,1124492.00,-250062.00,74393.00,78494.00,0.00,65634.00,99.00,-19502.00,17088.00,442904.00,627114.00,311679.00,-1272680.00
1998:Q2,5772299.00,18892.00,1358503.00,344765.00,1137247.00,-352898.00,8528.00,848804.00,168749.00,18640.00,5543.00,481274.00,723091.00,87299.00,177688.00,26298.00,146550.00,69453.00,449543.00,54330.00,7223133.00,355764.00,2852248.00,351348.00,110130.00,180220.00,14629.00,274817.00,30999.00,7030.00,18000.00,2210.00,163139.00,333789.00,1130674.00,-242347.00,62510.00,84692.00,0.00,67938.00,581.00,-22046.00,19696.00,462282.00,657074.00,307756.00,-1450834.00
1998:Q3,6053833.00,18379.00,1366060.00,365295.00,1140196.00,-180666.00,7787.00,903161.00,174581.00,18966.00,5381.00,484650.00,710134.00,89673.00,173934.00,29305.00,149607.00,69346.00,475884.00,52160.00,7701921.00,359656.00,2835444.00,385251.00,111807.00,190884.00,15388.00,295464.00,35454.00,7596.00,19846.00,2177.00,174311.00,488543.00,1133496.00,-70271.00,68659.00,90602.00,0.00,65794.00,858.00,-34723.00,21148.00,508015.00,671345.00,325177.00,-1648088.00
1998:Q4,6252804.00,17227.00,1640352.00,389575.00,1131262.00,-354187.00,9245.00,922822.00,173522.00,23853.00,5173.00,480414.00,734953.00,95597.00,203558.00,31630.00,135989.00,75548.00,480138.00,56134.00,7986057.00,360788.00,3440821.00,414133.00,114374.00,152617.00,16139.00,311300.00,34764.00,9730.00,24341.00,2148.00,169060.00,331980.00,1124562.00,-233915.00,66548.00,83122.00,0.00,67597.00,858.00,-54882.00,21194.00,491644.00,709812.00,327322.00,-1733252.00
1999:Q1,6390106.00,18523.00,1725665.00,405492.00,1158984.00,-376654.00,7795.00,933030.00,165963.00,24163.00,4991.00,480882.00,770693.00,89066.00,219904.00,33421.00,114708.00,75706.00,484261.00,53513.00,8229862.00,362210.00,3597244.00,439726.00,115593.00,154309.00,15636.00,327660.00,32839.00,9723.00,26537.00,2235.00,176049.00,350811.00,1152287.00,-253913.00,66475.00,93151.00,0.00,70415.00,2032.00,-50048.00,21541.00,426547.00,726090.00,364713.00,-1839756.00
1999:Q2,6403078.00,18604.00,1738165.00,426409.00,1166430.00,-450772.00,8982.00,924684.00,163573.00,25093.00,4952.00,483829.00,778484.00,85957.00,220609.00,32114.00,127533.00,77421.00,523776.00,47235.00,8379815.00,364296.00,3781598.00,457004.00,117439.00,147148.00,16406.00,346938.00,30330.00,10134.00,23040.00,2333.00,174577.00,315060.00,1159773.00,-324045.00,71992.00,88687.00,0.00,69599.00,3610.00,-51418.00,20406.00,450139.00,735464.00,369305.00,-1976737.00
1999:Q3,6654826.00,18645.00,1752253.00,444825.00,1169686.00,-339605.00,9658.00,968895.00,192125.00,27222.00,5058.00,487850.00,797918.00,82583.00,224867.00,35337.00,129351.00,77109.00,522960.00,48089.00,8736018.00,371537.00,3829606.00,477937.00,118637.00,144764.00,16370.00,354056.00,31974.00,10315.00,19850.00,2439.00,180835.00,425518.00,1162985.00,-213186.00,72862.00,86137.00,0.00,73469.00,4141.00,-56440.00,19980.00,472657.00,744278.00,385297.00,-2081192.00
1999:Q4,6815582.00,19435.00,1903002.00,463242.00,1160975.00,-515945.00,8318.00,980963.00,183040.00,26302.00,6034.00,482933.00,801019.00,90131.00,273778.00,36270.00,130940.00,89771.00,612992.00,62382.00,8841731.00,372593.00,4173778.00,496606.00,119526.00,139760.00,16798.00,353510.00,37113.00,8708.00,9369.00,2553.00,161657.00,268250.00,1154425.00,-382070.00,91355.00,92293.00,0.00,72549.00,4193.00,-3310.00,19851.00,472910.00,763586.00,395728.00,-2026149.00
2000:Q1,7017302.00,18702.00,1949421.00,485552.00,1190040.00,-552911.00,9942.00,1007369.00,207694.00,26665.00,5368.00,483887.00,814488.00,94639.00,353153.00,35856.00,134268.00,80593.00,615774.00,56802.00,9015407.00,373840.00,4333872.00,518663.00,121388.00,137948.00,16494.00,372208.00,32985.00,8370.00,17859.00,2632.00,163479.00,190870.00,1183411.00,-417981.00,46655.00,93746.00,0.00,75758.00,5536.00,26391.00,20327.00,497205.00,778953.00,414798.00,-1998106.00
2000:Q2,7249603.00,18896.00,2000450.00,504362.00,1197509.00,-488133.00,9565.00,1027998.00,204858.00,27391.00,6141.00,487466.00,808136.00,91051.00,358488.00,37341.00,145827.00,83625.00,672719.00,55913.00,9408712.00,377230.00,4468348.00,543990.00,122350.00,132235.00,16564.00,395819.00,30500.00,8777.00,14412.00,2723.00,175995.00,249701.00,1190995.00,-354925.00,55756.00,109247.00,0.00,79187.00,8315.00,24079.00,20237.00,517637.00,798178.00,421362.00,-2159110.00
2000:Q3,7509633.00,18750.00,2123215.00,527023.00,1201760.00,-489038.00,9575.00,1119975.00,217675.00,28365.00,7464.00,489317.00,799711.00,89046.00,383819.00,37756.00,148141.00,102990.00,665187.00,28902.00,9767435.00,381043.00,4657303.00,565368.00,123082.00,132801.00,18328.00,413871.00,32766.00,9213.00,17495.00,2830.00,194317.00,260855.00,1195206.00,-356767.00,62939.00,116030.00,0.00,80861.00,9618.00,27859.00,20858.00,531496.00,847065.00,422998.00,-2257802.00
2000:Q4,7779555.00,19560.00,2162139.00,549183.00,1212372.00,-334042.00,9324.00,1142620.00,239296.00,26464.00,5607.00,482122.00,779393.00,97042.00,408285.00,38094.00,108633.00,105932.00,696163.00,31369.00,10880280.00,378726.00,5362798.00,586513.00,124166.00,118157.00,19277.00,415014.00,33450.00,6598.00,19543.00,2535.00,198277.00,386893.00,1205982.00,-205322.00,65209.00,113187.00,0.00,63374.00,11876.00,35502.00,21746.00,594118.00,880237.00,442424.00,-3100725.00
2001:Q1,8086144.00,18723.00,2235634.00,562973.00,1222481.00,-139050.00,8706.00,1145072.00,244261.00,26371.00,3459.00,484200.00,731579.00,130060.00,431440.00,37983.00,101488.00,116619.00,687943.00,36202.00,11345898.00,376631.00,5382783.00,614853.00,125124.00,118961.00,19254.00,430596.00,32949.00,7071.00,30603.00,4296.00,248178.00,513515.00,1216003.00,-15285.00,48479.00,92241.00,0.00,62923.00,15054.00,38476.00,21985.00,527552.00,948888.00,484768.00,-3259754.00
2001:Q2,8111964.00,18461.00,2219642.00,576763.00,1229337.00,-201340.00,8030.00,1131724.00,228312.00,25164.00,6047.00,490921.00,763001.00,127157.00,435574.00,37862.00,185776.00,136408.00,659463.00,33662.00,11503694.00,385458.00,5438033.00,647660.00,125990.00,120894.00,20168.00,425594.00,31524.00,7787.00,30594.00,4420.00,248319.00,497113.00,1222980.00,-76769.00,55788.00,85218.00,0.00,63688.00,21124.00,26035.00,22809.00,662751.00,982562.00,453954.00,-3391731.00
2001:Q3,8422804.00,19264.00,2195338.00,590553.00,1234875.00,34029.00,7971.00,1252902.00,215879.00,27011.00,5468.00,507666.00,735915.00,147396.00,441283.00,37594.00,161443.00,142051.00,645191.00,20975.00,11983360.00,398243.00,5381749.00,677550.00,126263.00,113805.00,20444.00,501691.00,39630.00,8182.00,40354.00,4717.00,256212.00,650506.00,1228483.00,153231.00,57035.00,83265.00,0.00,71510.00,24140.00,34054.00,22701.00,643727.00,1018905.00,426963.00,-3560556.00
2001:Q4,8572878.00,19117.00,2242954.00,604343.00,1225945.00,-61529.00,7031.00,1133115.00,197640.00,31767.00,3768.00,584997.00,775367.00,147386.00,458622.00,38145.00,246386.00,152271.00,735868.00,29685.00,12056219.00,397775.00,5439523.00,717019.00,126163.00,103072.00,20305.00,466415.00,32018.00,12477.00,28145.00,120474.00,237219.00,585355.00,1219728.00,59595.00,55000.00,78465.00,0.00,68910.00,27191.00,55563.00,22385.00,737999.00,1008968.00,436455.00,-3483340.00
2002:Q1,8622206.00,19436.00,2261163.00,609023.00,1255993.00,-68447.00,7928.00,1164547.00,172917.00,31425.00,5170.00,600745.00,821086.00,143957.00,457554.00,38624.00,233837.00,153940.00,695336.00,17972.00,12192654.00,402498.00,5400803.00,726796.00,126111.00,97778.00,21173.00,521658.00,31816.00,13476.00,43626.00,117725.00,225146.00,633319.00,1249689.00,51142.00,51375.00,90188.00,0.00,68694.00,34865.00,51944.00,22751.00,733248.00,1029087.00,447746.00,-3570448.00
2002:Q2,9002824.00,19306.00,2274862.00,613703.00,1265237.00,119453.00,8506.00,1255572.00,223380.00,31476.00,4770.00,613357.00,811353.00,151150.00,471256.00,39073.00,223255.00,182109.00,673633.00,21373.00,12540152.00,415178.00,5338091.00,737301.00,126699.00,87417.00,21006.00,573869.00,34031.00,14050.00,34208.00,121648.00,232937.00,723563.00,1259061.00,235813.00,58940.00,76972.00,0.00,74141.00,40470.00,54007.00,23529.00,722778.00,1071187.00,463256.00,-3537328.00
2002:Q3,9424429.00,20028.00,2242130.00,618384.00,1272791.00,427577.00,9388.00,1311000.00,227232.00,33012.00,5585.00,627653.00,800836.00,171849.00,504789.00,40331.00,228137.00,180708.00,685800.00,17200.00,13025461.00,425201.00,5293877.00,748018.00,128177.00,82270.00,20094.00,624810.00,34251.00,13784.00,33366.00,123317.00,243853.00,826688.00,1266588.00,539096.00,64702.00,71989.00,0.00,85291.00,44438.00,61384.00,23635.00,732518.00,1085489.00,452625.00,-3601032.00
2002:Q4,9523566.00,20003.00,2331589.00,623064.00,1290391.00,394195.00,8134.00,1310141.00,236222.00,30770.00,5694.00,655397.00,773344.00,186729.00,524746.00,40920.00,187700.00,192152.00,681705.00,30670.00,13099219.00,444914.00,5451764.00,758001.00,129276.00,76852.00,19616.00,638323.00,36253.00,6439.00,34005.00,114984.00,237416.00,784255.00,1268994.00,507083.00,52739.00,78481.00,0.00,90867.00,47145.00,68650.00,25019.00,623179.00,1129761.00,475203.00,-3575653.00
2003:Q1,9883334.00,21368.00,2357949.00,628911.00,1382387.00,477453.00,7712.00,1323118.00,233020.00,32878.00,6301.00,678561.00,853708.00,180818.00,512886.00,39699.00,196610.00,203186.00,675849.00,70920.00,13319960.00,455922.00,5343179.00,770787.00,128698.00,73341.00,19309.00,659969.00,35433.00,7899.00,34365.00,121544.00,257354.00,803774.00,1360187.00,594196.00,46899.00,79185.00,0.00,92224.00,52530.00,77350.00,24702.00,619718.00,1177929.00,483466.00,-3436626.00
2003:Q2,10026165.00,21708.00,2344874.00,634758.00,1342800.00,347540.00,8548.00,1379927.00,264148.00,34083.00,6803.00,693227.00,926259.00,182779.00,557683.00,40473.00,205371.00,226712.00,733883.00,74589.00,13186351.00,465116.00,5298068.00,783549.00,129989.00,80865.00,18852.00,684263.00,45162.00,6790.00,32817.00,116999.00,266834.00,663299.00,1319606.00,472346.00,45412.00,83219.00,0.00,101080.00,59429.00,89573.00,25197.00,685922.00,1233779.00,478185.00,-3160186.00
2003:Q3,10137330.00,21723.00,2314511.00,640605.00,1354823.00,301029.00,8652.00,1422974.00,238429.00,36463.00,6772.00,709879.00,941400.00,170316.00,622378.00,40336.00,206183.00,234722.00,790926.00,75209.00,13168089.00,482494.00,5243077.00,796307.00,130381.00,71458.00,18510.00,712718.00,33328.00,6262.00,27117.00,113868.00,257729.00,639037.00,1330378.00,431956.00,45117.00,84622.00,0.00,105571.00,63663.00,101508.00,26512.00,719841.00,1254760.00,471875.00,-3030759.00
2003:Q4,9985027.00,21619.00,2282068.00,646452.00,1364776.00,156347.00,8297.00,1412853.00,244240.00,34172.00,7427.00,722904.00,971097.00,145170.00,635721.00,42465.00,221549.00,242495.00,749137.00,76238.00,13147030.00,501297.00,5387781.00,809060.00,131075.00,72055.00,18231.00,670976.00,29561.00,4268.00,26006.00,119070.00,256258.00,549922.00,1323973.00,296103.00,35070.00,95169.00,0.00,109362.00,68430.00,104883.00,29269.00,721494.00,1294364.00,493353.00,-3162003.00
2004:Q1,10274639.00,21555.00,2281396.00,663644.00,1398416.00,191765.00,9052.00,1461249.00,269120.00,37736.00,7995.00,728400.00,1029017.00,168973.00,655970.00,44172.00,233913.00,251098.00,742741.00,78426.00,13491347.00,508461.00,5374163.00,868076.00,131822.00,72566.00,18117.00,666230.00,28005.00,4618.00,29231.00,106860.00,278731.00,533019.00,1358048.00,335736.00,46653.00,149934.00,0.00,104287.00,75852.00,94512.00,32149.00,782093.00,1366695.00,525489.00,-3216709.00
2004:Q2,10432517.00,22327.00,2339134.00,680836.00,1411400.00,271254.00,9371.00,1473337.00,234084.00,39605.00,9376.00,741783.00,1030667.00,140872.00,666939.00,42640.00,260027.00,259972.00,723746.00,75147.00,13734403.00,515492.00,5423937.00,927071.00,132686.00,75565.00,17857.00,707795.00,32694.00,3856.00,28965.00,104319.00,276944.00,573043.00,1370345.00,418721.00,38734.00,95451.00,0.00,102724.00,81209.00,80604.00,34210.00,785761.00,1411013.00,495407.00,-3301886.00
2004:Q3,10838373.00,22659.00,2340425.00,698028.00,1417552.00,392792.00,13050.00,1602866.00,258834.00,43115.00,9245.00,780243.00,1025874.00,150881.00,673384.00,45385.00,259335.00,270442.00,777949.00,56314.00,14266346.00,532428.00,5464857.00,986085.00,133933.00,76395.00,17707.00,788360.00,32178.00,6362.00,25537.00,105089.00,276644.00,617402.00,1375908.00,554475.00,35654.00,99145.00,0.00,109394.00,84384.00,80714.00,36590.00,790834.00,1531945.00,504326.00,-3427973.00
2004:Q4,11041467.00,23125.00,2369828.00,715220.00,1423166.00,321729.00,12523.00,1701113.00,275131.00,45985.00,9326.00,789236.00,1050233.00,138473.00,697825.00,50755.00,277137.00,272106.00,815884.00,52672.00,14586514.00,553762.00,5621068.00,1045108.00,134450.00,78264.00,18575.00,823638.00,30786.00,5217.00,25682.00,119879.00,280926.00,575533.00,1365196.00,501676.00,42954.00,117819.00,1335.00,113852.00,87995.00,79790.00,40350.00,804847.00,1582976.00,534836.00,-3545047.00
2005:Q1,11323373.00,23413.00,2467226.00,750894.00,1457505.00,404467.00,13232.00,1702334.00,290717.00,46451.00,8742.00,785280.00,1073672.00,149085.00,655072.00,47284.00,270653.00,274042.00,832959.00,70346.00,14901902.00,560562.00,5618085.00,1109232.00,134185.00,79135.00,17551.00,807955.00,30230.00,5511.00,32992.00,122051.00,289000.00,600786.00,1397621.00,590473.00,33296.00,131708.00,2554.00,135198.00,95405.00,71544.00,43233.00,851403.00,1595264.00,546928.00,-3578529.00
2005:Q2,11556148.00,24138.00,2570223.00,786569.00,1479459.00,403030.00,13936.00,1706375.00,304729.00,45824.00,12056.00,804281.00,1079340.00,149176.00,667234.00,50200.00,291470.00,288286.00,805118.00,74704.00,15248991.00,562780.00,5723138.00,1173371.00,135084.00,79767.00,17898.00,809405.00,33440.00,5128.00,29218.00,123885.00,286008.00,579868.00,1423024.00,607393.00,32401.00,128275.00,2638.00,124607.00,97882.00,71065.00,46009.00,934917.00,1640001.00,581789.00,-3692843.00
2005:Q3,11700090.00,23414.00,2597111.00,822243.00,1488779.00,367118.00,14980.00,1695076.00,332612.00,45110.00,14181.00,855204.00,1111743.00,149764.00,709509.00,52211.00,314177.00,208900.00,827479.00,70479.00,15396794.00,583135.00,5851598.00,1237558.00,136146.00,83072.00,17324.00,817590.00,35695.00,5353.00,27385.00,125025.00,294804.00,539865.00,1430356.00,586698.00,36411.00,127698.00,3394.00,75986.00,100519.00,18881.00,48234.00,1042616.00,1586046.00,585405.00,-3696704.00
2005:Q4,11654741.00,22985.00,2572310.00,857917.00,1503545.00,353645.00,15292.00,1716551.00,306782.00,45203.00,11944.00,853869.00,1098361.00,138486.00,664025.00,55268.00,305638.00,217076.00,842284.00,73559.00,15689994.00,608671.00,5963216.00,1301774.00,136356.00,84705.00,18143.00,848864.00,34201.00,5305.00,25823.00,133896.00,298899.00,518023.00,1422797.00,589496.00,33429.00,123778.00,4798.00,117830.00,103089.00,28976.00,51928.00,1001481.00,1631765.00,602751.00,-4035254.00
2006:Q1,11884171.00,23185.00,2558366.00,894069.00,1536845.00,284997.00,16236.00,1796209.00,345984.00,44256.00,9903.00,846274.00,1131535.00,151655.00,665360.00,52836.00,328542.00,220075.00,895339.00,82505.00,15886476.00,614787.00,6027217.00,1397212.00,137785.00,84730.00,17484.00,803169.00,38229.00,6122.00,29808.00,123822.00,303152.00,476807.00,1457228.00,537509.00,29853.00,152830.00,7915.00,109431.00,106902.00,15907.00,50818.00,1104597.00,1618853.00,634309.00,-4002305.00
2006:Q2,12121833.00,23356.00,2548579.00,930221.00,1551446.00,359603.00,17565.00,1846625.00,373173.00,44370.00,9792.00,853738.00,1127570.00,160920.00,655709.00,55644.00,360419.00,232314.00,870500.00,100289.00,16540657.00,620748.00,6144665.00,1492683.00,137901.00,86274.00,17659.00,820279.00,40469.00,8460.00,24106.00,126410.00,307055.00,527400.00,1472970.00,626708.00,34211.00,153210.00,10594.00,114048.00,109534.00,2672.00,54289.00,1238242.00,1726384.00,643686.00,-4418824.00
2006:Q3,12364248.00,23403.00,2578534.00,966373.00,1556442.00,361316.00,18362.00,1895563.00,355646.00,41435.00,12604.00,859888.00,1148167.00,147235.00,669306.00,58826.00,385250.00,242054.00,932005.00,111839.00,16949776.00,625547.00,6230904.00,1588152.00,138878.00,89303.00,17785.00,863426.00,41718.00,6127.00,26397.00,131205.00,327182.00,503587.00,1478406.00,634905.00,42922.00,160876.00,11395.00,122828.00,110981.00,-13292.00,54924.00,1339331.00,1778067.00,638222.00,-4585528.00
2006:Q4,12189202.00,23553.00,2524036.00,1002525.00,1566894.00,276637.00,18519.00,1832693.00,333977.00,40657.00,9215.00,830583.00,1170167.00,150520.00,664560.00,62970.00,397501.00,296251.00,871080.00,116865.00,17643496.00,646082.00,6492852.00,1683633.00,139426.00,91196.00,17026.00,749308.00,37537.00,5944.00,30864.00,128669.00,342347.00,896088.00,1468330.00,557932.00,40462.00,150384.00,14699.00,114651.00,115071.00,-26059.00,59739.00,1355323.00,1898119.00,633873.00,-5454294.00
2007:Q1,12515790.00,24102.00,2645984.00,1025997.00,1601038.00,289131.00,19384.00,1812568.00,386504.00,39534.00,10451.00,842497.00,1208393.00,148506.00,617613.00,58464.00,437587.00,284415.00,940616.00,123006.00,18019098.00,652559.00,6469354.00,1766341.00,139991.00,93974.00,16772.00,719291.00,41234.00,6380.00,37947.00,137560.00,343690.00,912524.00,1503599.00,574743.00,53951.00,151371.00,17345.00,123531.00,118292.00,-39352.00,54795.00,1529466.00,1911003.00,682737.00,-5503308.00
2007:Q2,12862295.00,24132.00,2657041.00,1049469.00,1652356.00,187227.00,19272.00,1933038.00,402676.00,38653.00,8303.00,844925.00,1240784.00,155996.00,626398.00,57346.00,528174.00,295773.00,1002035.00,138697.00,18414049.00,677908.00,6614666.00,1849041.00,140935.00,95586.00,17388.00,715881.00,44712.00,8666.00,38653.00,138487.00,352428.00,870971.00,1534475.00,482897.00,52711.00,146996.00,17354.00,140335.00,127296.00,-52468.00,57461.00,1673954.00,1973458.00,694258.00,-5551754.00
2007:Q3,13092074.00,24599.00,2710051.00,1072940.00,1661622.00,189351.00,20653.00,2015907.00,391212.00,37518.00,3527.00,849809.00,1281316.00,167564.00,617293.00,62293.00,464530.00,308411.00,1054584.00,158894.00,18777745.00,692097.00,6701929.00,1931744.00,141684.00,97278.00,16715.00,819875.00,53000.00,8571.00,37379.00,137623.00,354632.00,885761.00,1538925.00,486651.00,65772.00,152271.00,23378.00,135466.00,129669.00,-57503.00,56887.00,1614094.00,2053656.00,700191.00,-5685671.00
2007:Q4,13146196.00,24596.00,2681868.00,1096412.00,1658959.00,292921.00,20618.00,2013304.00,402453.00,28770.00,3600.00,864513.00,1279989.00,168877.00,585808.00,67602.00,433143.00,330191.00,1007875.00,184697.00,19184210.00,712210.00,6987870.00,2014411.00,141458.00,98456.00,40474.00,825056.00,45879.00,12061.00,36031.00,134529.00,376330.00,968829.00,1516754.00,590690.00,70454.00,156331.00,28906.00,141695.00,128444.00,-171586.00,55380.00,1448337.00,2073748.00,751463.00,-6038014.00
2008:Q1,13575462.00,25928.00,2647005.00,1124984.00,1694105.00,520477.00,20696.00,2065045.00,418608.00,29459.00,7600.00,872700.00,1278856.00,186692.00,592522.00,65996.00,350696.00,331096.00,1156285.00,186712.00,19647385.00,724366.00,6724616.00,2041367.00,142256.00,98700.00,37260.00,939547.00,61618.00,12752.00,39412.00,155593.00,385794.00,1135180.00,1552628.00,807643.00,53657.00,157136.00,36019.00,127384.00,133251.00,-185706.00,57228.00,1523338.00,2143022.00,743324.00,-6071923.00
2008:Q2,13731207.00,26326.00,2648513.00,1153556.00,1709760.00,559987.00,20439.00,2047612.00,389461.00,30029.00,3200.00,872147.00,1300451.00,175856.00,586783.00,64721.00,357522.00,354607.00,1219996.00,210241.00,19599896.00,731822.00,6478517.00,2068270.00,141248.00,97198.00,77194.00,874244.00,42684.00,13518.00,37741.00,150717.00,376853.00,1195233.00,1566753.00,850004.00,42521.00,172971.00,40775.00,128375.00,141244.00,-188137.00,59720.00,1478952.00,2284547.00,736932.00,-5868689.00
2008:Q3,13863553.00,26150.00,2665689.00,1182128.00,1717995.00,801179.00,22290.00,2056645.00,356094.00,26197.00,1900.00,888326.00,1196588.00,199351.00,593466.00,67207.00,208287.00,355363.00,1086172.00,412526.00,19820116.00,749269.00,6374479.00,2095121.00,119645.00,94319.00,303126.00,962111.00,53655.00,12841.00,31568.00,164439.00,387984.00,1343981.00,1568572.00,1070195.00,33206.00,159608.00,37561.00,107743.00,128271.00,-192689.00,61302.00,1263656.00,2196533.00,693620.00,-5956563.00
