1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2009:Q4,273819.00,-3291.00,55980.00,118902.00,-46303.00,-28688.00,-750.00,80340.00,-101600.00,50145.00,-56823.00,-1141.00,-66470.00,106567.00,7558.00,138635.00,-7930.00,413361.00,97390.00,75175.00,244448.00,-2295.00,-1357.00,396192.00,94234.00,71835.00,230124.00,17169.00,3156.00,3340.00,14324.00,-2295.00,-1357.00,36684.00,8954.00,7028.00,-3721.00,29928.00,-5505.00,-14640.00,239665.00,14324.00,-120.00,-22705.00,202756.00,166238.00,36518.00,2760583.00,8.68,7.34,6.02,1.32
2010:Q1,165601.00,-4252.00,-59645.00,82906.00,-113607.00,75476.00,-1030.00,141263.00,33378.00,34246.00,-132381.00,4197.00,-107202.00,108724.00,-1771.00,152711.00,28064.00,414114.00,94668.00,77375.00,244094.00,-2225.00,203.00,395254.00,92820.00,73312.00,229122.00,18860.00,1848.00,4063.00,14972.00,-2225.00,203.00,-141665.00,-80019.00,-5396.00,-65444.00,-6051.00,15245.00,-15936.00,310190.00,14972.00,-889.00,22953.00,319060.00,190124.00,128936.00,2804890.00,11.06,11.38,6.78,4.60
2010:Q2,167780.00,2869.00,-2223.00,-21911.00,-56418.00,32366.00,-1059.00,222955.00,-94470.00,6146.00,-101206.00,3510.00,-18122.00,33652.00,1565.00,154001.00,38491.00,426354.00,98944.00,78970.00,249842.00,-2138.00,737.00,394773.00,92786.00,72491.00,229497.00,31581.00,6158.00,6479.00,20345.00,-2138.00,737.00,-11998.00,-12823.00,-5748.00,-14686.00,21035.00,224.00,-4537.00,206822.00,20345.00,-436.00,22935.00,209848.00,121347.00,88502.00,2757165.00,7.50,7.61,4.40,3.21
2010:Q3,118202.00,2534.00,5449.00,74733.00,-13333.00,-191845.00,450.00,21661.00,10121.00,-9248.00,-214829.00,10679.00,-24576.00,40429.00,8787.00,166047.00,39298.00,422170.00,90353.00,79381.00,252283.00,-2076.00,2229.00,394956.00,92930.00,72371.00,229655.00,27214.00,-2578.00,7011.00,22628.00,-2076.00,2229.00,-8145.00,-29062.00,-10598.00,25357.00,17819.00,-11661.00,-1104.00,152457.00,22628.00,-1082.00,-20584.00,110327.00,156179.00,-45851.00,2814811.00,5.42,3.92,5.55,-1.63
2010:Q4,282401.00,3396.00,92718.00,31957.00,3069.00,-9909.00,138.00,-65468.00,55007.00,37749.00,-37335.00,1748.00,-75189.00,31456.00,-3734.00,161529.00,45360.00,431411.00,92575.00,81655.00,258784.00,-2039.00,437.00,395891.00,93494.00,72535.00,229862.00,35520.00,-919.00,9120.00,28922.00,-2039.00,437.00,31525.00,-11544.00,-9959.00,26639.00,44833.00,-18444.00,-6778.00,279618.00,28922.00,-821.00,-20379.00,231138.00,162358.00,68780.00,2861004.00,9.77,8.08,5.67,2.40
2011:Q1,252032.00,2337.00,19261.00,95023.00,-31120.00,-53678.00,1475.00,-148566.00,177354.00,5292.00,-89233.00,4306.00,-40176.00,79614.00,10291.00,121670.00,44504.00,435083.00,92571.00,81677.00,261949.00,-2062.00,949.00,395602.00,91380.00,73004.00,231218.00,39482.00,1191.00,8673.00,30731.00,-2062.00,949.00,-20904.00,-20540.00,-3708.00,-18007.00,37782.00,-16431.00,413.00,312831.00,30731.00,-755.00,27450.00,310305.00,242866.00,67439.00,2973816.00,10.52,10.43,8.17,2.27
2011:Q2,317537.00,-4312.00,62459.00,158569.00,-11014.00,-93891.00,-992.00,-117467.00,-9816.00,-10786.00,45170.00,45444.00,-78850.00,56399.00,13634.00,121403.00,47696.00,439237.00,94120.00,83960.00,261259.00,-1983.00,1882.00,398662.00,92211.00,73312.00,233140.00,40576.00,1910.00,10648.00,28119.00,-1983.00,1882.00,-56085.00,-23709.00,-4846.00,25082.00,-2362.00,-50250.00,-31.00,414167.00,28119.00,-510.00,21142.00,407700.00,95517.00,312183.00,2858603.00,14.49,14.26,3.34,10.92
2011:Q3,550177.00,-914.00,136389.00,2484.00,16442.00,209893.00,-1543.00,61108.00,13315.00,-9049.00,146062.00,8497.00,-48030.00,-3027.00,31237.00,131632.00,65574.00,446425.00,95967.00,88311.00,263960.00,-1921.00,108.00,402517.00,92881.00,73467.00,236169.00,43908.00,3086.00,14844.00,27791.00,-1921.00,108.00,-48976.00,-19145.00,-6587.00,49590.00,-60004.00,-12830.00,-631.00,642431.00,27791.00,-540.00,-18399.00,596781.00,182590.00,414192.00,2972097.00,21.62,20.08,6.14,13.94
2011:Q4,309361.00,-7022.00,106711.00,119911.00,6078.00,10640.00,-704.00,20045.00,-92507.00,-679.00,84485.00,-64828.00,-86088.00,15363.00,15220.00,122545.00,70832.00,462212.00,98680.00,91458.00,270066.00,-1876.00,3885.00,404708.00,93413.00,73574.00,237722.00,57504.00,5268.00,17884.00,32343.00,-1876.00,3885.00,41728.00,-19771.00,-6497.00,54399.00,-12796.00,26393.00,684.00,325822.00,32343.00,-595.00,-25783.00,268291.00,189157.00,79134.00,2996838.00,10.87,8.95,6.31,2.64
2012:Q1,237822.00,-1103.00,48164.00,138391.00,-56954.00,-132663.00,503.00,27013.00,-58948.00,-26157.00,-75074.00,4770.00,-82136.00,124266.00,-15569.00,156296.00,54360.00,475396.00,104628.00,92605.00,279277.00,-1930.00,816.00,405051.00,91878.00,75531.00,237642.00,70345.00,12750.00,17074.00,41635.00,-1930.00,816.00,70961.00,-26358.00,27936.00,-10723.00,28557.00,51549.00,1653.00,238859.00,41635.00,-781.00,37391.00,235396.00,292466.00,-57069.00,3132969.00,7.62,7.51,9.34,-1.82
2012:Q2,460514.00,-5560.00,35048.00,73664.00,-26210.00,204553.00,-647.00,133659.00,29187.00,1733.00,40621.00,11036.00,-12190.00,55634.00,-18785.00,91042.00,52282.00,480692.00,106015.00,96131.00,279944.00,-1955.00,558.00,408387.00,92742.00,75676.00,239969.00,72305.00,13273.00,20455.00,39975.00,-1955.00,558.00,128036.00,-20351.00,26955.00,51354.00,-23408.00,93486.00,1974.00,406757.00,39975.00,-444.00,20228.00,387454.00,138969.00,248486.00,2992870.00,13.59,12.95,4.64,8.30
2012:Q3,260299.00,1340.00,11693.00,44636.00,22867.00,-81329.00,-95.00,-48110.00,39424.00,-46999.00,-25549.00,1121.00,11673.00,75025.00,-2162.00,123521.00,51914.00,484190.00,109667.00,96025.00,282928.00,-1981.00,-2449.00,411711.00,93600.00,76422.00,241689.00,72479.00,16067.00,19603.00,41239.00,-1981.00,-2449.00,130729.00,-11473.00,26642.00,59847.00,25336.00,30377.00,2628.00,204676.00,41239.00,-650.00,-22785.00,141302.00,216453.00,-75150.00,3085676.00,6.63,4.58,7.01,-2.44
2012:Q4,456390.00,-2557.00,141764.00,165637.00,65633.00,-55119.00,-346.00,114995.00,-76552.00,-50289.00,-42927.00,-2424.00,-99890.00,49571.00,2697.00,125422.00,65656.00,495291.00,116457.00,96372.00,287364.00,-2006.00,-2896.00,414891.00,94367.00,77366.00,243158.00,80400.00,22090.00,19005.00,44207.00,-2006.00,-2896.00,183221.00,-18992.00,29450.00,63609.00,35654.00,73500.00,-16225.00,337345.00,44207.00,-581.00,-30223.00,263496.00,298810.00,-35313.00,3192204.00,10.57,8.25,9.36,-1.11
2013:Q1,381471.00,3219.00,37578.00,59009.00,-48383.00,-103459.00,-800.00,62158.00,-40986.00,2476.00,-126307.00,-13493.00,94238.00,169910.00,-2574.00,113767.00,71659.00,511624.00,122387.00,96194.00,292011.00,-1997.00,3030.00,417835.00,96964.00,77146.00,243726.00,93789.00,25423.00,19048.00,48286.00,-1997.00,3030.00,19473.00,-25322.00,23804.00,871.00,4243.00,15877.00,4508.00,460295.00,48286.00,-580.00,38790.00,451380.00,241555.00,209825.00,3158778.00,14.57,14.29,7.65,6.64
2013:Q2,192151.00,3812.00,-22750.00,15077.00,-5172.00,-165708.00,-200.00,-16968.00,-21135.00,-8732.00,-118673.00,49886.00,111246.00,5862.00,3726.00,118062.00,78110.00,518900.00,127534.00,98034.00,291735.00,-1991.00,3589.00,422547.00,98140.00,78463.00,245944.00,96353.00,29394.00,19571.00,45791.00,-1991.00,3589.00,89981.00,-7875.00,22696.00,43293.00,-3994.00,35861.00,4774.00,203296.00,45791.00,-341.00,22550.00,180397.00,27373.00,153023.00,2951754.00,6.89,6.11,0.93,5.18
2013:Q3,202452.00,-23.00,-9073.00,91438.00,41526.00,-14843.00,-200.00,-518.00,29910.00,-27700.00,-16335.00,-3857.00,-119958.00,10582.00,4657.00,123802.00,78201.00,527470.00,131146.00,99140.00,292734.00,-1984.00,6435.00,426394.00,99205.00,79909.00,247280.00,101076.00,31941.00,19231.00,45454.00,-1984.00,6435.00,186717.00,35251.00,19254.00,71013.00,11300.00,49899.00,5220.00,122031.00,45454.00,-838.00,-26123.00,51292.00,171132.00,-119839.00,3119308.00,3.91,1.64,5.49,-3.84
2013:Q4,444048.00,-4409.00,140185.00,56692.00,44372.00,-142128.00,-2600.00,-71105.00,1916.00,-20308.00,-50031.00,24915.00,51988.00,44470.00,2241.00,132775.00,92947.00,531735.00,132074.00,101178.00,294703.00,-1976.00,5755.00,430753.00,100540.00,81711.00,248502.00,100982.00,31534.00,19467.00,46201.00,-1976.00,5755.00,132559.00,160.00,21809.00,60668.00,25917.00,24005.00,5472.00,417942.00,46201.00,-479.00,-30062.00,342159.00,180054.00,162105.00,3165998.00,13.20,10.81,5.69,5.12
2014:Q1,376858.00,-941.00,6033.00,191989.00,-24531.00,-52014.00,875.00,-85557.00,44920.00,-2107.00,-10145.00,57256.00,-87148.00,116333.00,4928.00,75294.00,89658.00,531337.00,134311.00,102811.00,295566.00,-1996.00,645.00,434200.00,103837.00,81863.00,248499.00,97137.00,30473.00,20948.00,47067.00,-1996.00,645.00,98300.00,-12599.00,47480.00,6774.00,-18868.00,75514.00,5164.00,380858.00,47067.00,-527.00,38060.00,372378.00,252473.00,119905.00,3267396.00,11.66,11.40,7.73,3.67
2014:Q2,315875.00,-1225.00,74497.00,-4602.00,-30352.00,-58509.00,213.00,-124788.00,-3044.00,-3637.00,72747.00,-4405.00,108758.00,59923.00,6814.00,71223.00,93753.00,544753.00,138527.00,102743.00,303306.00,-1995.00,2173.00,437177.00,104922.00,82164.00,250091.00,107576.00,33605.00,20580.00,53214.00,-1995.00,2173.00,276222.00,10394.00,46715.00,67614.00,56412.00,95087.00,4885.00,152114.00,53214.00,-158.00,24890.00,123947.00,52736.00,71212.00,3109782.00,4.89,3.99,1.70,2.29
2014:Q3,272059.00,2827.00,-19960.00,65789.00,18008.00,12526.00,-151.00,-48736.00,62938.00,-34104.00,32579.00,25619.00,-13792.00,7905.00,9492.00,74022.00,89623.00,555377.00,142189.00,104974.00,307834.00,-2003.00,2383.00,442185.00,106391.00,83536.00,252259.00,113192.00,35799.00,21438.00,55575.00,-2003.00,2383.00,232103.00,27164.00,46869.00,78840.00,15247.00,63983.00,-5277.00,147871.00,55575.00,-671.00,-27144.00,65823.00,196987.00,-131164.00,3290731.00,4.49,2.00,5.99,-3.99
2014:Q4,727926.00,-7030.00,83360.00,200791.00,13875.00,47652.00,-1051.00,32731.00,-823.00,-19944.00,36739.00,-20958.00,159915.00,57341.00,12294.00,90523.00,90163.00,564319.00,147806.00,104398.00,311766.00,-2020.00,2369.00,446406.00,107608.00,84540.00,254259.00,117913.00,40199.00,19858.00,57507.00,-2020.00,2369.00,195100.00,20295.00,48406.00,68564.00,-19583.00,77418.00,4834.00,655573.00,57507.00,-676.00,-30659.00,568084.00,223827.00,344257.00,3354834.00,19.54,16.93,6.67,10.26
2015:Q1,541685.00,-748.00,73636.00,196395.00,-95801.00,37263.00,348.00,83394.00,-13089.00,-5918.00,-27472.00,3400.00,104732.00,56163.00,12134.00,101217.00,53295.00,574860.00,152560.00,106482.00,313165.00,-2040.00,4694.00,447384.00,107693.00,85368.00,254323.00,127476.00,44867.00,21114.00,58842.00,-2040.00,4694.00,88217.00,-9614.00,39155.00,4838.00,-14740.00,68578.00,5117.00,586061.00,58842.00,-433.00,39865.00,567517.00,274448.00,293068.00,3409662.00,17.19,16.64,8.05,8.60
2015:Q2,122133.00,-5155.00,11891.00,-487.00,-14875.00,-71040.00,426.00,-3704.00,26096.00,7198.00,-101056.00,-26388.00,26740.00,18241.00,5724.00,110000.00,67482.00,584534.00,157910.00,106823.00,318399.00,-2056.00,3459.00,450527.00,108348.00,85505.00,256674.00,134007.00,49561.00,21318.00,61725.00,-2056.00,3459.00,259172.00,57414.00,52776.00,74986.00,11142.00,62855.00,5282.00,2249.00,61725.00,-220.00,26776.00,-32479.00,29827.00,-62307.00,3202615.00,0.07,-1.01,0.93,-1.95
2015:Q3,375364.00,-3749.00,-52516.00,185966.00,7802.00,216625.00,200.00,132467.00,89285.00,-21050.00,15723.00,-862.00,-141122.00,-11409.00,14118.00,96343.00,64168.00,592691.00,163851.00,107279.00,321080.00,-2062.00,2544.00,456177.00,109643.00,86371.00,260163.00,136514.00,54208.00,20908.00,60917.00,-2062.00,2544.00,164364.00,60800.00,48144.00,83535.00,-73561.00,45446.00,5407.00,352921.00,60917.00,-629.00,-27153.00,265481.00,221407.00,44074.00,3424699.00,10.31,7.75,6.47,1.29
2015:Q4,563552.00,-4477.00,156914.00,148287.00,64191.00,-29656.00,-796.00,8100.00,91822.00,-40045.00,-88737.00,-22851.00,25592.00,-4679.00,4444.00,127998.00,97790.00,597415.00,169322.00,105857.00,322751.00,-2059.00,1544.00,459902.00,110535.00,87009.00,262358.00,137513.00,58787.00,18849.00,60393.00,-2059.00,1544.00,281316.00,37156.00,66740.00,69377.00,614.00,107429.00,5685.00,425435.00,60393.00,-941.00,-34373.00,331610.00,257927.00,73684.00,3482827.00,12.22,9.52,7.41,2.12
2016:Q1,537646.00,827.00,52916.00,115875.00,-30959.00,145697.00,1274.00,99575.00,-19535.00,12729.00,51654.00,40045.00,-2777.00,-3306.00,3085.00,145058.00,71185.00,598756.00,174373.00,104611.00,321540.00,-2052.00,284.00,454502.00,111040.00,87529.00,255934.00,144254.00,63334.00,17082.00,65606.00,-2052.00,284.00,114193.00,30377.00,38523.00,3639.00,-23502.00,65156.00,5700.00,573406.00,65606.00,-510.00,43011.00,551320.00,292005.00,259315.00,3532487.00,16.23,15.61,8.27,7.34
2016:Q2,193735.00,-2049.00,395.00,85530.00,-48549.00,-154232.00,-84.00,40507.00,-59473.00,4995.00,-140177.00,859.00,101384.00,36691.00,17928.00,82861.00,72918.00,602906.00,174544.00,104726.00,327037.00,-2048.00,-1353.00,460484.00,112212.00,89154.00,259118.00,142422.00,62332.00,15573.00,67919.00,-2048.00,-1353.00,263527.00,67170.00,54649.00,65958.00,11018.00,64731.00,4037.00,76668.00,67919.00,-673.00,36569.00,45991.00,47740.00,-1749.00,3336367.00,2.30,1.38,1.43,-0.05
2016:Q3,370832.00,-385.00,-42474.00,337613.00,-12102.00,33525.00,1265.00,92029.00,-51924.00,-15001.00,7155.00,-25892.00,-72987.00,-18304.00,7305.00,95540.00,68993.00,609071.00,174977.00,104146.00,332609.00,-2046.00,-615.00,465176.00,113090.00,90774.00,261313.00,143895.00,61887.00,13372.00,71296.00,-2046.00,-615.00,269031.00,100768.00,49421.00,90662.00,22841.00,5340.00,5681.00,251376.00,71296.00,-615.00,-29785.00,150910.00,228040.00,-77131.00,3550774.00,7.08,4.25,6.42,-2.17
