date,FA386000105.Q,FA385090005.Q,FA385050005.Q,FA155111003.Q,FA385012005.Q,FA385013005.Q,FA145020005.Q,FA385420005.Q,FA385000005.Q,FA384090005.Q,FA313011005.Q,FA383091005.Q,FA383020005.Q,FA383030005.Q,FA383034005.Q,FA382051005.Q,FA384022005.Q,FA383069105.Q,FA383061105.Q,FA383061705.Q,FA383062005.Q,FA383063005.Q,FA384023005.Q,FA383069005.Q,FA383065005.Q,FA383066005.Q,FA383064105.Q,FA383064205.Q,FA383070005.Q,FA153040005.Q,FA153050005.Q,FA383078005.Q,FA152090205.Q,FA103092005.Q,FA383090005.Q,FA384190005.Q,FA313111303.Q,FA713014003.Q,FA313112003.Q,FA384122005.Q,FA103169100.Q,FA313161105.Q,FA313161705.Q,FA383162005.Q,FA103163003.Q,FA384123005.Q,FA383168005.Q,FA383169005.Q,FA383165005.Q,FA153166000.Q,FA103164103.Q,FA383170005.Q,FA313140003.Q,FA143178005.Q,FA112090205.Q,FA143192005.Q,FA383190005.Q,FA387005005.Q
2013:Q2,4158352.00,4547915.00,4212678.00,1166938.00,520546.00,2460650.00,64544.00,0.00,335237.00,2500180.00,-992.00,53100.00,-76863.00,297512.00,99567.00,-6624.00,-593142.00,-23062.00,118737.00,-128990.00,-60185.00,-499643.00,301851.00,216048.00,-13380.00,99183.00,499756.00,-964.00,359302.00,12152.00,472248.00,11966.00,177494.00,391190.00,502627.00,2164943.00,0.00,0.00,0.00,331288.00,-20120.00,247475.00,1344.00,-66323.00,168912.00,469659.00,126518.00,139201.00,53031.00,150910.00,-371160.00,195751.00,732.00,-21781.00,176850.00,213140.00,1170464.00,-389563.00
2013:Q3,3983653.00,3505974.00,4323502.00,1170934.00,543844.00,2483215.00,125509.00,0.00,-817528.00,2030486.00,-4166.00,-544.00,173167.00,533320.00,145957.00,17144.00,-63040.00,-18517.00,11712.00,87572.00,-29927.00,-113879.00,105314.00,-380.00,856.00,104838.00,-556022.00,174359.00,298631.00,20688.00,494756.00,50188.00,176554.00,247551.00,216628.00,2848014.00,0.00,0.00,-1400.00,761418.00,92000.00,344307.00,544.00,-101533.00,426100.00,643864.00,239459.00,20203.00,190288.00,193914.00,-344056.00,225141.00,-496.00,-3286.00,193746.00,220128.00,1152956.00,477679.00
2013:Q4,4185539.00,4769818.00,4348278.00,1178811.00,523613.00,2529909.00,115945.00,0.00,421540.00,3036071.00,-11206.00,37868.00,605781.00,245121.00,27127.00,-13560.00,-299324.00,-18979.00,-199185.00,51825.00,-66518.00,-66467.00,208162.00,104100.00,3352.00,100710.00,110304.00,228208.00,241387.00,11480.00,531100.00,22498.00,195689.00,308707.00,586731.00,2614530.00,0.00,0.00,0.00,1639778.00,-35216.00,1585338.00,-2444.00,-106887.00,198988.00,508435.00,66098.00,167308.00,97966.00,177062.00,-482744.00,140938.00,520.00,10241.00,194677.00,187164.00,415520.00,-584279.00
2014:Q1,4122900.00,3342642.00,4336082.00,1182265.00,553212.00,2565149.00,35376.00,80.00,-993440.00,1909156.00,-4028.00,-40824.00,313583.00,466787.00,-74798.00,18312.00,-688577.00,15843.00,-655043.00,101767.00,-66269.00,-84874.00,369860.00,212876.00,41361.00,115623.00,-235030.00,313627.00,87734.00,23452.00,301180.00,28996.00,40005.00,177893.00,810983.00,2902596.00,0.00,0.00,0.00,1169683.00,74499.00,883268.00,-1936.00,-78012.00,291864.00,634672.00,258344.00,53974.00,113040.00,209315.00,-501836.00,192507.00,-80.00,-8582.00,36117.00,-379320.00,1759434.00,780258.00
2014:Q2,4320121.00,3915372.00,4433652.00,1213222.00,546725.00,2608774.00,64931.00,0.00,-518280.00,2634617.00,3026.00,39640.00,202229.00,311800.00,26858.00,20948.00,-96706.00,-16987.00,-264649.00,10907.00,-68403.00,242425.00,114731.00,-12492.00,24456.00,102766.00,506138.00,243746.00,132473.00,32828.00,284892.00,43294.00,21720.00,291992.00,455006.00,3152897.00,0.00,0.00,0.00,786130.00,57327.00,515228.00,128.00,-29629.00,243076.00,956894.00,361684.00,164470.00,190267.00,240473.00,-273072.00,179222.00,552.00,8923.00,23040.00,275592.00,1195615.00,404749.00
2014:Q3,4504851.00,3626359.00,4538610.00,1231334.00,575786.00,2655251.00,76239.00,0.00,-912251.00,2283685.00,-4058.00,-14900.00,342436.00,181810.00,-12956.00,27960.00,178435.00,-8808.00,-86533.00,212410.00,-95788.00,157154.00,225678.00,106908.00,2245.00,116525.00,-124420.00,186594.00,72096.00,38364.00,296088.00,-12155.00,25229.00,330911.00,546574.00,3195936.00,0.00,0.00,-1000.00,1239762.00,21679.00,1107863.00,-712.00,-83627.00,194560.00,927524.00,227880.00,244259.00,228895.00,226490.00,-434296.00,143124.00,1224.00,20963.00,18337.00,411376.00,868922.00,878492.00
2014:Q4,4458280.00,5166983.00,4587432.00,1247063.00,597030.00,2658089.00,85250.00,0.00,579551.00,3575908.00,-10156.00,-44828.00,280132.00,820075.00,-9768.00,7584.00,461692.00,-4936.00,253521.00,4084.00,-43664.00,252688.00,15848.00,-91956.00,13023.00,94781.00,537786.00,286773.00,133261.00,53340.00,362092.00,-63234.00,24769.00,371748.00,348794.00,2996356.00,0.00,0.00,0.00,809496.00,-3697.00,437802.00,2068.00,23415.00,349908.00,705543.00,264368.00,-38835.00,269120.00,210890.00,-359608.00,225119.00,1384.00,-11896.00,26041.00,310972.00,1289305.00,-708703.00
2015:Q1,4522529.00,5249925.00,4652298.00,1252658.00,613657.00,2657001.00,128982.00,0.00,597627.00,2831758.00,-16694.00,-72516.00,-55479.00,604001.00,-184510.00,14224.00,-255554.00,1881.00,44423.00,-146066.00,-43548.00,-112245.00,151082.00,9884.00,27050.00,114148.00,526700.00,58939.00,62814.00,48964.00,404864.00,138928.00,43898.00,332312.00,1029785.00,2234131.00,0.00,0.00,0.00,425722.00,-61222.00,-36961.00,-972.00,73925.00,450952.00,762599.00,342732.00,1792.00,214203.00,203872.00,-591380.00,89108.00,-2084.00,38417.00,45146.00,766967.00,699637.00,-727396.00
2015:Q2,4444375.00,4309903.00,4697374.00,1273596.00,638349.00,2680275.00,105154.00,0.00,-387471.00,2756552.00,-3612.00,2688.00,753821.00,82545.00,110602.00,10240.00,-226966.00,-1424.00,104986.00,93508.00,-34569.00,-389467.00,9003.00,-105168.00,11624.00,102547.00,168714.00,70476.00,51454.00,20496.00,440004.00,10912.00,39204.00,299449.00,917521.00,3144023.00,0.00,0.00,0.00,977591.00,-53246.00,389065.00,2076.00,25844.00,613852.00,951118.00,195720.00,24757.00,464008.00,266633.00,-489468.00,155439.00,924.00,22080.00,41160.00,289806.00,1195373.00,134472.00
2015:Q3,4463221.00,4952671.00,4751220.00,1284318.00,689814.00,2700291.00,76797.00,0.00,201451.00,2825661.00,-1220.00,-47348.00,-240077.00,798158.00,-70500.00,17588.00,1154709.00,4234.00,739603.00,366469.00,-14937.00,59339.00,98953.00,-14508.00,17797.00,95665.00,-682896.00,178083.00,28747.00,47172.00,385188.00,-19642.00,82287.00,171209.00,925250.00,2624211.00,0.00,0.00,0.00,706212.00,70274.00,302454.00,-2220.00,11440.00,324264.00,480466.00,235945.00,-381989.00,382406.00,244104.00,-628444.00,23180.00,-580.00,-3901.00,58107.00,163432.00,1825739.00,-489450.00
2015:Q4,4589755.00,4824563.00,4726764.00,1291004.00,694871.00,2678239.00,62650.00,0.00,97799.00,3283866.00,-4044.00,-21920.00,646585.00,566200.00,104145.00,14856.00,142364.00,-22571.00,155732.00,388073.00,-133111.00,-245759.00,25847.00,-81052.00,22498.00,84401.00,12153.00,25022.00,61280.00,19148.00,511836.00,-29396.00,40454.00,383986.00,785351.00,3186067.00,0.00,0.00,-4.00,2431488.00,22534.00,2243011.00,1836.00,-49089.00,213196.00,984715.00,331556.00,-50968.00,487788.00,216339.00,-543024.00,357.00,1308.00,-27960.00,52154.00,67564.00,219469.00,-234808.00
2016:Q1,4451293.00,4989919.00,4713153.00,1286160.00,711771.00,2673281.00,41941.00,0.00,276766.00,3180513.00,-4286.00,-38312.00,464247.00,183140.00,119460.00,-9592.00,115617.00,-5385.00,132102.00,-187525.00,-38562.00,214987.00,277308.00,172720.00,8035.00,96553.00,119634.00,-183554.00,10300.00,52268.00,602632.00,74133.00,89541.00,270601.00,1037374.00,2903747.00,0.00,0.00,0.00,1451013.00,33948.00,852399.00,-460.00,35390.00,529736.00,1011548.00,395787.00,26641.00,390045.00,199075.00,-626080.00,44857.00,-396.00,-33684.00,97393.00,180416.00,778679.00,-538626.00
2016:Q2,4382379.00,4958168.00,4651385.00,1308537.00,697513.00,2664056.00,-18596.00,-125.00,306783.00,3226878.00,728.00,34012.00,243154.00,603252.00,8209.00,1072.00,-158296.00,30058.00,510894.00,-119190.00,-40185.00,-539872.00,114422.00,14476.00,10163.00,89783.00,411712.00,127467.00,247885.00,34976.00,426044.00,95807.00,116395.00,280098.00,639941.00,2920095.00,0.00,0.00,0.00,1170794.00,12336.00,769986.00,468.00,94704.00,293300.00,828210.00,156740.00,-98610.00,539751.00,230330.00,-682412.00,252646.00,780.00,4552.00,119631.00,580396.00,645497.00,-575789.00
