date,FA266905005.Q,FA266903001.Q,FA266904101.Q,FA266400101.Q,FA266900005.Q,FA266903011.Q,FA266904001.Q,FA266400201.Q,FA265440005.Q,FA266000105.Q,FA265090005.Q,FA265420005.Q,FA265000005.Q,FA264090005.Q,FA263011205.Q,FA313111303.Q,FA264016005.Q,FA263020005.Q,FA263030005.Q,FA263034003.Q,FA262051003.Q,FA264022005.Q,FA263069103.Q,FA263061105.Q,FA263061110.Q,FA263061120.Q,FA263061705.Q,FA263062003.Q,FA263063005.Q,FA263069500.Q,FA263064105.Q,FA263064203.Q,FA263070003.Q,FA263092001.Q,FA264190005.Q,FA263111005.Q,FA263191005.Q,FA262151003.Q,FA264122005.Q,FA263169105.Q,FA263163005.Q,FA264123005.Q,FA263168005.Q,FA263169005.Q,FA263164103.Q,FA263170003.Q,FA263192005.Q,FA263190005.Q,FA313092803.Q,FA263191103.Q,FA263194735.Q,FA267005005.Q,FA266903005.Q,FA266904005.Q,FA266400101.Q,FA266400201.Q,FA266000005.Q
1983:Q3,431327.00,343381.00,67374.00,20572.00,383422.00,278181.00,105241.00,0.00,-96.00,48001.00,21920.00,0.00,21920.00,69132.00,0.00,0.00,30704.00,520.00,-1304.00,0.00,616.00,4920.00,-692.00,1588.00,10896.00,-9308.00,-828.00,132.00,4720.00,2184.00,3492.00,0.00,11764.00,16236.00,47212.00,-2116.00,9056.00,0.00,5528.00,3316.00,2212.00,6472.00,-3128.00,9600.00,3020.00,-36.00,23160.00,2128.00,1396.00,-152.00,884.00,26081.00,-65200.00,37867.00,20572.00,0.00,-47905.00
1983:Q4,453044.00,357971.00,70010.00,25063.00,396278.00,286588.00,109690.00,0.00,-96.00,56862.00,28480.00,0.00,28480.00,103432.00,0.00,0.00,38884.00,10548.00,7264.00,0.00,1940.00,29088.00,628.00,16908.00,18424.00,-1516.00,2460.00,136.00,8956.00,7620.00,1520.00,0.00,-512.00,7080.00,74952.00,3812.00,11564.00,0.00,12172.00,8616.00,3556.00,10600.00,-1604.00,12204.00,816.00,5592.00,27540.00,2856.00,1520.00,-108.00,1444.00,28382.00,-71383.00,39680.00,25063.00,0.00,-56766.00
1984:Q1,486345.00,387978.00,77795.00,20572.00,407808.00,292973.00,114835.00,0.00,-88.00,78625.00,14632.00,0.00,14632.00,75016.00,0.00,0.00,-1692.00,-412.00,-980.00,0.00,-1900.00,22060.00,4672.00,6704.00,6128.00,576.00,-220.00,132.00,10772.00,34424.00,1300.00,0.00,2780.00,19436.00,60384.00,2628.00,19460.00,0.00,9220.00,10472.00,-1252.00,1500.00,-3288.00,4788.00,-1780.00,1984.00,16356.00,11016.00,1296.00,1008.00,8712.00,63993.00,-95005.00,37040.00,20572.00,0.00,-78537.00
1984:Q2,513333.00,406499.00,85669.00,21165.00,425409.00,302201.00,123208.00,0.00,-92.00,88016.00,52832.00,0.00,52832.00,146212.00,0.00,0.00,30760.00,6776.00,15572.00,0.00,-628.00,35876.00,1040.00,24260.00,10648.00,13612.00,728.00,132.00,9716.00,22368.00,-2696.00,0.00,3684.00,34500.00,93380.00,2260.00,6100.00,0.00,28600.00,25432.00,3168.00,26012.00,-2708.00,28720.00,-112.00,1528.00,17600.00,11392.00,1244.00,-12.00,10160.00,35184.00,-104298.00,37539.00,21165.00,0.00,-87924.00
1984:Q3,523471.00,409590.00,89935.00,23946.00,433036.00,305745.00,127291.00,0.00,-100.00,90535.00,104452.00,0.00,104452.00,52636.00,0.00,0.00,-408.00,-384.00,2880.00,0.00,-1068.00,37728.00,4704.00,18928.00,3756.00,15172.00,1864.00,136.00,12096.00,6028.00,-6716.00,0.00,-3148.00,17724.00,-51816.00,3196.00,-20656.00,0.00,-13596.00,-15236.00,1640.00,-17712.00,-9076.00,-8636.00,2784.00,-5284.00,16984.00,-17532.00,1504.00,520.00,-19556.00,-13917.00,-103845.00,37356.00,23946.00,0.00,-90435.00
1984:Q4,534147.00,416361.00,88901.00,28885.00,430730.00,308605.00,122125.00,0.00,-112.00,103529.00,99820.00,0.00,99820.00,131204.00,4.00,0.00,-22972.00,12004.00,1336.00,0.00,3992.00,87732.00,-5572.00,60880.00,10272.00,50608.00,2316.00,132.00,29976.00,28292.00,-5328.00,0.00,-64.00,26208.00,31384.00,4436.00,-8692.00,0.00,15752.00,4056.00,11696.00,-17652.00,-11396.00,-6256.00,2880.00,-164.00,30140.00,4684.00,1660.00,-4.00,3028.00,3709.00,-107756.00,33224.00,28885.00,0.00,-103417.00
1985:Q1,508055.00,397308.00,86944.00,23803.00,418643.00,306008.00,112635.00,0.00,-136.00,89548.00,34420.00,0.00,34420.00,54664.00,0.00,0.00,29896.00,-5036.00,2256.00,0.00,-1212.00,23740.00,1744.00,-18348.00,-17652.00,-696.00,1280.00,200.00,38864.00,-6472.00,-5324.00,0.00,-2832.00,19648.00,20244.00,932.00,7120.00,0.00,6044.00,3668.00,2376.00,-13044.00,-8500.00,-4544.00,7520.00,-3532.00,9428.00,5776.00,1340.00,280.00,4156.00,55128.00,-91300.00,25691.00,23803.00,0.00,-89412.00
1985:Q2,529822.00,418571.00,86663.00,24588.00,418458.00,304126.00,114332.00,0.00,-148.00,111512.00,95168.00,0.00,95168.00,83888.00,0.00,0.00,-15208.00,10300.00,-816.00,0.00,824.00,72916.00,-4432.00,55752.00,5996.00,49756.00,3096.00,200.00,18300.00,-288.00,2168.00,0.00,-3512.00,17504.00,-11280.00,1424.00,-22068.00,0.00,13084.00,4800.00,8284.00,-17324.00,-4908.00,-12416.00,592.00,236.00,15232.00,-2456.00,1360.00,-1064.00,-2752.00,16344.00,-114445.00,27669.00,24588.00,0.00,-111364.00
1985:Q3,528565.00,414167.00,87525.00,26873.00,407292.00,297273.00,110019.00,0.00,-152.00,121425.00,77592.00,0.00,77592.00,119224.00,0.00,0.00,6040.00,9780.00,5268.00,0.00,3828.00,64248.00,1540.00,29288.00,1204.00,28084.00,5088.00,200.00,28132.00,2640.00,5200.00,0.00,2860.00,19360.00,41632.00,484.00,20288.00,0.00,8704.00,6316.00,2388.00,9452.00,9256.00,196.00,3900.00,-3284.00,12044.00,-9956.00,1344.00,-72.00,-11228.00,43833.00,-116894.00,22494.00,26873.00,0.00,-121273.00
1985:Q4,554267.00,438868.00,88056.00,27343.00,419094.00,305434.00,113660.00,0.00,-136.00,135309.00,119404.00,0.00,119404.00,196504.00,0.00,0.00,31076.00,4188.00,6164.00,0.00,-404.00,79360.00,504.00,11684.00,-18492.00,30176.00,7872.00,200.00,59100.00,33532.00,15752.00,0.00,4364.00,22472.00,77100.00,12588.00,23060.00,0.00,12152.00,10024.00,2128.00,-13328.00,-7232.00,-6096.00,2740.00,3932.00,22564.00,13392.00,1160.00,392.00,11840.00,15905.00,-133434.00,25604.00,27343.00,0.00,-135173.00
1986:Q1,558207.00,439418.00,94320.00,24469.00,429884.00,313405.00,116479.00,0.00,-120.00,128443.00,63900.00,0.00,63900.00,121588.00,0.00,0.00,32016.00,-3604.00,-17816.00,0.00,3848.00,84276.00,3412.00,36232.00,15644.00,20588.00,5260.00,200.00,39172.00,-14020.00,25068.00,0.00,-1900.00,13720.00,57688.00,460.00,17824.00,0.00,39960.00,23888.00,16072.00,-12528.00,-13880.00,1352.00,7648.00,-8688.00,33176.00,-20164.00,832.00,-88.00,-20908.00,64543.00,-126013.00,22159.00,24469.00,0.00,-128323.00
1986:Q2,569108.00,443990.00,96633.00,28485.00,427246.00,315119.00,112127.00,0.00,-108.00,141970.00,141116.00,0.00,141116.00,194628.00,0.00,0.00,-23916.00,7348.00,2868.00,0.00,120.00,124260.00,1996.00,73440.00,38628.00,34812.00,8192.00,200.00,40432.00,30020.00,27712.00,0.00,4136.00,22080.00,53512.00,-64.00,25660.00,0.00,14428.00,17344.00,-2916.00,-18444.00,-8088.00,-10356.00,7120.00,-748.00,19432.00,6128.00,1576.00,-172.00,4724.00,854.00,-128871.00,15494.00,28485.00,0.00,-141862.00
1986:Q3,579899.00,459434.00,91031.00,29434.00,429685.00,320476.00,109209.00,0.00,-108.00,150322.00,116128.00,0.00,116128.00,194388.00,0.00,0.00,10048.00,792.00,2052.00,0.00,5328.00,77584.00,-5868.00,41668.00,31732.00,9936.00,5936.00,200.00,35648.00,42344.00,18052.00,0.00,3204.00,34984.00,78260.00,-1120.00,38424.00,0.00,17952.00,14708.00,3244.00,3296.00,-2148.00,5444.00,-3968.00,4764.00,13624.00,5288.00,2860.00,-3812.00,6240.00,34194.00,-138958.00,18178.00,29434.00,0.00,-150214.00
1986:Q4,592772.00,468626.00,95484.00,28662.00,442480.00,335000.00,107480.00,0.00,-108.00,150400.00,117604.00,0.00,117604.00,156068.00,0.00,0.00,-17300.00,15884.00,3056.00,0.00,4104.00,50376.00,-52.00,1352.00,-944.00,2296.00,8476.00,200.00,40400.00,28040.00,760.00,0.00,256.00,70892.00,38464.00,-528.00,28480.00,0.00,-13932.00,-10004.00,-3928.00,10092.00,21980.00,-11888.00,-6188.00,4700.00,10172.00,5668.00,660.00,176.00,4832.00,32796.00,-133626.00,11996.00,28662.00,0.00,-150292.00
1987:Q1,599767.00,477686.00,98015.00,24066.00,448833.00,336450.00,112383.00,0.00,-128.00,151062.00,117492.00,0.00,117492.00,171036.00,0.00,0.00,56528.00,-7828.00,44.00,0.00,3348.00,68452.00,-3252.00,37468.00,11020.00,26448.00,2844.00,200.00,31192.00,-38200.00,38052.00,0.00,-892.00,51532.00,53544.00,-7824.00,4364.00,0.00,1028.00,-516.00,1544.00,1920.00,-7764.00,9684.00,5452.00,7784.00,26676.00,14144.00,756.00,612.00,12776.00,33570.00,-141236.00,14368.00,24066.00,0.00,-150934.00
1987:Q2,631122.00,502338.00,103245.00,25539.00,476738.00,355360.00,121378.00,0.00,-136.00,154520.00,153528.00,0.00,153528.00,144324.00,0.00,0.00,-9764.00,7960.00,-2740.00,0.00,-3712.00,67288.00,9536.00,34612.00,2168.00,32444.00,4092.00,200.00,18848.00,20124.00,33400.00,0.00,-2604.00,34372.00,-9204.00,-13676.00,1624.00,0.00,-8356.00,-6764.00,-1592.00,-6008.00,-9684.00,3676.00,2740.00,2960.00,22972.00,-11460.00,1128.00,-636.00,-11952.00,992.00,-146978.00,18133.00,25539.00,0.00,-154384.00
1987:Q3,651797.00,517318.00,108132.00,26347.00,497752.00,371855.00,125897.00,0.00,-144.00,154189.00,167060.00,0.00,167060.00,230664.00,0.00,0.00,86292.00,-3996.00,1268.00,0.00,8112.00,23568.00,4060.00,-7976.00,-15792.00,7816.00,5760.00,200.00,21524.00,11212.00,18832.00,0.00,2324.00,83052.00,63604.00,-128.00,4932.00,0.00,25816.00,20092.00,5724.00,-14700.00,-5232.00,-9468.00,-1088.00,3712.00,30432.00,14628.00,1628.00,16.00,12984.00,-12871.00,-145463.00,17765.00,26347.00,0.00,-154045.00
1987:Q4,682600.00,537513.00,113801.00,31286.00,525592.00,392107.00,133485.00,0.00,-144.00,157152.00,111060.00,0.00,111060.00,156736.00,0.00,0.00,9476.00,13708.00,4916.00,0.00,1228.00,82420.00,-6412.00,78276.00,47984.00,30292.00,7448.00,200.00,2908.00,8684.00,-30184.00,0.00,1568.00,64920.00,45676.00,-14968.00,23304.00,0.00,26388.00,2540.00,23848.00,19616.00,28908.00,-9292.00,-15624.00,-12024.00,44856.00,-25872.00,1332.00,464.00,-27668.00,46092.00,-145406.00,19684.00,31286.00,0.00,-157008.00
1988:Q1,691073.00,542713.00,120482.00,27878.00,564199.00,418728.00,145471.00,0.00,-136.00,127010.00,155236.00,0.00,155236.00,173604.00,0.00,0.00,-16048.00,-1944.00,-456.00,0.00,-4432.00,143824.00,5368.00,134564.00,25936.00,108628.00,568.00,200.00,3124.00,24096.00,-4076.00,0.00,-1060.00,33700.00,18368.00,-6008.00,-7532.00,0.00,20364.00,5276.00,15088.00,-20040.00,-16236.00,-3804.00,2928.00,5692.00,14300.00,8664.00,1116.00,-432.00,7980.00,-28226.00,-123985.00,24989.00,27878.00,0.00,-126874.00
1988:Q2,695901.00,546098.00,123659.00,26144.00,585947.00,439472.00,146475.00,0.00,-132.00,110086.00,187756.00,0.00,187756.00,215208.00,0.00,0.00,56080.00,11812.00,6840.00,0.00,-276.00,65112.00,-8988.00,45304.00,-2540.00,47844.00,10600.00,200.00,17996.00,18696.00,1644.00,0.00,436.00,54864.00,27452.00,-156.00,35340.00,0.00,6972.00,7492.00,-520.00,-7948.00,-9028.00,1080.00,-4752.00,-6256.00,2868.00,1384.00,1192.00,-92.00,284.00,-77670.00,-106626.00,22816.00,26144.00,0.00,-109954.00
1988:Q3,713491.00,552849.00,133291.00,27351.00,607039.00,453586.00,153453.00,0.00,-136.00,106588.00,20512.00,0.00,20512.00,89068.00,4.00,0.00,-42096.00,-2668.00,-228.00,0.00,6876.00,36752.00,11684.00,-1304.00,4632.00,-5936.00,5844.00,200.00,20328.00,28924.00,2660.00,0.00,3728.00,55116.00,68556.00,29520.00,16320.00,0.00,15948.00,10720.00,5228.00,-36324.00,-27344.00,-8980.00,772.00,11036.00,30080.00,1204.00,1300.00,-240.00,144.00,86076.00,-99263.00,20162.00,27351.00,0.00,-106452.00
1988:Q4,749294.00,574314.00,140403.00,34577.00,629685.00,466619.00,163066.00,0.00,-132.00,119741.00,228288.00,0.00,228288.00,243072.00,0.00,0.00,34216.00,7108.00,7320.00,0.00,-2460.00,100156.00,3204.00,69480.00,25228.00,44252.00,9920.00,200.00,17352.00,15912.00,-11736.00,0.00,5296.00,87260.00,14784.00,-7700.00,14480.00,0.00,19020.00,11304.00,7716.00,-15448.00,-1640.00,-13808.00,5460.00,-4212.00,17260.00,-14076.00,1648.00,-344.00,-15380.00,-108547.00,-107695.00,22663.00,34577.00,0.00,-119609.00
1989:Q1,763328.00,586154.00,149043.00,28131.00,656628.00,485189.00,171439.00,0.00,-132.00,106832.00,11540.00,0.00,11540.00,177906.00,0.00,0.00,-50044.00,3932.00,5768.00,0.00,5456.00,105016.00,7508.00,56780.00,-24772.00,81552.00,16136.00,200.00,24392.00,28738.00,804.00,0.00,3904.00,74332.00,166366.00,16000.00,54908.00,0.00,23256.00,18044.00,5212.00,-15266.00,436.00,-15702.00,3688.00,10424.00,51192.00,22164.00,1044.00,-12.00,21132.00,95292.00,-100965.00,22396.00,28131.00,0.00,-106700.00
1989:Q2,780568.00,595389.00,158098.00,27081.00,686993.00,507229.00,179764.00,0.00,-144.00,93719.00,55052.00,0.00,55052.00,102854.00,-8.00,0.00,-28608.00,2532.00,8496.00,0.00,11308.00,-11524.00,2756.00,-28948.00,-36512.00,7564.00,7252.00,200.00,7216.00,39338.00,17724.00,0.00,2296.00,61300.00,47802.00,48380.00,10780.00,0.00,1992.00,-4788.00,6780.00,-44066.00,-36556.00,-7510.00,17988.00,2220.00,23772.00,-13264.00,1028.00,-212.00,-14080.00,38667.00,-88160.00,21666.00,27081.00,0.00,-93575.00
1989:Q3,769662.00,584427.00,154362.00,30873.00,688010.00,509352.00,178658.00,0.00,-144.00,81796.00,75984.00,0.00,75984.00,179831.00,-8.00,0.00,5388.00,1132.00,3440.00,784.00,-616.00,117580.00,160.00,101280.00,484.00,100796.00,11932.00,200.00,4008.00,-11957.00,21700.00,0.00,-3688.00,46076.00,103847.00,23984.00,20992.00,0.00,25980.00,19648.00,6332.00,-20973.00,-18768.00,-2205.00,30264.00,2804.00,29028.00,-8232.00,1260.00,128.00,-9620.00,5812.00,-75075.00,24296.00,30873.00,0.00,-81652.00
1989:Q4,783801.00,598152.00,150135.00,35514.00,696321.00,515387.00,180934.00,0.00,-972.00,88452.00,35396.00,0.00,35396.00,131312.00,0.00,0.00,-60616.00,8076.00,7272.00,780.00,24164.00,24844.00,-7044.00,-10048.00,-35028.00,24980.00,25004.00,200.00,16732.00,33352.00,-5836.00,0.00,7896.00,91380.00,95916.00,12808.00,29708.00,0.00,20516.00,19412.00,1104.00,-23096.00,-18068.00,-5028.00,16912.00,-8604.00,51276.00,-3604.00,1364.00,-364.00,-4604.00,53056.00,-82765.00,30799.00,35514.00,0.00,-87480.00
1990:Q1,812033.00,626767.00,154244.00,31022.00,721998.00,538235.00,183763.00,0.00,-832.00,90867.00,133162.00,0.00,133162.00,125202.00,-4.00,0.00,26272.00,5520.00,6020.00,784.00,-3428.00,-24004.00,-5248.00,-32272.00,-13352.00,-18920.00,8676.00,200.00,4640.00,63662.00,-14432.00,0.00,1716.00,63096.00,-7961.00,12708.00,-22468.00,0.00,20244.00,-13988.00,34232.00,-40253.00,-33320.00,-6933.00,88.00,-18076.00,38776.00,1020.00,1296.00,296.00,-572.00,-42295.00,-88532.00,29519.00,31022.00,0.00,-90035.00
1990:Q2,803305.00,614759.00,152892.00,35654.00,730442.00,545926.00,184516.00,0.00,-152.00,73015.00,8999.00,0.00,8999.00,137739.00,-20.00,0.00,-6316.00,15728.00,-3820.00,784.00,-3432.00,45516.00,2092.00,22368.00,7652.00,14716.00,5876.00,200.00,14980.00,48507.00,-16128.00,0.00,1828.00,55092.00,128740.00,-1484.00,49476.00,0.00,45048.00,25420.00,19628.00,-1304.00,2604.00,-3908.00,24520.00,1428.00,15568.00,-4512.00,1228.00,-56.00,-5684.00,64016.00,-68833.00,31624.00,35654.00,0.00,-72863.00
1990:Q3,822247.00,630102.00,157585.00,34560.00,739871.00,555149.00,184722.00,0.00,-156.00,82532.00,103349.00,0.00,103349.00,238619.00,8.00,0.00,79956.00,26564.00,-3748.00,780.00,-3428.00,47036.00,-2920.00,51516.00,5636.00,45880.00,-2132.00,200.00,372.00,53351.00,-11368.00,0.00,16212.00,33256.00,135270.00,-6956.00,56580.00,0.00,27796.00,25836.00,1960.00,-17250.00,-18304.00,1054.00,2188.00,3564.00,71464.00,-2116.00,1844.00,112.00,-4072.00,-20817.00,-74953.00,27137.00,34560.00,0.00,-82376.00
1990:Q4,824881.00,647282.00,151900.00,25699.00,770573.00,568186.00,202387.00,0.00,-28352.00,82660.00,-11659.00,0.00,-11659.00,67924.00,20.00,0.00,-83848.00,17292.00,-1188.00,784.00,-3432.00,80568.00,-1824.00,66556.00,22848.00,43708.00,12580.00,200.00,3056.00,34724.00,-25016.00,0.00,5476.00,42544.00,79583.00,4368.00,28056.00,0.00,41652.00,12028.00,29624.00,-31709.00,-13640.00,-18069.00,2820.00,19480.00,5252.00,9664.00,848.00,172.00,8644.00,94319.00,-79096.00,50487.00,25699.00,0.00,-54308.00
1991:Q1,713380.00,620317.00,147315.00,-54252.00,759949.00,573177.00,186772.00,0.00,-4440.00,-42129.00,-148407.00,0.00,-148407.00,5072.00,0.00,0.00,880.00,10392.00,5112.00,780.00,1172.00,40920.00,-1412.00,19576.00,21304.00,-1728.00,3276.00,200.00,19280.00,-75296.00,8964.00,0.00,-4152.00,16300.00,153479.00,1412.00,-3724.00,0.00,63384.00,50868.00,12516.00,-10273.00,1572.00,-11845.00,27324.00,5112.00,66732.00,3512.00,1132.00,252.00,2128.00,106278.00,-47140.00,39457.00,-54252.00,0.00,46569.00
1991:Q2,743957.00,613921.00,139437.00,-9401.00,758728.00,590733.00,167995.00,0.00,-568.00,-14203.00,186257.00,0.00,186257.00,119058.00,-16.00,0.00,-6352.00,248.00,3652.00,784.00,1168.00,66140.00,-1440.00,39664.00,-4976.00,44640.00,5352.00,200.00,22364.00,-26358.00,29144.00,0.00,-2864.00,53512.00,-67199.00,-4056.00,-48688.00,0.00,-38472.00,-49476.00,11004.00,-26315.00,-12732.00,-13583.00,37080.00,1572.00,3692.00,7988.00,1700.00,808.00,5480.00,-200460.00,-23188.00,28558.00,-9401.00,0.00,14771.00
1991:Q3,775150.00,621669.00,136423.00,17058.00,762129.00,600596.00,161533.00,0.00,-16012.00,29033.00,-14218.00,0.00,-14218.00,61652.00,0.00,0.00,41456.00,18560.00,-11200.00,784.00,1172.00,48956.00,-1304.00,17700.00,24572.00,-6872.00,17192.00,200.00,15168.00,-40208.00,-4068.00,11116.00,496.00,-5412.00,75870.00,-15512.00,-9196.00,0.00,29396.00,13752.00,15644.00,-1534.00,9016.00,-10550.00,34556.00,-1400.00,34300.00,5260.00,1364.00,1748.00,2148.00,43251.00,-21073.00,25110.00,17058.00,0.00,-13021.00
1991:Q4,789156.00,638270.00,123931.00,26955.00,772368.00,615216.00,157152.00,0.00,-176.00,16964.00,-20932.00,0.00,-20932.00,60947.00,20.00,0.00,-28116.00,16448.00,1500.00,780.00,1172.00,95544.00,6580.00,57740.00,14852.00,42888.00,15084.00,200.00,15940.00,-47509.00,-17228.00,10608.00,-556.00,28284.00,81878.00,-4904.00,-44296.00,0.00,32780.00,11876.00,20904.00,4526.00,7552.00,-3026.00,23664.00,2336.00,51744.00,16028.00,1820.00,1088.00,13120.00,37896.00,-23054.00,33221.00,26955.00,0.00,-16788.00
1992:Q1,801866.00,645823.00,122058.00,33985.00,780074.00,625283.00,154791.00,0.00,-180.00,21972.00,104937.00,-44.00,104981.00,197607.00,0.00,0.00,87924.00,-2404.00,-22976.00,784.00,45284.00,87868.00,-3656.00,62408.00,36592.00,25816.00,12716.00,200.00,16200.00,4827.00,-25164.00,12036.00,1084.00,8344.00,92626.00,4228.00,-34772.00,0.00,10984.00,6989.00,3995.00,-15426.00,-14316.00,-1110.00,30676.00,-1772.00,78964.00,19744.00,1256.00,272.00,18216.00,-82965.00,-20540.00,32733.00,33985.00,0.00,-21792.00
1992:Q2,822644.00,658951.00,125038.00,38655.00,783257.00,626163.00,157094.00,0.00,-388.00,39775.00,57889.00,-32.00,57921.00,160237.00,-8.00,0.00,-22316.00,8688.00,13204.00,784.00,10184.00,138672.00,1988.00,85928.00,35160.00,50768.00,26704.00,200.00,23852.00,-9491.00,-18012.00,11028.00,3840.00,23664.00,102316.00,-5856.00,8696.00,0.00,46212.00,26265.00,19947.00,18284.00,19880.00,-1596.00,12836.00,80.00,37260.00,-15196.00,1224.00,556.00,-16976.00,-18114.00,-32788.00,32056.00,38655.00,0.00,-39387.00
1992:Q3,840969.00,677853.00,119691.00,43425.00,788266.00,639365.00,148901.00,0.00,5968.00,46735.00,24544.00,-24.00,24568.00,102465.00,0.00,0.00,54700.00,28412.00,-31992.00,780.00,-5548.00,49744.00,4912.00,18356.00,24840.00,-6484.00,5768.00,200.00,20508.00,15261.00,-31892.00,10600.00,808.00,11592.00,77897.00,-7808.00,19920.00,0.00,19600.00,3950.00,15650.00,-3139.00,-1616.00,-1523.00,36584.00,3928.00,16820.00,-8008.00,1524.00,-916.00,-8616.00,22191.00,-38488.00,29210.00,43425.00,0.00,-52703.00
1992:Q4,857228.00,688536.00,117112.00,51580.00,788818.00,641397.00,147421.00,0.00,-172.00,68582.00,172190.00,-20.00,172210.00,230571.00,12.00,0.00,-49088.00,15676.00,75480.00,784.00,33512.00,92820.00,3108.00,55648.00,-28952.00,84600.00,27912.00,200.00,5952.00,8899.00,5840.00,9996.00,948.00,35692.00,58361.00,-6168.00,-7592.00,0.00,12616.00,-14868.00,27484.00,-23379.00,-25372.00,1993.00,49488.00,2500.00,44768.00,-13872.00,1704.00,356.00,-15932.00,-103608.00,-47139.00,30309.00,51580.00,0.00,-68410.00
1993:Q1,852076.00,699310.00,113940.00,38826.00,795556.00,643603.00,151953.00,0.00,-2596.00,59116.00,-16954.00,-44.00,-16910.00,137059.00,8.00,0.00,58624.00,8196.00,-59896.00,784.00,19524.00,83804.00,-152.00,57772.00,37796.00,19976.00,7272.00,200.00,18712.00,-25653.00,11028.00,9056.00,-656.00,32240.00,153969.00,3932.00,-10600.00,0.00,64612.00,-14886.00,79498.00,-31167.00,-21068.00,-10099.00,33336.00,8152.00,59928.00,25776.00,892.00,1324.00,23560.00,76070.00,-55707.00,38013.00,38826.00,0.00,-56520.00
1993:Q2,881152.00,716281.00,122912.00,41959.00,807486.00,653094.00,154392.00,0.00,-160.00,73826.00,-8274.00,-52.00,-8222.00,172776.00,-12.00,0.00,-49488.00,21440.00,36396.00,780.00,15020.00,114332.00,27868.00,21504.00,28460.00,-6956.00,35840.00,200.00,28920.00,-13276.00,-5484.00,9288.00,-1764.00,45544.00,180998.00,-3288.00,-6348.00,0.00,67064.00,2462.00,64602.00,-8258.00,-4228.00,-4030.00,54732.00,-788.00,93056.00,-15172.00,1120.00,1688.00,-17980.00,82100.00,-63187.00,31480.00,41959.00,0.00,-73666.00
1993:Q3,884852.00,719251.00,120394.00,45207.00,808305.00,650897.00,157408.00,0.00,-400.00,76947.00,103530.00,-48.00,103578.00,327417.00,0.00,0.00,59156.00,38828.00,8432.00,784.00,18800.00,157452.00,964.00,89424.00,84532.00,4892.00,39052.00,200.00,27812.00,-17431.00,1124.00,8272.00,5248.00,46752.00,223839.00,2176.00,-44820.00,0.00,115368.00,-10094.00,125462.00,8711.00,12936.00,-4225.00,82296.00,-3596.00,52616.00,11088.00,988.00,2248.00,7852.00,-26583.00,-68354.00,37014.00,45207.00,0.00,-76547.00
1993:Q4,937638.00,745049.00,137162.00,55427.00,830246.00,671600.00,158646.00,0.00,-156.00,107548.00,194430.00,-44.00,194474.00,452821.00,16.00,0.00,-14392.00,-3024.00,107776.00,780.00,14304.00,224656.00,-5020.00,124632.00,45592.00,79040.00,59472.00,200.00,45372.00,-6727.00,36676.00,10616.00,1228.00,80912.00,258347.00,2692.00,-12128.00,0.00,46044.00,-15902.00,61946.00,7555.00,5936.00,1619.00,83140.00,7528.00,130204.00,-6688.00,1572.00,-4020.00,-4240.00,-86882.00,-73449.00,21484.00,55427.00,0.00,-107392.00
1994:Q1,938707.00,761827.00,137149.00,39731.00,846641.00,681231.00,165410.00,0.00,-140.00,92206.00,280853.00,-32.00,280885.00,340803.00,4.00,0.00,119760.00,22860.00,10900.00,784.00,-1996.00,114924.00,16172.00,43236.00,-12516.00,55752.00,23788.00,200.00,31528.00,21619.00,8880.00,16796.00,2740.00,23532.00,59919.00,236.00,-2804.00,0.00,-89760.00,-91096.00,1336.00,-40493.00,-36912.00,-3581.00,76824.00,1264.00,114216.00,436.00,888.00,-144.00,-308.00,-188647.00,-80596.00,28261.00,39731.00,0.00,-92066.00
1994:Q2,991385.00,797560.00,152351.00,41474.00,883113.00,706988.00,176125.00,0.00,-3588.00,111860.00,10480.00,-24.00,10504.00,211240.00,0.00,0.00,62688.00,25036.00,60248.00,784.00,-10084.00,62668.00,520.00,-4704.00,-7832.00,3128.00,23780.00,200.00,42872.00,-2660.00,-26196.00,13548.00,2140.00,23068.00,200735.00,-14148.00,77308.00,0.00,-6516.00,-3508.00,-3008.00,-3149.00,1576.00,-4725.00,50168.00,10132.00,59724.00,27216.00,1448.00,660.00,25108.00,101380.00,-90572.00,23774.00,41474.00,0.00,-108272.00
1994:Q3,1048651.00,833751.00,168766.00,46134.00,927839.00,736883.00,190956.00,0.00,-1048.00,121860.00,120050.00,-20.00,120070.00,249213.00,-8.00,0.00,22764.00,17368.00,-53644.00,780.00,78028.00,135272.00,-12084.00,88544.00,-27436.00,115980.00,15668.00,200.00,42944.00,-3983.00,-7456.00,7108.00,-1852.00,54836.00,129143.00,660.00,34888.00,0.00,11916.00,-13304.00,25220.00,-7829.00,-8492.00,663.00,27972.00,-1996.00,69264.00,-5732.00,1584.00,1336.00,-8652.00,1810.00,-96868.00,22190.00,46134.00,0.00,-120812.00
1994:Q4,1101979.00,860559.00,184446.00,56974.00,964330.00,758649.00,205681.00,0.00,-200.00,137849.00,80738.00,-28.00,80766.00,349121.00,12.00,0.00,133116.00,24344.00,29432.00,784.00,-113992.00,210116.00,19524.00,133020.00,-7420.00,140440.00,23380.00,200.00,33992.00,-8639.00,-28052.00,15788.00,3164.00,83048.00,268355.00,-8132.00,102164.00,0.00,39436.00,3376.00,36060.00,3399.00,1460.00,1939.00,37440.00,1012.00,77468.00,15568.00,1804.00,-1472.00,15236.00,57111.00,-101910.00,21235.00,56974.00,0.00,-137649.00
