date,FU706000105.Q,FU705013005.Q,FU705000005.Q,FU704090005.Q,FU703025005.Q,FU713113003.Q,FU702050005.Q,FU704022005.Q,FU703069175.Q,FU703061105.Q,FU703061705.Q,FU703062005.Q,FU703063005.Q,FU704023005.Q,FU703068005.Q,FU703069005.Q,FU703065005.Q,FU703066005.Q,FU703064105.Q,FU703064205.Q,FU763040005.Q,FU763092000.Q,FU703090005.Q,FU704190005.Q,FU704110005.Q,FU703127005.Q,FU703131005.Q,FU703135005.Q,FU702150005.Q,FU704122005.Q,FU703169175.Q,FU763163005.Q,FU703169005.Q,FU763164103.Q,FU763178003.Q,FU753192003.Q,FU703190005.Q,FU763194735.Q,FU753194503.Q,FU703193005.Q,FU707005005.Q,FU763066303.Q
1996:Q2,-2635.00,6057.00,5651.00,80552.00,1291.00,-146.00,-15710.00,-1581.00,-1243.00,-3344.00,5849.00,-321.00,-2522.00,71512.00,28611.00,-526.00,24507.00,18920.00,164.00,-181.00,0.00,356.00,24847.00,74901.00,-17004.00,15290.00,3677.00,20377.00,7771.00,1995.00,-649.00,2644.00,13096.00,806.00,288.00,-1974.00,30580.00,15051.00,158.00,15371.00,-14343.00,0.00
1996:Q3,-7790.00,6145.00,-25509.00,61074.00,2550.00,-3597.00,-14561.00,-13984.00,-678.00,-8334.00,-2529.00,153.00,-2596.00,77258.00,27116.00,1000.00,31277.00,17865.00,495.00,-303.00,0.00,1143.00,12073.00,86583.00,-16157.00,-755.00,23746.00,42080.00,-7979.00,1465.00,1119.00,346.00,8428.00,721.00,1111.00,642.00,33281.00,2610.00,6580.00,24091.00,11574.00,0.00
1996:Q4,-12913.00,5745.00,-29273.00,83718.00,6959.00,3527.00,20593.00,-2199.00,2376.00,-15029.00,15889.00,1535.00,-6970.00,65188.00,22924.00,287.00,25430.00,16547.00,813.00,91.00,0.00,1006.00,-12260.00,112991.00,12970.00,2916.00,27203.00,27145.00,10994.00,2902.00,265.00,2637.00,7323.00,823.00,2060.00,1133.00,17522.00,11272.00,5037.00,1213.00,10615.00,0.00
1997:Q1,-4051.00,6481.00,-16226.00,91355.00,-8035.00,-2679.00,18499.00,36772.00,-683.00,21093.00,16386.00,-369.00,345.00,33788.00,40453.00,450.00,14240.00,-21355.00,142.00,-288.00,0.00,1055.00,12101.00,107581.00,-6063.00,-33326.00,57435.00,13806.00,27698.00,1732.00,633.00,1099.00,-5211.00,159.00,450.00,1382.00,49519.00,8974.00,14890.00,25655.00,5694.00,0.00
1997:Q2,-3958.00,6137.00,3169.00,107252.00,1256.00,1374.00,-3440.00,2222.00,88.00,-16390.00,16902.00,402.00,1220.00,97318.00,42976.00,1092.00,42077.00,11173.00,-43.00,948.00,0.00,1300.00,6317.00,104083.00,-1015.00,19408.00,13440.00,36116.00,-7851.00,2946.00,1169.00,1777.00,15724.00,887.00,2307.00,3322.00,18799.00,10984.00,-5070.00,12885.00,-13265.00,0.00
1997:Q3,-3516.00,6431.00,-20459.00,62634.00,124.00,-1428.00,4374.00,5729.00,-225.00,-7186.00,11173.00,1883.00,84.00,46584.00,8841.00,-1137.00,36854.00,2026.00,-146.00,-563.00,0.00,655.00,7305.00,83093.00,-18877.00,-36211.00,15822.00,53122.00,20764.00,-348.00,-1395.00,1047.00,9338.00,443.00,1208.00,1715.00,36117.00,11325.00,8607.00,16185.00,10512.00,0.00
1997:Q4,-9229.00,7116.00,-13832.00,173917.00,6473.00,9047.00,14694.00,45031.00,-400.00,6172.00,30040.00,538.00,8681.00,71727.00,48327.00,-3184.00,20152.00,6432.00,804.00,128.00,0.00,-57.00,26070.00,187749.00,12805.00,29116.00,42791.00,18883.00,29637.00,3772.00,-3120.00,6892.00,15517.00,1687.00,1377.00,1274.00,30890.00,-2.00,-4092.00,34984.00,-2512.00,0.00
1998:Q1,5800.00,5845.00,12499.00,20592.00,-7220.00,-6393.00,26053.00,33622.00,-230.00,9759.00,18373.00,-1277.00,6997.00,27014.00,20935.00,-3737.00,32437.00,-22621.00,709.00,-1855.00,0.00,1511.00,-52849.00,8093.00,-50366.00,-35779.00,60015.00,35397.00,31945.00,-137.00,-3820.00,3683.00,8171.00,106.00,319.00,-25.00,-41553.00,19848.00,8729.00,-70130.00,-12543.00,0.00
1998:Q2,7534.00,7546.00,3600.00,59610.00,629.00,-794.00,1658.00,-4113.00,361.00,-16839.00,-1784.00,2793.00,11356.00,60825.00,50862.00,-2627.00,10193.00,2397.00,716.00,182.00,0.00,872.00,-365.00,56010.00,24875.00,31396.00,14815.00,-11126.00,-15667.00,-1471.00,-2735.00,1264.00,19149.00,1381.00,268.00,200.00,-7810.00,14456.00,-8237.00,-14029.00,-3612.00,0.00
1998:Q3,5168.00,7429.00,-29690.00,114356.00,785.00,2055.00,38197.00,1504.00,469.00,-45684.00,29213.00,3422.00,14084.00,55663.00,27511.00,-68.00,18129.00,10091.00,1147.00,1200.00,0.00,-1037.00,14842.00,144046.00,19004.00,-44478.00,32271.00,4409.00,49451.00,1338.00,-87.00,1425.00,20165.00,635.00,1727.00,4599.00,54926.00,17126.00,10173.00,27627.00,27429.00,0.00
1998:Q4,-1030.00,9109.00,5718.00,202729.00,2859.00,600.00,3238.00,70563.00,-556.00,-7020.00,40816.00,3627.00,33696.00,99909.00,34002.00,-2832.00,53426.00,15313.00,251.00,957.00,0.00,640.00,23712.00,197011.00,8318.00,20939.00,82199.00,-987.00,9396.00,1173.00,-2720.00,3893.00,42045.00,1690.00,741.00,684.00,30813.00,9729.00,1091.00,19993.00,-15857.00,0.00
1999:Q1,5392.00,7709.00,12728.00,18537.00,-3502.00,-3765.00,-30857.00,29165.00,-217.00,9785.00,21073.00,1874.00,-3350.00,-2375.00,5153.00,-1080.00,4445.00,-10893.00,912.00,832.00,0.00,1215.00,26912.00,5809.00,-2373.00,-36205.00,20068.00,-3794.00,6906.00,-181.00,-1143.00,962.00,9581.00,484.00,-581.00,-292.00,12196.00,13887.00,-769.00,-922.00,-15045.00,0.00
1999:Q2,1124.00,7708.00,-13629.00,92983.00,1996.00,-385.00,-295.00,27579.00,363.00,-6825.00,6080.00,1269.00,26692.00,44044.00,15110.00,-1285.00,39143.00,-8924.00,-1004.00,106.00,0.00,827.00,20115.00,106612.00,14058.00,18881.00,17709.00,9384.00,13208.00,36.00,-902.00,938.00,28739.00,217.00,-1791.00,14531.00,-8360.00,1650.00,-1317.00,-8693.00,7045.00,0.00
1999:Q3,1813.00,8050.00,-21342.00,91254.00,469.00,-472.00,-31165.00,26320.00,277.00,896.00,17055.00,1864.00,6228.00,109241.00,24977.00,-1035.00,81717.00,3582.00,739.00,296.00,0.00,698.00,-14872.00,112596.00,1578.00,-20154.00,31333.00,27105.00,-26423.00,280.00,-1199.00,1479.00,36520.00,-23.00,1572.00,443.00,60365.00,14169.00,14006.00,32190.00,15105.00,0.00
1999:Q4,495.00,7383.00,12923.00,206333.00,25535.00,2343.00,4459.00,28079.00,1296.00,-448.00,-199.00,1412.00,26018.00,149027.00,43848.00,323.00,70994.00,33862.00,652.00,-738.00,0.00,204.00,-3228.00,193410.00,-18751.00,41226.00,14729.00,98177.00,16426.00,738.00,306.00,432.00,31561.00,3170.00,2814.00,4790.00,-1470.00,-5274.00,-9448.00,13252.00,-19812.00,0.00
2000:Q1,10350.00,8139.00,27893.00,109810.00,-31368.00,-5831.00,32286.00,12699.00,-924.00,-3093.00,17546.00,1248.00,-2078.00,84507.00,20414.00,470.00,66964.00,-3341.00,575.00,1409.00,0.00,1754.00,13779.00,81917.00,-71821.00,-45422.00,67413.00,39180.00,32637.00,2863.00,381.00,2482.00,8768.00,103.00,2037.00,990.00,45170.00,14647.00,21536.00,8987.00,-25682.00,0.00
2000:Q2,10419.00,7918.00,-50330.00,159768.00,1805.00,317.00,-8359.00,-14508.00,-580.00,-15728.00,1015.00,413.00,372.00,157469.00,46155.00,292.00,92872.00,18150.00,-124.00,-921.00,0.00,1175.00,22914.00,210098.00,60389.00,-1249.00,21075.00,42465.00,25131.00,3580.00,294.00,3286.00,32766.00,1234.00,-322.00,253.00,24776.00,16226.00,-25.00,8575.00,52832.00,0.00
2000:Q3,9644.00,7505.00,-9311.00,140928.00,-2498.00,-889.00,9000.00,17114.00,876.00,-1672.00,-13167.00,1088.00,29989.00,92259.00,12755.00,-568.00,57206.00,22866.00,710.00,-166.00,0.00,4693.00,20705.00,150239.00,-15427.00,-37245.00,63401.00,35666.00,559.00,2393.00,-550.00,2943.00,-6611.00,1077.00,3464.00,1389.00,101573.00,44042.00,5379.00,52152.00,11450.00,0.00
2000:Q4,5102.00,6807.00,-47515.00,151259.00,9897.00,1421.00,49907.00,19481.00,160.00,-18754.00,10398.00,783.00,26894.00,73396.00,33823.00,-942.00,15326.00,25189.00,-456.00,1523.00,0.00,3244.00,-7154.00,198774.00,4745.00,5563.00,79100.00,34310.00,17133.00,4606.00,-794.00,5400.00,8257.00,1969.00,4517.00,3144.00,35430.00,19887.00,18748.00,-3205.00,45811.00,0.00
2001:Q1,9756.00,9020.00,-30907.00,78412.00,-8391.00,-1217.00,50809.00,-9847.00,-78.00,-13445.00,5206.00,-757.00,-773.00,29817.00,-7583.00,-39.00,46969.00,-9530.00,782.00,3405.00,0.00,640.00,12414.00,109319.00,-73215.00,-49342.00,113320.00,33946.00,32139.00,3191.00,-129.00,3320.00,7596.00,1226.00,2597.00,-286.00,38147.00,5983.00,3647.00,28517.00,31643.00,0.00
2001:Q2,10317.00,8269.00,1515.00,20541.00,1171.00,819.00,-31733.00,23715.00,462.00,-83.00,-11449.00,3846.00,30939.00,29796.00,-30566.00,-890.00,50230.00,11022.00,702.00,937.00,0.00,854.00,-5720.00,19026.00,-1200.00,19289.00,41574.00,9922.00,-24042.00,-1659.00,-1026.00,-633.00,1139.00,1471.00,-127.00,4038.00,-31379.00,10076.00,-8003.00,-33452.00,532.00,0.00
2001:Q3,11095.00,6980.00,-42347.00,180985.00,-514.00,6290.00,19530.00,59001.00,-276.00,1173.00,41555.00,1990.00,14559.00,18605.00,-8936.00,-1709.00,28390.00,860.00,2004.00,900.00,0.00,581.00,74588.00,223332.00,26433.00,6423.00,67222.00,-751.00,4529.00,894.00,-1659.00,2553.00,8504.00,715.00,8309.00,324.00,100730.00,42255.00,-16980.00,75455.00,46462.00,0.00
2001:Q4,5239.00,6430.00,16661.00,87515.00,10673.00,-7459.00,-13278.00,84130.00,1065.00,-8045.00,59495.00,2620.00,28995.00,41821.00,-39372.00,-254.00,54960.00,26487.00,-92.00,4311.00,0.00,-235.00,-32356.00,70854.00,14631.00,86760.00,92492.00,-3942.00,413.00,64.00,-351.00,415.00,7579.00,4756.00,-6955.00,2352.00,-127296.00,2030.00,-543.00,-128783.00,-17852.00,0.00
2002:Q1,4716.00,7917.00,-6965.00,111750.00,-12412.00,4937.00,-3124.00,49405.00,-86.00,6079.00,49175.00,-1370.00,-4393.00,-20132.00,-14472.00,-98.00,2972.00,-8534.00,-683.00,-189.00,0.00,833.00,93115.00,118715.00,-29345.00,-106581.00,120348.00,49833.00,-21026.00,-2807.00,-288.00,-2519.00,-8408.00,1295.00,-1804.00,1061.00,116150.00,23839.00,-6510.00,98821.00,3764.00,0.00
2002:Q2,10377.00,8335.00,-47207.00,123083.00,1631.00,-91.00,-696.00,58857.00,1051.00,16629.00,54437.00,-197.00,-13063.00,50233.00,-30787.00,334.00,74201.00,6485.00,479.00,-379.00,0.00,474.00,12575.00,170290.00,-32093.00,21534.00,35724.00,-4136.00,17081.00,699.00,454.00,245.00,3435.00,2020.00,7297.00,660.00,118069.00,14531.00,21196.00,82342.00,49250.00,0.00
2002:Q3,11385.00,8567.00,-44306.00,207686.00,1301.00,844.00,29404.00,38687.00,-667.00,4915.00,22650.00,3002.00,8787.00,122759.00,-24035.00,-73.00,123392.00,23475.00,482.00,-1350.00,0.00,703.00,14856.00,251992.00,31709.00,24865.00,93704.00,-373.00,46880.00,-1088.00,-55.00,-1033.00,11050.00,1056.00,4395.00,213.00,39581.00,28658.00,-6750.00,17673.00,47124.00,0.00
2002:Q4,9960.00,7924.00,22982.00,181602.00,9968.00,-627.00,-2477.00,60408.00,-1187.00,13390.00,22925.00,1039.00,24241.00,94243.00,-29216.00,-204.00,107179.00,16484.00,1070.00,3893.00,0.00,1039.00,14085.00,158620.00,39148.00,10414.00,75606.00,-24088.00,47725.00,2279.00,-272.00,2551.00,-1350.00,1173.00,147.00,172.00,7394.00,-491.00,10637.00,-2752.00,-20946.00,0.00
2003:Q1,10889.00,8645.00,41070.00,210177.00,-9286.00,4246.00,59423.00,84747.00,-302.00,6847.00,64778.00,1620.00,11804.00,52704.00,-14520.00,247.00,78132.00,-11155.00,582.00,-3692.00,0.00,1984.00,19469.00,169107.00,-45861.00,-25967.00,111201.00,41314.00,63545.00,2145.00,216.00,1929.00,4745.00,1526.00,1703.00,3821.00,10936.00,-16837.00,182.00,27591.00,-38826.00,0.00
2003:Q2,6846.00,8377.00,-20514.00,261072.00,1008.00,933.00,14147.00,69715.00,204.00,-9390.00,82136.00,4141.00,-7376.00,126793.00,-9701.00,-253.00,116245.00,20502.00,634.00,-25.00,0.00,1418.00,46449.00,281586.00,-31686.00,50425.00,88095.00,15093.00,54303.00,1752.00,-244.00,1996.00,9322.00,3018.00,-1513.00,-126.00,92903.00,13600.00,-1363.00,80666.00,18983.00,0.00
2003:Q3,8889.00,9510.00,20922.00,44856.00,821.00,1421.00,5413.00,-59709.00,-552.00,1070.00,-65414.00,5382.00,-195.00,87891.00,-23013.00,-281.00,97301.00,13884.00,1243.00,-2937.00,0.00,681.00,10032.00,23934.00,55444.00,-20826.00,42081.00,-1077.00,-75237.00,492.00,-308.00,800.00,3463.00,2649.00,-2.00,-146.00,17093.00,2034.00,-3182.00,18241.00,-21542.00,0.00
2003:Q4,1237.00,9680.00,-8369.00,95182.00,7590.00,-6083.00,-48456.00,78874.00,-178.00,6549.00,39812.00,704.00,31987.00,66205.00,886.00,98.00,16331.00,48890.00,-1101.00,-125.00,0.00,2427.00,-4149.00,103551.00,26137.00,43493.00,66019.00,5542.00,-46318.00,1841.00,99.00,1742.00,10782.00,1881.00,1537.00,619.00,-7982.00,21045.00,11769.00,-40796.00,-73.00,0.00
2004:Q1,5064.00,8970.00,5492.00,296137.00,-6994.00,1897.00,51466.00,113520.00,267.00,10284.00,86513.00,1335.00,15121.00,108957.00,-16890.00,-501.00,132901.00,-6553.00,721.00,-1241.00,0.00,2791.00,25020.00,290645.00,-81861.00,-1428.00,94199.00,82053.00,68603.00,47.00,-470.00,517.00,15037.00,1193.00,4373.00,321.00,108108.00,34083.00,24253.00,49772.00,-9399.00,0.00
2004:Q2,2625.00,9403.00,-21269.00,255032.00,2390.00,4673.00,-7103.00,-283.00,-188.00,-4397.00,16377.00,3326.00,-15401.00,190380.00,20496.00,544.00,155539.00,13801.00,-877.00,-306.00,0.00,3026.00,63132.00,276301.00,72212.00,24434.00,76412.00,42896.00,30549.00,3903.00,546.00,3357.00,40762.00,841.00,-15041.00,1186.00,-1853.00,31219.00,-22472.00,-10600.00,14491.00,0.00
2004:Q3,4407.00,9843.00,-63076.00,201568.00,-1328.00,-4964.00,27523.00,-49726.00,-78.00,-19334.00,-67807.00,2287.00,35206.00,161502.00,10853.00,-423.00,131496.00,19576.00,-103.00,-1136.00,0.00,910.00,68890.00,264644.00,-25990.00,-17139.00,60607.00,58440.00,20815.00,1108.00,-418.00,1526.00,-3825.00,2222.00,8485.00,12026.00,147895.00,115365.00,14582.00,17948.00,57640.00,0.00
2004:Q4,2651.00,10043.00,-32615.00,238704.00,-491.00,-621.00,-46213.00,-1201.00,104.00,-13870.00,-25654.00,1917.00,36302.00,201831.00,38373.00,25.00,132444.00,30989.00,-1163.00,334.00,0.00,1427.00,84801.00,271319.00,29560.00,41757.00,50381.00,65050.00,-80872.00,7535.00,68.00,7467.00,19127.00,1359.00,1700.00,4368.00,131355.00,38474.00,16686.00,76195.00,25223.00,0.00
2005:Q1,10513.00,8891.00,134721.00,297458.00,600.00,941.00,13141.00,181459.00,61.00,17178.00,94583.00,4858.00,64779.00,107359.00,17625.00,12.00,110654.00,-20932.00,-662.00,-2333.00,0.00,338.00,-3385.00,162737.00,-7885.00,-20715.00,90892.00,71664.00,-6151.00,4443.00,-6.00,4449.00,3152.00,2840.00,-4116.00,5433.00,23180.00,-17601.00,1384.00,39397.00,-133099.00,0.00
2005:Q2,5079.00,9271.00,-12803.00,193842.00,3186.00,-1876.00,-31780.00,8330.00,-350.00,-15655.00,-17244.00,3276.00,38303.00,217870.00,53934.00,76.00,154578.00,9282.00,868.00,-1421.00,0.00,-177.00,-1158.00,206645.00,-5739.00,9020.00,26553.00,81026.00,38350.00,681.00,58.00,623.00,32744.00,2262.00,1352.00,2122.00,18275.00,26821.00,15626.00,-24172.00,8611.00,0.00
2005:Q3,1885.00,10017.00,36755.00,283337.00,-4153.00,-1181.00,40224.00,27041.00,-50.00,-1628.00,-21388.00,6240.00,43867.00,207514.00,28527.00,224.00,140934.00,37829.00,-745.00,302.00,0.00,817.00,13518.00,246582.00,-3466.00,-38709.00,116281.00,104655.00,46217.00,2168.00,244.00,1924.00,2494.00,2774.00,-3196.00,854.00,16510.00,5236.00,5025.00,6249.00,-44886.00,0.00
2005:Q4,-5911.00,10038.00,25870.00,187770.00,8920.00,-2884.00,-1469.00,-14432.00,335.00,-6929.00,-9970.00,4082.00,-1950.00,157325.00,70996.00,-302.00,79060.00,7571.00,-324.00,468.00,0.00,-429.00,40595.00,161900.00,7380.00,24772.00,80715.00,38093.00,6236.00,6223.00,-287.00,6510.00,5550.00,542.00,-1802.00,946.00,-6755.00,13405.00,-1000.00,-19160.00,-41819.00,0.00
2006:Q1,3085.00,11239.00,21255.00,309784.00,-10063.00,1979.00,38857.00,86393.00,293.00,-1366.00,47897.00,3780.00,35789.00,154859.00,51803.00,-23.00,122867.00,-19788.00,-285.00,-1527.00,0.00,1570.00,38001.00,288529.00,-22490.00,-23149.00,93638.00,108186.00,20400.00,4435.00,401.00,4034.00,-4009.00,1358.00,-1051.00,6396.00,104815.00,15832.00,24124.00,64859.00,-29408.00,0.00
2006:Q2,4916.00,10699.00,42539.00,275710.00,2604.00,-59.00,-27925.00,73068.00,-432.00,6529.00,36757.00,1671.00,28543.00,216991.00,51314.00,-37.00,142877.00,22837.00,-952.00,1455.00,1830.00,-580.00,9278.00,233171.00,-4666.00,23171.00,41103.00,82638.00,42718.00,6467.00,-970.00,7437.00,24301.00,2301.00,-2003.00,1284.00,15858.00,9776.00,2076.00,4006.00,-48322.00,0.00
2006:Q3,491.00,11345.00,-33142.00,258670.00,-2548.00,-3633.00,98132.00,-30446.00,535.00,-5535.00,-42460.00,7951.00,9063.00,142804.00,40568.00,-37.00,78067.00,24206.00,-42.00,2151.00,2806.00,-1916.00,51362.00,291812.00,18932.00,-41607.00,58103.00,101174.00,100609.00,4745.00,525.00,4220.00,1591.00,1711.00,8256.00,4503.00,33796.00,23820.00,-3176.00,13152.00,22287.00,0.00
2006:Q4,-18018.00,11724.00,82343.00,88267.00,11638.00,1369.00,19713.00,22425.00,-222.00,1020.00,-23490.00,11651.00,33466.00,137049.00,54442.00,-218.00,50444.00,32381.00,894.00,1402.00,3576.00,-741.00,-109058.00,5924.00,11589.00,-1888.00,154114.00,-2825.00,-78556.00,13694.00,-171.00,13865.00,-3363.00,4795.00,-6625.00,1612.00,-86623.00,47807.00,-14467.00,-119963.00,-112084.00,0.00
2007:Q1,-9055.00,11512.00,-16100.00,112680.00,-10533.00,-371.00,45682.00,57149.00,624.00,6695.00,-8714.00,8358.00,50186.00,37617.00,32841.00,-126.00,26804.00,-21902.00,-1383.00,-2313.00,3216.00,10028.00,-26412.00,128780.00,-121477.00,-4749.00,177959.00,21644.00,28679.00,5999.00,1220.00,4779.00,-18197.00,1487.00,-1982.00,3459.00,35958.00,10415.00,33748.00,-8205.00,-4467.00,33.00
2007:Q2,-573.00,10399.00,-47603.00,227030.00,2273.00,-1035.00,-13703.00,51781.00,150.00,-9424.00,-2535.00,2865.00,60725.00,175959.00,67658.00,72.00,91272.00,16957.00,770.00,498.00,1382.00,7876.00,1229.00,274633.00,40331.00,-9036.00,37531.00,39302.00,24508.00,7178.00,142.00,7036.00,14374.00,1903.00,-7597.00,3770.00,122370.00,18770.00,9652.00,93948.00,36631.00,-429.00
2007:Q3,-10511.00,10765.00,34890.00,482259.00,-1970.00,5721.00,88355.00,26757.00,-689.00,9368.00,-67221.00,3107.00,82192.00,267626.00,142655.00,-115.00,97487.00,27599.00,2048.00,3518.00,2287.00,7612.00,80305.00,447369.00,68302.00,-576.00,54475.00,132257.00,-29099.00,3294.00,-1800.00,5094.00,173021.00,1497.00,77.00,11883.00,32239.00,38407.00,-15451.00,9283.00,-56166.00,-815.00
2007:Q4,-9383.00,10569.00,124759.00,269181.00,13515.00,-2247.00,37047.00,3897.00,-617.00,3748.00,-37292.00,-1749.00,39807.00,214376.00,98301.00,216.00,79873.00,35986.00,-1.00,1732.00,4014.00,7254.00,-10406.00,144422.00,-42622.00,33269.00,46467.00,99121.00,8491.00,8273.00,362.00,7911.00,42099.00,2640.00,-6065.00,-19917.00,-27333.00,46411.00,15716.00,-89460.00,-144710.00,-608.00
2008:Q1,15340.00,12849.00,5733.00,188769.00,-9567.00,3395.00,-22058.00,15002.00,2313.00,-4086.00,-7852.00,9584.00,15043.00,142724.00,86557.00,-145.00,73787.00,-17475.00,1116.00,271.00,1038.00,1755.00,55093.00,183036.00,-94559.00,5028.00,159175.00,72730.00,7649.00,-166.00,-356.00,190.00,25759.00,2162.00,-10677.00,9419.00,6517.00,27355.00,-571.00,-20267.00,-3242.00,-8.00
2008:Q2,12257.00,12174.00,-21581.00,-67.00,280.00,9335.00,-28197.00,25397.00,-1994.00,-17754.00,75201.00,585.00,-30641.00,40888.00,18400.00,-37.00,2433.00,20092.00,-496.00,-571.00,3014.00,-699.00,-49018.00,21514.00,72743.00,1864.00,32522.00,-50724.00,-25410.00,231.00,721.00,-490.00,9241.00,2008.00,-13045.00,4814.00,-12730.00,71626.00,-3151.00,-81205.00,21664.00,-454.00
2008:Q3,13045.00,11418.00,74291.00,475467.00,2275.00,188562.00,27061.00,85035.00,99292.00,15511.00,-9126.00,17810.00,-38452.00,98265.00,93195.00,0.00,-20315.00,25385.00,-1396.00,-2292.00,6580.00,2968.00,68409.00,401176.00,242530.00,44864.00,118466.00,-24090.00,-12576.00,-8192.00,52.00,-8244.00,87626.00,2605.00,-17341.00,-30.00,-32686.00,-2418.00,-44671.00,14403.00,-72664.00,-873.00
2008:Q4,-4554.00,7983.00,23849.00,534182.00,9740.00,637941.00,-101855.00,-7734.00,-84352.00,-14475.00,83932.00,-7547.00,14708.00,22714.00,-1352.00,0.00,-17643.00,41709.00,1627.00,4756.00,-4183.00,13537.00,-42361.00,510333.00,689099.00,88407.00,214645.00,-180330.00,-138307.00,8215.00,-382.00,8597.00,-114299.00,5329.00,-44921.00,10549.00,-28054.00,17071.00,84024.00,-129149.00,-36386.00,-327.00
2009:Q1,28525.00,10232.00,-157591.00,-236851.00,-7420.00,-54787.00,-60722.00,9241.00,-11233.00,23238.00,20911.00,-1036.00,-22639.00,-127132.00,-106902.00,0.00,15287.00,-35517.00,4379.00,16440.00,-265.00,3399.00,-19984.00,-79260.00,-119443.00,-57117.00,169387.00,-70926.00,2588.00,-14256.00,279.00,-14535.00,-107381.00,3408.00,2358.00,3670.00,108452.00,145464.00,-7299.00,-29713.00,175884.00,-387.00
2009:Q2,21935.00,11456.00,40401.00,-314711.00,837.00,-144676.00,-90086.00,58493.00,5389.00,8664.00,61081.00,4989.00,-21630.00,-158759.00,-101045.00,0.00,-34536.00,-23178.00,-4112.00,-4019.00,681.00,-2718.00,29648.00,-355112.00,-320872.00,61873.00,18218.00,-19984.00,38784.00,-2658.00,137.00,-2795.00,-70406.00,4012.00,-8856.00,-60.00,-55163.00,-31185.00,-44878.00,20900.00,-29922.00,-1080.00
2009:Q3,18755.00,11555.00,-95740.00,-121705.00,-397.00,187548.00,-83872.00,43737.00,-9789.00,60237.00,-6935.00,-1147.00,1371.00,-237554.00,-130625.00,0.00,-109665.00,2736.00,-2063.00,7069.00,-740.00,5245.00,-40678.00,-25965.00,-53155.00,19888.00,194227.00,-131915.00,-36262.00,-7060.00,-192.00,-6868.00,-58888.00,2263.00,15499.00,4357.00,25081.00,43645.00,-24537.00,5973.00,102940.00,-764.00
2009:Q4,22962.00,12426.00,-101607.00,-25939.00,4177.00,128903.00,-73404.00,5766.00,-52.00,2596.00,97563.00,579.00,-94920.00,-138231.00,-80157.00,0.00,-50459.00,-7615.00,8076.00,-5876.00,1080.00,-6696.00,50266.00,75668.00,-157607.00,85048.00,135402.00,49251.00,-137342.00,-4372.00,-98.00,-4274.00,-43519.00,1956.00,-1659.00,8620.00,139891.00,8838.00,3166.00,127887.00,112143.00,-362.00
2010:Q1,45265.00,9921.00,75846.00,-112071.00,-3120.00,76888.00,-5519.00,31056.00,0.00,66826.00,15071.00,1120.00,-51961.00,-168549.00,-56793.00,0.00,-73959.00,-37797.00,-832.00,-4436.00,615.00,-1107.00,-37067.00,-187917.00,-124505.00,-44104.00,132951.00,-116291.00,52161.00,-6041.00,-295.00,-5746.00,-57079.00,4097.00,-5819.00,4932.00,-28219.00,-22499.00,-13902.00,8182.00,-40503.00,606.00
2010:Q2,28833.00,9071.00,-41449.00,-184475.00,1985.00,-80386.00,7494.00,-9925.00,0.00,-2339.00,-2129.00,1543.00,-7000.00,-86975.00,-22760.00,0.00,-49184.00,-15031.00,-2082.00,1286.00,715.00,2408.00,-18995.00,-143026.00,-24160.00,18734.00,-16052.00,-91629.00,-13250.00,10542.00,3135.00,7407.00,-34114.00,2711.00,8504.00,3179.00,-7491.00,55925.00,-38782.00,-24634.00,61212.00,-1128.00
2010:Q3,37380.00,8857.00,32896.00,128338.00,-3239.00,-38935.00,29699.00,203107.00,0.00,44499.00,49927.00,8818.00,99863.00,-34096.00,4394.00,0.00,-20633.00,-17857.00,-1169.00,-2520.00,1531.00,1689.00,-27729.00,95442.00,-50933.00,-2884.00,96304.00,42641.00,24611.00,-20157.00,-6606.00,-13551.00,-42668.00,4218.00,-340.00,3288.00,41362.00,18510.00,26665.00,-3813.00,-4373.00,-292.00
2010:Q4,33153.00,7807.00,-91121.00,-24948.00,2174.00,33497.00,-10804.00,-78132.00,0.00,-5992.00,75623.00,17858.00,-165621.00,10236.00,33965.00,0.00,-13410.00,-10319.00,2360.00,-161.00,1628.00,-316.00,14570.00,66173.00,67925.00,109562.00,85133.00,-17429.00,-56814.00,-53653.00,-16383.00,-37270.00,-15489.00,885.00,4247.00,968.00,-59162.00,-18582.00,-5488.00,-35092.00,116467.00,44.00
2011:Q1,23763.00,6439.00,-59224.00,353630.00,589.00,438931.00,-43104.00,36976.00,0.00,5288.00,48827.00,8381.00,-25520.00,-129382.00,24671.00,0.00,-103827.00,-50226.00,-2367.00,-322.00,1340.00,2607.00,48362.00,412854.00,282852.00,42588.00,116619.00,10038.00,-37362.00,-18331.00,-3745.00,-14586.00,-31223.00,1744.00,4689.00,9890.00,31351.00,38143.00,17367.00,-24159.00,76548.00,-57.00
2011:Q2,22564.00,5857.00,7985.00,220971.00,2116.00,188953.00,21106.00,-26174.00,0.00,-34457.00,330.00,7578.00,375.00,48144.00,55704.00,0.00,-26440.00,18880.00,4141.00,-1445.00,988.00,3216.00,-20074.00,212986.00,-33848.00,83568.00,157308.00,34270.00,-25878.00,-1398.00,-194.00,-1204.00,-18721.00,2249.00,4612.00,3989.00,6835.00,3205.00,-15525.00,19155.00,8722.00,43.00
