1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1969:Q4,233183.00,103938.00,112191.00,28960.00,23819.00,5141.00,83231.00,-8253.00,-12548.00,4295.00,129245.00,92752.00,77022.00,55630.00,18615.00,2777.00,15730.00,36493.00,26400.00,10093.00,231313.00,228599.00,171577.00,134565.00,98092.00,30900.00,5573.00,37012.00,57022.00,29124.00,27898.00,0.00,3519.00,-369.00,-369.00,0.00,0.00,3888.00,-3519.00,2545.00,-6064.00,2714.00,27977.00,-30084.00,-20144.00,-12285.00,2345.00,58061.00,-25263.00,-17817.00,-7446.00,-1870.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970:Q1,227190.00,95008.00,112961.00,25687.00,21321.00,4366.00,87274.00,-17953.00,-22249.00,4296.00,132182.00,94886.00,78920.00,57109.00,18945.00,2866.00,15966.00,37296.00,26896.00,10400.00,230901.00,227110.00,168113.00,131249.00,92154.00,33525.00,5570.00,36864.00,58997.00,30828.00,28169.00,0.00,3803.00,-231.00,-231.00,0.00,0.00,4034.00,-3803.00,1833.00,-5636.00,3791.00,39642.00,-22700.00,-9782.00,-14580.00,1662.00,62342.00,-35851.00,-28014.00,-7837.00,3711.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970:Q2,229806.00,94593.00,123497.00,29558.00,22490.00,7068.00,93939.00,-28904.00,-32608.00,3704.00,135213.00,97089.00,80828.00,58561.00,19304.00,2963.00,16261.00,38124.00,27360.00,10764.00,235525.00,230299.00,171453.00,135391.00,96751.00,32945.00,5695.00,36062.00,58846.00,30340.00,28506.00,4.00,3946.00,-48.00,-48.00,0.00,0.00,3994.00,-3942.00,1341.00,-5283.00,5222.00,50906.00,-19238.00,-9933.00,-13641.00,4336.00,70144.00,-45684.00,-36929.00,-8755.00,5719.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970:Q3,231145.00,92851.00,129397.00,28419.00,21093.00,7326.00,100978.00,-36546.00,-39509.00,2963.00,138294.00,99360.00,82744.00,59986.00,19696.00,3061.00,16616.00,38934.00,27828.00,11106.00,237632.00,234141.00,173902.00,136936.00,99224.00,31796.00,5916.00,36966.00,60239.00,29944.00,30295.00,4.00,3555.00,-249.00,-249.00,0.00,0.00,3804.00,-3551.00,1253.00,-4804.00,3487.00,57787.00,-19037.00,-11408.00,-12100.00,4471.00,76824.00,-54300.00,-42878.00,-11422.00,6487.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1970:Q4,224728.00,83285.00,127083.00,25054.00,20600.00,4454.00,102029.00,-43798.00,-44680.00,882.00,141443.00,101698.00,84668.00,61383.00,20120.00,3165.00,17030.00,39745.00,28228.00,11517.00,230225.00,227840.00,166752.00,126643.00,90285.00,30319.00,6039.00,40109.00,61088.00,30716.00,30372.00,12.00,3936.00,84.00,84.00,0.00,0.00,3852.00,-3924.00,809.00,-4733.00,2373.00,63590.00,-11508.00,-2889.00,-10199.00,1580.00,75098.00,-61217.00,-47977.00,-13240.00,5497.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1971:Q1,238615.00,94046.00,139594.00,33750.00,26519.00,7231.00,105844.00,-45548.00,-45502.00,-46.00,144569.00,104104.00,86601.00,62754.00,20577.00,3270.00,17503.00,40465.00,28648.00,11817.00,251882.00,247542.00,189496.00,146397.00,100874.00,38995.00,6528.00,43099.00,58046.00,27696.00,30350.00,12.00,5635.00,1824.00,1824.00,0.00,0.00,3811.00,-5623.00,-479.00,-5144.00,4328.00,61834.00,-14603.00,-158.00,-18418.00,3973.00,76437.00,-57506.00,-44071.00,-13435.00,13267.00,472.00,472.00,272.00,200.00,0.00,0.00,0.00
1971:Q2,243221.00,95693.00,147577.00,35214.00,28089.00,7125.00,112363.00,-51884.00,-52407.00,523.00,147528.00,106479.00,88498.00,64093.00,21032.00,3373.00,17981.00,41049.00,28936.00,12113.00,255732.00,255661.00,197330.00,149617.00,100403.00,42325.00,6889.00,47713.00,58331.00,27508.00,30823.00,12.00,3121.00,-679.00,-679.00,0.00,0.00,3800.00,-3109.00,2789.00,-5898.00,59.00,66116.00,-12715.00,4969.00,-21293.00,3609.00,78831.00,-66057.00,-53768.00,-12289.00,12512.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1971:Q3,249093.00,98779.00,150285.00,38352.00,31398.00,6954.00,111933.00,-51506.00,-51708.00,202.00,150314.00,108823.00,90360.00,65402.00,21484.00,3473.00,18463.00,41491.00,29144.00,12347.00,260891.00,261236.00,202055.00,151453.00,102525.00,41923.00,7005.00,50602.00,59181.00,28852.00,30329.00,16.00,3405.00,-750.00,-750.00,0.00,0.00,4155.00,-3389.00,1993.00,-5382.00,-361.00,65446.00,-10193.00,6824.00,-20439.00,3422.00,75639.00,-65807.00,-53409.00,-12398.00,11797.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1971:Q4,253724.00,100672.00,152695.00,42502.00,34445.00,8057.00,110193.00,-52023.00,-53677.00,1654.00,153052.00,111134.00,92185.00,66679.00,21933.00,3573.00,18949.00,41918.00,29264.00,12654.00,254070.00,256891.00,198414.00,145152.00,100001.00,38103.00,7048.00,53262.00,58477.00,27136.00,31341.00,24.00,5715.00,-710.00,-710.00,0.00,0.00,6425.00,-5691.00,-615.00,-5076.00,-2845.00,60046.00,-9409.00,2179.00,-16170.00,4582.00,69455.00,-62891.00,-50934.00,-11957.00,346.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1972:Q1,263338.00,107210.00,150501.00,45046.00,36140.00,8906.00,105455.00,-43291.00,-45671.00,2380.00,156128.00,113414.00,93975.00,67926.00,22380.00,3668.00,19439.00,42714.00,29792.00,12922.00,267959.00,272990.00,212966.00,155663.00,106324.00,42327.00,7012.00,57303.00,60024.00,28556.00,31468.00,24.00,5648.00,-815.00,-815.00,0.00,0.00,6463.00,-5624.00,-279.00,-5345.00,-5055.00,49922.00,-11206.00,3179.00,-19947.00,5562.00,61128.00,-54977.00,-44156.00,-10821.00,4620.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1972:Q2,265452.00,106430.00,146617.00,46322.00,37804.00,8518.00,100295.00,-40187.00,-51389.00,11202.00,159022.00,115956.00,95961.00,69329.00,22856.00,3776.00,19995.00,43066.00,29924.00,13142.00,283017.00,287770.00,226799.00,167987.00,114540.00,46451.00,6996.00,58812.00,60971.00,30600.00,30371.00,24.00,3907.00,-846.00,-846.00,0.00,0.00,4753.00,-3883.00,1090.00,-4973.00,-4777.00,49432.00,-7293.00,11004.00,-23595.00,5298.00,56725.00,-54209.00,-53155.00,-1054.00,17565.00,6348.00,6348.00,3816.00,2532.00,0.00,0.00,0.00
1972:Q3,279678.00,117290.00,155385.00,49115.00,40699.00,8416.00,106270.00,-38095.00,-40656.00,2561.00,162388.00,118762.00,98144.00,70890.00,23360.00,3894.00,20618.00,43626.00,30184.00,13442.00,288629.00,292228.00,233090.00,172859.00,119036.00,46696.00,7127.00,60231.00,59138.00,28264.00,30874.00,36.00,4881.00,-286.00,-286.00,0.00,0.00,5167.00,-4845.00,1670.00,-6515.00,-3635.00,45127.00,-16363.00,1790.00,-23336.00,5183.00,61490.00,-48762.00,-40406.00,-8356.00,8951.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1972:Q4,302170.00,136121.00,176418.00,51657.00,42796.00,8861.00,124761.00,-40297.00,-57828.00,17531.00,166049.00,121831.00,100523.00,72607.00,23888.00,4028.00,21308.00,44218.00,30420.00,13798.00,299562.00,302344.00,239713.00,175285.00,121045.00,46561.00,7679.00,64428.00,62631.00,29976.00,32655.00,36.00,8233.00,2484.00,2484.00,0.00,0.00,5749.00,-8197.00,-2574.00,-5623.00,-2818.00,47695.00,-28197.00,-10734.00,-22673.00,5210.00,75892.00,-50513.00,-54810.00,4297.00,-2608.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973:Q1,316280.00,146037.00,173644.00,55364.00,45349.00,10015.00,118280.00,-27607.00,-40046.00,12439.00,170243.00,125164.00,103099.00,74482.00,24436.00,4180.00,22065.00,45079.00,30892.00,14187.00,322699.00,320494.00,254314.00,186479.00,130968.00,47059.00,8452.00,67835.00,66180.00,32756.00,33424.00,36.00,10650.00,4683.00,4683.00,0.00,0.00,5967.00,-10614.00,-4963.00,-5651.00,2169.00,40263.00,-26280.00,-9400.00,-22623.00,5743.00,66543.00,-38094.00,-36947.00,-1147.00,6420.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973:Q2,324461.00,149384.00,180388.00,51734.00,43267.00,8467.00,128654.00,-31004.00,-40751.00,9747.00,175077.00,129026.00,106156.00,76711.00,25091.00,4354.00,22870.00,46051.00,31440.00,14611.00,339201.00,333793.00,268198.00,201244.00,135841.00,56134.00,9269.00,66954.00,65595.00,32268.00,33327.00,36.00,5417.00,609.00,609.00,0.00,0.00,4808.00,-5381.00,559.00,-5940.00,5372.00,50539.00,-29223.00,-1732.00,-31043.00,3552.00,79762.00,-45167.00,-42138.00,-3029.00,14740.00,2517.00,2517.00,1893.00,624.00,0.00,0.00,0.00
1973:Q3,338929.00,158499.00,186372.00,54032.00,44703.00,9329.00,132340.00,-27873.00,-36590.00,8717.00,180430.00,133421.00,109697.00,79295.00,25854.00,4548.00,23724.00,47009.00,31976.00,15033.00,341367.00,328892.00,264337.00,197604.00,134498.00,53179.00,9927.00,66733.00,64555.00,30684.00,33871.00,40.00,9232.00,4251.00,4251.00,0.00,0.00,4981.00,-9192.00,-4083.00,-5109.00,12435.00,48662.00,-35688.00,-12313.00,-27325.00,3950.00,84350.00,-36227.00,-31215.00,-5012.00,2437.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1973:Q4,361656.00,175086.00,200790.00,52908.00,42324.00,10584.00,147882.00,-25704.00,-33369.00,7665.00,186570.00,138346.00,113720.00,82233.00,26726.00,4760.00,24626.00,48224.00,32632.00,15592.00,362446.00,347089.00,280857.00,215668.00,150700.00,54493.00,10475.00,65189.00,66232.00,30900.00,35332.00,36.00,6405.00,1045.00,1045.00,0.00,0.00,5360.00,-6369.00,-713.00,-5656.00,15321.00,52664.00,-49295.00,-26397.00,-27767.00,4869.00,101959.00,-37343.00,-30924.00,-6419.00,790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1974:Q1,355920.00,162293.00,192214.00,48008.00,36091.00,11917.00,144206.00,-29921.00,-35302.00,5381.00,193627.00,143803.00,118226.00,85525.00,27709.00,4991.00,25577.00,49824.00,33308.00,16516.00,355849.00,339331.00,268363.00,205664.00,148872.00,45795.00,10997.00,62699.00,70968.00,33292.00,37676.00,36.00,8466.00,3143.00,3143.00,0.00,0.00,5323.00,-8430.00,-1010.00,-7420.00,16482.00,59117.00,-42644.00,-30469.00,-18086.00,5911.00,101761.00,-42635.00,-34276.00,-8359.00,-71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1974:Q2,346078.00,144472.00,178503.00,43461.00,32371.00,11090.00,135042.00,-34031.00,-37860.00,3829.00,201606.00,149727.00,123183.00,89186.00,28752.00,5245.00,26544.00,51879.00,34120.00,17759.00,356162.00,353499.00,277393.00,215115.00,154358.00,49135.00,11622.00,62278.00,76106.00,35228.00,40878.00,36.00,18255.00,13275.00,13275.00,0.00,0.00,4980.00,-18219.00,-9987.00,-8232.00,2627.00,42666.00,-51662.00,-35992.00,-20383.00,4713.00,94328.00,-40039.00,-28981.00,-11058.00,10084.00,724.00,724.00,268.00,456.00,0.00,0.00,0.00
1974:Q3,346068.00,135719.00,169085.00,33392.00,24583.00,8809.00,135693.00,-33366.00,-36164.00,2798.00,210349.00,156121.00,128592.00,93214.00,29853.00,5523.00,27529.00,54228.00,35176.00,19052.00,349444.00,349135.00,271012.00,207857.00,149222.00,46397.00,12238.00,63155.00,78123.00,36404.00,41719.00,36.00,3839.00,-869.00,-869.00,0.00,0.00,4708.00,-3803.00,2324.00,-6127.00,273.00,53731.00,-41628.00,-27178.00,-16544.00,2094.00,95359.00,-53458.00,-39716.00,-13742.00,3376.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1974:Q4,349006.00,129915.00,185913.00,33942.00,28782.00,5160.00,151971.00,-55998.00,-53258.00,-2740.00,219091.00,162982.00,134452.00,97611.00,31008.00,5832.00,28530.00,56109.00,36104.00,20005.00,365181.00,360789.00,281337.00,222609.00,171340.00,38606.00,12663.00,58728.00,79452.00,37724.00,41728.00,36.00,8929.00,4508.00,4508.00,0.00,0.00,4421.00,-8893.00,-1496.00,-7397.00,4356.00,74804.00,-42548.00,-33279.00,-7598.00,-1671.00,117352.00,-70448.00,-53382.00,-17066.00,16174.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1975:Q1,329980.00,102299.00,184950.00,41026.00,38146.00,2880.00,143924.00,-82651.00,-75137.00,-7514.00,227681.00,170312.00,140763.00,102375.00,32213.00,6175.00,29549.00,57369.00,36796.00,20573.00,345258.00,327369.00,244307.00,186122.00,127102.00,46454.00,12566.00,58185.00,83062.00,37708.00,45354.00,48.00,4504.00,62.00,62.00,0.00,0.00,4442.00,-4456.00,3707.00,-8163.00,17841.00,121729.00,10883.00,28635.00,-14241.00,-3511.00,110846.00,-103888.00,-79756.00,-24132.00,15278.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1975:Q2,329602.00,94638.00,232990.00,49472.00,43924.00,5548.00,183518.00,-138352.00,-132418.00,-5934.00,234964.00,176635.00,146146.00,106420.00,33234.00,6491.00,30489.00,58329.00,37492.00,20837.00,343955.00,322501.00,243281.00,181828.00,126404.00,42722.00,12702.00,61453.00,79220.00,36884.00,42336.00,60.00,4875.00,-83.00,-83.00,0.00,0.00,4958.00,-4815.00,2559.00,-7374.00,21394.00,175822.00,28226.00,38377.00,-9488.00,-663.00,147596.00,-154428.00,-134369.00,-20059.00,14353.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1975:Q3,360315.00,119221.00,213484.00,59702.00,48097.00,11605.00,153782.00,-94263.00,-89702.00,-4561.00,241094.00,181953.00,150600.00,109747.00,34076.00,6778.00,31353.00,59141.00,38076.00,21065.00,369026.00,350637.00,265191.00,198796.00,142559.00,43170.00,13067.00,66395.00,85446.00,41716.00,43730.00,60.00,4789.00,-435.00,-435.00,0.00,0.00,5224.00,-4729.00,5671.00,-10400.00,18329.00,134168.00,20652.00,24430.00,-9094.00,5316.00,113516.00,-115839.00,-99013.00,-16826.00,8711.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1975:Q4,373141.00,126732.00,221634.00,66810.00,51980.00,14830.00,154824.00,-94902.00,-90651.00,-4251.00,246409.00,186264.00,154126.00,112354.00,34741.00,7031.00,32138.00,60145.00,38776.00,21369.00,387719.00,366096.00,276235.00,205659.00,146521.00,45732.00,13406.00,70576.00,89861.00,43080.00,46781.00,60.00,4618.00,-579.00,-579.00,0.00,0.00,5197.00,-4558.00,5625.00,-10183.00,21563.00,141623.00,30434.00,32970.00,-10991.00,8455.00,111189.00,-120060.00,-100580.00,-19480.00,14578.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1976:Q1,392540.00,141770.00,222675.00,72331.00,57253.00,15078.00,150344.00,-80905.00,-80756.00,-149.00,250770.00,189570.00,156723.00,114243.00,35233.00,7248.00,32847.00,61200.00,39524.00,21676.00,410730.00,397578.00,304640.00,227528.00,167087.00,46662.00,13779.00,77112.00,92938.00,43660.00,49278.00,60.00,5569.00,176.00,176.00,0.00,0.00,5393.00,-5509.00,4247.00,-9756.00,13092.00,120226.00,19540.00,22422.00,-11429.00,8547.00,100686.00,-107134.00,-89139.00,-17995.00,18188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1976:Q2,399448.00,143642.00,218000.00,69859.00,58007.00,11852.00,148141.00,-74358.00,-76173.00,1815.00,255806.00,193670.00,159950.00,116610.00,35855.00,7484.00,33720.00,62136.00,40144.00,21992.00,420302.00,411308.00,322304.00,241223.00,179697.00,47532.00,13994.00,81081.00,89004.00,43420.00,45584.00,48.00,8080.00,2381.00,2381.00,0.00,0.00,5699.00,-8032.00,1518.00,-9550.00,8946.00,102140.00,7059.00,13394.00,-11677.00,5342.00,95081.00,-93194.00,-80967.00,-12227.00,20853.00,636.00,636.00,396.00,240.00,0.00,0.00,0.00
1976:Q3,402452.00,140732.00,217882.00,69931.00,60413.00,9518.00,147951.00,-77150.00,-79490.00,2340.00,261720.00,198562.00,163808.00,119456.00,36603.00,7748.00,34754.00,63158.00,40988.00,22170.00,419402.00,416996.00,328309.00,246763.00,181251.00,51256.00,14256.00,81546.00,88687.00,45596.00,43091.00,48.00,9617.00,3758.00,3758.00,0.00,0.00,5859.00,-9569.00,991.00,-10560.00,2358.00,95468.00,168.00,11811.00,-14653.00,3010.00,95300.00,-93110.00,-85089.00,-8021.00,16950.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1976:Q4,403547.00,135005.00,210814.00,68023.00,60579.00,7444.00,142791.00,-75809.00,-82997.00,7188.00,268542.00,204246.00,168295.00,122779.00,37475.00,8043.00,35951.00,64296.00,41860.00,22436.00,429407.00,425581.00,337649.00,245554.00,182388.00,48758.00,14408.00,92095.00,87932.00,46320.00,41612.00,48.00,7450.00,817.00,817.00,0.00,0.00,6633.00,-7402.00,3832.00,-11234.00,3778.00,95821.00,15807.00,26011.00,-11283.00,1079.00,80014.00,-92043.00,-91289.00,-754.00,25861.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1977:Q1,412200.00,136025.00,202915.00,72642.00,61636.00,11006.00,130273.00,-66890.00,-72187.00,5297.00,276175.00,210724.00,173412.00,126580.00,38466.00,8367.00,37312.00,65451.00,42572.00,22879.00,443755.00,451777.00,360312.00,262791.00,194936.00,53076.00,14779.00,97521.00,91465.00,47960.00,43505.00,52.00,12340.00,-619.00,-619.00,0.00,0.00,12959.00,-12288.00,-1004.00,-11284.00,-8074.00,72542.00,15437.00,25453.00,-14610.00,4594.00,57105.00,-80616.00,-76571.00,-4045.00,31553.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
