1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2007:Q2,28151547.00,2111615.00,5796827.00,6785814.00,3442176.00,10015115.00,28151547.00,12237916.00,243252.00,3314337.00,5819983.00,2860344.00,14216890.00,173570.00,411.00,2684834.00,4077824.00,4578859.00,1086853.00,242353.00,93615.00,556110.00,722461.00,1696741.00,28151547.00,5332679.00,3648305.00,188115.00,63353.00,0.00,1432906.00,16251303.00,790522.00,2094564.00,432220.00,33627.00,117931.00,862787.00,2384036.00,711914.00,984396.00,820957.00,1746180.00,1896783.00,175129.00,25901.00,1269010.00,403472.00,191967.00,141794.00,535151.00,26331.00,606631.00,6567565.00
2007:Q3,28828040.00,1857715.00,5918987.00,7099555.00,3471376.00,10480407.00,28828040.00,12380109.00,244815.00,3317408.00,5941940.00,2875946.00,14651066.00,176985.00,290.00,2823986.00,4252616.00,4642182.00,1103631.00,237637.00,86273.00,591875.00,735591.00,1796865.00,28828040.00,5643811.00,3965697.00,162356.00,63984.00,0.00,1451774.00,16461379.00,779632.00,2112027.00,444584.00,31823.00,116665.00,865750.00,2404464.00,718938.00,1005577.00,813980.00,1848560.00,1952181.00,171941.00,29200.00,1237320.00,405541.00,195949.00,117270.00,667426.00,31258.00,511293.00,6722850.00
2007:Q4,29439007.00,1788877.00,6051176.00,7397749.00,3542387.00,10658818.00,29439007.00,12609632.00,255842.00,3360355.00,6074315.00,2919120.00,14990664.00,185037.00,511.00,2910192.00,4464418.00,4617692.00,1097625.00,231327.00,64803.00,632667.00,786392.00,1838711.00,29439007.00,5760855.00,4080639.00,149742.00,64613.00,0.00,1465861.00,16678547.00,740611.00,2103851.00,460671.00,30670.00,113804.00,864558.00,2399187.00,725960.00,1051596.00,806766.00,1992717.00,2017732.00,167173.00,34691.00,1243820.00,427939.00,189350.00,123340.00,750262.00,52843.00,381006.00,6999605.00
2008:Q1,29872296.00,1784621.00,6235995.00,7563813.00,3578203.00,10709664.00,29872296.00,12870054.00,258855.00,3410108.00,6259453.00,2941638.00,15144299.00,185013.00,369.00,2938117.00,4602238.00,4567717.00,1118050.00,207735.00,80369.00,667130.00,777561.00,1857943.00,29872296.00,5667524.00,4029004.00,109999.00,62642.00,0.00,1465879.00,16950763.00,591234.00,2094819.00,480638.00,29829.00,121541.00,867271.00,2415889.00,725757.00,1046772.00,809833.00,2294309.00,2013549.00,159205.00,40445.00,1277834.00,419864.00,198352.00,115751.00,810638.00,54256.00,382977.00,7254009.00
2008:Q2,30137951.00,1749196.00,6194084.00,7885840.00,3621511.00,10687320.00,30137951.00,12939164.00,269290.00,3506133.00,6217605.00,2946136.00,15411239.00,185281.00,332.00,3102075.00,4760244.00,4477668.00,1101679.00,206822.00,84481.00,740982.00,751675.00,1787548.00,30137951.00,5954255.00,4335635.00,117130.00,60670.00,0.00,1440820.00,16932567.00,478841.00,2139793.00,453571.00,31850.00,127010.00,862003.00,2425143.00,725552.00,1055647.00,830834.00,2287419.00,2046967.00,152428.00,45155.00,1349275.00,413947.00,197768.00,120899.00,637566.00,77500.00,473399.00,7251129.00
2008:Q3,30406833.00,1555700.00,6739828.00,8068431.00,3625980.00,10416894.00,30406833.00,13515172.00,266732.00,3546936.00,6762926.00,2938578.00,15332068.00,177089.00,0.00,3152680.00,4892653.00,4362732.00,1083805.00,194816.00,76926.00,682179.00,709188.00,1559593.00,30406833.00,6441330.00,4869048.00,115059.00,58699.00,3311.00,1395213.00,16919389.00,491127.00,2244596.00,436053.00,31303.00,125307.00,849651.00,2400557.00,725349.00,1080402.00,841972.00,2287001.00,1956384.00,130864.00,50695.00,1295984.00,411259.00,195057.00,113241.00,764964.00,69116.00,418507.00,7046114.00
2008:Q4,30945720.00,1599788.00,7353471.00,8166697.00,3653281.00,10172483.00,30945720.00,14147613.00,266236.00,3551716.00,7376817.00,2952844.00,15364938.00,185304.00,0.00,3181923.00,4961428.00,4218321.00,1025341.00,171032.00,97067.00,716632.00,807890.00,1433169.00,30945720.00,6456748.00,4850415.00,124057.00,56728.00,54427.00,1371121.00,17233498.00,495629.00,2188803.00,491473.00,28607.00,120642.00,848454.00,2374300.00,725145.00,1138848.00,790085.00,2740354.00,1797057.00,111898.00,57263.00,1351440.00,391384.00,192364.00,101293.00,661503.00,64731.00,562225.00,7255474.00
2009:Q1,31624683.00,1424685.00,7797619.00,8182826.00,3684905.00,10534648.00,31624683.00,14702739.00,266714.00,3639415.00,7820167.00,2976443.00,15466808.00,171048.00,0.00,3118309.00,5041969.00,4022365.00,980846.00,151947.00,82039.00,1096387.00,801898.00,1455136.00,31624683.00,7145013.00,5519478.00,122987.00,55353.00,106711.00,1340484.00,17294753.00,779352.00,2248502.00,441986.00,26822.00,121456.00,850829.00,2425139.00,727789.00,1121182.00,770573.00,2633063.00,1874420.00,113439.00,69104.00,1381150.00,327529.00,199695.00,105379.00,543767.00,54154.00,479423.00,7184917.00
2009:Q2,31870334.00,1279704.00,8140620.00,8141099.00,3730794.00,10578117.00,31870334.00,15138438.00,270462.00,3697345.00,8162894.00,3007737.00,15127843.00,168390.00,0.00,2948078.00,5170747.00,3828736.00,924769.00,148694.00,97137.00,1100628.00,740664.00,1604053.00,31870334.00,6840680.00,5155127.00,133827.00,53978.00,150742.00,1347006.00,17716025.00,1215517.00,2356461.00,378855.00,28117.00,134684.00,856747.00,2462912.00,730434.00,1126167.00,699837.00,2473608.00,2064827.00,122512.00,82387.00,1395030.00,285070.00,204739.00,115253.00,553287.00,58893.00,370688.00,7313629.00
2009:Q3,32201825.00,1170002.00,8534306.00,8121259.00,3757328.00,10618930.00,32201825.00,15568521.00,272192.00,3714296.00,8557508.00,3024525.00,14865035.00,161330.00,0.00,2800509.00,5297548.00,3628295.00,913259.00,144520.00,104025.00,1121773.00,693776.00,1768269.00,32201825.00,6712431.00,5000954.00,128226.00,52604.00,173873.00,1356774.00,17992266.00,1592701.00,2391318.00,382340.00,28338.00,139858.00,865955.00,2500799.00,733078.00,1142867.00,682977.00,2231858.00,2312180.00,135012.00,95773.00,1365442.00,219839.00,199890.00,121323.00,490977.00,59632.00,300109.00,7497128.00
2009:Q4,32409408.00,1137989.00,8859150.00,8106793.00,3823445.00,10482031.00,32409408.00,15965802.00,272853.00,3730580.00,8882645.00,3079724.00,14594522.00,176958.00,0.00,2706589.00,5376709.00,3388457.00,899562.00,144389.00,92851.00,1089513.00,719494.00,1849084.00,32409408.00,6695712.00,4968060.00,140373.00,51229.00,196967.00,1339083.00,18233761.00,1844838.00,2434424.00,336341.00,26457.00,147134.00,882276.00,2555574.00,735723.00,1208189.00,700848.00,2103482.00,2439786.00,135464.00,107082.00,1296040.00,151534.00,198615.00,121197.00,465209.00,61192.00,282356.00,7479935.00
2010:Q1,32337189.00,1081297.00,9320148.00,7715167.00,3858383.00,10362194.00,32337189.00,16532924.00,274226.00,3809861.00,9343729.00,3105108.00,13884025.00,553346.00,0.00,6703787.00,987799.00,2711083.00,922116.00,153289.00,92252.00,1070653.00,689700.00,1920240.00,32337189.00,6747075.00,5006286.00,140981.00,51844.00,186977.00,1360987.00,17976610.00,2014390.00,2441822.00,328581.00,23805.00,161462.00,882551.00,2581193.00,764773.00,1192893.00,706845.00,1894547.00,2605986.00,139220.00,118006.00,838487.00,115543.00,185636.00,127493.00,492790.00,61981.00,298606.00,7613504.00
2010:Q2,32461882.00,1028251.00,9668612.00,7696793.00,3859913.00,10208313.00,32461882.00,16897733.00,272175.00,3835172.00,9692462.00,3097924.00,13657921.00,563888.00,0.00,6618868.00,1054075.00,2575631.00,897070.00,146903.00,100907.00,1041059.00,659520.00,1906228.00,32461882.00,6588879.00,4857030.00,148548.00,52460.00,175982.00,1354859.00,18065016.00,2059878.00,2411421.00,341842.00,20006.00,172476.00,882995.00,2625759.00,793823.00,1201156.00,703966.00,1772758.00,2755793.00,139348.00,129569.00,810507.00,74860.00,188716.00,133839.00,478946.00,44538.00,322820.00,7807987.00
2010:Q3,32973993.00,1050752.00,10075277.00,7631053.00,3862587.00,10354324.00,32973993.00,17404635.00,269427.00,3935134.00,10099248.00,3100826.00,13520106.00,543731.00,0.00,6503569.00,1103513.00,2468200.00,879328.00,148914.00,96115.00,1092169.00,684567.00,2049252.00,32973993.00,6231005.00,4480254.00,160230.00,53074.00,165158.00,1372289.00,18447260.00,2044313.00,2504121.00,465469.00,17346.00,161916.00,887931.00,2675317.00,822874.00,1222715.00,696270.00,1667136.00,2931692.00,146110.00,141070.00,787645.00,48306.00,181558.00,149556.00,491051.00,89557.00,315307.00,8295728.00
2010:Q4,33538883.00,1057583.00,10504401.00,7605498.00,3926913.00,10444488.00,33538883.00,17917852.00,271268.00,3965944.00,10528562.00,3152078.00,13544750.00,490078.00,0.00,6434523.00,1146814.00,2341346.00,1188281.00,145389.00,129722.00,1046936.00,621661.00,2076281.00,33538883.00,6738485.00,4984262.00,155945.00,53689.00,150102.00,1394487.00,18548797.00,2161094.00,2549838.00,325623.00,16994.00,178265.00,886436.00,2716023.00,851924.00,1284758.00,724055.00,1700290.00,2916485.00,141090.00,137895.00,760857.00,42366.00,84123.00,166571.00,510121.00,79049.00,314940.00,8251601.00
2011:Q1,33869513.00,1131326.00,10750189.00,7656044.00,3910480.00,10421474.00,33869513.00,18207442.00,271140.00,4028560.00,10774648.00,3133094.00,13503739.00,471747.00,0.00,6437298.00,1194287.00,2256166.00,1173614.00,152863.00,128238.00,1058002.00,631524.00,2158332.00,33869513.00,6649628.00,4939010.00,141311.00,53965.00,139324.00,1376018.00,18871716.00,2410096.00,2571448.00,321928.00,16709.00,197611.00,891149.00,2753486.00,870680.00,1274523.00,735032.00,1667175.00,2874881.00,141519.00,145951.00,750467.00,42107.00,84436.00,216511.00,509960.00,78768.00,317279.00,8348169.00
2011:Q2,33807061.00,1081643.00,10756203.00,7585054.00,3878899.00,10505262.00,33807061.00,18223541.00,269942.00,4074913.00,10780701.00,3097985.00,13299533.00,470349.00,0.00,6317319.00,1243237.00,2194645.00,1162109.00,152791.00,110065.00,1011289.00,637729.00,2283987.00,33807061.00,6363448.00,4705560.00,141832.00,54240.00,104554.00,1357262.00,18919310.00,2645095.00,2536830.00,326830.00,15319.00,202543.00,885935.00,2772845.00,889437.00,1087409.00,733712.00,1602796.00,2936303.00,145925.00,157815.00,733751.00,38245.00,86157.00,244334.00,500696.00,81073.00,296260.00,8524303.00
2011:Q3,34223274.00,1004483.00,11251962.00,7592222.00,3863846.00,10510761.00,34223274.00,18770462.00,264997.00,4139241.00,11276944.00,3089280.00,13191599.00,470559.00,0.00,6282741.00,1284499.00,2118218.00,1164775.00,151539.00,99211.00,984368.00,635689.00,2261213.00,34223274.00,6250852.00,4644004.00,137510.00,54516.00,71401.00,1343421.00,19187974.00,2643811.00,2598472.00,349000.00,13671.00,206301.00,886003.00,2810175.00,908195.00,1307586.00,726616.00,1588366.00,2947917.00,144180.00,168451.00,732097.00,30173.00,88663.00,267335.00,456198.00,85635.00,229129.00,8784448.00
2011:Q4,34580494.00,969302.00,11641982.00,7584476.00,3878914.00,10505820.00,34580494.00,19204235.00,263781.00,4169796.00,11667250.00,3103408.00,13117526.00,500081.00,0.00,6247324.00,1311884.00,2067957.00,1158531.00,152939.00,91829.00,966499.00,620482.00,2258733.00,34580494.00,6148553.00,4580885.00,147446.00,54791.00,31884.00,1333547.00,19683283.00,2605123.00,2658185.00,327778.00,13479.00,209242.00,921860.00,2818500.00,926951.00,1381077.00,728760.00,1692141.00,3157936.00,146532.00,184358.00,722321.00,28888.00,85002.00,275086.00,508850.00,78175.00,213039.00,8748658.00
2012:Q1,35044926.00,994413.00,12024672.00,7539839.00,3878033.00,10607969.00,35044926.00,19682826.00,262020.00,4268525.00,12049105.00,3103176.00,13069780.00,445836.00,0.00,6178597.00,1336809.00,2008936.00,1151607.00,162043.00,98018.00,1067319.00,620615.00,2292320.00,35044926.00,5968576.00,4461628.00,123369.00,55845.00,2229.00,1325505.00,20162178.00,2594402.00,2718418.00,319370.00,13720.00,227616.00,917073.00,2847425.00,962663.00,1364252.00,732676.00,1627989.00,3369080.00,150123.00,202771.00,705697.00,26644.00,84900.00,333198.00,580102.00,156262.00,227797.00,8914172.00
2012:Q2,35204273.00,962048.00,12229137.00,7548146.00,3889668.00,10575274.00,35204273.00,19953837.00,257544.00,4333347.00,12253605.00,3109341.00,12934797.00,426277.00,0.00,6139839.00,1383839.00,1941688.00,1128436.00,168067.00,102140.00,1036055.00,608456.00,2315639.00,35204273.00,6035235.00,4511091.00,128224.00,56898.00,757.00,1338265.00,20191212.00,2606396.00,2728820.00,311644.00,13029.00,231422.00,914360.00,2818559.00,998376.00,1376447.00,728588.00,1554718.00,3491345.00,153092.00,222196.00,652507.00,25465.00,86899.00,352793.00,567609.00,118127.00,238820.00,8977826.00
2012:Q3,35744544.00,957312.00,12478715.00,7550291.00,3878086.00,10880140.00,35744544.00,20293120.00,254152.00,4433319.00,12503109.00,3102540.00,12970005.00,387297.00,0.00,6111541.00,1414356.00,1881280.00,1126468.00,172141.00,85832.00,1196694.00,594396.00,2481419.00,35744544.00,6010463.00,4467022.00,137487.00,57952.00,660.00,1347342.00,20487341.00,2563678.00,2784790.00,333503.00,12360.00,229959.00,915463.00,2857393.00,1034090.00,1401305.00,720615.00,1545097.00,3668357.00,159984.00,233648.00,618013.00,23508.00,85315.00,413087.00,557200.00,110966.00,219010.00,9246740.00
2012:Q4,36207060.00,952425.00,12822949.00,7560295.00,3871607.00,10999784.00,36207060.00,20717025.00,249949.00,4522251.00,12847828.00,3096997.00,12923899.00,383400.00,0.00,6092689.00,1442727.00,1840968.00,1084452.00,179369.00,90164.00,1219612.00,590518.00,2566136.00,36207060.00,6000592.00,4451077.00,134995.00,59005.00,633.00,1354882.00,20841676.00,2669590.00,2821789.00,339200.00,10890.00,227189.00,922156.00,2879083.00,1069802.00,1436880.00,726299.00,1604939.00,3741378.00,162978.00,243443.00,585654.00,22972.00,78701.00,394088.00,612738.00,103849.00,188058.00,9364792.00
2013:Q1,36661342.00,1001243.00,13171026.00,7596160.00,3877192.00,11015721.00,36661342.00,21157712.00,248355.00,4611998.00,13195652.00,3101707.00,12886320.00,341832.00,0.00,6103474.00,1468060.00,1797651.00,1072147.00,181928.00,89105.00,1209417.00,622706.00,2617310.00,36661342.00,5901156.00,4377735.00,110292.00,59134.00,589.00,1353406.00,21263878.00,2939417.00,2857560.00,319191.00,11125.00,238600.00,927595.00,2890275.00,1092244.00,1444826.00,735064.00,1585070.00,3854249.00,169318.00,249746.00,575634.00,20902.00,74999.00,385660.00,565537.00,107324.00,219542.00,9496308.00
2013:Q2,36467064.00,990618.00,13066246.00,7665042.00,3861830.00,10883328.00,36467064.00,21087294.00,245253.00,4665818.00,13091208.00,3085015.00,12819072.00,308160.00,0.00,6137643.00,1502437.00,1598634.00,1066162.00,317790.00,103067.00,1167635.00,617544.00,2560698.00,36467064.00,6018496.00,4509638.00,115920.00,59263.00,569.00,1333106.00,21174888.00,3213905.00,2855282.00,295809.00,10869.00,243868.00,930135.00,2905947.00,1114686.00,1346559.00,765906.00,1574083.00,3689684.00,167703.00,244549.00,555733.00,20977.00,70078.00,367480.00,474698.00,115378.00,211559.00,9273680.00
2013:Q3,36678349.00,976894.00,13118316.00,7717790.00,3824145.00,11041204.00,36678349.00,21232262.00,240774.00,4792256.00,13143414.00,3055818.00,12816104.00,282523.00,0.00,6147700.00,1544992.00,1549251.00,1077540.00,327413.00,96121.00,1180686.00,609878.00,2629983.00,36678349.00,5995148.00,4519462.00,117067.00,59392.00,556.00,1298671.00,21275907.00,3475023.00,2849153.00,298537.00,11682.00,239577.00,936493.00,2914966.00,1137129.00,1234409.00,789921.00,1595353.00,3627209.00,165560.00,249443.00,535180.00,19767.00,69971.00,346750.00,455307.00,117299.00,207178.00,9407294.00
2013:Q4,37370162.00,951632.00,13680640.00,7798225.00,3803473.00,11136192.00,37370162.00,21796392.00,235555.00,4815554.00,13705127.00,3040156.00,12924275.00,280699.00,0.00,6200226.00,1573512.00,1513340.00,1078333.00,355463.00,112398.00,1192125.00,618179.00,2649495.00,37370162.00,5943322.00,4470317.00,121816.00,59520.00,551.00,1291118.00,21839934.00,3756158.00,2912447.00,288782.00,12366.00,231745.00,950779.00,2934150.00,1159570.00,1544730.00,816047.00,1633842.00,3630253.00,165137.00,246349.00,491078.00,21820.00,67939.00,304365.00,426447.00,76143.00,169787.00,9586906.00
2014:Q1,37689090.00,992192.00,13930548.00,7725110.00,3791609.00,11249631.00,37689090.00,22142561.00,234404.00,4923345.00,13954551.00,3030261.00,12831072.00,272588.00,0.00,6111353.00,1589754.00,1463942.00,1054631.00,385353.00,122725.00,1197271.00,633455.00,2715457.00,37689090.00,5811424.00,4325928.00,134802.00,59849.00,549.00,1290296.00,22087316.00,3970056.00,2960239.00,289322.00,12886.00,236416.00,946799.00,2955726.00,1164974.00,1533676.00,826038.00,1541996.00,3672861.00,169209.00,259564.00,486265.00,21872.00,71832.00,294524.00,400710.00,72464.00,199887.00,9790350.00
2014:Q2,37954416.00,1005517.00,13886966.00,7778524.00,3787130.00,11496279.00,37954416.00,22160925.00,233545.00,4989571.00,13911001.00,3026808.00,12901373.00,267663.00,0.00,6150567.00,1603922.00,1443366.00,1059862.00,396620.00,113379.00,1220727.00,645267.00,2892118.00,37954416.00,5667058.00,4160918.00,131187.00,60684.00,530.00,1313739.00,22323462.00,4108135.00,3004305.00,287285.00,11589.00,236821.00,949946.00,2983900.00,1170380.00,1538841.00,835877.00,1407646.00,3795914.00,172709.00,274470.00,477287.00,22131.00,72451.00,304483.00,379953.00,79359.00,209980.00,9963896.00
2014:Q3,38259692.00,996100.00,14117408.00,7837560.00,3752524.00,11556100.00,38259692.00,22426505.00,230885.00,5057564.00,14141265.00,2996791.00,12975758.00,263446.00,0.00,6186189.00,1627514.00,1440702.00,1066592.00,401322.00,123900.00,1207749.00,658344.00,2857429.00,38259692.00,5714292.00,4228451.00,128582.00,61285.00,530.00,1295444.00,22521146.00,4188173.00,3077754.00,279720.00,11386.00,233565.00,959868.00,3000185.00,1175788.00,1564022.00,842504.00,1439063.00,3789854.00,171318.00,277132.00,474153.00,25013.00,69928.00,299077.00,333881.00,88704.00,220058.00,10024254.00
2014:Q4,38731914.00,930387.00,14416680.00,7948383.00,3761510.00,11674954.00,38731914.00,22797660.00,228833.00,5122847.00,14441054.00,3004926.00,13067335.00,263493.00,0.00,6275505.00,1648504.00,1428236.00,1080315.00,403271.00,123878.00,1200119.00,644014.00,2866919.00,38731914.00,5761715.00,4257110.00,131139.00,62336.00,530.00,1310600.00,22797998.00,4236873.00,3153931.00,274256.00,11119.00,222764.00,970605.00,3004322.00,1181191.00,1631216.00,836363.00,1509647.00,3834530.00,169894.00,297419.00,472144.00,27336.00,73938.00,312017.00,337258.00,75962.00,165213.00,10172201.00
2015:Q1,38857811.00,952694.00,14434858.00,7904936.00,3789363.00,11775960.00,38857811.00,22962460.00,228408.00,5247446.00,14458989.00,3027617.00,13014792.00,243632.00,0.00,6234619.00,1646186.00,1429324.00,1089989.00,403532.00,107412.00,1188762.00,671336.00,2880559.00,38857811.00,5713552.00,4193299.00,125265.00,63307.00,530.00,1331151.00,22837789.00,4228366.00,3223903.00,265783.00,11074.00,228085.00,963378.00,3027518.00,1193192.00,1522999.00,826426.00,1458311.00,3932352.00,170714.00,319312.00,465679.00,28017.00,76059.00,308342.00,344837.00,70464.00,172978.00,10306470.00
2015:Q2,38962878.00,978774.00,14353401.00,7959876.00,3799368.00,11871459.00,38962878.00,23034248.00,224722.00,5399388.00,14378051.00,3032087.00,13071445.00,244652.00,0.00,6257982.00,1677244.00,1416959.00,1070373.00,401308.00,135794.00,1192605.00,674528.00,2857185.00,38962878.00,5843937.00,4345222.00,119860.00,64455.00,510.00,1313890.00,22704766.00,4228907.00,3262763.00,253281.00,11444.00,225261.00,966933.00,3041020.00,1201741.00,1395554.00,852177.00,1410913.00,3922142.00,167284.00,315749.00,448676.00,28994.00,79616.00,287737.00,318860.00,70895.00,214819.00,10414175.00
2015:Q3,39073555.00,991263.00,14376720.00,8047070.00,3787066.00,11871436.00,39073555.00,23149477.00,222097.00,5504552.00,14400815.00,3022013.00,13136050.00,247254.00,0.00,6293517.00,1729458.00,1369344.00,1076241.00,398280.00,135387.00,1181507.00,705062.00,2788028.00,39073555.00,6009502.00,4494772.00,115497.00,65688.00,493.00,1333052.00,22709530.00,4238274.00,3276259.00,262745.00,11436.00,216203.00,966360.00,3065282.00,1215409.00,1303790.00,847187.00,1463113.00,3881178.00,163236.00,334495.00,442650.00,28675.00,78286.00,280373.00,308146.00,75384.00,251049.00,10354523.00
2015:Q4,39761014.00,941492.00,15141072.00,8169002.00,3777040.00,11732408.00,39761014.00,23932913.00,220757.00,5531439.00,15165626.00,3015091.00,13110807.00,254219.00,0.00,6368996.00,1775452.00,1345129.00,1071511.00,395508.00,131297.00,1057228.00,711467.00,2717294.00,39761014.00,6099194.00,4568557.00,124203.00,67207.00,493.00,1338734.00,23303147.00,4241957.00,3368302.00,265253.00,11912.00,219931.00,968273.00,3084677.00,1226619.00,1723373.00,855711.00,1581883.00,3834196.00,161133.00,341641.00,446860.00,28230.00,80014.00,267310.00,300600.00,55318.00,239954.00,10358673.00
2016:Q1,40329381.00,1021136.00,15377316.00,8178390.00,3797574.00,11954965.00,40329381.00,24330922.00,220945.00,5676492.00,15401755.00,3031730.00,13198565.00,263442.00,0.00,6350100.00,1803851.00,1325000.00,1070261.00,415683.00,119463.00,1087537.00,763228.00,2799894.00,40329381.00,6014835.00,4472566.00,132297.00,68357.00,493.00,1341122.00,23639012.00,4243669.00,3387272.00,286540.00,11802.00,218167.00,974917.00,3134999.00,1236906.00,1714665.00,870212.00,1631524.00,3930579.00,161822.00,381335.00,443846.00,27233.00,78490.00,266519.00,295336.00,52849.00,290330.00,10675534.00
2016:Q2,40581207.00,1015897.00,15385151.00,8324043.00,3826139.00,12029977.00,40581207.00,24442156.00,220777.00,5761750.00,15409707.00,3049922.00,13293212.00,256954.00,0.00,6455513.00,1843974.00,1285345.00,1034043.00,426363.00,111009.00,1108643.00,771368.00,2845839.00,40581207.00,5813040.00,4242164.00,127481.00,69513.00,493.00,1373389.00,23959055.00,4230967.00,3430051.00,310692.00,12546.00,218943.00,972364.00,3185740.00,1246925.00,1718654.00,875734.00,1594606.00,4061056.00,163998.00,401685.00,456392.00,24940.00,85269.00,266034.00,320623.00,55011.00,326825.00,10809111.00
