1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2007:Q1,-132381.00,-10904.00,-26073.00,-81066.00,210.00,-14548.00,-130938.00,-577.00,-10990.00,135.00,-49.00,-119457.00,-1443.00,-10533.00,-10533.00,0.00,-371.00,-457.00,135.00,-49.00,-577.00,-577.00,-537.00,-40.00,-27647.00,-5713.00,21934.00,-90853.00,7262.00,98115.00,712.00,-236.00,948.00,-245.00,-70.00,-175.00,-119457.00,1985.00,8269.00,-4626.00,-210.00,14548.00,6284.00,-1443.00
2007:Q2,41569.00,1238.00,45974.00,-12884.00,558.00,6683.00,45527.00,-254.00,941.00,257.00,40.00,44543.00,-3958.00,2273.00,2273.00,0.00,-1035.00,-1332.00,257.00,40.00,-254.00,-254.00,-431.00,177.00,49666.00,65923.00,16257.00,-842.00,6260.00,7102.00,7660.00,7201.00,459.00,3379.00,1589.00,1790.00,44543.00,2174.00,-9691.00,1508.00,-558.00,-6683.00,-11865.00,-3958.00
2007:Q3,72053.00,3751.00,51231.00,7856.00,-764.00,9979.00,62377.00,577.00,3958.00,-209.00,2.00,58049.00,9676.00,-1970.00,-1970.00,0.00,5721.00,5928.00,-209.00,2.00,577.00,577.00,579.00,-2.00,43200.00,12097.00,-31103.00,26811.00,36871.00,10060.00,4750.00,-521.00,5271.00,-7212.00,-2312.00,-4900.00,58049.00,9245.00,4452.00,3991.00,764.00,-9979.00,-4793.00,9676.00
2007:Q4,-31354.00,11268.00,29213.00,-71001.00,304.00,-1138.00,-32241.00,49137.00,11198.00,191.00,-121.00,-92646.00,887.00,13515.00,13515.00,0.00,-2247.00,-2317.00,191.00,-121.00,49137.00,49137.00,703.00,48434.00,-15381.00,1508.00,16889.00,-77293.00,28546.00,105839.00,-413.00,1436.00,-1849.00,-385.00,1063.00,-1448.00,-92646.00,-4170.00,-1977.00,-3698.00,-304.00,1138.00,2193.00,887.00
2008:Q1,-100731.00,-6172.00,6580.00,-77802.00,-46.00,-23291.00,-64704.00,62120.00,-6554.00,137.00,245.00,-120652.00,-36027.00,-9567.00,-9567.00,0.00,3395.00,3013.00,137.00,245.00,62120.00,62120.00,-536.00,62656.00,-51239.00,4367.00,55606.00,-70613.00,-13050.00,57563.00,-2921.00,838.00,-3759.00,-1721.00,-1134.00,-587.00,-120652.00,-2329.00,-8488.00,4202.00,46.00,23291.00,-6159.00,-36027.00
2008:Q2,82358.00,9615.00,102356.00,-38912.00,-69.00,9368.00,74044.00,62814.00,10098.00,-425.00,-58.00,1615.00,8314.00,280.00,280.00,0.00,9335.00,9818.00,-425.00,-58.00,62814.00,62814.00,-83.00,62897.00,30777.00,-25502.00,-56279.00,-31111.00,-47349.00,-16238.00,-1048.00,-1142.00,94.00,901.00,980.00,-79.00,1615.00,6643.00,1992.00,2977.00,69.00,-9368.00,-4651.00,8314.00
2008:Q3,433367.00,190837.00,142097.00,88463.00,85.00,11885.00,441082.00,125552.00,156926.00,33400.00,511.00,124693.00,-7715.00,2275.00,2275.00,0.00,188562.00,154651.00,33400.00,511.00,125552.00,125552.00,-316.00,125868.00,19245.00,58267.00,39022.00,98821.00,3351.00,-95470.00,773.00,-1197.00,1970.00,7400.00,2059.00,5341.00,124693.00,-5956.00,-15419.00,4266.00,-85.00,-11885.00,-9463.00,-7715.00
2008:Q4,1336780.00,647681.00,433207.00,261260.00,-597.00,-4771.00,1256524.00,259098.00,439989.00,204864.00,2828.00,349745.00,80256.00,9740.00,9740.00,0.00,637941.00,430249.00,204864.00,2828.00,259098.00,259098.00,-540.00,259638.00,106015.00,131421.00,25406.00,239499.00,105384.00,-134115.00,-1111.00,6657.00,-7768.00,3120.00,2080.00,1040.00,349745.00,72671.00,75051.00,-10573.00,597.00,4771.00,2380.00,80256.00
2009:Q1,-181650.00,-62207.00,-53363.00,-60023.00,-1078.00,-4979.00,-183363.00,-20466.00,-56594.00,-25331.00,19718.00,-100690.00,1713.00,-7420.00,-7420.00,0.00,-54787.00,-49174.00,-25331.00,19718.00,-20466.00,-20466.00,-1581.00,-18885.00,-39243.00,-56511.00,-17268.00,-48362.00,-48315.00,47.00,-2381.00,-4424.00,2043.00,-15466.00,-6348.00,-9118.00,-100690.00,8270.00,-1536.00,-9306.00,1078.00,4979.00,-9806.00,1713.00
2009:Q2,-464711.00,-143839.00,-144554.00,-181201.00,1017.00,3866.00,-495300.00,-212055.00,-74499.00,-68157.00,-1183.00,-139406.00,30589.00,837.00,837.00,0.00,-144676.00,-75336.00,-68157.00,-1183.00,-212055.00,-212055.00,244.00,-212299.00,41821.00,-26043.00,-67864.00,-191285.00,-79342.00,111943.00,-6017.00,-5106.00,-911.00,4041.00,1915.00,2126.00,-139406.00,18659.00,23683.00,-2023.00,-1017.00,-3866.00,5024.00,30589.00
2009:Q3,133996.00,187151.00,-103261.00,55000.00,484.00,-5378.00,168292.00,-120983.00,109405.00,83937.00,-6191.00,102124.00,-34296.00,-397.00,-397.00,0.00,187548.00,109802.00,83937.00,-6191.00,-120983.00,-120983.00,296.00,-121279.00,34050.00,71286.00,37236.00,64997.00,83697.00,18700.00,789.00,-5977.00,6766.00,3866.00,2279.00,1587.00,102124.00,-24584.00,-31841.00,-2439.00,-484.00,5378.00,-7257.00,-34296.00
2009:Q4,-24527.00,133080.00,-195184.00,34025.00,-1383.00,4935.00,-41000.00,-110176.00,63258.00,54686.00,15136.00,-63904.00,16473.00,4177.00,4177.00,0.00,128903.00,59081.00,54686.00,15136.00,-110176.00,-110176.00,438.00,-110614.00,-90170.00,-38921.00,51249.00,25072.00,18401.00,-6671.00,-2007.00,158.00,-2165.00,-813.00,160.00,-973.00,-63904.00,5160.00,7897.00,-5024.00,1383.00,-4935.00,2737.00,16473.00
2010:Q1,-50737.00,73768.00,-188165.00,74833.00,314.00,-11487.00,-30366.00,-84623.00,24289.00,47344.00,2135.00,-19511.00,-20371.00,-3120.00,-3120.00,0.00,76888.00,27409.00,47344.00,2135.00,-84623.00,-84623.00,472.00,-85095.00,-81258.00,-5265.00,75993.00,66359.00,26054.00,-40305.00,5503.00,2327.00,3176.00,891.00,-120.00,1011.00,-19511.00,-19837.00,-11507.00,-2309.00,-314.00,11487.00,8330.00,-20371.00
2010:Q2,-102561.00,-78401.00,-22822.00,2650.00,-1513.00,-2475.00,-108091.00,-11173.00,-39335.00,-32382.00,-6684.00,-18517.00,5530.00,1985.00,1985.00,0.00,-80386.00,-41320.00,-32382.00,-6684.00,-11173.00,-11173.00,-323.00,-10850.00,-14108.00,19476.00,33584.00,2439.00,-32272.00,-34711.00,5447.00,4386.00,1061.00,-1401.00,388.00,-1789.00,-18517.00,6457.00,9522.00,4.00,1513.00,2475.00,3065.00,5530.00
2010:Q3,-93107.00,-42174.00,1235.00,-57479.00,128.00,5183.00,-88980.00,-3.00,-69451.00,15984.00,11293.00,-46803.00,-4127.00,-3239.00,-3239.00,0.00,-38935.00,-66212.00,15984.00,11293.00,-3.00,-3.00,374.00,-377.00,12554.00,1773.00,-10781.00,-54596.00,43846.00,98442.00,1036.00,-1685.00,2721.00,-3725.00,-2022.00,-1703.00,-46803.00,-10979.00,-7467.00,1971.00,-128.00,-5183.00,3512.00,-4127.00
2010:Q4,103596.00,35671.00,8422.00,10674.00,1930.00,46899.00,58779.00,78.00,-3308.00,35739.00,3240.00,23030.00,44817.00,2174.00,2174.00,0.00,33497.00,-5482.00,35739.00,3240.00,78.00,78.00,153.00,-75.00,4391.00,5516.00,1125.00,22823.00,16197.00,-6626.00,1570.00,1885.00,-315.00,-2614.00,-1678.00,-936.00,23030.00,7516.00,-4517.00,-505.00,-1930.00,-46899.00,-12033.00,44817.00
2011:Q1,722372.00,439520.00,-9248.00,285748.00,-782.00,7134.00,698247.00,-122.00,135594.00,290073.00,13853.00,258849.00,24125.00,589.00,589.00,0.00,438931.00,135005.00,290073.00,13853.00,-122.00,-122.00,41.00,-163.00,-22979.00,-2693.00,20286.00,279865.00,243941.00,-35924.00,2406.00,710.00,1696.00,4369.00,2685.00,1684.00,258849.00,11878.00,19703.00,1930.00,782.00,-7134.00,7825.00,24125.00
2011:Q2,157221.00,191069.00,-71529.00,46755.00,-290.00,-8784.00,163738.00,525.00,156999.00,36663.00,-2593.00,-27856.00,-6517.00,2116.00,2116.00,0.00,188953.00,154883.00,36663.00,-2593.00,525.00,525.00,463.00,62.00,-94790.00,-117685.00,-22895.00,55639.00,-26891.00,-82530.00,-9521.00,-2657.00,-6864.00,1774.00,991.00,783.00,-27856.00,19088.00,2309.00,-248.00,290.00,8784.00,-16779.00,-6517.00
2011:Q3,60445.00,-3269.00,-94926.00,170726.00,-463.00,-11623.00,55396.00,138.00,-86804.00,84959.00,-1424.00,58527.00,5049.00,-4819.00,-4819.00,0.00,1550.00,-81985.00,84959.00,-1424.00,138.00,138.00,148.00,-10.00,-107887.00,-1096.00,106791.00,171094.00,20543.00,-150551.00,-255.00,287.00,-542.00,-4935.00,-2421.00,-2514.00,58527.00,15531.00,15273.00,-1862.00,463.00,11623.00,-258.00,5049.00
2011:Q4,-119551.00,-25040.00,-87655.00,1413.00,310.00,-8579.00,-100394.00,224.00,25217.00,-51498.00,1241.00,-75578.00,-19157.00,10193.00,10193.00,0.00,-35233.00,15024.00,-51498.00,1241.00,224.00,224.00,138.00,86.00,-83612.00,-100724.00,-17112.00,5480.00,59129.00,53649.00,-5036.00,-2328.00,-2708.00,-2482.00,-872.00,-1610.00,-75578.00,-5723.00,-15596.00,-4708.00,-310.00,8579.00,-9873.00,-19157.00
2012:Q1,3869.00,-19872.00,15488.00,8070.00,134.00,49.00,18137.00,-279.00,-2708.00,-31827.00,14663.00,38288.00,-14268.00,-7551.00,-7551.00,0.00,-12321.00,4843.00,-31827.00,14663.00,-279.00,-279.00,-89.00,-190.00,25390.00,-43007.00,-68397.00,6252.00,-39056.00,-45308.00,-1670.00,-3129.00,1459.00,4976.00,1482.00,3494.00,38288.00,-14234.00,-13625.00,826.00,-134.00,-49.00,609.00,-14268.00
2012:Q2,-55971.00,-42753.00,-51875.00,48268.00,-141.00,-9470.00,-24960.00,82.00,-39836.00,8638.00,-11555.00,17711.00,-31011.00,196.00,196.00,0.00,-42949.00,-40032.00,8638.00,-11555.00,82.00,82.00,11.00,71.00,-28319.00,-44533.00,-16214.00,47603.00,4020.00,-43583.00,-515.00,741.00,-1256.00,-2088.00,-945.00,-1143.00,17711.00,-21952.00,-21399.00,1.00,141.00,9470.00,553.00,-31011.00
2012:Q3,-83732.00,-66908.00,-4591.00,-6307.00,-728.00,-5198.00,-129670.00,151.00,-41726.00,-17226.00,-7956.00,-62913.00,45938.00,-289.00,-289.00,0.00,-66619.00,-41437.00,-17226.00,-7956.00,151.00,151.00,102.00,49.00,-9540.00,-26384.00,-16844.00,-55491.00,-12323.00,43168.00,-2235.00,-1957.00,-278.00,-117.00,583.00,-700.00,-62913.00,2258.00,55257.00,3393.00,728.00,5198.00,52999.00,45938.00
2012:Q4,-58619.00,65420.00,-73250.00,-51970.00,373.00,808.00,-63620.00,65.00,91132.00,-31802.00,6090.00,-129105.00,5001.00,14739.00,14739.00,0.00,50681.00,76393.00,-31802.00,6090.00,65.00,65.00,121.00,-56.00,-75369.00,-85061.00,-9692.00,-49992.00,-42592.00,7400.00,1822.00,1056.00,766.00,-1922.00,-1345.00,-577.00,-129105.00,4455.00,2744.00,-1076.00,-373.00,-808.00,-1711.00,5001.00
2013:Q1,413104.00,287883.00,59858.00,64099.00,321.00,943.00,383214.00,-166.00,171154.00,102536.00,14193.00,95497.00,29890.00,-11424.00,-11424.00,0.00,299307.00,182578.00,102536.00,14193.00,-166.00,-166.00,-105.00,-61.00,55115.00,12036.00,-43079.00,39260.00,13071.00,-26189.00,-453.00,441.00,-894.00,669.00,238.00,431.00,95497.00,5112.00,23838.00,-4788.00,-321.00,-943.00,18726.00,29890.00
2013:Q2,483517.00,223488.00,38846.00,218872.00,-669.00,2980.00,506856.00,-12.00,20662.00,218334.00,-15508.00,283380.00,-23339.00,576.00,550.00,26.00,222912.00,20112.00,218308.00,-15508.00,-12.00,-12.00,-123.00,111.00,50255.00,5521.00,-44734.00,234412.00,197060.00,-37352.00,321.00,655.00,-334.00,-966.00,625.00,-1591.00,283380.00,-11367.00,-20728.00,4922.00,669.00,-2980.00,-9361.00,-23339.00
2013:Q3,187238.00,221112.00,55507.00,-86934.00,266.00,-2713.00,180909.00,205.00,223238.00,3921.00,-6047.00,-40408.00,6329.00,1971.00,1970.00,1.00,219141.00,221268.00,3920.00,-6047.00,205.00,205.00,148.00,57.00,33600.00,11908.00,-21692.00,-79397.00,-104416.00,-25019.00,-1908.00,-836.00,-1072.00,3481.00,247.00,3234.00,-40408.00,20619.00,27316.00,18540.00,-266.00,2713.00,6697.00,6329.00
2013:Q4,45259.00,28093.00,36807.00,-20961.00,301.00,1019.00,1311.00,-499.00,41863.00,-15472.00,1702.00,-26283.00,43948.00,11428.00,11428.00,0.00,16665.00,30435.00,-15472.00,1702.00,-499.00,-499.00,-396.00,-103.00,14514.00,74215.00,59701.00,-36362.00,37602.00,73964.00,1712.00,184.00,1528.00,-2723.00,-1184.00,-1539.00,-26283.00,24160.00,21677.00,-20951.00,-301.00,-1019.00,-2483.00,43948.00
2014:Q1,276762.00,186402.00,-14331.00,105856.00,-803.00,-362.00,303811.00,377.00,49552.00,122981.00,13869.00,117032.00,-27049.00,-8839.00,-8837.00,-2.00,195241.00,58389.00,122983.00,13869.00,377.00,377.00,416.00,-39.00,14191.00,-6746.00,-20937.00,100823.00,20161.00,-80662.00,509.00,1039.00,-530.00,2527.00,406.00,2121.00,117032.00,-28266.00,-20968.00,4916.00,803.00,362.00,7298.00,-27049.00
2014:Q2,29161.00,11681.00,14131.00,4996.00,-346.00,-1301.00,40418.00,151.00,28610.00,-2397.00,-14532.00,28586.00,-11257.00,148.00,118.00,30.00,11533.00,28492.00,-2427.00,-14532.00,151.00,151.00,22.00,129.00,18474.00,-13167.00,-31641.00,13095.00,29290.00,16195.00,779.00,432.00,347.00,-2204.00,-1300.00,-904.00,28586.00,-2762.00,-4373.00,5237.00,346.00,1301.00,-1611.00,-11257.00
2014:Q3,132972.00,81770.00,102141.00,-55023.00,662.00,3422.00,95579.00,-228.00,71092.00,19150.00,-8472.00,14037.00,37393.00,-234.00,-210.00,-24.00,82004.00,71302.00,19174.00,-8472.00,-228.00,-228.00,-391.00,163.00,74405.00,68774.00,-5631.00,-58286.00,-29628.00,28658.00,-3.00,-34.00,31.00,-2085.00,-839.00,-1246.00,14037.00,28769.00,23282.00,-10027.00,-662.00,-3422.00,-5487.00,37393.00
2014:Q4,-323605.00,-148880.00,-47413.00,-126092.00,-127.00,-1093.00,-277441.00,178.00,43450.00,-198985.00,6655.00,-128739.00,-46164.00,10972.00,10954.00,18.00,-159852.00,32496.00,-199003.00,6655.00,178.00,178.00,360.00,-182.00,-4740.00,-32689.00,-27949.00,-122835.00,-143596.00,-20761.00,159.00,-680.00,839.00,-1005.00,-540.00,-465.00,-128739.00,-42991.00,-46468.00,-1524.00,127.00,1093.00,-3477.00,-46164.00
2015:Q1,45421.00,51419.00,24464.00,-30825.00,-431.00,794.00,48334.00,-289.00,54022.00,-16496.00,13893.00,-2796.00,-2913.00,-7867.00,-7827.00,-40.00,59286.00,61849.00,-16456.00,13893.00,-289.00,-289.00,-193.00,-96.00,32849.00,11684.00,-21165.00,-35751.00,-39010.00,-3259.00,-1601.00,55.00,-1656.00,-1495.00,-130.00,-1365.00,-2796.00,-7911.00,-7355.00,-4079.00,431.00,-794.00,556.00,-2913.00
2015:Q2,-235578.00,-194346.00,-102506.00,62684.00,-478.00,-932.00,-223773.00,453.00,-199126.00,14389.00,-9609.00,-29880.00,-11805.00,470.00,471.00,-1.00,-194816.00,-199597.00,14390.00,-9609.00,453.00,453.00,336.00,117.00,-95144.00,-62348.00,32796.00,66317.00,4.00,-66313.00,-822.00,-2316.00,1494.00,-1875.00,-812.00,-1063.00,-29880.00,-9319.00,-10010.00,385.00,478.00,932.00,-691.00,-11805.00
2015:Q3,-56037.00,-45452.00,-39554.00,26903.00,793.00,1273.00,-63885.00,411.00,-27676.00,-15558.00,-2218.00,-18844.00,7848.00,-643.00,-643.00,0.00,-44809.00,-27033.00,-15558.00,-2218.00,411.00,411.00,325.00,86.00,-45455.00,-34763.00,10692.00,19489.00,-9649.00,-29138.00,-1150.00,-634.00,-516.00,5972.00,3468.00,2504.00,-18844.00,1388.00,4117.00,-1665.00,-793.00,-1273.00,2729.00,7848.00
2015:Q4,-255792.00,-213890.00,64945.00,-108367.00,340.00,1180.00,-253263.00,-86.00,-36533.00,-180800.00,3443.00,-39287.00,-2529.00,6601.00,6601.00,0.00,-220491.00,-43134.00,-180800.00,3443.00,-86.00,-86.00,51.00,-137.00,68213.00,58667.00,-9546.00,-104065.00,-90499.00,13566.00,870.00,335.00,535.00,-2565.00,-1758.00,-807.00,-39287.00,-1089.00,-3320.00,729.00,-340.00,-1180.00,-2231.00,-2529.00
2016:Q1,80956.00,143774.00,-44679.00,-14844.00,-699.00,-2596.00,93320.00,-1199.00,71763.00,58889.00,13122.00,-49255.00,-12364.00,-4424.00,-4424.00,0.00,148198.00,76187.00,58889.00,13122.00,-1199.00,-1199.00,-1142.00,-57.00,-33258.00,-35334.00,-2076.00,-22094.00,-39112.00,-17018.00,1039.00,448.00,591.00,7136.00,2938.00,4198.00,-49255.00,-12712.00,-9732.00,-663.00,699.00,2596.00,2980.00,-12364.00
2016:Q2,-58983.00,-83629.00,-16806.00,42959.00,-112.00,-1395.00,-53091.00,33.00,-90750.00,16728.00,-9607.00,30505.00,-5892.00,3467.00,3467.00,0.00,-87096.00,-94217.00,16728.00,-9607.00,33.00,33.00,-109.00,142.00,-6411.00,-5784.00,627.00,46710.00,67847.00,21137.00,5979.00,1735.00,4244.00,-3815.00,-1183.00,-2632.00,30505.00,-7510.00,-4513.00,-128.00,112.00,1395.00,2997.00,-5892.00
