date,FU796000105.Q,FU795090005.Q,FU795019005.Q,FU645012063.Q,FU795013005.Q,FU795000005.Q,FU794090005.Q,FU713011005.Q,FU713014003.Q,FU713012003.Q,FU633091003.Q,FU794010005.Q,FU793020005.Q,FU793030005.Q,FU793034005.Q,FU792050005.Q,FU794022005.Q,FU793069175.Q,FU793061105.Q,FU793061705.Q,FU793062005.Q,FU793063005.Q,FU794023005.Q,FU793068005.Q,FU793069005.Q,FU793065005.Q,FU793066005.Q,FU793064105.Q,FU793064205.Q,FU793070005.Q,FU793040005.Q,FU793092005.Q,FU793090005.Q,FU794190005.Q,FU794110005.Q,FU793120005.Q,FU703130005.Q,FU634090005.Q,FU792150005.Q,FU794122005.Q,FU793169175.Q,FU423161705.Q,FU793163005.Q,FU794123005.Q,FU793168005.Q,FU793169005.Q,FU643165005.Q,FU793164105.Q,FU653164205.Q,FU663170003.Q,FU543140005.Q,FU153050005.Q,FU793178005.Q,FU662090205.Q,FU793192005.Q,FU793190005.Q,FU797005005.Q
2007:Q1,30368.00,114068.00,54054.00,1367.00,52687.00,60015.00,1438777.00,130.00,0.00,165.00,-3946.00,-11481.00,426.00,6013.00,80037.00,228127.00,350667.00,36229.00,36178.00,14033.00,53949.00,210278.00,324223.00,32841.00,19626.00,294296.00,-22540.00,90577.00,21631.00,3139.00,3185.00,27680.00,318204.00,1378762.00,-132381.00,-9953.00,199603.00,79348.00,363445.00,383393.00,39208.00,132009.00,212176.00,36676.00,16498.00,24204.00,-4026.00,19535.00,141202.00,3373.00,4224.00,112617.00,-328.00,1831.00,-2160.00,178337.00,-83701.00
2007:Q2,32665.00,40590.00,52421.00,159.00,52262.00,-11831.00,1308762.00,118.00,0.00,150.00,-9300.00,984.00,6689.00,9245.00,15868.00,52518.00,250332.00,80565.00,-104347.00,31352.00,40446.00,202316.00,547977.00,67658.00,130210.00,314222.00,35887.00,45925.00,37014.00,-76.00,1850.00,41491.00,307978.00,1320593.00,41569.00,-3596.00,76832.00,96436.00,29401.00,373518.00,80572.00,161719.00,131227.00,112255.00,27767.00,81288.00,3200.00,16540.00,99152.00,13821.00,6655.00,133937.00,-11229.00,-1414.00,14674.00,322042.00,-7925.00
2007:Q3,33144.00,92100.00,42033.00,-11064.00,53097.00,50067.00,1640037.00,100.00,0.00,118.00,27922.00,4328.00,22486.00,72643.00,158268.00,180790.00,188944.00,-182741.00,80427.00,69199.00,34934.00,187125.00,701565.00,142655.00,181094.00,309957.00,67859.00,77233.00,17671.00,-4853.00,6463.00,17832.00,168527.00,1589970.00,72053.00,53.00,186731.00,316564.00,45064.00,436673.00,-183229.00,313944.00,305958.00,212305.00,29815.00,179295.00,3195.00,52000.00,40170.00,-3344.00,2501.00,115000.00,323.00,-154.00,18191.00,95840.00,-58956.00
2007:Q4,15902.00,123954.00,53718.00,287.00,53431.00,70235.00,1059383.00,148.00,0.00,42.00,20358.00,60405.00,2325.00,8058.00,88280.00,108838.00,227921.00,-54413.00,60929.00,187627.00,92063.00,-58285.00,487005.00,98301.00,121616.00,213900.00,53188.00,70382.00,30099.00,3698.00,4691.00,19996.00,-72863.00,989148.00,-31354.00,50170.00,145587.00,254961.00,-136549.00,346786.00,-48036.00,298008.00,96814.00,169683.00,9991.00,157383.00,2309.00,101432.00,95574.00,-16287.00,9694.00,133988.00,-10593.00,3321.00,-21445.00,-105820.00,-108052.00
2008:Q1,24331.00,32257.00,51891.00,165.00,51726.00,-19634.00,1361839.00,182.00,0.00,-2.00,10259.00,55948.00,9107.00,83544.00,160338.00,72243.00,277028.00,17575.00,10359.00,147442.00,58664.00,42988.00,395824.00,126300.00,114106.00,168650.00,-13232.00,23361.00,-2806.00,7703.00,751.00,17918.00,250441.00,1381473.00,-100731.00,-11208.00,231904.00,356780.00,142820.00,164110.00,-67725.00,165745.00,66090.00,199724.00,40169.00,154449.00,5106.00,89420.00,27836.00,-2348.00,9502.00,113526.00,-12581.00,2085.00,32562.00,138072.00,-7926.00
2008:Q2,28588.00,1585.00,51183.00,310.00,50873.00,-49598.00,369872.00,144.00,0.00,-2.00,126.00,72429.00,20553.00,27273.00,-16633.00,-41321.00,34235.00,6677.00,-186837.00,253953.00,6444.00,-46002.00,82471.00,8940.00,-16943.00,73979.00,16495.00,74498.00,19482.00,-12627.00,-429.00,9923.00,99750.00,419470.00,82358.00,12259.00,-18202.00,-65243.00,-251788.00,283689.00,-46337.00,321964.00,8062.00,-6363.00,7097.00,-12809.00,-651.00,105101.00,101225.00,-4407.00,9299.00,113955.00,-23397.00,-1010.00,19900.00,62094.00,27003.00
2008:Q3,1329.00,51345.00,49625.00,110.00,49515.00,1720.00,1229637.00,251.00,0.00,-2.00,-10302.00,316389.00,98004.00,-47135.00,-22189.00,147020.00,125018.00,-108432.00,322668.00,93848.00,12649.00,-195715.00,629278.00,352717.00,238986.00,25586.00,11989.00,27419.00,-5373.00,-10488.00,7137.00,14199.00,-39588.00,1227917.00,433367.00,407923.00,94376.00,42996.00,75220.00,-54332.00,-129585.00,183014.00,-107761.00,366416.00,268629.00,96314.00,1473.00,114229.00,-55544.00,-4725.00,27776.00,152273.00,-20119.00,1428.00,31648.00,-385015.00,-50017.00
2008:Q4,-22799.00,-184938.00,43573.00,-510.00,44083.00,-228511.00,958879.00,57.00,0.00,-1.00,-14812.00,906779.00,-61016.00,60973.00,184863.00,-679140.00,304273.00,90397.00,340713.00,184213.00,-19694.00,-291356.00,-177643.00,199254.00,-351326.00,-21232.00,-4339.00,31112.00,1706.00,152.00,-2171.00,24402.00,379345.00,1187389.00,1336780.00,159407.00,34315.00,411944.00,-981707.00,60932.00,118256.00,98018.00,-155342.00,-215547.00,167809.00,-384207.00,851.00,370034.00,-131613.00,-13195.00,25248.00,113547.00,-63372.00,9101.00,36595.00,34920.00,162139.00
2009:Q1,64388.00,-180538.00,41912.00,556.00,41356.00,-222449.00,-678112.00,110.00,0.00,3587.00,-10519.00,-82673.00,-29554.00,67920.00,-2211.00,-13783.00,42533.00,-147923.00,-27994.00,308858.00,-16379.00,-74029.00,-441572.00,-208550.00,-197476.00,40038.00,-75584.00,-77410.00,28533.00,-8755.00,1420.00,9242.00,-164979.00,-455663.00,-181650.00,-134617.00,98461.00,-18361.00,-150902.00,-251464.00,-153498.00,16927.00,-114893.00,-288547.00,-114838.00,-179626.00,5917.00,134021.00,29317.00,26627.00,17377.00,104240.00,3148.00,5816.00,-3746.00,154617.00,244925.00
2009:Q2,84400.00,245482.00,41636.00,-71.00,41707.00,203846.00,-550014.00,66.00,0.00,166.00,12430.00,-355894.00,-25879.00,87248.00,-81756.00,-263108.00,336273.00,-142963.00,244056.00,224828.00,17971.00,-7619.00,-397100.00,-235874.00,-110951.00,-10971.00,-39304.00,68426.00,36908.00,-8638.00,337.00,7165.00,33342.00,-753860.00,-464711.00,115601.00,-1766.00,-160775.00,3135.00,-305219.00,-128836.00,-41453.00,-134930.00,-215342.00,-160177.00,-60480.00,5315.00,50034.00,169546.00,6719.00,-3487.00,136058.00,-4762.00,-5484.00,15804.00,-89211.00,-161082.00
2009:Q3,95813.00,-4231.00,41477.00,3.00,41474.00,-45708.00,-43170.00,194.00,3000.00,137.00,16327.00,66168.00,11273.00,-27824.00,-63786.00,-7017.00,164680.00,-98741.00,123909.00,65271.00,-1196.00,75437.00,-351543.00,-200639.00,-84071.00,-49112.00,-17721.00,41777.00,44009.00,-11756.00,34.00,19345.00,51813.00,2538.00,133996.00,-22292.00,62312.00,-227638.00,-5893.00,-230640.00,-143288.00,-20768.00,-66584.00,-147712.00,-111604.00,-36218.00,110.00,32609.00,171592.00,12397.00,-4358.00,121476.00,21132.00,-2154.00,13423.00,74288.00,100043.00
2009:Q4,96346.00,-24055.00,42517.00,195.00,42322.00,-66572.00,-76597.00,-34.00,0.00,127.00,-6668.00,22904.00,14349.00,3150.00,-45970.00,-234753.00,253306.00,-1162.00,111493.00,114934.00,8883.00,19158.00,-236394.00,-121245.00,-33193.00,-32611.00,-49345.00,103377.00,35043.00,-9127.00,1028.00,4917.00,18148.00,-10025.00,-24527.00,33406.00,184652.00,-109570.00,-277306.00,-186769.00,-22470.00,-14759.00,-149540.00,-98669.00,-57131.00,-41953.00,415.00,87101.00,162933.00,3152.00,7980.00,138635.00,594.00,2383.00,20187.00,45793.00,120401.00
2010:Q1,94033.00,168949.00,41555.00,835.00,40720.00,127394.00,-86921.00,93.00,0.00,54.00,-4700.00,-10855.00,-19926.00,-69463.00,-133321.00,233027.00,225817.00,-74058.00,140511.00,70983.00,122.00,88259.00,-357163.00,-62199.00,-101012.00,-113483.00,-80469.00,34123.00,28008.00,-4429.00,1298.00,2962.00,-12446.00,-214315.00,-50737.00,-26337.00,16660.00,-332086.00,246840.00,-175938.00,-58098.00,70715.00,-188555.00,-79281.00,-20678.00,-57098.00,-1505.00,10148.00,151173.00,-7849.00,-378.00,152711.00,-3647.00,-27.00,7994.00,-123561.00,-74916.00
2010:Q2,86732.00,1333.00,41170.00,740.00,40430.00,-39837.00,-328247.00,41.00,0.00,460.00,195.00,-89574.00,16831.00,-77923.00,-63841.00,98220.00,26196.00,-45791.00,11169.00,75041.00,-6069.00,-8154.00,-162908.00,-32735.00,-33706.00,-66871.00,-29596.00,38359.00,29270.00,780.00,3027.00,7505.00,-154884.00,-288409.00,-102561.00,105982.00,-107681.00,-170476.00,3165.00,-203230.00,-52219.00,-18643.00,-132368.00,-47909.00,-18620.00,-28320.00,-969.00,85480.00,79384.00,-10222.00,4415.00,154001.00,3028.00,1471.00,5906.00,-89162.00,85399.00
2010:Q3,93652.00,106797.00,42897.00,1930.00,40967.00,63900.00,358156.00,66.00,0.00,208.00,11779.00,-42177.00,-37533.00,37853.00,2988.00,-145.00,309001.00,12896.00,85723.00,-55340.00,7424.00,258298.00,-131645.00,-17059.00,-18308.00,-68118.00,-28160.00,-25871.00,21410.00,487.00,1874.00,9723.00,200138.00,294256.00,-93107.00,8142.00,138945.00,-16750.00,-26604.00,-117169.00,6859.00,-65861.00,-58167.00,-46041.00,-20238.00,-29522.00,3719.00,51256.00,81229.00,3082.00,10496.00,166047.00,6952.00,-800.00,15834.00,112744.00,-13144.00
2010:Q4,100687.00,-49888.00,41154.00,505.00,40649.00,-91042.00,177098.00,56.00,0.00,129.00,1627.00,35749.00,8109.00,-1363.00,12533.00,-47092.00,268159.00,13579.00,333612.00,-45884.00,23368.00,-56516.00,-5269.00,26024.00,18573.00,-42560.00,-7306.00,46317.00,33671.00,-5682.00,2043.00,-22452.00,-149436.00,268140.00,103596.00,178559.00,67704.00,6933.00,-10008.00,-183463.00,1226.00,-25745.00,-158944.00,-3392.00,3296.00,-6270.00,-418.00,47492.00,84093.00,-37001.00,-2306.00,161529.00,6690.00,234.00,18749.00,-171269.00,150575.00
2011:Q1,74614.00,35860.00,40715.00,339.00,40376.00,-4855.00,894624.00,-446.00,0.00,248.00,3595.00,439398.00,4862.00,8048.00,-28607.00,9689.00,335522.00,58672.00,299728.00,-97814.00,-20904.00,95840.00,-118883.00,-4266.00,-899.00,-47414.00,-66304.00,-19195.00,9120.00,2204.00,1384.00,5810.00,241875.00,899479.00,722372.00,-166476.00,126656.00,-76600.00,91050.00,-22204.00,16620.00,50248.00,-89072.00,-31461.00,-12949.00,-24058.00,5546.00,25999.00,100922.00,314.00,11605.00,121670.00,8358.00,-3331.00,12605.00,-22000.00,38755.00
2011:Q2,73789.00,68579.00,41620.00,1054.00,40566.00,26959.00,638051.00,67.00,0.00,163.00,4635.00,191594.00,16075.00,6691.00,-15640.00,23930.00,-2483.00,-42954.00,36759.00,-13469.00,-23505.00,40686.00,-7969.00,41848.00,-2838.00,-55807.00,8828.00,-15001.00,6758.00,1353.00,863.00,10671.00,416344.00,611093.00,157221.00,121295.00,191578.00,-40766.00,-1112.00,-185735.00,-35080.00,-71029.00,-79626.00,96105.00,61475.00,29059.00,5571.00,50669.00,76384.00,848.00,14065.00,121403.00,-1288.00,-370.00,13394.00,-2598.00,5210.00
2011:Q3,78419.00,114024.00,44884.00,2313.00,42571.00,69141.00,133312.00,84.00,0.00,129.00,-44648.00,-3131.00,12701.00,-40488.00,-60507.00,232514.00,202153.00,-62983.00,331980.00,33459.00,-3976.00,-96327.00,-47823.00,72303.00,-81951.00,-45561.00,7386.00,-55133.00,-20545.00,-2953.00,2496.00,2610.00,-44146.00,64172.00,60445.00,89086.00,-22206.00,-57266.00,113711.00,-89453.00,-30301.00,6684.00,-65836.00,19968.00,26487.00,-7503.00,984.00,65900.00,-27632.00,-2930.00,33444.00,131632.00,-2199.00,1110.00,8338.00,-257776.00,-35605.00
2011:Q4,92759.00,24996.00,46722.00,2777.00,43945.00,-21726.00,261208.00,-54.00,0.00,116.00,-27735.00,-24816.00,3483.00,-22195.00,40306.00,-107410.00,437478.00,-27859.00,337593.00,143060.00,17922.00,-33238.00,89188.00,67671.00,15450.00,-26089.00,32156.00,-19685.00,-610.00,-1477.00,2949.00,-3939.00,-104390.00,282935.00,-119551.00,190636.00,108079.00,62068.00,-19330.00,-57172.00,-19400.00,-8032.00,-29740.00,-66713.00,-11406.00,-56660.00,1353.00,27974.00,51125.00,-2042.00,17696.00,122545.00,8852.00,-272.00,9031.00,-49991.00,67763.00
2012:Q1,88571.00,85757.00,47834.00,913.00,46921.00,37923.00,157664.00,73.00,0.00,191.00,-2877.00,-20151.00,-33667.00,-36304.00,-101790.00,-49487.00,383627.00,28941.00,154563.00,56479.00,24899.00,118745.00,-59682.00,18677.00,2556.00,-37633.00,-43282.00,26228.00,-13966.00,1502.00,9239.00,11454.00,43274.00,119741.00,3869.00,-73283.00,111957.00,-109261.00,72914.00,-92878.00,-3606.00,-43802.00,-45470.00,-54389.00,-41134.00,-14418.00,1163.00,14800.00,134053.00,3054.00,-6436.00,156296.00,5058.00,7200.00,-9166.00,-44047.00,2814.00
2012:Q2,75592.00,50318.00,49280.00,1616.00,47664.00,1038.00,60594.00,39.00,0.00,128.00,-7281.00,-42671.00,207.00,-14252.00,-32430.00,106016.00,-27587.00,-14309.00,-48069.00,30338.00,16251.00,-11798.00,52630.00,52669.00,4474.00,-28863.00,24350.00,13095.00,-18037.00,-1987.00,2267.00,5250.00,25207.00,59556.00,-55971.00,78428.00,61087.00,-68144.00,66472.00,-114925.00,-31657.00,8272.00,-91540.00,-23630.00,-65810.00,42421.00,-241.00,31002.00,82597.00,-3836.00,-16878.00,91042.00,2103.00,1207.00,21933.00,-92931.00,25275.00
2012:Q3,83923.00,-8678.00,49410.00,1480.00,47930.00,-58089.00,408234.00,60.00,0.00,118.00,7294.00,-66757.00,3989.00,30290.00,-204.00,116935.00,232093.00,-11032.00,122631.00,-43397.00,32517.00,131374.00,56965.00,31089.00,17802.00,-10995.00,19069.00,-24855.00,16177.00,1600.00,2936.00,2521.00,29073.00,466323.00,-83732.00,43557.00,116046.00,37403.00,37777.00,-72662.00,-18015.00,2219.00,-56866.00,7545.00,5213.00,-284.00,2616.00,65782.00,87064.00,-492.00,829.00,123521.00,7902.00,-1202.00,5624.00,91361.00,92601.00
2012:Q4,49718.00,95375.00,50836.00,1286.00,49550.00,44539.00,859997.00,33.00,0.00,116.00,3127.00,65485.00,38528.00,25274.00,46868.00,44054.00,361394.00,-4098.00,93590.00,123919.00,41307.00,106676.00,209158.00,74467.00,78736.00,11421.00,44534.00,-33862.00,19115.00,-2849.00,263.00,1243.00,82050.00,815457.00,-58619.00,219037.00,231305.00,142220.00,31418.00,-35837.00,-5490.00,9519.00,-39866.00,-9631.00,-28664.00,17729.00,1304.00,52720.00,82587.00,1239.00,3084.00,125422.00,-9210.00,-503.00,3038.00,37187.00,-45657.00
2013:Q1,71230.00,141332.00,61808.00,11581.00,50227.00,79525.00,831833.00,42.00,0.00,220.00,5529.00,287717.00,-7625.00,-2428.00,-53259.00,-197909.00,466148.00,47552.00,126305.00,128200.00,8870.00,155221.00,-54096.00,8039.00,-4531.00,-23595.00,-34009.00,-8511.00,38903.00,902.00,2420.00,14279.00,339502.00,752309.00,413104.00,19088.00,57818.00,-99689.00,-138828.00,-22011.00,4673.00,36118.00,-62802.00,-9778.00,5281.00,-20211.00,5152.00,57669.00,192775.00,1153.00,-195.00,113767.00,9808.00,-1313.00,12284.00,146657.00,-70103.00
2013:Q2,12320.00,95221.00,50661.00,633.00,50028.00,44560.00,646780.00,57.00,0.00,176.00,-11873.00,223476.00,-312.00,19404.00,-5948.00,-120921.00,77717.00,-5327.00,-80067.00,131968.00,-10217.00,41360.00,186333.00,62116.00,65482.00,29386.00,29349.00,5421.00,36611.00,-1278.00,1460.00,4263.00,232193.00,602220.00,483517.00,19389.00,50928.00,-10344.00,-119032.00,-52276.00,-27799.00,68546.00,-93023.00,121742.00,13121.00,93670.00,14951.00,18417.00,44575.00,257.00,5003.00,118062.00,-17459.00,161.00,7752.00,-68472.00,-82901.00
2013:Q3,64979.00,193361.00,48274.00,-1562.00,49836.00,145087.00,810280.00,41.00,0.00,187.00,-834.00,221317.00,18217.00,67891.00,25849.00,-37997.00,124184.00,12918.00,6799.00,10902.00,-14280.00,107845.00,146713.00,39348.00,20893.00,53597.00,32875.00,-21522.00,24342.00,393.00,2344.00,17912.00,221244.00,665194.00,187238.00,32270.00,217201.00,95279.00,-52923.00,10132.00,-26119.00,52612.00,-16361.00,-21945.00,-15856.00,4433.00,-10522.00,47715.00,29227.00,-2313.00,7125.00,123802.00,9730.00,-4298.00,4079.00,-17125.00,-128382.00
2013:Q4,30059.00,-60520.00,55488.00,4326.00,51162.00,-116008.00,768868.00,20.00,0.00,159.00,-2643.00,27594.00,-13900.00,-3194.00,-25844.00,-95726.00,632963.00,-34869.00,428439.00,116893.00,-85.00,122585.00,241686.00,87046.00,75622.00,33868.00,45150.00,60465.00,31273.00,-2082.00,4579.00,-11373.00,-75109.00,884876.00,45259.00,261876.00,83182.00,39394.00,-71776.00,129092.00,320.00,81046.00,47726.00,99836.00,30685.00,58868.00,10283.00,51715.00,79748.00,1216.00,6690.00,132775.00,13511.00,253.00,5608.00,6497.00,90580.00
2014:Q1,54005.00,16159.00,50867.00,-791.00,51658.00,-34708.00,700473.00,51.00,0.00,256.00,-14549.00,186779.00,-26709.00,7425.00,-10014.00,-42213.00,186534.00,31932.00,201918.00,-91453.00,-10525.00,54662.00,13682.00,56805.00,-13660.00,3015.00,-32478.00,-46071.00,-1171.00,3341.00,2594.00,11374.00,429164.00,735181.00,276762.00,-2667.00,202836.00,-86906.00,14373.00,-84615.00,-1966.00,-72631.00,-10018.00,40303.00,779.00,36679.00,2845.00,8361.00,124790.00,239.00,7542.00,75294.00,11751.00,972.00,7426.00,138720.00,37846.00
2014:Q2,56929.00,50836.00,59082.00,5058.00,54024.00,-8247.00,651011.00,17.00,0.00,214.00,7381.00,11832.00,13450.00,7968.00,-38365.00,59970.00,172446.00,8810.00,28301.00,57010.00,-2159.00,80484.00,281951.00,92885.00,92667.00,43659.00,52740.00,-3298.00,193.00,3391.00,2803.00,2045.00,129014.00,659258.00,29161.00,111867.00,63558.00,-71156.00,90443.00,76571.00,-13658.00,53382.00,36847.00,28549.00,-25499.00,52411.00,1637.00,73881.00,91349.00,2985.00,9479.00,71223.00,6664.00,-330.00,3719.00,71295.00,6093.00
2014:Q3,30785.00,127433.00,57254.00,1515.00,55739.00,70180.00,596260.00,127.00,0.00,208.00,-3487.00,81542.00,26667.00,27901.00,6934.00,-38856.00,215933.00,-10022.00,214808.00,-14584.00,-1085.00,26816.00,195760.00,45824.00,38362.00,72824.00,38750.00,14557.00,3359.00,-2645.00,2442.00,10284.00,55534.00,526080.00,132972.00,61230.00,62869.00,43726.00,-131536.00,80503.00,11345.00,59214.00,9944.00,47778.00,15126.00,35117.00,-2465.00,48870.00,33213.00,2098.00,11628.00,74022.00,-2344.00,1723.00,6975.00,52353.00,-96648.00
2014:Q4,56855.00,61599.00,58316.00,2018.00,56298.00,3284.00,597194.00,28.00,0.00,130.00,892.00,-148702.00,-30659.00,-29330.00,60784.00,32116.00,250364.00,-55919.00,160730.00,114248.00,26416.00,4889.00,281644.00,124473.00,32721.00,69094.00,55356.00,22648.00,16805.00,-2819.00,3062.00,-4550.00,144780.00,593910.00,-323605.00,180621.00,183956.00,121169.00,35732.00,97159.00,-33027.00,110306.00,19880.00,32557.00,22928.00,2375.00,7254.00,104454.00,60343.00,-1956.00,15010.00,90523.00,1685.00,-318.00,3442.00,-6862.00,-4745.00
2015:Q1,47449.00,130393.00,60979.00,2728.00,58251.00,69414.00,464248.00,15.00,0.00,370.00,-4032.00,51130.00,-12988.00,8460.00,28435.00,-24432.00,21497.00,10393.00,-40825.00,-16206.00,28030.00,40105.00,39323.00,77834.00,-35433.00,31176.00,-34254.00,12538.00,20171.00,5396.00,2346.00,11726.00,304293.00,394834.00,45421.00,-96185.00,234548.00,-79900.00,2881.00,-45773.00,-14350.00,-43204.00,11781.00,-18600.00,4810.00,-27502.00,4092.00,78393.00,104676.00,1262.00,15001.00,101217.00,7442.00,-312.00,8366.00,36397.00,-82944.00
2015:Q2,62605.00,128242.00,60772.00,2144.00,58628.00,67470.00,263614.00,27.00,0.00,329.00,2005.00,-193893.00,-17632.00,1559.00,-15527.00,26881.00,-34416.00,34434.00,-142226.00,-20215.00,778.00,92813.00,312638.00,85550.00,47795.00,119212.00,60081.00,46994.00,20670.00,3929.00,3156.00,12864.00,94030.00,196144.00,-235578.00,201102.00,-55038.00,-29638.00,-44229.00,64380.00,23361.00,54421.00,-13402.00,38507.00,10546.00,24636.00,3325.00,42400.00,59798.00,4434.00,8649.00,110000.00,-12462.00,-489.00,6732.00,37576.00,-65636.00
2015:Q3,59139.00,89600.00,56093.00,-4613.00,60706.00,33507.00,327331.00,39.00,0.00,327.00,-9926.00,-45041.00,25670.00,-41934.00,26284.00,114569.00,8068.00,23146.00,-9058.00,-402.00,9297.00,-14915.00,86014.00,25966.00,-102168.00,113530.00,48686.00,-10498.00,-30769.00,1156.00,2409.00,1659.00,199303.00,293824.00,-56037.00,-84398.00,133528.00,52552.00,56897.00,70494.00,-29599.00,87749.00,12344.00,-8855.00,-11565.00,-878.00,3588.00,34947.00,-48964.00,590.00,16672.00,96343.00,-3775.00,6045.00,3112.00,24672.00,-30461.00
2015:Q4,41953.00,58742.00,60662.00,-285.00,60947.00,-1921.00,306411.00,21.00,0.00,240.00,-1494.00,-213976.00,-9761.00,-51985.00,-2465.00,-59772.00,646578.00,-50010.00,609163.00,64402.00,27035.00,-4012.00,289013.00,91222.00,30579.00,108178.00,59034.00,-11295.00,10132.00,-1501.00,2662.00,-494.00,-289492.00,308331.00,-255792.00,271674.00,93147.00,87088.00,-40655.00,74784.00,-22148.00,121473.00,-24541.00,-8425.00,-22414.00,20980.00,-6991.00,77091.00,-19696.00,2106.00,6779.00,127998.00,-3385.00,-2925.00,13130.00,-114587.00,-16789.00
2016:Q1,62330.00,118678.00,60279.00,-334.00,60613.00,58399.00,816020.00,-120.00,0.00,159.00,6494.00,142575.00,-100.00,61437.00,36086.00,-154515.00,239604.00,83931.00,95453.00,16679.00,10807.00,32734.00,98810.00,78196.00,-17983.00,71790.00,-33193.00,-67143.00,23528.00,5434.00,2383.00,11455.00,409932.00,757621.00,80956.00,49700.00,197697.00,4079.00,-166533.00,94261.00,48239.00,9503.00,36519.00,24860.00,3648.00,21978.00,-766.00,36509.00,37861.00,-1023.00,5567.00,145058.00,12477.00,-3044.00,55734.00,183462.00,-56348.00
2016:Q2,67090.00,102145.00,62961.00,2112.00,60849.00,39184.00,557215.00,7.00,0.00,317.00,-4644.00,-83595.00,24656.00,-103210.00,-18860.00,136874.00,282910.00,-16836.00,29436.00,169803.00,21462.00,79045.00,304697.00,57618.00,63093.00,128230.00,55756.00,-56867.00,-14098.00,-14.00,2423.00,29631.00,56987.00,518031.00,-70904.00,132508.00,5837.00,-66659.00,58367.00,97302.00,-8547.00,145536.00,-39687.00,69719.00,-357.00,74571.00,-4495.00,27205.00,21693.00,1623.00,20156.00,82861.00,-122.00,-1909.00,6406.00,133948.00,-35055.00
2016:Q3,76721.00,130712.00,62895.00,1157.00,61738.00,67817.00,715889.00,7.00,0.00,182.00,-8558.00,-122897.00,26438.00,-239045.00,-7828.00,247377.00,244867.00,-128385.00,239703.00,97199.00,-14739.00,51089.00,269110.00,22331.00,35346.00,157147.00,54286.00,-12340.00,-3676.00,3998.00,2488.00,10625.00,305142.00,648072.00,-190439.00,21384.00,144961.00,-20186.00,135347.00,113422.00,-12124.00,81322.00,44224.00,-4386.00,27496.00,-25226.00,-6656.00,104656.00,8529.00,4540.00,9777.00,95540.00,128.00,3278.00,35233.00,186288.00,-53991.00
